MiscData.pak\TEXT_RequiredEntries.MSBT
GEN_Inventory_Numbers	0123456789
FG_3040_SC010_discoverBasecamp_subtitles	おお…\n{r2[きみ]}君{/r2}はこれを{r2[うご]}動{/r2}かせるのか{[0004]}そして {r2[りかい]}理解{/r2}できてる{[0004]}つまり {r2[ほんやく]}翻訳{/r2}データがあるのか{[0004]}これは {r2[かのうせい]}可能性{/r2}が{r2[ひろ]}広{/r2}がるぞ{[0004]}うまくいけば…{[0004]}ここのテクノロジーを\n{r2[りよう]}利用{/r2}できるかも{[0004]}{r2[きみ]}君{/r2}のログにアクセスできれば…{[0004]}…ん？ このデータチップか\nうまくいきそう？{[0004]}こいつは {r2[おもしろ]}面白{/r2}くなってきたぞ{[0004]}やってみよう{[0004]}これは ここに…{[0004]}どれどれ…{[0004]}これで うまくいくはず{[0004]}やった！ {r2[きどう]}起動{/r2}した！{[0004]}まあ… あのドアは\nロックされたままだし{[0004]}もうひとつも うまく{r2[うご]}動{/r2}いてない{[0004]}だけど {r2[いっぽぜんしん]}一歩前進{/r2}だ！{[0004]}えっと…{[0004]}もっと{r2[かいせき]}解析{/r2}するには\n{r2[じかん]}時間{/r2}がかかりそうだ{[0004]}{r2[ぼく]}僕{/r2}はここに{r2[のこ]}残{/r2}る\n{r2[きみ]}君{/r2}は {r2[ていさつ]}偵察{/r2}にでも{r2[で]}出{/r2}たらどう？{[0004]}さてと…\nオタクが{r2[ほんき]}本気{/r2}を{r2[だ]}出{/r2}すとするか
fg_3040_SC080_MechBuilt_BC_subtitles	いいぞ サムス{[0004]}メックパーツがそろった{[0004]}おかげで\nベッツィーを{r2[しゅうり]}修理{/r2}できた{[0004]}この{r2[こ]}子{/r2}は{[0004]}{r2[じゅんび]}準備{/r2}OKだよ{[0004]}サスガデス サムス{[0004]}これで\nクロノタワーのバリアを…{[0004]}{r2[はかい]}破壊{/r2}できる{[0004]}えっと…{[0004]}{r2[あつか]}扱{/r2}いには{r2[き]}気{/r2}をつけてよ{[0004]}{r2[しゅうり]}修理{/r2}は{r2[かんぺき]}完璧{/r2}じゃないんだ{[0004]}80％の{r2[きのう]}機能{/r2}しか{r2[ほしょう]}保証{/r2}できない{[0004]}80％で{r2[じゅうぶん]}十分{/r2}よ\nさすが メカオタク{[0004]}お{r2[まえ]}前{/r2}は{r2[たよ]}頼{/r2}りになる
fg_3040_SC080_MechBuilt_BC - Has Memory Fruit	{r2[おれ]}俺{/r2}たちは いつでも\nクロノタワーに{r2[む]}向{/r2}かえるぞ{[0004]}{r2[じゅんび]}準備{/r2}はいいか？{[0004]}ここを{r2[で]}出{/r2}たら もう{r2[もど]}戻{/r2}れない\n{r2[なに]}何{/r2}か やり{r2[のこ]}残{/r2}したことがあるなら…{[0004]}{r2[いま]}今{/r2}のうちだ
fg_3040_SC080_MechBuilt_BC - MissingFruit	だが {r2[しゅっぱつ]}出発{/r2}するには\nメモリーフルーツが{r2[ひつよう]}必要{/r2}だ{[0004]}{r2[じゅんび]}準備{/r2}ができたら\nまた{r2[もど]}戻{/r2}ってきてくれ
fg_3040_SC080_MechBuilt_BC_Return With Fruit	メモリーフルーツを\n{r2[て]}手{/r2}に{r2[い]}入{/r2}れたようだな{[0004]}{r2[おれ]}俺{/r2}たちは いつでも\nクロノタワーに{r2[む]}向{/r2}かえるぞ{[0004]}{r2[じゅんび]}準備{/r2}はいいか？{[0004]}ここを{r2[で]}出{/r2}たら もう{r2[もど]}戻{/r2}れない\n{r2[なに]}何{/r2}か やり{r2[のこ]}残{/r2}したことがあるなら…{[0004]}{r2[いま]}今{/r2}のうちだ
fg_3040_SC090_InitiateEndgame_BC_subtitles	いいか よく{r2[き]}聞{/r2}け{[0004]}かなりの{r2[きょり]}距離{/r2}を{r2[いどう]}移動{/r2}する\n{r2[そうび]}装備{/r2}をしっかり{r2[かくにん]}確認{/r2}しろ{[0004]}まともな{r2[こうげき]}攻撃{/r2}が\nできないヤツは{r2[い]}要{/r2}らん{[0004]}{r2[われわれ]}我々{/r2}の{r2[にんむ]}任務{/r2}は…{[0004]}サムスを マスターテレポーターまで\n{r2[せんどう]}先導{/r2}することだ{[0004]}これより…{[0004]}ソルバレイを{r2[おうだん]}横断{/r2}し{[0004]}クロノタワーのバリアを{r2[はかい]}破壊{/r2}する{[0004]}よし  やれ！{[0004]}バリア ニ ダメージ ナシ\n{r2[しゅつりょく]}出力{/r2}ヲ {r2[あ]}上{/r2}ゲマス{[0004]}ダメだ！{[0004]}80％までと{r2[い]}言{/r2}ったろ！{[0004]}{r2[さいけいさん]}再計算{/r2}シマス{[0004]}{r2[けいこく]}警告{/r2}――\nシステム クリティカル{[0004]}{r2[ちゅうし]}中止{/r2}しろ！\nキャノンが{r2[ばくはつ]}爆発{/r2}するぞ{[0004]}ヤバい…{[0004]}{r2[はな]}離{/r2}れろ！{[0004]}{r2[ふ]}伏{/r2}せて{[0004]}バリア{r2[はかい]}破壊{/r2} {r2[かんりょう]}完了{/r2}{[0004]}よくやった{[0004]}ウソだろ…{[0004]}{r2[ぼく]}僕{/r2}のかわいい{r2[こ]}子{/r2}が…{[0004]}ごめんよ… {r2[ほんとう]}本当{/r2}にごめん{[0004]}マック…{[0004]}ベッツィーは がんばってくれたよ{[0004]}そうだね…{[0004]}よくやったぞ…{[0004]}さあ {r2[おれ]}俺{/r2}たちの{r2[でばん]}出番{/r2}だ{[0004]}マッケンジーも{r2[い]}行{/r2}くぞ{[0004]}はい {r2[ぐんそう]}軍曹{/r2}
fg_3040_Basecamp00_TeleporterPatchAcquire_subtitles	ちょっと{r2[み]}見{/r2}てみようか{[0004]}これはなんだ？{[0004]}{r2[しら]}調{/r2}べてみる{[0004]}テレポートテクノロジー？\nマジかよ！{[0004]}そういえば…{[0004]}{r2[れんぽうぐんきち]}連邦軍基地{/r2}でも\nテレポートの{r2[けんきゅう]}研究{/r2}をしてたな{[0004]}いい{r2[かんが]}考{/r2}えがあるぞ{[0004]}そう… それで…{[0004]}もうちょっと…{[0004]}よし！{[0004]}どうだ…{[0004]}これで… こう…{[0004]}やったぞ！ うまくいった{[0004]}これは テレポーターパッチ{[0004]}{r2[もくてきち]}目的地{/r2}を ここにセットした{[0004]}これから\nメックパーツを{r2[み]}見{/r2}つけたら{[0004]}このパッチで ベースキャンプに\nテレポートさせられるよ{[0004]}まあ…\n{r2[ぜんぶ]}全部{/r2}{r2[ぼく]}僕{/r2}がやったわけじゃない{[0004]}ラモーンが{r2[かいはつ]}開発{/r2}した\n{r2[たんきょり]}短距離{/r2}テレポートを{r2[さんこう]}参考{/r2}に…{[0004]}{r2[ぼく]}僕{/r2}なりに アレンジしたんだ
fg_3040_Basecamp04_IceShotAcquired_subtitles	よし {r2[み]}見{/r2}てみよう{[0004]}なるほど…{[0004]}ポチっと{[0004]}お{r2[ともだち]}友達{/r2}がいた{[0004]}よし{[0004]}{r2[ぶんせき]}分析{/r2}してみよう{[0004]}おっ！ こいつも{r2[おもしろ]}面白{/r2}い{[0004]}{r2[ほうしゅつ]}放出{/r2}されるエネルギーの{r2[いそう]}位相{/r2}を\n{r2[はんてん]}反転{/r2}させられるのか{[0004]}つまり…{[0004]}{r2[さい]}再{/r2}プログラムして\nアームキャノンにセットすれば…{[0004]}また{r2[あたら]}新{/r2}しいタイプのショットが\n{r2[つか]}使{/r2}えるようになるはず{[0004]}これで アイスショットが{r2[つか]}使{/r2}えるよ{[0004]}ターゲットを {r2[いちじてき]}一時的{/r2}に{r2[こお]}凍{/r2}らせる{[0004]}{r2[い]}生{/r2}き{r2[もの]}物{/r2}に{r2[あ]}当{/r2}てて {r2[うご]}動{/r2}きを{r2[と]}止{/r2}めたり…{[0004]}マグマみたいな\n{r2[こうおん]}高温{/r2}のオブジェクトを{r2[う]}撃{/r2}って{[0004]}{r2[ひょうめんおんど]}表面温度{/r2}を{r2[さ]}下{/r2}げ\n{r2[たんじかん]}短時間{/r2} {r2[こお]}凍{/r2}らせることもできる{[0004]}{r2[ほか]}他{/r2}にも なにか{r2[み]}見{/r2}つけたら\n{r2[も]}持{/r2}ってきてくれ{[0004]}{r2[やく]}役{/r2}に{r2[た]}立{/r2}つものに\n{r2[つく]}作{/r2}り{r2[か]}変{/r2}えてあげるよ
fg_3040_Basecamp05_FireShotAcquired_subtitles	{r2[なに]}何{/r2}を{r2[て]}手{/r2}に{r2[い]}入{/r2}れたの？{[0004]}なにかの{r2[かいろ]}回路{/r2}みたいだ\n{r2[なか]}中{/r2}にチップが{r2[はい]}入{/r2}ってる{[0004]}{r2[ぶんせき]}分析{/r2}してみよう{[0004]}ラモーンのテクノロジーは\nマジで{r2[きょうみぶか]}興味深{/r2}い{[0004]}こりゃ{r2[おもしろ]}面白{/r2}い{[0004]}なるほど！{[0004]}こいつは {r2[ほうしゅつ]}放出{/r2}されるエネルギーを{[0004]}{r2[ねつ]}熱{/r2}エネルギーに{r2[へんかん]}変換{/r2}して\n{r2[ぞうふく]}増幅{/r2}させるらしい{[0004]}ちょいと{r2[て]}手{/r2}を{r2[くわ]}加{/r2}えて\n{r2[きみ]}君{/r2}のアームキャノンに{r2[く]}組{/r2}み{r2[こ]}込{/r2}めば…{[0004]}{r2[あたら]}新{/r2}しいタイプのショットが\n{r2[つか]}使{/r2}えるようになるよ{[0004]}じゃーん{[0004]}{r2[ため]}試{/r2}してみて{[0004]}これで ファイアショットが{r2[つか]}使{/r2}えるよ！{[0004]}{r2[こうおん]}高温{/r2}の{r2[たま]}弾{/r2}を{r2[う]}撃{/r2}てば…{[0004]}ターゲットは\n{r2[も]}燃{/r2}えるか{r2[と]}溶{/r2}けるかの どっちかだ{[0004]}またなにか{r2[み]}見{/r2}つけたら{r2[も]}持{/r2}ってきて{[0004]}もっと{r2[じっけん]}実験{/r2}したくて ウズウズしてる
fg_3040_Basecamp09_ThunderShotAcquired_subtitles	どれどれ{[0004]}やっぱり チップが{r2[はい]}入{/r2}ってた{[0004]}{r2[おもしろ]}面白{/r2}くなってきたぞ{[0004]}{r2[おも]}思{/r2}った{r2[とお]}通{/r2}り{[0004]}ちょっと{r2[て]}手{/r2}を{r2[くわ]}加{/r2}えれば\n{r2[あたら]}新{/r2}しいショットに{r2[つか]}使{/r2}えそうだ{[0004]}{r2[ぼく]}僕{/r2}って {r2[てんさい]}天才{/r2}か？{[0004]}こいつはいいぞ{[0004]}サンダーショットの{r2[できあ]}出来上{/r2}がり{[0004]}{r2[でんき]}電気{/r2}ショックは\nマシン{r2[けい]}系{/r2}の{r2[てき]}敵{/r2}に{r2[ゆうこう]}有効{/r2}だ\n{r2[そうち]}装置{/r2}に{r2[でんき]}電気{/r2}を{r2[おく]}送{/r2}ることもできる{[0004]}{r2[き]}気{/r2}に{r2[い]}入{/r2}った？{[0004]}それじゃ{[0004]}{r2[ほか]}他{/r2}にも {r2[てつだ]}手伝{/r2}えることがあれば\n{r2[い]}言{/r2}ってくれ
fg_1140_SC030_EngineerSaved	まあ まあ… {r2[だいじょうぶ]}大丈夫{/r2}だ{[0004]}よし{[0004]}それじゃ {r2[お]}下{/r2}りるよ{[0004]}ありがとう サムス{[0004]}エンジニア・レベル４の{r2[とくしゅぎのうへい]}特殊技能兵{/r2}\nマイルズ・マッケンジーだ{[0004]}{r2[きみ]}君{/r2}に{r2[わた]}渡{/r2}したいものがある{[0004]}ちょっと{r2[ま]}待{/r2}って  こいつを…{[0004]}{r2[しゅどう]}手動{/r2}で{r2[かいほう]}開放{/r2}しないと{[0004]}この X７{r2[けい]}系{/r2}は\nいつも{r2[すこ]}少{/r2}し{r2[ひ]}引{/r2}っかかるな{[0004]}ほら {r2[ひら]}開{/r2}け！
fg_3040_SniperArrivesInCaseCamp	よう サムス{[0004]}{r2[あし]}足{/r2}も{r2[なお]}治{/r2}って\nなんとか たどり{r2[つ]}着{/r2}けた{[0004]}じっとして！{[0004]}わかってる{[0004]}すぐ{r2[お]}終{/r2}わるから…{[0004]}もう１{r2[じかん]}時間{/r2}だぞ{[0004]}これでどう？ いい{r2[かん]}感{/r2}じ？{[0004]}まだダメだ{[0004]}えぇ？{[0004]}これでどう？{[0004]}いいだろう
fg_3040_SeniorJuniorReuinted	うわぁ！{[0004]}サムス！{[0004]}{r2[だっしゅつ]}脱出{/r2}できたって {r2[しん]}信{/r2}じてたよ{[0004]}だって あなたは\nサムス・アランだもん！{[0004]}どうやら {r2[い]}生{/r2}きていたようだな{[0004]}{r2[すば]}素晴{/r2}らしい{[0004]}ちょっと {r2[ぐんそう]}軍曹{/r2}…{[0004]}{r2[かのじょ]}彼女{/r2}は {r2[いのち]}命{/r2}の{r2[おんじん]}恩人{/r2}ですよ{[0004]}そうだな… {r2[わ]}分{/r2}かってる{[0004]}{r2[ぶじ]}無事{/r2}に{r2[だっしゅつ]}脱出{/r2}できて よかった{[0004]}…ありがとう{[0004]}さて… {r2[おれ]}俺{/r2}たちも{r2[ひといき]}一息{/r2}{r2[い]}入{/r2}れよう{[0004]}{r2[なに]}何{/r2}かあれば{r2[い]}言{/r2}ってくれ{[0004]}{r2[い]}行{/r2}くぞ お{r2[じょう]}嬢{/r2}ちゃん{[0004]}{r2[ほんとう]}本当{/r2}に{r2[ぶじ]}無事{/r2}でよかった{[0004]}あなたがいなければ\n{r2[わたし]}私{/r2}たち どうなっていたか…
Preload\MPR4\PreloadMP4.pak\Cinematics_GalFed.MSBT
GameIntro_01	コスモ{r2[れき]}歴{/r2} 20X9{r2[ねん]}年{/r2}――\n\nサムスと{r2[ぎん]}銀{/r2}{r2[が]}河{/r2}{r2[れん]}連{/r2}{r2[ぽう]}邦{/r2}を{r2[にく]}憎{/r2}み、{r2[だとう]}打倒{/r2}を{r2[たくら]}企{/r2}むサイラックスは、\nスペースパイレーツで{r2[こう]}構{/r2}{r2[せい]}成{/r2}された{r2[じ]}自{/r2}{r2[しん]}身{/r2}の{r2[ぐん]}軍{/r2}を{r2[ひき]}率{/r2}いて\n{r2[れん]}連{/r2}{r2[ぽう]}邦{/r2}の{r2[けん]}研{/r2}{r2[きゅう]}究{/r2}{r2[し]}施{/r2}{r2[せつ]}設{/r2}を{r2[つぎ]}次{/r2}{r2[つぎ]}々{/r2}と{r2[しゅう]}襲{/r2}{r2[げき]}撃{/r2}し{r2[はじ]}始{/r2}めた。
GameIntro_02	パイレーツたちは、{r2[あい]}相{/r2}{r2[て]}手{/r2}と{r2[ゆう]}融{/r2}{r2[ごう]}合{/r2}し、\n{r2[い]}意{/r2}{r2[しき]}識{/r2}を{r2[し]}支{/r2}{r2[はい]}配{/r2}する{r2[のう]}能{/r2}{r2[りょく]}力{/r2}を{r2[も]}持{/r2}ったメトロイドに{r2[あやつ]}操{/r2}られていたという。
GameIntro_03	この{r2[ひ]}日{/r2}も、デソラン{r2[けい]}系{/r2}の{r2[わく]}惑{/r2}{r2[せい]}星{/r2}タナマールにある{r2[し]}施{/r2}{r2[せつ]}設{/r2}が{r2[きゅう]}急{/r2}{r2[しゅう]}襲{/r2}される。\n{r2[し]}施{/r2}{r2[せつ]}設{/r2}からの{r2[きゅうえんよう]}救援要{/r2}{r2[せい]}請{/r2}を{r2[う]}受{/r2}けた{r2[れん]}連{/r2}{r2[ぽう]}邦{/r2}{r2[ほん]}本{/r2}{r2[ぶ]}部{/r2}は、\n{r2[きん]}近{/r2}{r2[ぺん]}辺{/r2}の{r2[ちょう]}調{/r2}{r2[さ]}査{/r2}{r2[にん]}任{/r2}{r2[む]}務{/r2}についていたサムスを{r2[きゅう]}急{/r2}{r2[こう]}行{/r2}させるのだった――
gf1020_SC010_TrooperExplains_subtitles	アーティファクトが{r2[あぶ]}危{/r2}ない{[0004]}すぐに{r2[えんぐん]}援軍{/r2}を…{[0004]}{r2[き]}来{/r2}てくれたか サムス{[0004]}{r2[きみ]}君{/r2}には アーティファクトを{r2[まも]}守{/r2}ってほしい{[0004]}{r2[もくてきち]}目的地{/r2}の{r2[ざひょう]}座標{/r2}を{r2[おく]}送{/r2}る{[0004]}では ドアをスキャンして\n{r2[さき]}先{/r2}に{r2[すす]}進{/r2}んでくれ
gf1080_SC010_BossIntro_subtitles	{r2[ゆそうき]}輸送機{/r2}に{r2[い]}入{/r2}れろ  {r2[いそ]}急{/r2}げ！{[0004]}{r2[と]}取{/r2}り{r2[あつか]}扱{/r2}いに{r2[ちゅうい]}注意{/r2}して{[0004]}もう{r2[じかん]}時間{/r2}がない{[0004]}{r2[い]}行{/r2}くぞ！{[0004]}アーティファクトを{r2[まも]}守{/r2}れ！{[0004]}{r2[ふ]}伏{/r2}せて！
Preload\MPR4\PreloadMP4.pak\Cinematics_GreatMine.MSBT
gm_1010_SC010_SecurityLimiters_subtitles	グリーバーが {r2[つぎ]}次{/r2}から{r2[つぎ]}次{/r2}へと…{[0004]}あいつらも{r2[うでき]}腕利{/r2}きの{r2[へいし]}兵士{/r2}だ{[0004]}{r2[じぶん]}自分{/r2}たちで なんとかするさ{[0004]}どうして{r2[と]}止{/r2}まったの？{[0004]}{r2[わ]}分{/r2}からん{[0004]}なにかに {r2[ひ]}引{/r2}っかかったのかもな{[0004]}さっさと ここを{r2[で]}出{/r2}ましょう{[0004]}そうだな\nここからは{r2[お]}下{/r2}りられそうにない{[0004]}サムス {r2[せんどう]}先導{/r2}を{r2[たの]}頼{/r2}む
gm_1030_SC010_MapUpdated_subtitles	ふむ…{[0004]}エレベーターを{r2[つか]}使{/r2}わずに\n{r2[お]}降{/r2}りる{r2[ほうほう]}方法{/r2}はないか？{[0004]}わあ…{[0004]}アップデートされた{[0004]}{r2[み]}見{/r2}てください\n{r2[てんねん]}天然{/r2}の{r2[どうくつ]}洞窟{/r2}です{[0004]}ツイてるぞ{[0004]}これで{r2[さいしんぶ]}最深部{/r2}へ{r2[い]}行{/r2}ける{[0004]}ここを{r2[とお]}通{/r2}れば\nテレポーターキーに たどり{r2[つ]}着{/r2}けますね{[0004]}{r2[どうくつ]}洞窟{/r2}の{r2[い]}入{/r2}り{r2[ぐち]}口{/r2}を{r2[さが]}探{/r2}そう
gm_1050_SC010_PowerDrill_subtitles	よくやった サムス{[0004]}それじゃ こいつをセットするぞ{[0004]}{r2[しんちょう]}慎重{/r2}に…{[0004]}これ{r2[いじょう]}以上{/r2} {r2[も]}持{/r2}ち{r2[あ]}上{/r2}がらない{[0004]}あとは{r2[む]}向{/r2}きを…{[0004]}ヒンジが{r2[つ]}突{/r2}っかかってるな{[0004]}サムス あんたの{r2[でばん]}出番{/r2}だ
gm_1050_SC020_HordeGrieverIntro_subtitles	まあ…\nそんなやりかたもアリだな{[0004]}それじゃ{[0004]}{r2[かどう]}稼働{/r2}させてみるか{[0004]}{r2[ぐんそう]}軍曹{/r2}…{[0004]}やつらが{r2[き]}来{/r2}た！{[0004]}{r2[かんつう]}貫通{/r2}するまで {r2[く]}食{/r2}い{r2[と]}止{/r2}めろ
gm_1050_SC030_SeniorHTL_subtitles	{r2[した]}下{/r2}に{r2[お]}下{/r2}りるぞ{[0004]}{r2[あな]}穴{/r2}に{r2[と]}飛{/r2}び{r2[こ]}込{/r2}め！
gm_1050_SC040_IntoTheDeep_subtitles	おじさまも {r2[はや]}早{/r2}く{[0004]}プラン{r2[へんこう]}変更{/r2}だ{[0004]}お{r2[まえ]}前{/r2}たちは そのまま{r2[すす]}進{/r2}め{[0004]}これで やつらは{r2[お]}追{/r2}って{r2[こ]}来{/r2}ない{[0004]}ちょっと…  だめ！{[0004]}{r2[さき]}先{/r2}に{r2[い]}行{/r2}ってろ お{r2[じょう]}嬢{/r2}ちゃん{[0004]}{r2[き]}来{/r2}やがれ！{[0004]}{r2[ぐんそう]}軍曹{/r2}…{[0004]}{r2[き]}聞{/r2}こえますか？{[0004]}{r2[ぐんそう]}軍曹{/r2}！{[0004]}{r2[い]}行{/r2}きましょう{[0004]}まだ{r2[しごと]}仕事{/r2}は{r2[お]}終{/r2}わってない
gm_2015_SC020_JuniorStepsUp_subtitles	{r2[お]}落{/r2}ち{r2[こ]}込{/r2}んでちゃ だめだ{[0004]}{r2[かな]}悲{/r2}しんでるヒマはないわ{[0004]}これじゃ{r2[お]}終{/r2}われない{[0004]}{r2[ぐんそう]}軍曹{/r2}のためにも…{[0004]}{r2[わたし]}私{/r2}たちなら やれる
gm_2040_SC010_ExcavationBegins_subtitles	サムスって やっぱりすごいわ{[0004]}よーし{[0004]}これで あの{r2[かべ]}壁{/r2}が{r2[こわ]}壊{/r2}せる{[0004]}ほら がんばって…{[0004]}いい{r2[こ]}子{/r2}ね…{[0004]}やった  これでよし{[0004]}{r2[わたし]}私{/r2}は これをなんとかする{[0004]}グリーバーをお{r2[ねが]}願{/r2}い
gm_2040_SC020_breakthrough_subtitles	いくわよ！{[0004]}あれが{r2[でぐち]}出口{/r2}ね
gm_2040_SC040_JuniorHTL_subtitles	よし {r2[かたづ]}片付{/r2}いた{[0004]}サムス {r2[いま]}今{/r2}がチャンスよ{[0004]}{r2[さき]}先{/r2}に{r2[い]}行{/r2}って！ {r2[あと]}後{/r2}から{r2[お]}追{/r2}うわ
gm_2040_SC050_GoodbyeJunior_subtitles	これじゃ キリがない…{[0004]}ここは{r2[わたし]}私{/r2}にまかせて\nサムスは キーを{r2[さが]}探{/r2}して{[0004]}{r2[いっしょ]}一緒{/r2}に{r2[たたか]}戦{/r2}えて{r2[こうえい]}光栄{/r2}でした
gm_2100_SC010_HeavyIntro_subtitles	ワタシモ オ{r2[てつだ]}手伝{/r2}イ シマス
gm_3040_SC010_HeavyDisabled_subtitles	オマカセ クダサイ{[0004]}ワタシニハ\nコレモ {r2[じょきょ]}除去{/r2}デキマスガ{[0004]}{r2[じかん]}時間{/r2}ガ カカリマス{[0004]}センサー ニ {r2[てき]}敵{/r2}ヲ{r2[けんち]}検知{/r2}
gm_3040_SC020_HeavyFreed_subtitles	{r2[せんとう]}戦闘{/r2}ニ {r2[さんか]}参加{/r2}デキズ{[0004]}{r2[もう]}申{/r2}シ{r2[わけ]}訳{/r2}アリマセン
gm_3040_SC030_GrieversAppear_subtitles	{r2[たすう]}多数{/r2}ノ{r2[てき]}敵{/r2}ガ {r2[せっきんちゅう]}接近中{/r2}{[0004]}ココデノ{r2[せんとう]}戦闘{/r2}ハ {r2[ふり]}不利{/r2}デス{[0004]}{r2[いどう]}移動{/r2}シマショウ
gm_3050_SC020_HeavyHTL_subtitles	ココハ ワタシガ {r2[たいおう]}対応{/r2}シマス{[0004]}アナタノ チカラニ ナレテ\nウレシク{r2[おも]}思{/r2}イマス
gm_3070_SC020_ReunitedWithTroopers_subtitles	お{r2[ひさ]}久{/r2}しぶり{[0004]}どうしたの？\n{r2[わたし]}私{/r2}たちが{r2[し]}死{/r2}んだとでも{r2[おも]}思{/r2}った？{[0004]}グリーバー{r2[すうひき]}数匹{/r2}じゃ やられないよ{[0004]}いくらでも{r2[あいて]}相手{/r2}にしてやる{[0004]}よくやった{[0004]}{r2[くんれん]}訓練{/r2}の{r2[せいか]}成果{/r2}が{r2[で]}出{/r2}たな{[0004]}ありがとうございます{[0004]}ビューイー？{[0004]}{r2[うえ]}上{/r2}にいると{r2[おも]}思{/r2}ったのに{[0004]}ちょっと その{r2[うで]}腕{/r2}は？{[0004]}サムス ノ サポート{r2[ちゅう]}中{/r2}ニ\nグリーバー ニ {r2[おそ]}襲{/r2}ワレマシタ{[0004]}ソノ{r2[とき]}時{/r2}ニ {r2[そんしょう]}損傷{/r2}シマシタ{[0004]}オ{r2[やく]}役{/r2}ニ{r2[た]}立{/r2}テズ {r2[もう]}申{/r2}シ{r2[わけ]}訳{/r2}アリマセン{[0004]}{r2[もくてき]}目的{/r2}は{r2[は]}果{/r2}たせたのか？{[0004]}いいぞ{[0004]}それじゃ さっさと{[0004]}{r2[い]}行{/r2}くとしよう
