MiscData.pak\TEXT_RequiredEntries.MSBT
GEN_Inventory_Numbers	0123456789
sv_1040_sc050_VFLastLamorn_subtitles	Vi-O-La was an epochal invention.{[0004]}Metallic "feet" sprint over land\nwith great power.{[0004]}They cross the Sea of Sand,\ncarrying us in the blink of an eye.{[0004]}Starting with the Vi-O-La,\nwe created many inventions.{[0004]}An era of development\nsupported by technology.{[0004]}We call this duration the Machine Era.{[0004]}Development eventually overwhelmed\nsupply of nature.{[0004]}At this rate,\nresources would be depleted.{[0004]}With this thought,{[0004]}we determined our farewell\nwith the Machine Era.{[0004]}To preserve the existence of Viewros...\nour world.
Sv_1050_sc020_LastLamorn_subtitles	Viewros has always been\na harsh environment.{[0004]}And the Lamorn sought to ease suffering\nand bring prosperity to flora and fauna.{[0004]}In the volcano\nwe discovered Green Energy...{[0004]}which we were able to refine\nand use to shower the land...{[0004]}and trigger an explosion\nof flora and fauna growth.{[0004]}But there was a tragedy we did not foresee.{[0004]}We were hunted to the brink of extinction.{[0004]}With nowhere else to hide,{[0004]}the last surviving 13 Lamorn\ntook refuge in Chrono Tower.{[0004]}We sought our last remaining hope\nand deciphered the prophecy again.{[0004]}And we learned...\nthat you are the Lamorn's last hope, and...{[0004]}you are the only one...{[0004]}who can put them to rest.
sv_1080_SC005_GMBridgeArrival_subtitles	Samus.{[0004]}Let us accompany you.{[0004]}But one issue.{[0004]}Looks like we can't get across.{[0004]}MacKenzie tells me the bridge controls \nare on the other side of this gap.{[0004]}What do you think?{[0004]}Samus!{[0004]}Hey, if you can get this bridge working, \nthere's an elevator{[0004]}on the other side \nthat'll take you down into the mines.{[0004]}You'll wanna be careful underground.\nI'm not getting any readings...{[0004]}That's why we're here.{[0004]}Ready when you are, Samus.
sv_1080_SC030_GMFinale_subtitles	I hope Tokabi is OK...{[0004]}Alright. Knuckle up.{[0004]}Reger, you...{[0004]}Corporal.{[0004]}It's good to see you.{[0004]}You're so...{[0004]}Did you find what you were looking for\ndown there?{[0004]}We have obtained\nthe final teleportation key.{[0004]}OK.{[0004]}All we gotta do now\nis punch through that force field.{[0004]}MacKenzie, you read me?{[0004]}Loud and clear, Sarge!{[0004]}Where ya been?{[0004]}We found the key. Headed home now.{[0004]}All of us.{[0004]}Unfortunately, I require maintenance.{[0004]}Well, you're in luck.\nI'm runnin' a special on bot repair.{[0004]}Come on back and I'll fix you up.{[0004]}We'll keep the kettle on.
sv_1080_SC040_LastLamornCrystals_subtitles	In the last of our days, \nwe were 13 survivors.{[0004]}Having deciphered the prophecy \nat Chrono Tower again...{[0004]}we learned that the Chosen One \nwill come from "outside."{[0004]}But when?{[0004]}We could not afford to wait.{[0004]}With the aid of the Master Teleporter...{[0004]}12 of us left Viewros...{[0004]}to find the Chosen One.{[0004]}I remained behind...{[0004]}for it was my duty \nto protect the Master Teleporter.{[0004]}For security, \nthere were five keys to the Master Teleporter.{[0004]}I entrusted the five keys \nto those worthy of being Guardians.{[0004]}They would be protected, given only...{[0004]}to the Chosen One.{[0004]}All that is left is to await your arrival.{[0004]}It is impossible to know for certain \nif that day will ever come.{[0004]}And yet...{[0004]}I believe.{[0004]}I pray for your safe arrival, \nChosen One...{[0004]}so that I might be here \nto greet you myself.
sv_2010_SC010_SniperInteract01_subtitles	Samus.{[0004]}Please, join me.{[0004]}Do you feel that?{[0004]}Dry wind blows across the land.{[0004]}The sound of the breeze\nand the voices of the creatures{[0004]}that dwell here remind me of home.{[0004]}My family comes\nfrom a long line of hunters.{[0004]}Hunting is how we survived.{[0004]}Like my father and grandfather before me.{[0004]}And now,{[0004]}when I catch the scent of game in the wind,\nI remember those who came before.{[0004]}Anyway.{[0004]}I lose myself.{[0004]}I found something\nnear the cargo launcher.{[0004]}I kept it,{[0004]}thinking it'll be of use to you.{[0004]}Here.
sv_2020_SC020_SniperInteract02_subtitles	Samus.{[0004]}Please, join me.{[0004]}Make yourself comfortable.{[0004]}This...{[0004]}This belonged to my father.{[0004]}We used to sit around a fire\njust like this,{[0004]}telling stories.{[0004]}He always spoke of Sollan.{[0004]}Are you familiar?{[0004]}Sollan sits atop the sky.{[0004]}Sollan provides equal light to all.{[0004]}Sollan is always watching over us.{[0004]}That is why\nwe must not bring shame to Sollan.{[0004]}I have made mistakes. Many mistakes.{[0004]}But through Sollan's light,\nI find balance.{[0004]}Thank you for indulging me.{[0004]}I've missed these campfire stories.{[0004]}Samus, have you seen some of the pieces{[0004]}of the Federation base\nthat were teleported here?{[0004]}I believe this will be of use to you.{[0004]}Please, take this.
sv2030_SC030_SniperInteract03_subtitles	Samus.{[0004]}Nice to see you again.{[0004]}I was born on the fourth moon of Soletine,\nin the northern reaches.{[0004]}Resources were scarce,\nand each day was a struggle to survive.{[0004]}By my generation,{[0004]}it was difficult to support\nthe family by hunting,{[0004]}so I joined the Federation.{[0004]}I don't know\nif this was in line with Sollan{[0004]}and my father's way.{[0004]}But I had to do it to feed our family.{[0004]}So from hunter I became sniper.{[0004]}It's strange.\nMy words flow so easily around you.{[0004]}Before you go, Samus,{[0004]}it looks like there's a few ruins\nin this valley.{[0004]}I found something near one of them.
sv1060_SC040_SniperInteract04_subtitles	Samus.{[0004]}Have you already seen\nthe rubbles from the Federation base?{[0004]}Seeing that...reminds me of my job.{[0004]}Ever heard of HERC Unit Delta?{[0004]}Come rest.{[0004]}Quietly eliminating threats\nto keep planets on the fringe safe.{[0004]}Unknown to everyone... That is the job.{[0004]}And in return for my service,\nI would get paid.{[0004]}Just like a bounty hunter.{[0004]}You are also a bounty hunter,{[0004]}but you fight for a greater purpose.{[0004]}Alone...overcoming death...\nand continuing to fight...{[0004]}Something only you can do.{[0004]}Here. A gift.{[0004]}I pulled it out from under the debris.
sv_zone_SC030_assaultOnGM_subtitles	Glad I did all that training...{[0004]}What is it?{[0004]}Nothing good.{[0004]}Grievers inbound!{[0004]}Multiple contacts.{[0004]}Holy—{[0004]}Open fire!{[0004]}Behind you!{[0004]}There's too many of 'em!{[0004]}Allow me to assist.{[0004]}Elevator's here.{[0004]}Let's go.{[0004]}Now!{[0004]}We got you. Go on now!
Preload\MPR4\PreloadMP4.pak\Cinematics_VoltForge.MSBT
vf_3200_Track1Reveal_subtitles	Greetings, Driver.{[0004]}Today we will be conducting Vi-O-La \nperformance and combat trials.{[0004]}Directions will be provided \nin each trial.{[0004]}Performance will factor\ninto final vehicle certification.{[0004]}As a reminder,{[0004]}all three test courses must be completed \nbefore Vi-O-La is delivered to{[0004]}the Certification Supervisor.
vf_3300_SC010_Track2Reveal_subtitles	Excellent work, Driver.{[0004]}Prepare Vi-O-La for the next test.\n
vf_3400_SC010_Track3Reveal_subtitles	Excellent work, Driver.{[0004]}Prepare Vi-O-La for the final test.
Preload\MPR4\PreloadMP4.pak\Creatures_ChronoTower.MSBT
Preload\MPR4\PreloadMP4.pak\Creatures_FlarePool.MSBT
Suppressor_Tank_Title	Maintenance Tank
Suppressor_Tank_Description	The Maintenance Tank is an autonomous drone that automatically maintains, manages, and repairs all devices and equipment developed by the Lamorn technicians in the Machine Era. These drones also function as a security force; if unauthorized individuals are detected in the facility, these drones are permitted to engage and eliminate intruders with their welding beam. Larger and smaller types have been developed to help carry out their various responsibilities.
Suppressor_Tank_Preview	{color[00ff9dff]}Mechanoid: Maintenance Tank{color[000000ff]}\nAutonomous mobile drone responsible for performing maintenance within the facility. Its welding beam can also be used against intruders.
Behemoth_Title	Behemoth
Behemoth_Description	The Behemoth is a giant arthropod that lives in the caves of Magdrahda Volcano. Its body is covered in a layer of mineralized skin that neutralizes all firearms, but its four eyes, which are directly connected to its brain via delicate nerves, are vulnerable to damage when open. It is aggressively territorial and will attack anyone that gets too close, either by rushing toward them in an attempt to ram them, or through a variety of fire-based attacks. These attacks are fueled by the Behemoth creating a flammable mixture of air and its own body fluids, which it can then emit either in a mist it ignites by striking the ground to create a fiery ring or as a series of blazing firebombs expelled from its three mouths.
Behemoth_Preview	{color[00ff9dff]}Arthropod Morphology: Behemoth{color[000000ff]}\nGiant arthropod with eight legs, four independent eyes, and three mouths. Its entire body is covered with a mineralized skin layer that neutralizes all firearms.\n\n\nAttacks by rapidly shooting flaming projectiles from its mouth, using oscillation waves to drive enemies away, and producing a powerful air suction to pull enemies in. Only its eyes are vulnerable to damage.
Pyremite_Title	Pyremite
Pyremite_Description	Pyremites are a type of single-eyed crustacean who crawl on eight large-clawed legs. They can be found in the Magdrahda Volcano. They are capable of creating an explosion from the top of their heads by mixing air with a flammable gas they produce inside of their bodies, compressing the mixture, then igniting it through rapid heat generation. If they detect intruders in their territory, they will launch out of the ground, rapidly approach the intruder, and then trigger an explosion. If they take critical damage, they can trigger a similar explosion by igniting any remaining gas within their body to self-destruct. This behavior is true even when a pyremite succumbs to illness or old age, resulting in few examples of pyremite remains.
Pyremite_Preview	{color[00ff9dff]}Arthropod Morphology: Pyremite{color[000000ff]}\nSees with a single, light-emitting eye and walks on\neight clawed feet. It will approach intruders in its\nterritory and trigger an explosion to repel them.
FP_KeyGuardian_Title	Phenoros
FP_KeyGuardian_Description	Phenoros is a giant mineral-based life-form that inhabits the lava lake of Magdrahda Volcano. It swims through and ingests lava, extracting and consuming any Green Energy present. A flexible organic membrane connects the many mineral segments that make up its body, which can grow to more than 150 meters in size. Metroid fusion has resulted in some dilation of the internal membrane, exposing it on the surface of the creature's body and leaving it vulnerable to damage. Destroying these exposed areas renders the creature immobile. It is able to use absorbed Green Energy to regenerate lost or damaged portions of its body, though this regenerative effect is limited in the short term. Its mineral segments are immune to all types of damage, but its tongue is organic and susceptible to attack. Damaging the tongue will incapacitate it, and it can then be fully defeated by destroying its internal core. 
FP_KeyGuardian_ControlBeamPhase_Preview	Phenoros is incapacitated after taking damage to its tongue. It will not recover if its core, which is down its throat and deep within its body, is destroyed.
FP_KeyGuardian_HeadPhase_Preview	Significant organic tissue mass—resulting from Metroid fusion—detected on Phenoros's head. Area vulnerable to damage. Damaging its tongue, where nerves are concentrated, may incapacitate Phenoros.
FP_KeyGuardian_Platform_Preview	Phenoros has temporarily lost motor control due to complete destruction of organic tissue on its abdomen. It appears unable to swim until it recovers. Estimated recovery time: unknown.
FP_KeyGuardian_ViolaPhase_Preview	{color[00ff9dff]}Squamata Morphology: Phenoros{color[000000ff]}\nOre-based life-form that inhabits Flare Pool's\nMagdrahda Volcano. Its skin is covered in mineral\nmolecules, and its body is over 150 meters in length.\n\n\nGreen Energy in Viewros's lava could allow it to\nsurvive indefinitely. Deformed organic tissue has\nbeen exposed on its body's surface as a result of\nMetroid fusion.
FP_SwarmFlyer_Title	Swarm Flyer
FP_SwarmFlyer_Description	Swarm Flyers live submerged in lava until they reach maturity, when their bodies begin generating a lighter-than-air gas that lifts them into the air. Once aloft, they join their peers, forming a swarm. Their propulsion is achieved by sucking air into the front of their body and expelling it from the rear, with trajectory adjustments made by redirecting the expulsion. Their internal gas dissipates after a week, and as their buoyancy fades, Swarm Flyers return to the place of their birth within the lava, spawn, and die.
FP_SwarmFlyer_Preview	{color[00ff9dff]}Aerial Morphology: Swarm Flyer{color[000000ff]}\nProduces a lighter-than-air gas in its body, then floats into the air. The organism then propels itself by inhaling and expelling air.
LavaJumper_Title	Blow Hopper
LavaJumper_Description	Blow Hoppers are floating organisms with heat-resistant properties, allowing them to inhabit lakes of lava like Flare Pool. They are able to navigate their environment by generating a lighter-than-air gas and inflating a pouch-like organ. They primarily consume Green Energy to survive, extracting it from the lava on Viewros by ingesting it, consuming the energy, then expelling the excess lava from their mouths. Due to their incredibly high metabolism and inefficient use of the consumed energy, they are perpetually in a cycle of consumption and expulsion.
LavaJumper_Preview	{color[00ff9dff]}Squamata Morphology: Blow Hopper{color[000000ff]}\nPossesses a body that produces gas lighter than the\nsurrounding atmosphere, allowing it to float in the air.\nIt absorbs energy from Viewros's lava.
LeapingSpitter_Title	Leaping Spitter
LeapingSpitter_Description	Leaping Spitters are mollusks that inhabit Flare Pool. Normally they dive deep into the lava and remain inert, but if there are changes in their environments, such as dramatic shifts in the heat levels of the lava, they may temporarily migrate to more shallow areas of the pool. If they detect danger while in a shallow area, they will attempt to drive off the threat by flipping up into the air and scattering lava bombs around the area.
LeapingSpitter_Preview	{color[00ff9dff]}Mollusk Morphology: Leaping Spitter{color[000000ff]}\nCan lurk beneath the surface of lava due to its heat-resistant scaly skin. It jumps into the air and spits flares if it detects intruders.
Psybot_Cruiser_Title	Hover Shuttle Transport
Psybot_Cruiser_Description	The Hover Shuttle was primarily used by the\nLamorn as a Psy-bot transport. They are\nfitted with jets that allow them to come to\na stop in midair.\n\nTheir development was completed during the\nMachine Era at a time of constrained energy\nsupply. Because their operation required a\nsignificant amount of aviation fuel, they were\nnever mass produced. They were later\nequipped with laser weaponry and missile\nlaunchers for combating Grievers.
Psybot_Cruiser_Preview	{color[00ff9dff]}Vehicle: Hover Shuttle Transport{color[000000ff]}\nPrimarily used to transport Psy-bots. Except for its cockpit window, the entire fuselage is covered in special alloys that negate all incoming attacks.
SwimmingSnatcher_Title	Swim Snatcher
SwimmingSnatcher_Description	Swim Snatchers are mollusks native to the lava lake of Magdrahda Volcano. Though effectively the same species as the Leaping Spitter, their behavior is notably different.\n\nThey are not territorial, instead preferring to roam the lava lake to feed on the Green Energy found there. They are innately drawn to energy-dense substances and will use their feelers to gather what they can before moving their meal away from the melting heat. Once they feel safe, they will begin the slow process of absorbing their find.
