MiscData.pak\TEXT_RequiredEntries.MSBT
GEN_Inventory_Numbers	0123456789
IB_1100_sc010_lastLamorn_subtitles	被選中之人啊{[0004]}吾等為保全\n這個世界……{[0004]}曾試圖開創一個\n不仰賴資源的新文明{[0004]}後來吾等找到了\n能實現這個心願的解方{[0004]}那就是賦予所有拉蒙\n念動能力{[0004]}發現念動水晶後\n這件事變得可行了{[0004]}自古以來\n擁有能力的拉蒙相當稀少{[0004]}那些能力者\n生來就與眾不同……{[0004]}他們額間帶有強大的水晶{[0004]}於是\n對於不具有能力的拉蒙……{[0004]}吾等也開始為其額間嵌入水晶{[0004]}讓他們也能得到念動能力{[0004]}吾等運用這種方法\n為布洛斯帶來了和諧{[0004]}然而好景不常{[0004]}悲劇發生了{[0004]}被嵌入水晶的拉蒙……{[0004]}在接觸到\n綠能量噴劑後……{[0004]}落得了悲慘的下場……{[0004]}這就是所謂的「大悲劇」
IB_4030_SC010_GrieverOriginReveal_subtitles	現在開始進行\n被檢測樣本763的再生治療{[0004]}我們已用盡所有可行的方法{[0004]}這將是最後一次嘗試{[0004]}基因調整完畢{[0004]}現在……{[0004]}開始注入精煉GE！{[0004]}細胞在急速增殖的過程中發生異常！{[0004]}立刻中止定序！{[0004]}可惡……！{[0004]}還是不行嗎？{[0004]}被檢測樣本763{[0004]}宣告治療失敗{[0004]}將其安置至治療容器{[0004]}我會親自向沙托亞報告{[0004]}太可惜了……
Preload\MPR4\PreloadMP4.pak\Cinematics_SolValley.MSBT
sv_1040_sc050_VFLastLamorn_subtitles	薇奧拉在當年\n是劃時代的發明{[0004]}他那金屬的「腿」\n能有力地在大地上飛速奔馳　{[0004]}橫渡沙海\n轉瞬間就將吾等送到目的地{[0004]}以薇奧拉為開端\n吾等創造出各式各樣的發明{[0004]}那是個技術帶動發展的時代……{[0004]}吾等將那個時代稱為——\n「機械文明」……{[0004]}然而　其發展很快就超出了\n大自然的供給極限……{[0004]}可以想見有一天\n資源終將枯竭{[0004]}……於是　為了保全布洛斯{[0004]}保全吾等的世界　{[0004]}吾等決定……\n與機械文明告別
Sv_1050_sc020_LastLamorn_subtitles	在過去\n布洛斯的環境相當嚴酷{[0004]}但即便如此　吾等拉蒙仍希望\n能讓動植物在此欣欣向榮{[0004]}後來　吾等在火山中\n發現了綠能量……{[0004]}便將其精煉並噴灑於大地{[0004]}大幅促進了動植物的生長{[0004]}然而　意料之外的悲劇發生了{[0004]}拉蒙被迫\n面臨滅絕的危機{[0004]}再也無處可躲……{[0004]}最終倖存的吾等13人\n據守在時光之塔{[0004]}在那裡尋求最後的希望\n破解預言……{[0004]}而後　吾等得知\n你就是拉蒙唯一的希望……{[0004]}只有你……{[0004]}能讓他們安息……
sv_1080_SC005_GMBridgeArrival_subtitles	薩姆斯{[0004]}來　我們一起去吧……{[0004]}……雖然很想這麼說{[0004]}但顯然我們無法越過這裡{[0004]}根據麥肯齊所言\n山谷對面有裝置可以控制橋{[0004]}你能想想辦法嗎？{[0004]}薩姆斯！{[0004]}橋架好之後\n就去搭對面那座電梯{[0004]}下到礦山裡面吧{[0004]}在地下要多加小心\n畢竟無法預料會發生什麼……{[0004]}別擔心　有我們在{[0004]}我們準備好了\n隨時可以出發
sv_1080_SC030_GMFinale_subtitles	不知道托卡畢下士有沒有事……{[0004]}準備戰鬥{[0004]}里格……{[0004]}下士{[0004]}真慶幸能再見到你{[0004]}厲害{[0004]}找到目標物了嗎？{[0004]}拿到最後一把\n傳送站鑰匙了{[0004]}很好！{[0004]}再來……\n就只需要除掉那個防護罩了{[0004]}麥肯齊　聽得到嗎？{[0004]}聽得很清楚　中士{[0004]}您平安就好{[0004]}找到最後一把鑰匙了\n準備回去原本的世界吧{[0004]}我們所有人一起{[0004]}很遺憾\n我需要維修{[0004]}現在來找我修理\n有特別優惠{[0004]}等你回來　我馬上修好你{[0004]}我們先回去了
sv_1080_SC040_LastLamornCrystals_subtitles	最後的生還者\n只有吾等13人{[0004]}在時光之塔\n解開預言後……{[0004]}得知了被選中之人\n「來自外界」{[0004]}可是　此人何時才會出現呢……？{[0004]}吾等已沒有等待的本錢{[0004]}為尋找被選中之人……{[0004]}12人借助傳送裝置的力量{[0004]}離開了布洛斯{[0004]}只有吾獨自留下{[0004]}因為保護主傳送站\n是吾的職責{[0004]}出於安全考量\n主傳送站共有5把鑰匙{[0004]}吾將這5把鑰匙\n託付給了守護者們{[0004]}鑰匙受到保護……{[0004]}並且將會交到被選中之人手中{[0004]}接下來……\n就只需要等待你的到來{[0004]}吾不知道那一天是否真的會到來{[0004]}即便如此……{[0004]}吾依然相信{[0004]}身為被選中之人的你\n一定會平安抵達布洛斯……{[0004]}吾深信自己一定能親自迎接你……
sv_2010_SC010_SniperInteract01_subtitles	薩姆斯{[0004]}請到這裡來{[0004]}你也能感覺到{[0004]}乾燥的風拂過整片大地嗎？{[0004]}每當我聽見風聲和動物的鳴叫……{[0004]}我都會想起故鄉{[0004]}我的家族代代都是獵人{[0004]}靠打獵生存了下來{[0004]}我的父親和祖父都是如此{[0004]}直到今天……{[0004]}只要在風中嗅到獵物的氣息\n我仍會想起那些先人們{[0004]}好了{[0004]}閒聊太久了{[0004]}我在貨物發射器附近\n找到了一樣東西{[0004]}你或許用得上……{[0004]}我先撿回來了{[0004]}你就收下吧
sv_2020_SC020_SniperInteract02_subtitles	薩姆斯{[0004]}過來這邊{[0004]}隨便坐吧{[0004]}這個東西……{[0004]}是我父親給我的{[0004]}我們以前經常像這樣{[0004]}圍著火堆談天說地{[0004]}他總是會對我講起索蘭的故事{[0004]}你有聽過嗎？{[0004]}索蘭身處天穹之頂{[0004]}索蘭光輝照耀萬物{[0004]}索蘭永遠守護眾生{[0004]}所以……\n我們不能做出令索蘭蒙羞的事{[0004]}……我曾犯下無數的過錯{[0004]}但因為有索蘭光輝的指引\n我才得以維持內心的平衡{[0004]}……抱歉讓你聽我說這些{[0004]}我好久沒有跟人圍著火堆聊天了……{[0004]}話說回來　你有看到{[0004]}被傳送過來的聯邦軍基地殘骸嗎？{[0004]}我在那裡找到了一樣東西{[0004]}你就收下吧
sv2030_SC030_SniperInteract03_subtitles	薩姆斯{[0004]}很高興能再見到你{[0004]}我出生在蘇勒坦第4個\n月亮上的北方大地{[0004]}那裡資源匱乏\n每天的生活就像是一場生存戰{[0004]}到了我這一代{[0004]}光靠打獵已無法養活全家……{[0004]}所以我選擇加入聯邦軍{[0004]}我不知道……\n這麼做是否符合索蘭{[0004]}和父親的期望{[0004]}但是……為了養家\n我別無他法{[0004]}所以我從獵人變成了狙擊手{[0004]}不知為何……和你待在一起\n我的話匣子就開了{[0004]}對了　在你離開之前……{[0004]}這個地方有幾處遺跡{[0004]}我在那附近找到了這個東西
sv1060_SC040_SniperInteract04_subtitles	薩姆斯{[0004]}你看到聯邦軍基地的殘骸了嗎？{[0004]}每次看到那個\n我都會想起工作時的回憶{[0004]}你有聽說過\nHERCδ嗎？{[0004]}過來這邊　隨意坐{[0004]}為了守護邊境的行星\n暗中排除各種威脅……{[0004]}從來不為世人所知……\n那就是我的工作{[0004]}而我也藉此獲取報酬{[0004]}簡直就像賞金獵人一樣{[0004]}你也是個賞金獵人……{[0004]}但你是為了更遠大的目標……{[0004]}孤身一人出生入死\n奮戰不休……{[0004]}這是只有你才能做到的事{[0004]}這個給你{[0004]}是我在殘骸裡找到的
sv_zone_SC030_assaultOnGM_subtitles	準備萬全{[0004]}怎麼了？{[0004]}我有不好的預感……{[0004]}是格利佛{[0004]}確認到不只一隻{[0004]}真的假的？{[0004]}開火！{[0004]}在後面！{[0004]}數量太多了{[0004]}請交給我處理{[0004]}電梯來了{[0004]}該走了！{[0004]}快點！{[0004]}這裡我們來想辦法\n你快走
Preload\MPR4\PreloadMP4.pak\Cinematics_VoltForge.MSBT
vf_3200_Track1Reveal_subtitles	駕駛員確認{[0004]}現在開始進行薇奧拉行駛性能\n及戰鬥測試{[0004]}請遵照測試期間\n所顯示的指示操作{[0004]}本測試合格後\n將核發薇奧拉認證{[0004]}注意事項：{[0004]}必須完成\n全部3條測試跑道{[0004]}那麼\n薇奧拉認證測試開始
vf_3300_SC010_Track2Reveal_subtitles	第1項測試　合格{[0004]}即將開始下一項測試
vf_3400_SC010_Track3Reveal_subtitles	第2項測試　合格{[0004]}即將開始最後一項測試
Preload\MPR4\PreloadMP4.pak\Creatures_ChronoTower.MSBT
Preload\MPR4\PreloadMP4.pak\Creatures_FlarePool.MSBT
Suppressor_Tank_Title	維修坦克
Suppressor_Tank_Description	維修坦克是在機械文明時代由\n拉蒙的一群技術人員開發的自\n律型無人機。能夠自動保養、\n管理與修理所有設施中的各種\n機器與裝置。此外，維修坦克\n也兼具守衛的作用，一旦確認\n有外敵入侵設施，即獲得使用\n焊接專用光束攻擊以驅除敵人\n的權限。後來，也配合作業用\n途，著手開發大型、小型機種。
Suppressor_Tank_Preview	{color[00ff9dff]}機械生命體：維修坦克{color[000000ff]}\n在設施內進行各種維修的自律行動型無人機。\n搭載修理專用的雷射光束，也可以用來驅除外敵。
Behemoth_Title	貝希摩斯
Behemoth_Description	貝希摩斯是棲息於瑪格德拉達火山\n洞穴內的超大型節肢動物。\n當他察覺到作為領域的活動範圍內\n出現外敵時，就會主動發動攻擊試\n圖驅除。貝希摩斯的主要攻擊方法，\n是將大量空氣吸入體內，與體液混合\n成為霧狀氣體後在口腔內點燃，接著\n從三張嘴如噴灑般連續發射火焰彈，\n以及使用下腹部撞擊地面使氣體爆炸，\n使火焰環以自身為中心在四周地表蔓\n延開來。除此之外，也會以突進的方\n式衝撞。另外，由於全身都覆蓋著堅\n硬的礦石質皮膚，可使槍炮攻擊無效\n化，唯獨四隻單眼在眼瞼張開時，是\n無法防禦的狀態，可趁此時透過視神\n經對其腦部造成傷害。
Behemoth_Preview	{color[00ff9dff]}節肢形態：貝希摩斯{color[000000ff]}\n具有八條腿、四隻單眼及三張嘴的超大型節肢動物。\n全身覆蓋著礦石質皮膚，使一切槍炮攻擊無效化。\n會從口中連續發射高溫火焰彈，並以震動波防禦四周。\n此外，還可透過吸入空氣時的強大吸力將敵人拉近。\n只有在單眼張開的時候，能對其造成有效傷害。
Pyremite_Title	驚懼蟎蟲
Pyremite_Description	驚懼蟎蟲是一種棲息於瑪格德\n拉達火山的單眼甲殼類生物。\n擁有四對巨大鉤爪的腳，以爬\n行的方式移動。當察覺領域內\n有入侵者時，會從地底竄出，\n盡可能與對方拉近距離，並在\n自身頭頂引發爆炸，將其擊退。\n所謂的爆炸，是從頭頂吸入空\n氣，與體內生成的可燃性氣體\n混合並急速壓縮後，藉由發熱\n點燃所形成。\n此外，若受到致命傷害，體內殘\n留的高濃度氣體會直接點燃自爆。\n由於上述自爆也會因衰老或生病\n等生命力消失時發生，因此幾乎\n不會看到驚懼蟎蟲的屍骸。
Pyremite_Preview	{color[00ff9dff]}節肢形態：驚懼蟎蟲{color[000000ff]}\n以會發光的單眼辨識周遭，使用帶有鉤爪的四對足行走。\n若領域內有入侵者，會在對方接近後以爆炸將其擊退。
FP_KeyGuardian_Title	菲諾洛斯
FP_KeyGuardian_Description	菲諾洛斯是棲息於瑪格德拉達火山\n熔岩湖的超大型礦石生命體。以柔\n軟的有機質生物膜，從內側將多個\n具有礦物分子構造的體節連接起來\n並組成身體，其全長超過150m。\n菲諾洛斯會上下擺動體節，在熔\n岩中游動，同時會從口中吞入熔\n岩，由位於體內深處的核心提取\n熔岩內所含的綠能量，將其作為\n能量來源加以吸收。\n與密特羅德融合後，會使體內膜\n發生膨脹變形而露出於腹面，若\n遭到破壞就會喪失運動能力。雖\n然具有利用吸收的能量修復缺損\n部位的能力，但短時間內的吸收\n所能修復的部位與數量有限。\n礦石化的體表能使任何攻擊無效\n化，但舌部屬於有機組織，若受\n到攻擊累積傷害後，就會陷入昏\n厥狀態。\n此外，一旦體內核心遭到破壞，\n菲諾洛斯的生命活動就會停止。
FP_KeyGuardian_ControlBeamPhase_Preview	由於舌部累積傷害，菲諾洛斯處於昏厥狀態。\n只要在其甦醒之前，成功破壞位於從口腔延伸至體內\n深處的核心，菲諾洛斯就無法復活。
FP_KeyGuardian_HeadPhase_Preview	在菲諾洛斯頭部確認到多個與密特羅德融合而顯露出來的\n有機組織塊狀物。可對其給予有效傷害。此外，對神經密\n布的舌部累積傷害，有可能使其昏厥。
FP_KeyGuardian_Platform_Preview	由於腹部的有機組織完全遭到破壞，菲諾洛斯已喪失運用\n全身的運動能力。在回復之前似乎會停留在固定位置。\n此外，回復所需時間不明。
FP_KeyGuardian_ViolaPhase_Preview	{color[00ff9dff]}有鱗形態：菲諾洛斯{color[000000ff]}\n棲息於瑪格德拉達火山熾炎熔池的礦石生命體。\n身體主要由礦物分子構成，全長超過150m。\n以布洛斯熔岩中含有的綠能量為能量來源，\n幾乎可永久生存。與密特羅德融合後，\n體表露出有機組織，此為其弱點所在。
FP_SwarmFlyer_Title	群蟲飛行者
FP_SwarmFlyer_Description	群蟲飛行者在熔岩中成長為成體後，\n體內會生成密度比大氣更低的氣體\n並使其充滿整個身體。再藉由此浮\n力浮上空中，成群結隊地飛翔。其\n推進力是由身體前部吸入大氣後，\n從後部噴出來所獲得。可透過改變\n噴出方向在空中自由飛行。體內氣\n體約一週內就會消失，因此這段時\n間，他們會在空中受精，接著回到\n作為產卵地的熔岩，在完成產卵的\n使命後結束他們的一生。
FP_SwarmFlyer_Preview	{color[00ff9dff]}飛行形態：群蟲飛行者{color[000000ff]}\n透過在體內生成並充滿密度比大氣更小的氣體以浮上空中。\n此外，此生物會藉由噴射空氣在空中飛行。
LavaJumper_Title	充氣跳蟲
LavaJumper_Description	充氣跳蟲棲息於熔岩湖熾炎熔池，\n是具有耐熱性的浮游生物。能在體\n內生成密度比大氣小的氣體，使其\n充滿袋狀器官，藉此從熔岩裡浮到\n空中呼吸。充氣跳蟲會以綠能量作\n為能量來源，吸入布洛斯熔岩至體\n內並提取能量加以吸收，而體內剩\n餘的熔岩則會在飄浮於空中時從口\n中吐出。\n由於代謝旺盛，能量轉換效率不佳，\n因此會不斷重複此動作。
LavaJumper_Preview	{color[00ff9dff]}有鱗形態：充氣跳蟲{color[000000ff]}\n能在體內生成密度比大氣小的氣體，使其充滿浮袋後\n飄浮於空中。會從布洛斯熔岩中吸收能量。
LeapingSpitter_Title	彈跳噴射者
LeapingSpitter_Description	彈跳噴射者是一種軟體動物，棲\n息於熔岩湖熾炎熔池。平常會潛\n入熔岩深處，幾乎不動。但是，\n如遇對流發生巨大變化等情況，\n需改變原先的位置時，會先在深\n度較淺的地方停留一段時間，待\n適應後再潛入深處。\n當處於較淺位置時，一旦偵測到\n有敵人靠近，就會跳到空中旋轉，\n向四周噴射熔岩彈以擊退對方。
LeapingSpitter_Preview	{color[00ff9dff]}軟體型態：彈跳噴射者{color[000000ff]}\n一種潛伏於熔岩湖的軟體動物，身上覆蓋著具有耐熱性的鱗狀\n皮膚。一旦感應到領域遭到入侵，就會跳到空中吐出火焰彈。
Psybot_Cruiser_Title	懸浮運輸飛船
Psybot_Cruiser_Description	懸浮飛船是一種搭載了懸浮\n噴射器，能夠懸停在空中的\n飛機。拉蒙主要將其用於運\n輸半機器人。\n雖然是在機械文明時代所開發\n出來的，但當時能量枯竭已成\n問題，再加上需要消耗大量航\n空燃料，因此始終沒有量產。\n後來為了對付格利佛，搭載了\n導彈和雷射光束等裝備。
Psybot_Cruiser_Preview	{color[00ff9dff]}運具：懸浮運輸飛船{color[000000ff]}\n主要用於運輸半機器人。除了駕駛艙窗戶以外，\n船體均採用特殊合金裝甲，可使攻擊無效化。
SwimmingSnatcher_Title	熔岩游掠者
SwimmingSnatcher_Description	熔岩游掠者是棲息於瑪格德拉達火山\n熔岩湖的軟體動物。\n基本上和彈跳噴射者是同種生物，但\n兩者習性並不相同。\n熔岩游掠者沒有固定地盤，會在熔岩\n湖中自由移動，同時吸收綠能量作為\n能量來源。他具備偵測高能量物質的\n能力，一旦發現目標，就會利用觸手\n將其纏繞起來，以避免被熔岩的熱度\n溶解，接著搬運到能確保自身安全的\n場所慢慢吸收。
SwimmingSnatcher_Preview	{color[00ff9dff]}軟體形態：熔岩游掠者{color[000000ff]}\n與彈跳噴射者同樣是具備優良耐熱性的軟體動物。\n區別為他不會停留在固定位置，而是在熔岩湖中游來游去。
FP_Vermin_Title	巴念
FP_Vermin_Description	巴念是一種棲息在瑪格德拉達火山\n洞穴等高溫環境下的爬蟲類動物。\n雖然是爬蟲類，但不僅皮膚上沒有\n鱗片，還同時具備背上長著體毛等\n部分哺乳類動物的特徵。\n除了顎部的兩根尖牙外，額頭上也\n長著尖牙，他們會利用這些尖牙緊\n咬住岩石，並利用口腔分泌的酸性\n消化液將其溶解。同時他們會吸收\n溶解時產生的氣體作為能量來源。
FP_Vermin_Preview	{color[00ff9dff]}爬蟲形態：巴念{color[000000ff]}\n利用一對長在腳尖上的銳利尖爪刺入地面或牆壁四處爬行。\n是一種適應高溫環境的爬蟲類動物。
