MiscData.pak\TEXT_RequiredEntries.MSBT
GEN_Inventory_Numbers	0123456789
IB_4030_SC010_GrieverOriginReveal_subtitles	现在开始进行\n被检测样本763的再生治疗。{[0004]}我们已用尽所有可行的办法。{[0004]}这是最后的尝试。{[0004]}基因调整完毕。{[0004]}现在注入精炼GE……{[0004]}开始！{[0004]}细胞在快速增殖过程中出现异常！{[0004]}立刻中止定序！{[0004]}可恶！{[0004]}又失败了吗……{[0004]}被检测样本763的治疗{[0004]}宣告失败。{[0004]}将其安置在治疗容器中。{[0004]}我会亲自向沙托亚报告。{[0004]}太遗憾了……
Preload\MPR4\PreloadMP4.pak\Cinematics_SolValley.MSBT
sv_1040_sc050_VFLastLamorn_subtitles	薇奥拉是\n划时代的发明。{[0004]}它那金属之“足”\n能有力地在大地上疾驰。{[0004]}它能穿越沙海，\n瞬间将吾等运送到目的地。{[0004]}吾等从薇奥拉开始，\n创造出了很多东西。{[0004]}那是个由技术驱动发展的时代……{[0004]}吾等将那个时代称为——\n“机械文明”……{[0004]}然而，发展的需求很快就\n超过了大自然的供给极限……{[0004]}可以预见\n资源很快就会枯竭。{[0004]}于是……{[0004]}为了保护布洛斯——{[0004]}保护吾等的世界，\n吾等决定与机械文明诀别。
Sv_1050_sc020_LastLamorn_subtitles	曾经的布洛斯\n环境十分恶劣。{[0004]}但吾等拉蒙还是希望能让\n动植物茁壮成长。{[0004]}后来，吾等在火山中\n发现了绿能量……{[0004]}吾等将其提炼后洒向大地，{[0004]}大幅促进了动植物的生长。{[0004]}然而，意想不到的悲剧发生了。{[0004]}拉蒙被迫面临\n灭绝的危机。{[0004]}吾等幸存到最后的13人{[0004]}无其他地方可藏身……\n固守在时光之塔中。{[0004]}在那里寻求最后的希望，\n破解预言……{[0004]}后来吾等得知，\n你就是拉蒙唯一的希望……{[0004]}只有你……{[0004]}能让他们安息。
sv_1080_SC005_GMBridgeArrival_subtitles	萨姆斯。{[0004]}好了，一起走吧……{[0004]}虽然我很想这么说……\n但我们应该过不去。{[0004]}根据麦肯齐所说，\n从山谷对面应该可以控制大桥。{[0004]}能不能想想办法？{[0004]}萨姆斯！{[0004]}等桥架起来后，\n就坐前边的电梯{[0004]}下到矿山里。{[0004]}在地下要多加小心，\n毕竟无法预测会发生什么……{[0004]}没事的，有我们在。{[0004]}我们准备好了，\n随时都能行动。
sv_1080_SC030_GMFinale_subtitles	不知道托卡毕下士有没有事……{[0004]}准备战斗。{[0004]}里格……{[0004]}下士。{[0004]}很高兴能再见到你。{[0004]}不愧是你。{[0004]}找到要找的东西了吗？{[0004]}我们拿到最后一把\n传送站钥匙了。{[0004]}很好！{[0004]}接下来……\n就只剩除掉那个防护罩了。{[0004]}麦肯齐，能听到吗？{[0004]}我听得很清楚，中士。{[0004]}你没事就好。{[0004]}我们找到最后一把钥匙了。\n准备回原来的世界吧。{[0004]}我们所有人一起。{[0004]}很遗憾，\n我需要维修。{[0004]}现在来找我修机器人\n有特别优惠。{[0004]}等你回来，我立刻修好你。{[0004]}我们先回去了。
sv_1080_SC040_LastLamornCrystals_subtitles	最后的生还者\n只有吾等13个人。{[0004]}在时光之塔解开预言后，\n吾等得知……{[0004]}被选中之人\n“来自外部”。{[0004]}可是，那人什么时候才会出现……？{[0004]}吾等已经没有时间等待了。{[0004]}为寻找被选中之人……{[0004]}12人借助传送装置的力量，{[0004]}离开了布洛斯。{[0004]}只有吾留了下来。{[0004]}因为保护主传送站\n是吾的职责。{[0004]}为了确保安全，\n主传送站共有5把钥匙。{[0004]}吾将这5把钥匙交给了\n守护者们。{[0004]}它们会保护钥匙……{[0004]}并将其交给被选中之人。{[0004]}剩下的……\n就是等待你的到来了。{[0004]}吾不知道那一天究竟是否会到来。{[0004]}可即便如此……{[0004]}吾也相信着，{[0004]}身为被选中之人的你，\n一定会平安到达布洛斯……{[0004]}吾将迎接你的到来……
sv_2010_SC010_SniperInteract01_subtitles	萨姆斯。{[0004]}麻烦你过来一下。{[0004]}你也能听到{[0004]}干燥的风刮过大地的声音吗？{[0004]}听到风声和动物的叫声……{[0004]}我就会思念故乡。{[0004]}我们家族代代都是猎人，{[0004]}靠打猎活到了现在。{[0004]}父亲和祖父都是如此。{[0004]}现在……{[0004]}从风中嗅到猎物的气味后，\n我就想起了祖先。{[0004]}好了，{[0004]}我说太多了。{[0004]}我在货物发射器附近\n找到了个东西。{[0004]}想着或许对你有用……{[0004]}就先拿着了。{[0004]}收下吧。
sv_2020_SC020_SniperInteract02_subtitles	萨姆斯，{[0004]}来这里。{[0004]}放松一下吧。{[0004]}这是……{[0004]}我父亲给我的。{[0004]}我们常像这样围着火堆，{[0004]}一起聊天。{[0004]}父亲总是会给我讲索兰的故事。{[0004]}你也听过吗？{[0004]}索兰位于天空之巅。{[0004]}索兰为所有人洒下光芒。{[0004]}索兰总是守护着所有人。{[0004]}因此……\n不能做出令索兰蒙羞的事。{[0004]}我曾经犯了许多错……{[0004]}然而，在索兰之光的指引下，\n我得以保持内心的平衡。{[0004]}抱歉让你听我说这些……{[0004]}好久没有像这样围着火堆聊天了……{[0004]}说起来，你看到被传送过来的{[0004]}联邦军基地的废墟了吗？{[0004]}我在那里找到了点东西，{[0004]}你收下吧。
sv2030_SC030_SniperInteract03_subtitles	萨姆斯。{[0004]}很高兴又能见到你。{[0004]}我出生在苏勒坦4号卫星的\n北方大地。{[0004]}那里资源匮乏，\n人们每天都在为了生存而战斗。{[0004]}到我那一代，{[0004]}只靠打猎已无法养家……{[0004]}于是我选择加入了联邦军。{[0004]}我不确定……\n索兰和父亲{[0004]}是否希望我这样做。{[0004]}但是……为了养家\n我别无他法。{[0004]}所以我从猎人变成了狙击手。{[0004]}不知为何……和你待在一起，\n话就莫名其妙多了起来。{[0004]}对了，离开之前……{[0004]}这里有几处遗迹，{[0004]}我在遗迹旁找到了这个。
sv1060_SC040_SniperInteract04_subtitles	萨姆斯。{[0004]}你看到联邦军基地的废墟了吗？{[0004]}看到那个，\n我就会想起我的工作。{[0004]}你听说过\nHERCδ吗？{[0004]}来这边吧，随便坐。{[0004]}为了保护边境的行星，\n暗中排除各种威胁……{[0004]}不被任何人所知……\n这就是我的工作。{[0004]}我也因此获得酬劳。{[0004]}听上去就像赏金猎人一样吧。{[0004]}虽然你也是赏金猎人……{[0004]}但却为了实现更远大的目标……{[0004]}孤身一人逃离绝境，\n不断战斗着……{[0004]}这是只有你才能做到的事。{[0004]}这个给你。{[0004]}是我在废墟里找到的。
sv_zone_SC030_assaultOnGM_subtitles	准备好了。{[0004]}怎么了？{[0004]}我有种不祥的预感……{[0004]}是格利佛。{[0004]}确认到不止一只。{[0004]}不会吧？{[0004]}快开火！{[0004]}在后边！{[0004]}数量太多了。{[0004]}请交给我。{[0004]}电梯来了。{[0004]}走！{[0004]}快点！{[0004]}这里我们会想办法的。\n你快走！
Preload\MPR4\PreloadMP4.pak\Cinematics_VoltForge.MSBT
vf_3200_Track1Reveal_subtitles	驾驶员确认。{[0004]}现在开始进行薇奥拉行驶性能\n和战斗测试。{[0004]}请按照测试中\n显示的指示进行操作。{[0004]}若测试合格，\n将核发薇奥拉认证。{[0004]}注意事项：{[0004]}必须完成\n全部3条测试跑道。{[0004]}现在，\n开始薇奥拉认证测试。
vf_3300_SC010_Track2Reveal_subtitles	第1项测试　合格{[0004]}即将开始下一项测试
vf_3400_SC010_Track3Reveal_subtitles	第2项测试　合格{[0004]}即将开始最后一项测试
Preload\MPR4\PreloadMP4.pak\Creatures_ChronoTower.MSBT
Preload\MPR4\PreloadMP4.pak\Creatures_FlarePool.MSBT
Suppressor_Tank_Title	维修坦克
Suppressor_Tank_Description	维修坦克是机械文明时代拉蒙的\n技术人员开发的自律型无人机，\n可以对所有设施中的任何机器和\n装置自动进行保养、管理和修理。\n此外，它还被赋予了权限，发挥\n着守卫的作用。识别到侵入设施\n的敌人后，它会用焊接专用光束\n进行攻击，将其消灭。日后将根\n据工作用途开发大型和小型维修\n坦克。
Suppressor_Tank_Preview	{color[00ff9dff]}机械生命体：维修坦克{color[000000ff]}\n自律行动型无人机，对设施内的一切进行维修。\n搭载的用于修理的激光光束也可以消灭外敌。
Behemoth_Title	贝希摩斯
Behemoth_Description	贝希摩斯是栖息在玛格德拉达\n火山洞穴内的超大型节肢动物。\n在领地范围内察觉到敌人后，\n它会积极发动攻击以将其消灭。\n主要的攻击方式是将大量空气\n吸入体内，与体液混合后形成\n雾状气体在口腔内点燃，如同\n喷射般从3张嘴中连续发射火焰\n弹，以及用下腹部锤砸地面令\n气体爆炸，释放以自身为中心\n向四周蔓延的火焰圆环。此外\n还会利用突进撞击敌人。它全身\n覆盖着坚硬的矿石质皮肤，免疫\n枪炮攻击，但当4只单眼睁开时\n无法防御攻击，可通过眼部的\n视神经对其大脑造成伤害。
Behemoth_Preview	{color[00ff9dff]}节肢形态：贝希摩斯{color[000000ff]}\n超大型节肢动物，拥有8条腿、4只单眼、3张嘴巴。\n全身被矿石质皮肤覆盖，免疫所有枪炮攻击。\n可从口中连续喷射高温火焰弹，利用振动波防止敌人靠近。\n此外，还可以通过大力吸入空气将敌人拉近。\n仅在单眼睁开时，能对其造成有效伤害。
Pyremite_Title	惊惧螨虫
Pyremite_Description	惊惧螨虫是一种栖息在玛格德拉\n达火山的单眼甲壳类生物。\n它有4对长着巨大钩爪的脚，以\n爬行的方式移动。察觉到领地内\n有入侵者时，会从地底窜出来贴\n近对方，在头顶引发爆炸以击退\n敌人。\n惊惧螨虫的爆炸是先从头顶吸入\n空气，与体内生成的可燃性气体\n混合并急速压缩，通过发热点燃\n造成的。\n此外，若受到致命伤害，残留在\n体内的高浓度气体会直接点燃自\n爆。因衰老或生病导致死亡时也\n会发生自爆，因此几乎看不到惊\n惧螨虫的尸体。
Pyremite_Preview	{color[00ff9dff]}节肢形态：惊惧螨虫{color[000000ff]}\n以发光的单眼辨识四周，用带有钩爪的四对足行走。\n若有入侵者闯入地盘，会在近距离自爆将其击退。
FP_KeyGuardian_Title	菲诺洛斯
FP_KeyGuardian_Description	菲诺洛斯是栖息在玛格德拉达\n火山熔岩湖的超大型矿石生命\n体。利用柔软的有机质生物膜，\n从内侧将多个矿物分子构造的\n体节连接并组成身体，全长超\n过150M。\n菲诺洛斯通过上下摆动体节在\n熔岩中游动，同时将熔岩吞入\n口中。利用体内深处的核心从\n熔岩中提取绿能量，将其作为\n动力源吸收。\n和密特罗德融合后，体内膜发\n生膨胀变形，暴露在腹部。遭\n到破坏后会丧失运动能力。能\n通过吸收能量使受损部位再生，\n但通过短时间吸收再生的部位\n和数量有限。\n矿石化的体表能免疫所有攻击，\n但舌部属于有机组织，反复遭到\n攻击累积伤害后会陷入昏迷状态。\n另外，若体内的核心遭到破坏，\n菲诺洛斯会停止生命活动。
FP_KeyGuardian_ControlBeamPhase_Preview	由于舌部受到的伤害累积，菲诺洛斯处于昏迷状态。\n只要在它醒来前破坏从口腔延伸至体内深处的核心，\n菲诺洛斯就不会复活。
FP_KeyGuardian_HeadPhase_Preview	侦测到菲诺洛斯头部有多个和密特罗德融合后显现的\n有机组织块。可对其造成有效伤害。另外，对神经密布的\n舌部不断施加伤害也许能使其昏迷。
FP_KeyGuardian_Platform_Preview	由于腹部的有机组织尽数遭到破坏，菲诺洛斯丧失\n调动全身肌肉的运动机能。恢复之前会停留在固定位置。\n另外，恢复所需时间不明。
FP_KeyGuardian_ViolaPhase_Preview	{color[00ff9dff]}有鳞形态：菲诺洛斯{color[000000ff]}\n栖息于玛格德拉达火山炽炎熔池的矿石生命体。\n身体由矿物分子构成，体长超过150m。\n以布洛斯熔岩中含有的绿能量为动力源，\n实现半永久生存。与密特罗德融合后，\n有机组织暴露在体表，为其弱点所在。
FP_SwarmFlyer_Title	群虫飞行者
FP_SwarmFlyer_Description	群虫飞行者在熔岩中成长。待长为成\n体后，会在体内生成比大气密度更低\n的气体，并使其充满全身。它们利用\n气体产生的浮力飘在空中，成群结队\n地飞翔。还会从本体前端吸收大气并\n从后端喷出，以此获得推力。通过调\n整喷气的方向，它们可以在空中自由\n地飞翔。其体内的气体会在一周左右\n消耗殆尽，在此期间，它们会在空中\n完成受精，然后返回作为产卵地的熔\n岩，并在产卵后结束其一生。
FP_SwarmFlyer_Preview	{color[00ff9dff]}飞行形态：群虫飞行者{color[000000ff]}\n一种生物。会在体内生成比大气密度更低的气体，并使其\n充满全身以飘在空中。还会通过喷射空气来飞行。
LavaJumper_Title	充气跳虫
LavaJumper_Description	充气跳虫栖息在熔岩湖炽炎熔池，\n是一种具备耐热性的浮游生物。通\n过在体内生成比大气密度更低的气\n体并使其充满袋状器官，可以从熔\n岩里浮至空中呼吸。\n它以绿能量为能量来源，将布洛斯\n熔岩吸入体内，提取能量并吸收。\n残留在体内的熔岩则会在飘浮于空\n中时从口中吐出。\n由于其代谢速度极快而能量转换效\n率较低，因此会不断重复这个动作。
LavaJumper_Preview	{color[00ff9dff]}有鳞形态：充气跳虫{color[000000ff]}\n在体内生成密度低于大气的气体并使其充满浮空袋，\n可让自身飘浮在空中。从布洛斯熔岩中吸收能量。
LeapingSpitter_Title	弹跳喷射者
LeapingSpitter_Description	弹跳喷射者是一种栖息在熔岩湖\n炽炎熔池的软体动物。它一般潜\n伏在熔岩深处，几乎不活动。若\n遇到对流发生巨大变化等情况，\n需改变固定位置时，会暂时停留\n在深度较浅的地方，待适应之后\n再潜入深处。\n当它在较浅位置时，一旦发现有\n敌人靠近，就会跳至空中旋转，\n向四周喷射熔岩弹击退敌人。
LeapingSpitter_Preview	{color[00ff9dff]}软体形态：弹跳喷射者{color[000000ff]}\n潜伏在熔岩湖中的软体动物，体表覆盖着具有耐热性的\n鳞状皮肤。感知到领地被入侵时会跳至空中喷吐火焰弹。
Psybot_Cruiser_Title	悬浮运输飞船
Psybot_Cruiser_Description	悬浮飞船是一种航空器，搭\n载了能让其在空中静止的悬\n停引擎。拉蒙常用其运送半\n机器人。\n虽然研发于机械文明时代，\n但由于当时能量枯竭已成问\n题，而它又会消耗大量航空\n燃料，因此未能量产。\n后来用作对付格利佛的武器，\n配备了导弹和激光光束。
Psybot_Cruiser_Preview	{color[00ff9dff]}载具：悬浮运输飞船{color[000000ff]}\n主要用于运输半机器人。船体由特殊合金打造的装甲构成，\n除驾驶舱观察窗外，可免疫一切枪炮攻击。
SwimmingSnatcher_Title	熔岩游掠者
SwimmingSnatcher_Description	熔岩游掠者是栖息在玛格德拉达火\n山熔岩湖的软体动物。\n基本上和弹跳喷射者是同一种类的\n生物，但它们的习性并不相同。\n游动掠夺者没有领地，会在熔岩湖\n中自由移动，同时吸收绿能量作为\n自己活动的能量来源。具备感知高\n能量值物质的能力，发现目标后会\n用触手将其缠绕，避免被熔化，然\n后将其运到能保障自身安全的地方，\n缓慢进行吸收。
SwimmingSnatcher_Preview	{color[00ff9dff]}软体形态：熔岩游掠者{color[000000ff]}\n耐热性极高的软体动物，和弹跳喷射者是同一种类的生物。\n区别是它不会停留在固定位置，而是在熔岩湖里游来游去。
