another_name.dat
msg_another_name_00	卡洛斯冠军[VAR 0102(0000)]
msg_ui_bag_shop_18	那么我用[VAR 0206(0000,0000)]\n跟您收购。\c\n拿不下的零花钱\n将会消失，可以吗？
msg_ui_bag_shop_19	那么我用[VAR 0206(0000,0000)]ＬＰ\n跟您收购。\c\n拿不下的ＬＰ\n将会消失，可以吗？
msg_ui_bag_new_02	[~]
msg_ui_bag_sort_msg_11	类型排序
msg_ui_bag_sort_msg_12	编号排序
msg_ui_bag_sort_msg_13	名称排序
msg_ui_bag_sort_msg_14	NEW
msg_ui_bag_sort_msg_16	[~]
msg_ui_bag_sort_msg_15	我的最爱
msg_ui_bag_option_swap	替换持有物
msg_ui_bag_nothing	[~]
msg_ui_bag_select	选择
msg_ui_bag_stop	取消
msg_ui_bag_shop_22	给出
msg_ui_bag_shop_23	取消
msg_ui_bag_shop_24	确定要将　掉落物　交换为\n[VAR 0206(0000,0000)]ＬＰ　吗？
msg_ui_bag_shop_25	拿不下的　ＬＰ　将会消失。\c\n确定要将　掉落物　交换为\n[VAR 0206(0000,0000)]ＬＰ　吗？
msg_ui_bag_option_receive	收回
msg_syouten_17	一共是[VAR 0206(0000,0000)]，\n那我就以这个价格收购咯？\c\n拿不下的零花钱\n将会消失，可以吗？
msg_syouten_18	这个是[VAR 0206(0000,0000)]，\n那我就以这个价格收购咯？
msg_syouten_19	真抱歉，\n我没法收购[VAR 0109(0000)]。\c
bag_pocket.dat
str_pocketname_001	回复
str_pocketname_002	精灵球
str_pocketname_003	战斗
str_pocketname_004	树果
str_pocketname_005	道具
str_pocketname_006	招式学习器
str_pocketname_007	宝物
str_pocketname_008	野餐
str_pocketname_009	重要物品
str_pocketname_010	[~]
str_pocketname_011	[~]
str_pocketname_012	[~]
str_pocketname_013	[~]
str_pocketname_014	[~]
str_pocketname_015	[~]
str_pocketname_016	[~]
str_pocketname_017	[~]
str_pocketname_018	掉落物
box.dat
msg_ui_box_top_00	同行
msg_ui_box_top_01	[VAR 01BF(0000)]
msg_ui_box_popup_00	[VAR 0102(0000)] Lv.[VAR 0202(0001)]
msg_ui_box_popup_01	[VAR 0102(0000)]
msg_ui_box_top_box_00	盒子
msg_ui_box_top_box_01	一览
msg_ui_box_top_find	搜寻
msg_ui_box_pokename	[VAR 0102(0000)]
msg_ui_box_male	♂
msg_ui_box_female	♀
msg_ui_box_lv_00	Lv.[VAR 0202(0000)]
msg_ui_box_lv_01	[VAR 0202(0000)]
msg_ui_box_pokedex_00	No.[VAR 0202(0000)]
msg_ui_box_pokedex_01	[VAR 0202(0000)]
msg_ui_box_pokedex_no	－
msg_ui_box_pokedex_question	？？？
msg_ui_box_pokerace_00	[VAR 0101(0000)]
msg_ui_box_hp_00	HP
msg_ui_box_hp_01	[VAR 0202(0000)]/[VAR 0202(0001)]
msg_ui_box_hp_02	[VAR 0202(0000)]
msg_ui_box_hp_03	[VAR 0202(0000)]
msg_ui_box_atk	攻击
msg_ui_box_def	防御
msg_ui_box_spatk	特攻
msg_ui_box_spdef	特防
msg_ui_box_agi	速度
msg_ui_box_status	[VAR 0202(0000)]
msg_ui_box_tokusei_00	特性
msg_ui_box_tokusei_01	[VAR 0106(0000)]
msg_ui_box_item_00	持有物
msg_ui_box_item_01	[VAR 0109(0000)]
msg_ui_box_noitem	-
msg_ui_box_waza_00	[VAR 0107(0000)]
msg_ui_box_max	[~]
msg_ui_x_00	整理
msg_ui_x_01	持有物
msg_ui_x_02	对战队伍
msg_ui_y_00	[~]
msg_ui_y_01	[~]
msg_ui_y_02	[~]
msg_ui_box_range	[VAR 0201(0000)]
msg_ui_box_info_00	[~]
msg_ui_box_top_02	[VAR 01C0(0000)]
msg_ui_box_context_00	要拿[VAR 0102(0000)]怎么办？
msg_ui_box_context_01	移动
msg_ui_box_context_02	查看能力
msg_ui_box_context_03	[~]
msg_ui_box_context_04	标记
msg_ui_box_context_05	放生
msg_ui_box_context_06	取消
msg_ui_box_context_07	确定要用\n所选的宝可梦吗？
msg_ui_box_context_09	更换持有物
msg_ui_box_context_08	收回持有物
msg_ui_box_context_10	携带持有物
msg_ui_box_marking	[~]
msg_ui_box_esc_00	真的要放生吗？
msg_ui_box_esc_01	是
msg_ui_box_esc_02	否
msg_ui_box_esc_03	已将[VAR 0102(0000)]放生了。\n再见，[VAR 0102(0000)]！
msg_ui_box_esc_04	无法将蛋放生！
msg_ui_box_esc_05	合体后的[VAR 0101(0000)]不能放生。
msg_ui_box_esc_05b	合体后的[VAR 0101(0000)]不能放生。
msg_ui_box_esc_06	添加到对战队伍的\n宝可梦不能放生。
msg_ui_box_esc_07	这样就没有可战斗的宝可梦了！
msg_ui_box_esc_08	[~]
msg_ui_box_change_00	要拿这个盒子做什么？
msg_ui_box_change_01	[~]
msg_ui_box_change_02	更改壁纸
msg_ui_box_change_03	更改名字
msg_ui_box_change_04	排序
msg_ui_team_change_00	要对该队伍进行什么操作？
msg_ui_team_change_01	更改名字
msg_ui_team_change_02	添加相同队伍
msg_ui_team_change_03	要添加到哪个队伍？
msg_ui_team_change_04	是否要解散队伍\n并添加上[VAR 01BF(0000)]的成员？
msg_ui_box_wallpaper_00	[~]
msg_ui_box_wallpaper_title	更改壁纸
msg_ui_box_wallpaper_01	壁纸１
msg_ui_box_wallpaper_02	壁纸２
msg_ui_box_wallpaper_03	壁纸３
msg_ui_box_wallpaper_04	壁纸４
msg_ui_box_wallpaper_05	壁纸５
msg_ui_box_wallpaper_06	壁纸６
msg_ui_box_wallpaper_07	壁纸７
msg_ui_box_wallpaper_08	壁纸８
msg_ui_box_wallpaper_09	壁纸９
msg_ui_box_wallpaper_10	壁纸１０
msg_ui_box_wallpaper_11	壁纸１１
msg_ui_box_wallpaper_12	壁纸１２
msg_ui_box_wallpaper_13	壁纸１３
msg_ui_box_wallpaper_14	壁纸１４
msg_ui_box_wallpaper_15	壁纸１５
msg_ui_box_wallpaper_16	壁纸１６
msg_ui_box_wallpaper_17	壁纸１７
msg_ui_box_wallpaper_18	壁纸１８
msg_ui_box_wallpaper_19	壁纸１９
msg_ui_box_wallpaper_20	壁纸２０
msg_ui_box_item_bag_00	要拿[VAR 0109(0000)]做什么？
msg_ui_box_item_move	移动
msg_ui_box_item_bag_01	收回
msg_ui_box_item_bag_04	更换
msg_ui_box_item_bag_05	携带
msg_ui_box_item_bag_02	将[VAR 0109(0000)]放进包包里了！\c
msg_ui_box_item_bag_03	包包已满！\c
msg_ui_box_item_03	[~]
msg_ui_box_item_04	要让其携带持有物吗？
msg_ui_box_item_05	[~]
msg_ui_box_item_06	蛋无法携带道具！
msg_ui_box_btlteam_00	登录
msg_ui_box_btlteam_01	移动
msg_ui_box_btlteam_02	移除
msg_ui_box_btlteam_03	被锁的对战队伍里的\n宝可梦是无法移动的。
msg_ui_box_btlteam_04	对战队伍被锁，不能移除此宝可梦。
msg_ui_box_btlteam_05	对战队伍被锁，无法更换持有物。
msg_ui_box_btlteam_06	因为对战队伍被锁，\n所以无法进行标记。
msg_ui_box_btlteam_07	对战队伍被锁，无法添加。
msg_ui_box_btlteam_08	[~]
msg_ui_box_btlteam_09	蛋无法添加。
msg_ui_box_search_00	[~]
msg_ui_box_search_01	宝可梦
msg_ui_box_search_02	属性１
msg_ui_box_search_03	属性２
msg_ui_box_search_04	招式
msg_ui_box_search_05	招式学习器
msg_ui_box_search_06	特性
msg_ui_box_search_07	性格
msg_ui_box_search_08	性别
msg_ui_box_search_09	持有物
msg_ui_box_search_10	标记
msg_ui_box_search_11	对战队伍
msg_ui_box_search_12	[VAR 0101(0000)]
msg_ui_box_search_13	[VAR 0103(0000)]
msg_ui_box_search_14	[VAR 0107(0000)]
msg_ui_box_search_15	[VAR 0107(0000)]
msg_ui_box_search_16	[VAR 0106(0000)]
msg_ui_box_search_17	[VAR 0108(0000)]
msg_ui_box_search_18	♂
msg_ui_box_search_19	♀
msg_ui_box_search_20	性别无
msg_ui_box_search_21	[VAR 0109(0000)]
msg_ui_box_search_22	携带
msg_ui_box_search_23	不携带
msg_ui_box_search_24	[VAR 01BF(0000)]
msg_ui_box_search_25	请选择宝可梦名字的首字母。
msg_ui_box_search_26	请选择宝可梦。
msg_ui_box_search_27	请选择属性1。
msg_ui_box_search_28	请选择属性2。
msg_ui_box_search_29	请选择招式名字的首字母。
msg_ui_box_search_30	请选择招式。
msg_ui_box_search_31	查一查所选的招式学习器能否使用在宝可梦上。
msg_ui_box_search_32	请选择宝可梦特性的首字母。
msg_ui_box_search_33	请选择特性。
msg_ui_box_search_34	请选择宝可梦的性格。
msg_ui_box_search_35	请选择宝可梦的性别。
msg_ui_box_search_36	可以查到携带持有物的宝可梦。
msg_ui_box_search_37	可以查到有标记的宝可梦。
msg_ui_box_search_38	[~]
msg_ui_box_search_39	可以查到添加到所选队伍里的宝可梦。
msg_ui_box_search_40	[VAR 0103(0001)]
msg_ui_box_search_41	[VAR 0103(0002)]
msg_ui_box_search_42	[VAR 0106(0000)]
msg_ui_box_search_43	[VAR 0108(0000)]
msg_ui_box_search_44	[VAR 0107(0000)]
msg_ui_box_search_45	太晶属性
msg_ui_box_search_46	搜索
msg_ui_box_search_47	正在选择
msg_ui_box_search_48	请设置宝可梦的搜索条件。
msg_ui_box_search_49	请选择太晶属性。
msg_box_seikaku_00	比较容易均衡地增长。
msg_box_seikaku_01	攻击增长容易。\n防御增长困难。
msg_box_seikaku_02	攻击增长容易。\n速度增长困难。
msg_box_seikaku_03	攻击增长容易。\n特攻增长困难。
msg_box_seikaku_04	攻击增长容易。\n特防增长困难。
msg_box_seikaku_05	防御增长容易。\n攻击增长困难。
msg_box_seikaku_06	比较容易均衡地增长。
msg_box_seikaku_07	防御增长容易。\n速度增长困难。
msg_box_seikaku_08	防御增长容易。\n特攻增长困难。
msg_box_seikaku_09	防御增长容易。\n特防增长困难。
msg_box_seikaku_10	速度增长容易。\n攻击增长困难。
msg_box_seikaku_11	速度增长容易。\n防御增长困难。
msg_box_seikaku_12	比较容易均衡地增长。
msg_box_seikaku_13	速度增长容易。\n特攻增长困难。
msg_box_seikaku_14	速度增长容易。\n特防增长困难。
msg_box_seikaku_15	特攻增长容易。\n攻击增长困难。
msg_box_seikaku_16	特攻增长容易。\n防御增长困难。
msg_box_seikaku_17	特攻增长容易。\n速度增长困难。
msg_box_seikaku_18	比较容易均衡地增长。
msg_box_seikaku_19	特攻增长容易。\n特防增长困难。
msg_box_seikaku_20	特防增长容易。\n攻击增长困难。
msg_box_seikaku_21	特防增长容易。\n防御增长困难。
msg_box_seikaku_22	特防增长容易。\n速度增长困难。
msg_box_seikaku_23	特防增长容易。\n特攻增长困难。
msg_box_seikaku_24	比较容易均衡地增长。
msg_ui_box_trdplayer_00	交换对象
msg_ui_box_trdplayer_01	[VAR 0100(0000)]
msg_ui_box_p2ptrd_00	正在等待对方的回复……\n请稍等片刻。
msg_ui_box_p2ptrd_01	已中止交换。
msg_ui_box_p2ptrd_02	对方选择了结束。\n即将结束连接交换。
msg_ui_box_p2ptrd_03	对方已中止交换。\c\n交换结束。\c
msg_ui_box_p2ptrd_04	要结束宝可梦交换吗？
msg_ui_box_p2ptrd_05	由于对方的宝可梦有问题，\n因此无法交换。
msg_ui_box_p2ptrd_06	由于自己的宝可梦有问题，\n因此无法交换。
msg_ui_box_p2ptrd_07	注意！\n在交换宝可梦的过程中，\n如果因连接错误\n或主机电源被切断等原因\n导致连接结束，\n会有一段时间无法交换宝可梦。
msg_ui_box_p2ptrd_08	正在写入记录……\n请勿切断电源。
msg_ui_box_p2ptrd_09	正在等待连接……\n请稍等片刻。
msg_ui_box_p2ptrd_10	[~]
msg_ui_box_p2ptrd_11	要用[VAR 0102(0001)]\n交换对方的[VAR 0102(0000)]吗？
msg_ui_box_p2ptrd_12	那个蛋是不能用来交换的。
msg_ui_box_trd_00	交换
msg_ui_box_select	选择
msg_ui_box_select_00	[VAR 0201(0000)]/[VAR 0201(0001)]
msg_ui_box_list_pokename	[VAR 0102(0000)]
msg_ui_box_npctrd_00	那只宝可梦不能用来交换。
msg_ui_box_npctrd_01	没有可以用来交换的宝可梦。\c
msg_ui_box_npctrd_02	蛋是不能用来交换的。\c
msg_ui_box_npctrd_03	添加到对战队伍的\n宝可梦是不能用来交换的。
msg_ui_box_npctrd_04	因为携带特别的道具，\n所以无法用来交换。\c
msg_ui_box_bl_00	[~]
msg_ui_box_bl_01	添加到黑名单后，\n将无法再通过连接和该玩家一起玩。\r\n确定要添加吗？
msg_ui_box_bl_02	已添加到黑名单。\n交换结束。\c
msg_ui_box_bl_03	该玩家已在黑名单中。\c
msg_ui_box_bl_04	无法添加到黑名单。\c
msg_ui_box_option_00	确定
msg_ui_box_live_comm_00	查看对方能力
msg_ui_box_live_comm_01	[~]
msg_ui_box_live_comm_02	正在进行魔法交换，\n无法更换持有物。
msg_ui_box_live_comm_03	正在进行魔法交换，\n无法标记。
msg_ui_box_live_comm_04	正在进行魔法交换，\n无法放生。
msg_ui_box_live_comm_05	正在进行魔法交换，\n无法移动。
msg_ui_box_live_comm_06	正在进行魔法交换，\n无法添加到对战队伍。
msg_ui_box_select_error_00	无法选择蛋。
msg_ui_box_select_error_01	无法选择对战队伍里的宝可梦。
msg_ui_box_select_error_02	正在进行魔法交换，\n无法选择宝可梦。
msg_ui_box_select_error_03	无法选择同行的宝可梦。
msg_ui_box_select_error_04	选择的数量已超出限制。\c
msg_ui_box_select_error_05	无法选择昏厥的宝可梦。\c
msg_ui_box_select_error_06	这只宝可梦是特殊宝可梦，\n无法参与魔法交换！
msg_ui_box_select_error_07	无法选择这只宝可梦！\c
msg_ui_box_select_error_08	没有可选的宝可梦。\c
msg_ui_box_option_01	[~]
msg_ui_box_option_02	返回
msg_ui_box_option_03	[~]
msg_ui_box_option_04	切换模式
msg_ui_box_option_05	能力
msg_ui_box_option_06	[~]
msg_ui_box_option_07	重置
msg_ui_box_option_08	隐藏
msg_ui_box_option_09	全选
msg_ui_box_option_10	评定
msg_ui_box_option_11	显示宝可梦
msg_ui_box_option_12	菜单
msg_ui_box_option_13	取消
msg_ui_box_option_14	替换
msg_ui_box_option_15	选择范围
msg_ui_box_option_16	排序
msg_ui_box_option_17	帮助
msg_ui_box_judge_00	还算可以的能力
msg_ui_box_judge_01	中等偏上的能力
msg_ui_box_judge_02	相当优秀的能力
msg_ui_box_judge_03	了不起的能力！
msg_ui_box_judge_04	也许不行
msg_ui_box_judge_05	一般般
msg_ui_box_judge_06	相当好
msg_ui_box_judge_07	非常好
msg_ui_box_judge_08	了不起
msg_ui_box_judge_09	最棒
msg_box_search_02_51	[~]
msg_box_search_02_52	[~]
msg_box_search_02_53	[~]
msg_box_search_02_54	[~]
msg_box_search_02_55	[~]
msg_box_search_02_56	[~]
msg_box_search_02_57	[~]
msg_box_search_03_02	[~]
msg_box_search_04_16	[~]
msg_box_search_04_17	[~]
msg_box_search_04_18	[~]
msg_box_search_04_19	[~]
msg_box_search_04_20	[~]
msg_box_search_04_21	[~]
msg_box_search_04_22	[~]
msg_box_search_04_23	[~]
msg_box_search_04_24	[~]
msg_box_search_04_25	[~]
msg_box_search_04_26	[~]
msg_box_search_04_27	[~]
msg_box_search_04_28	[~]
msg_box_search_04_29	[~]
msg_box_search_04_30	[~]
msg_box_search_05_06	[~]
msg_box_search_05_07	[~]
msg_box_search_05_08	[~]
msg_box_search_05_09	[~]
msg_box_search_05_10	[~]
msg_box_search_08_26	[~]
msg_box_search_08_27	[~]
msg_box_search_08_28	[~]
msg_box_search_08_29	[~]
msg_box_search_08_30	[~]
msg_box_search_08_31	[~]
msg_box_search_08_32	[~]
msg_box_search_08_33	[~]
msg_box_search_08_34	[~]
msg_box_search_08_35	[~]
msg_box_search_08_36	[~]
msg_box_search_08_37	[~]
msg_box_search_08_38	[~]
msg_box_search_08_39	[~]
msg_box_search_08_40	[~]
msg_box_search_08_41	[~]
msg_box_search_08_42	[~]
msg_box_search_08_43	[~]
msg_box_search_08_44	[~]
msg_box_search_08_45	[~]
msg_box_search_08_46	[~]
msg_box_search_08_47	[~]
msg_box_search_08_48	[~]
msg_box_search_08_49	[~]
msg_box_search_08_50	[~]
msg_box_chat_01_02	[~]
msg_box_info_00_03	[~]
msg_box_info_00_04	[~]
msg_box_info_01_07	[~]
msg_box_info_01_08	[~]
msg_box_info_01_09	[~]
msg_box_info_01_10	[~]
msg_box_info_01_11	[~]
msg_box_info_01_12	[~]
msg_box_dummy_23_02	[~]
msg_chat_01_14	[~]
msg_chat_01_15	[~]
msg_chat_01_16	[~]
msg_chat_01_17	[~]
msg_chat_01_18	[~]
msg_chat_01_19	[~]
msg_chat_01_20	[~]
msg_chat_01_21	[~]
msg_chat_01_22	[~]
msg_chat_01_23	[~]
msg_chat_01_24	[~]
msg_chat_01_25	[~]
msg_chat_01_26	[~]
msg_chat_list_04	[~]
msg_chat_list_05	[~]
msg_chat_list_06	[~]
msg_box_p2ptrade_10	[~]
msg_box_p2ptrade_11	[~]
msg_box_p2ptrade_12	[~]
msg_box_p2ptrade_13	[~]
msg_box_p2ptrade_14	[~]
msg_box_p2ptrade_15	[~]
msg_box_p2ptrade_16	[~]
msg_box_p2ptrade_17	[~]
msg_box_p2ptrade_18	[~]
msg_judge_03_02	[~]
msg_box_02_52	[~]
msg_box_05_34	[~]
PARAM_NAME	[~]
PARAM_POKENAME	[~]
PARAM__VALUE_3	[~]
PARAM__VALUE_3_S	[~]
PARAM__VALUE_2	[~]
PARAM_MALE	[~]
PARAM_FEMALE	[~]
PARAM_NONE	[~]
PARAM_LEVEL_00	[~]
PARAM_ZUKAN_NO_00	[~]
PARAM_ZUKAN_NO_02	[~]
PARAM_NAME_00	[~]
PARAM_TYPE	[~]
PARAM_OYANAME_00	[~]
PARAM_OYANAME_01	[~]
PARAM_HP_00	[~]
PARAM_HP_01	[~]
PARAM_ATK_00	[~]
PARAM_DEF_00	[~]
PARAM_SPATK_00	[~]
PARAM_SPDEF_00	[~]
PARAM_AGI_00	[~]
PARAM_SEIKAKU_00	[~]
PARAM_SEIKAKU_01	[~]
PARAM_TOKUSEI_00	[~]
PARAM_TOKUSEI_01	[~]
PARAM_ITEM_00	[~]
PARAM_ITEM_01	[~]
PARAM_WAZA_00	[~]
PARAM_WAZA_01	[~]
msg_box_name	[~]
msg_box_judge	[~]
msg_team_name_00	[~]
msg_team_name_dummy	[~]
msg_group_name_02	[~]
msg_group_name_03	[~]
msg_group_name_04	[~]
msg_box_01_01	[~]
msg_box_01_02	[~]
msg_box_01_03	[~]
msg_box_01_04	[~]
msg_box_01_05	[~]
msg_box_01_06	[~]
msg_box_01_07	[~]
msg_box_01_08	[~]
msg_box_01_09	[~]
msg_box_01_10	[~]
msg_box_01_11	[~]
msg_box_01_12	[~]
msg_box_end	[~]
msg_box_01_20	[~]
msg_box_01_21	[~]
msg_box_01_22	[~]
msg_box_01_23	[~]
msg_box_01_24	[~]
msg_box_01_25	[~]
msg_box_01_26	[~]
msg_box_01_27	[~]
msg_box_01_28	[~]
msg_box_01_29	[~]
msg_box_01_30	[~]
msg_box_01_31	[~]
msg_box_01_32	[~]
msg_box_01_33	[~]
msg_box_01_34	[~]
msg_box_01_35	[~]
msg_box_01_36	[~]
msg_box_01_37	[~]
msg_box_01_38	[~]
msg_box_01_39	[~]
msg_box_01_40	[~]
msg_box_01_50	[~]
msg_box_yes	[~]
msg_box_no	[~]
msg_box_02_01	[~]
msg_box_02_02	[~]
msg_box_02_03	[~]
msg_box_02_04	[~]
msg_box_02_05	[~]
msg_box_02_06	[~]
msg_box_02_07	[~]
msg_box_02_08	[~]
msg_box_02_09	[~]
msg_box_02_10	[~]
msg_box_02_11	[~]
msg_box_02_12	[~]
msg_box_02_13	[~]
msg_box_02_14	[~]
msg_box_02_15	[~]
msg_box_02_16	[~]
msg_box_02_17	[~]
msg_box_02_18	[~]
msg_box_02_19	[~]
msg_box_02_20	[~]
msg_box_02_21	[~]
msg_box_02_22	[~]
msg_box_02_23	[~]
msg_box_02_24	[~]
msg_box_02_25	[~]
msg_box_03_01	[~]
msg_box_03_02	[~]
msg_box_03_03	[~]
msg_box_03_04	[~]
msg_box_04_yes	[~]
msg_box_04_no	[~]
msg_box_04_01	[~]
msg_box_04_02	[~]
msg_box_05_01	[~]
msg_box_05_02	[~]
msg_box_05_03	[~]
msg_box_05_04	[~]
msg_box_05_05	[~]
msg_box_05_06	[~]
msg_box_05_07	[~]
msg_box_05_08	[~]
msg_box_05_09	[~]
msg_box_05_10	[~]
msg_box_05_11	[~]
msg_box_05_12	[~]
msg_box_05_13	[~]
msg_box_05_14	[~]
msg_box_05_15	[~]
msg_box_05_16	[~]
msg_box_time_01	[~]
msg_box_time_02	[~]
msg_box_10_01	[~]
msg_judge_01_01	[~]
msg_judge_01_02	[~]
msg_judge_01_03	[~]
msg_judge_01_04	[~]
msg_judge_01_05	[~]
msg_judge_01_06	[~]
msg_judge_02_01	[~]
msg_judge_02_02	[~]
msg_judge_02_03	[~]
msg_judge_02_04	[~]
msg_box_search_01_01	[~]
msg_box_search_01_02	[~]
msg_box_search_02_00	[~]
msg_box_search_02_01	[~]
msg_box_search_02_02	[~]
msg_box_search_02_03	[~]
msg_box_search_02_04	[~]
msg_box_search_02_05	[~]
msg_box_search_02_06	[~]
msg_box_search_02_07	[~]
msg_box_search_02_08	[~]
msg_box_search_02_09	[~]
msg_box_search_02_10	[~]
msg_box_search_02_11	[~]
msg_box_search_02_12	[~]
msg_box_search_02_13	[~]
msg_box_search_02_14	[~]
msg_box_search_02_15	[~]
msg_box_search_02_16	[~]
msg_box_search_02_17	[~]
msg_box_search_02_18	[~]
msg_box_search_02_19	[~]
msg_box_search_02_20	[~]
msg_box_search_02_21	[~]
msg_box_search_02_22	[~]
msg_box_search_02_23	[~]
msg_box_search_02_24	[~]
msg_box_search_02_25	[~]
msg_box_search_02_26	[~]
msg_box_search_02_27	[~]
msg_box_search_02_28	[~]
msg_box_search_03_01	[~]
msg_box_search_04_01	[~]
msg_box_search_04_02	[~]
msg_box_search_04_03	[~]
msg_box_search_04_04	[~]
msg_box_search_04_05	[~]
msg_box_search_04_06	[~]
msg_box_search_04_07	[~]
msg_box_search_04_08	[~]
msg_box_search_04_09	[~]
msg_box_search_04_10	[~]
msg_box_search_04_11	[~]
msg_box_search_04_12	[~]
msg_box_search_04_13	[~]
msg_box_search_04_14	[~]
msg_box_search_04_15	[~]
msg_box_search_05_01	[~]
msg_box_search_05_02	[~]
msg_box_search_05_03	[~]
msg_box_search_05_04	[~]
msg_box_search_05_05	[~]
msg_box_search_08_01	[~]
msg_box_search_08_02	[~]
msg_box_search_08_03	[~]
msg_box_search_08_04	[~]
msg_box_search_08_05	[~]
msg_box_search_08_06	[~]
msg_box_search_08_07	[~]
msg_box_search_08_08	[~]
msg_box_search_08_09	[~]
msg_box_search_08_10	[~]
msg_box_search_08_11	[~]
msg_box_search_08_12	[~]
msg_box_search_08_13	[~]
msg_box_search_08_14	[~]
msg_box_search_08_15	[~]
msg_box_search_08_16	[~]
msg_box_search_08_17	[~]
msg_box_search_08_18	[~]
msg_box_search_08_19	[~]
msg_box_search_08_20	[~]
msg_box_search_08_21	[~]
msg_box_search_08_22	[~]
msg_box_search_08_23	[~]
msg_box_search_08_24	[~]
msg_box_search_08_25	[~]
msg_box_chat_01_01	[~]
msg_box_info_00_01	[~]
msg_box_info_00_02	[~]
msg_box_info_01_01	[~]
msg_box_info_01_02	[~]
msg_box_info_01_03	[~]
msg_box_info_01_04	[~]
msg_box_info_01_05	[~]
msg_box_info_01_06	[~]
msg_box_dummy_23_01	[~]
msg_chat_01_01	[~]
msg_chat_01_02	[~]
msg_chat_01_03	[~]
msg_chat_01_04	[~]
msg_chat_01_05	[~]
msg_chat_01_06	[~]
msg_chat_01_07	[~]
msg_chat_01_08	[~]
msg_chat_01_09	[~]
msg_chat_01_10	[~]
msg_chat_01_11	[~]
msg_chat_01_12	[~]
msg_chat_01_13	[~]
msg_chat_list_01	[~]
msg_chat_list_02	[~]
msg_chat_list_03	[~]
msg_box_p2ptrade_01	[~]
msg_box_p2ptrade_02	[~]
msg_box_p2ptrade_03	[~]
msg_box_p2ptrade_04	[~]
msg_box_p2ptrade_05	[~]
msg_box_p2ptrade_06	[~]
msg_box_p2ptrade_07	[~]
msg_box_p2ptrade_08	[~]
msg_box_p2ptrade_09	[~]
msg_judge_03_01	锻炼了！
msg_box_02_26	[~]
msg_box_05_17	[~]
msg_ui_box_p2ptrd_15	查看对方能力
msg_ui_box_ridepoke_01	无法寄放[VAR 0102(0000)]。
msg_ui_box_ridepoke_02	不能放生[VAR 0102(0000)]。
msg_ui_box_ridepoke_03	[VAR 0102(0000)]不能用来交换。
msg_ui_box_vildate_alert_01	所选择的宝可梦有问题。
boxname.dat
boxname_01	盒子１
boxname_02	盒子２
boxname_03	盒子３
boxname_04	盒子４
boxname_05	盒子５
boxname_06	盒子６
boxname_07	盒子７
boxname_08	盒子８
boxname_09	盒子９
boxname_10	盒子１０
boxname_11	盒子１１
boxname_12	盒子１２
boxname_13	盒子１３
boxname_14	盒子１４
boxname_15	盒子１５
boxname_16	盒子１６
boxname_17	盒子１７
boxname_18	盒子１８
boxname_19	盒子１９
boxname_20	盒子２０
boxname_21	盒子２１
boxname_22	盒子２２
boxname_23	盒子２３
boxname_24	盒子２４
boxname_25	盒子２５
boxname_26	盒子２６
boxname_27	盒子２７
boxname_28	盒子２８
boxname_29	盒子２９
boxname_30	盒子３０
boxname_31	盒子３１
boxname_32	盒子３２
boxname_33	[VAR 0102(0000)]
msg_team_name_01	队伍１
msg_team_name_02	队伍２
msg_team_name_03	队伍３
msg_team_name_04	队伍４
msg_team_name_05	队伍５
msg_team_name_06	队伍６
btlspot.dat
msg_bs_sel_01	[~]
msg_bs_sel_02	[~]
msg_bs_sel_03	[~]
msg_bs_sel_04	[~]
msg_bs_sel_05	[~]
msg_bs_sel_06	[~]
msg_bs_sel_07	[~]
msg_bs_sel_08	[~]
msg_bs_sel_09	[~]
msg_bs_sel_10	[~]
msg_bs_sel_11	[~]
msg_bs_sel_12	[~]
msg_bs_sel_13	[~]
msg_bs_sel_14	[~]
msg_bs_sel_15	[~]
