another_name.dat
msg_another_name_00	カロスチャンピオン　[VAR 0102(0000)]
msg_bag_06_06	[~]
msg_bag_06_07	[~]
msg_bag_06_08	[~]
msg_bag_06_10	[~]
msg_bag_06_11	[~]
msg_bag_06_12	[~]
msg_bag_06_13	[~]
msg_bag_06_20	[~]
msg_bag_06_21	[~]
msg_bag_06_30	[~]
msg_bag_06_31	[~]
msg_bag_06_40	[~]
msg_bag_06_41	[~]
msg_bag_06_42	[~]
msg_bag_06_43	[~]
msg_bag_06_44	[~]
msg_bag_06_50	[~]
msg_bag_06_51	[~]
msg_bag_06_52	[~]
msg_bag_06_53	[~]
msg_bag_06_54	[~]
msg_bag_06_60	[~]
msg_bag_06_61	[~]
msg_bag_06_70	[~]
msg_bag_06_71	[~]
msg_bag_06_80	[~]
msg_bag_06_81	[~]
msg_bag_06_82	[~]
msg_bag_06_83	[~]
msg_bag_06_90	[~]
msg_bag_06_91	[~]
msg_bag_06_92	[~]
msg_bag_06_93	[~]
msg_bag_06_94	[~]
msg_bag_06_95	[~]
msg_bag_06_96	[~]
msg_bag_06_100	[~]
msg_bag_06_110	[~]
msg_bag_06_120	[~]
msg_bag_06_121	[~]
msg_bag_06_122	[~]
msg_bag_06_123	[~]
msg_bag_06_124	[~]
msg_bag_07_01	[~]
msg_bag_07_02	[~]
msg_bag_07_03	[~]
msg_bag_07_04	[~]
msg_bag_07_05	[~]
msg_bag_07_06	[~]
msg_bag_07_07	[~]
msg_bag_07_08	[~]
msg_bag_08_01	[~]
msg_bag_08_02	[~]
msg_bag_08_03	[~]
msg_bag_08_04	[~]
msg_bag_09_01	[~]
msg_bag_09_02	[~]
msg_bag_09_03	[~]
msg_bag_09_04	[~]
msg_bag_09_05	[~]
msg_bag_09_10	[~]
msg_bag_09_11	[~]
msg_bag_09_12	[~]
msg_bag_09_20	[~]
msg_bag_09_30	[~]
msg_bag_09_50	[~]
msg_bag_10_01	[~]
msg_bag_10_02	[~]
msg_bag_10_03	[~]
msg_bag_10_04	[~]
msg_bag_10_05	[~]
msg_bag_10_06	[~]
msg_bag_20_01	[~]
msg_bag_20_02	[~]
msg_bag_20_03	[~]
msg_bag_20_04	[~]
msg_bag_20_05	[~]
msg_bag_20_06	[~]
msg_bag_30_01	[~]
msg_bag_082	[~]
msg_bag_083	[~]
mes_bag_300	[~]
mes_bag_menu_003	[~]
mes_bag_325	[~]
mes_bag_326	[~]
msg_bag_06_83_2	[~]
msg_bag_40_01	[~]
msg_bag_40_02	[~]
msg_bag_40_03	[~]
msg_ui_bag_lp_00	[~]
msg_ui_bag_lp_01	[VAR 0206(0000,0000)]LP
msg_ui_bag_shop_20	合計
msg_ui_bag_shop_21	まとめて売る
msg_ui_bag_option_01	まとめ売り
msg_ui_bag_option_02	買いにきた
msg_ui_bag_shop_12	それなら　[VAR 0206(0000,0000)]ＬＰで\nお{引|ひ}きとり　しましょうか？
msg_ui_bag_shop_13	[VAR 0109(0000)]を　{渡|わた}して\n[VAR 0207(0001,0000)]ＬＰを　{受|う}けとった\c
msg_ui_bag_shop_14	[VAR 0109(0000)]を　{渡|わた}して\n[VAR 0207(0001,0000)]ＬＰを　{受|う}けとった\c
msg_ui_bag_shop_15	[VAR 0206(0000,0000)]{円|えん}を　{受|う}けとった\c
msg_ui_bag_shop_16	[VAR 0206(0000,0000)]ＬＰを　{受|う}けとった\c
msg_ui_bag_shop_17	{選|えら}んでいるものを\nすべて　キャンセルしますか？
msg_ui_bag_shop_18	そちらは　[VAR 0206(0000,0000)]{円|えん}で\nお{引|ひ}きとり　します\c\n{持|も}ちきれない　おこづかいは\nなくなってしまいますが　よろしいですか？
msg_ui_bag_shop_19	そちらは　[VAR 0206(0000,0000)]ＬＰで\nお{引|ひ}きとり　します\c\n{持|も}ちきれない　ＬＰは\nなくなってしまいますが　よろしいですか？
msg_ui_bag_new_02	[~]
msg_ui_bag_sort_msg_11	種類順
msg_ui_bag_sort_msg_12	番号順
msg_ui_bag_sort_msg_13	名前順
msg_ui_bag_sort_msg_14	NEW
msg_ui_bag_sort_msg_16	[~]
msg_ui_bag_sort_msg_15	お気に入り
msg_ui_bag_option_swap	もちものいれかえ
msg_ui_bag_nothing	[~]
msg_ui_bag_select	{選|えら}ぶ
msg_ui_bag_stop	やめる
msg_ui_bag_shop_22	{渡|わた}す	
msg_ui_bag_shop_23	やめる
msg_ui_bag_shop_24	ソチラノ　おとしものヲ\n[VAR 0206(0000,0000)]ＬＰト　{交換|こうかん}シマスカ？
msg_ui_bag_shop_25	{持|も}チキレナイ　ＬＰハ\nナクナッテ　シマイマスガ\c\nソチラノ　おとしものヲ\n[VAR 0206(0000,0000)]ＬＰト　{交換|こうかん}シマスカ？
msg_ui_bag_option_receive	しまう
msg_syouten_17	まとめて　[VAR 0206(0000,0000)]{円|えん}で\n{買|か}いとらせて　もらいましょうかね\c\n{持|も}ちきれない　おこづかいは\nなくなってしまうけれど　いいですか？
msg_syouten_18	[VAR 0206(0000,0000)]{円|えん}で\n{買|か}いとらせて　もらいましょうかね？
msg_syouten_19	ごめんなさいね　[VAR 0109(0000)]を\n{買|か}いとることは　できないの\c
bag_pocket.dat
str_pocketname_001	かいふく
str_pocketname_002	ボール
str_pocketname_003	せんとう
str_pocketname_004	きのみ
str_pocketname_005	どうぐ
str_pocketname_006	わざマシン
str_pocketname_007	おたから
str_pocketname_008	ピクニック
str_pocketname_009	たいせつなもの
str_pocketname_010	[~]
str_pocketname_011	[~]
str_pocketname_012	[~]
str_pocketname_013	[~]
str_pocketname_014	[~]
str_pocketname_015	[~]
str_pocketname_016	[~]
str_pocketname_017	[~]
str_pocketname_018	おとしもの
box.dat
msg_ui_box_top_00	てもち
msg_ui_box_top_01	[VAR 01BF(0000)]
msg_ui_box_popup_00	[VAR 0102(0000)] Lv.[VAR 0202(0001)]
msg_ui_box_popup_01	[VAR 0102(0000)]
msg_ui_box_top_box_00	ボックス
msg_ui_box_top_box_01	いちらん
msg_ui_box_top_find	けんさく
msg_ui_box_pokename	[VAR 0102(0000)]
msg_ui_box_male	♂
msg_ui_box_female	♀
msg_ui_box_lv_00	Lv.[VAR 0202(0000)]
msg_ui_box_lv_01	[VAR 0202(0000)]
msg_ui_box_pokedex_00	No.[VAR 0202(0000)]
msg_ui_box_pokedex_01	[VAR 0202(0000)]
msg_ui_box_pokedex_no	－
msg_ui_box_pokedex_question	？？？
msg_ui_box_pokerace_00	[VAR 0101(0000)]
msg_ui_box_hp_00	HP
msg_ui_box_hp_01	[VAR 0202(0000)]/[VAR 0202(0001)]
msg_ui_box_hp_02	[VAR 0202(0000)]
msg_ui_box_hp_03	[VAR 0202(0000)]
msg_ui_box_atk	こうげき
msg_ui_box_def	ぼうぎょ
msg_ui_box_spatk	とくこう
msg_ui_box_spdef	とくぼう
msg_ui_box_agi	すばやさ
msg_ui_box_status	[VAR 0202(0000)]
msg_ui_box_tokusei_00	とくせい
msg_ui_box_tokusei_01	[VAR 0106(0000)]
msg_ui_box_item_00	もちもの
msg_ui_box_item_01	[VAR 0109(0000)]
msg_ui_box_noitem	-
msg_ui_box_waza_00	[VAR 0107(0000)]
msg_ui_box_max	[~]
msg_ui_x_00	整理
msg_ui_x_01	もちもの
msg_ui_x_02	バトルチーム
msg_ui_y_00	[~]
msg_ui_y_01	[~]
msg_ui_y_02	[~]
msg_ui_box_range	[VAR 0201(0000)]
msg_ui_box_info_00	[~]
msg_ui_box_top_02	[VAR 01C0(0000)]
msg_ui_box_context_00	[VAR 0102(0000)]を　どうしますか？
msg_ui_box_context_01	移動する
msg_ui_box_context_02	強さを見る
msg_ui_box_context_03	[~]
msg_ui_box_context_04	マーキング
msg_ui_box_context_05	逃がす
msg_ui_box_context_06	やめる
msg_ui_box_context_07	{選|えら}んだ　ポケモンで\nよろしいでしょうか？
msg_ui_box_context_09	もちものを変える
msg_ui_box_context_08	もちものをしまう
msg_ui_box_context_10	もちものを持たせる
msg_ui_box_marking	[~]
msg_ui_box_esc_00	{本当|ほんとう}に　{逃|に}がしますか？
msg_ui_box_esc_01	はい
msg_ui_box_esc_02	いいえ
msg_ui_box_esc_03	[VAR 0102(0000)]を　{逃|に}がしてあげた\nばいばい　[VAR 0102(0000)]
msg_ui_box_esc_04	タマゴを　{逃|に}がすことは　できません！
msg_ui_box_esc_05	{合体|がったい}した　[VAR 0101(0000)]は\n{逃|に}がせません
msg_ui_box_esc_05b	{合体|がったい}した　[VAR 0101(0000)]は\n{逃|に}がせません
msg_ui_box_esc_06	バトルチームに　{登録|とうろく}している\nポケモンは　{逃|に}がせません
msg_ui_box_esc_07	{戦|たたか}えるポケモンが　いなくなります！
msg_ui_box_esc_08	[~]
msg_ui_box_change_00	このボックスを　どうしますか？
msg_ui_box_change_01	[~]
msg_ui_box_change_02	かべがみを変える
msg_ui_box_change_03	名前を変える
msg_ui_box_change_04	ならびかえ
msg_ui_team_change_00	このチームを　どうしますか？
msg_ui_team_change_01	名前を変える
msg_ui_team_change_02	同じチームを登録
msg_ui_team_change_03	どのチームに　{登録|とうろく}しますか？
msg_ui_team_change_04	チームを　{解散|かいさん}して　[VAR 01BF(0000)]の\nメンバーを　{登録|とうろく}しますか？
msg_ui_box_wallpaper_00	[~]
msg_ui_box_wallpaper_title	かべがみ変更
msg_ui_box_wallpaper_01	かべがみ１
msg_ui_box_wallpaper_02	かべがみ２
msg_ui_box_wallpaper_03	かべがみ３
msg_ui_box_wallpaper_04	かべがみ４
msg_ui_box_wallpaper_05	かべがみ５
msg_ui_box_wallpaper_06	かべがみ６
msg_ui_box_wallpaper_07	かべがみ７
msg_ui_box_wallpaper_08	かべがみ８
msg_ui_box_wallpaper_09	かべがみ９
msg_ui_box_wallpaper_10	かべがみ１０
msg_ui_box_wallpaper_11	かべがみ１１
msg_ui_box_wallpaper_12	かべがみ１２
msg_ui_box_wallpaper_13	かべがみ１３
msg_ui_box_wallpaper_14	かべがみ１４
msg_ui_box_wallpaper_15	かべがみ１５
msg_ui_box_wallpaper_16	かべがみ１６
msg_ui_box_wallpaper_17	かべがみ１７
msg_ui_box_wallpaper_18	かべがみ１８
msg_ui_box_wallpaper_19	かべがみ１９
msg_ui_box_wallpaper_20	かべがみ２０
msg_ui_box_item_bag_00	[VAR 0109(0000)]を　どうしますか？
msg_ui_box_item_move	移動する
msg_ui_box_item_bag_01	しまう
msg_ui_box_item_bag_04	変える
msg_ui_box_item_bag_05	持たせる
msg_ui_box_item_bag_02	[VAR 0109(0000)]を　バッグにいれた！\c
msg_ui_box_item_bag_03	バッグが　いっぱいです！\c
msg_ui_box_item_03	[~]
msg_ui_box_item_04	もちものを　{持|も}たせますか？
msg_ui_box_item_05	[~]
msg_ui_box_item_06	タマゴは　{道具|どうぐ}を　{持|も}てません！
msg_ui_box_btlteam_00	登録する
msg_ui_box_btlteam_01	移動する
msg_ui_box_btlteam_02	はずす
msg_ui_box_btlteam_03	ロックされている　バトルチームの\nポケモンは　{移動|いどう}できません
msg_ui_box_btlteam_04	バトルチームが　ロックされています\nこのポケモンは　{外|はず}せません
msg_ui_box_btlteam_05	バトルチームが　ロックされています\nもちものは　{変更|へんこう}できません
msg_ui_box_btlteam_06	バトルチームが　ロックされているので\nマーキング　できません
msg_ui_box_btlteam_07	バトルチームが　ロックされています\n{登録|とうろく}できません
msg_ui_box_btlteam_08	[~]
msg_ui_box_btlteam_09	タマゴは　{登録|とうろく}できません
msg_ui_box_search_00	[~]
msg_ui_box_search_01	ポケモン
msg_ui_box_search_02	タイプ１
msg_ui_box_search_03	タイプ２
msg_ui_box_search_04	わざ
msg_ui_box_search_05	わざマシン
msg_ui_box_search_06	とくせい
msg_ui_box_search_07	せいかく
msg_ui_box_search_08	せいべつ
msg_ui_box_search_09	もちもの
msg_ui_box_search_10	マーク
msg_ui_box_search_11	バトルチーム
msg_ui_box_search_12	[VAR 0101(0000)]
msg_ui_box_search_13	[VAR 0103(0000)]
msg_ui_box_search_14	[VAR 0107(0000)]
msg_ui_box_search_15	[VAR 0107(0000)]
msg_ui_box_search_16	[VAR 0106(0000)]
msg_ui_box_search_17	[VAR 0108(0000)]
msg_ui_box_search_18	♂
msg_ui_box_search_19	♀
msg_ui_box_search_20	せいべつなし
msg_ui_box_search_21	[VAR 0109(0000)]
msg_ui_box_search_22	持っている
msg_ui_box_search_23	持っていない
msg_ui_box_search_24	[VAR 01BF(0000)]
msg_ui_box_search_25	ポケモンの　名前を　頭文字で　選んでください
msg_ui_box_search_26	ポケモンを　選んでください
msg_ui_box_search_27	タイプ1を　選んでください
msg_ui_box_search_28	タイプ2を　選んでください
msg_ui_box_search_29	技の　名前の　頭文字を　選んでください
msg_ui_box_search_30	技を　選んでください
msg_ui_box_search_31	選んだ　わざマシンを　ポケモンが　使えるかどうか　調べます
msg_ui_box_search_32	ポケモンの　特性の　頭文字を　選んでください
msg_ui_box_search_33	特性を　選んでください
msg_ui_box_search_34	ポケモンの　性格を　選んでください
msg_ui_box_search_35	ポケモンの　性別を　選んでください
msg_ui_box_search_36	もちものを　持っている　ポケモンを　調べることが　できます
msg_ui_box_search_37	マークを　つけた　ポケモンを　調べることが　できます
msg_ui_box_search_38	[~]
msg_ui_box_search_39	選んだ　チームに　登録している　ポケモンを　調べることが　できます
msg_ui_box_search_40	[VAR 0103(0001)]
msg_ui_box_search_41	[VAR 0103(0002)]
msg_ui_box_search_42	[VAR 0106(0000)]
msg_ui_box_search_43	[VAR 0108(0000)]
msg_ui_box_search_44	[VAR 0107(0000)]
msg_ui_box_search_45	テラスタイプ
msg_ui_box_search_46	検索する
msg_ui_box_search_47	選択中
msg_ui_box_search_48	ポケモンを　検索する　条件を　設定してください
msg_ui_box_search_49	テラスタイプを　選んでください
msg_box_seikaku_00	バランスよく　成長しやすい。
msg_box_seikaku_01	攻撃が　成長しやすい。\n防御が　成長しにくい。
msg_box_seikaku_02	攻撃が　成長しやすい。\n素早さが　成長しにくい。
msg_box_seikaku_03	攻撃が　成長しやすい。\n特攻が　成長しにくい。
msg_box_seikaku_04	攻撃が　成長しやすい。\n特防が　成長しにくい。
msg_box_seikaku_05	防御が　成長しやすい。\n攻撃が　成長しにくい。
msg_box_seikaku_06	バランスよく　成長しやすい。
msg_box_seikaku_07	防御が　成長しやすい。\n素早さが　成長しにくい。
msg_box_seikaku_08	防御が　成長しやすい。\n特攻が　成長しにくい。
msg_box_seikaku_09	防御が　成長しやすい。\n特防が　成長しにくい。
msg_box_seikaku_10	素早さが　成長しやすい。\n攻撃が　成長しにくい。
msg_box_seikaku_11	素早さが　成長しやすい。\n防御が　成長しにくい。
msg_box_seikaku_12	バランスよく　成長しやすい。
msg_box_seikaku_13	素早さが　成長しやすい。\n特攻が　成長しにくい。
msg_box_seikaku_14	素早さが　成長しやすい。\n特防が　成長しにくい。
msg_box_seikaku_15	特攻が　成長しやすい。\n攻撃が　成長しにくい。
msg_box_seikaku_16	特攻が　成長しやすい。\n防御が　成長しにくい。
msg_box_seikaku_17	特攻が　成長しやすい。\n素早さが　成長しにくい。
msg_box_seikaku_18	バランスよく　成長しやすい。
msg_box_seikaku_19	特攻が　成長しやすい。\n特防が　成長しにくい。
msg_box_seikaku_20	特防が　成長しやすい。\n攻撃が　成長しにくい。
msg_box_seikaku_21	特防が　成長しやすい。\n防御が　成長しにくい。
msg_box_seikaku_22	特防が　成長しやすい。\n素早さが　成長しにくい。
msg_box_seikaku_23	特防が　成長しやすい。\n特攻が　成長しにくい。
msg_box_seikaku_24	バランスよく　成長しやすい。
msg_ui_box_trdplayer_00	こうかんあいて
msg_ui_box_trdplayer_01	[VAR 0100(0000)]
msg_ui_box_p2ptrd_00	{相手|あいて}の　{返事|へんじ}を　{待|ま}っています\nしばらく　お{待|ま}ちください
msg_ui_box_p2ptrd_01	{交換|こうかん}を　{中止|ちゅうし}しました
msg_ui_box_p2ptrd_02	{相手|あいて}が　{終了|しゅうりょう}を　{選|えら}んだので\n{通信交換|つうしんこうかん}を　{終了|しゅうりょう}します
msg_ui_box_p2ptrd_03	{相手|あいて}が　{交換|こうかん}を\n{中止|ちゅうし}しました\c\n{交換|こうかん}を　{終了|しゅうりょう}します\c
msg_ui_box_p2ptrd_04	ポケモン{交換|こうかん}を\n{終了|しゅうりょう}しますか？
msg_ui_box_p2ptrd_05	{相手|あいて}の　ポケモンに　{問題|もんだい}が\nあるため　{交換|こうかん}できません
msg_ui_box_p2ptrd_06	{自分|じぶん}の　ポケモンに　{問題|もんだい}が\nあるため　{交換|こうかん}できません
msg_ui_box_p2ptrd_07	注意！\nポケモン交換を\nしている　途中で\n通信エラーや\n本体の　電源が　切れて\n通信が　終了すると\nしばらく　ポケモン交換が\nできなくなります
msg_ui_box_p2ptrd_08	レポートを　{書|か}いています\n{電源|でんげん}を　{切|き}らないでください
msg_ui_box_p2ptrd_09	{通信待機中|つうしんたいきちゅう}\nしばらく　お{待|ま}ちください
msg_ui_box_p2ptrd_10	[~]
msg_ui_box_p2ptrd_11	{相手|あいて}の　[VAR 0102(0000)]と\n[VAR 0102(0001)]を　{交換|こうかん}しますか？
msg_ui_box_p2ptrd_12	その　タマゴは\n{交換|こうかん}に　だせません
msg_ui_box_trd_00	交換する
msg_ui_box_select	選ぶ
msg_ui_box_select_00	[VAR 0201(0000)]/[VAR 0201(0001)]
msg_ui_box_list_pokename	[VAR 0102(0000)]
msg_ui_box_npctrd_00	その　ポケモンは\n{交換|こうかん}に　だせません
msg_ui_box_npctrd_01	{交換|こうかん}に　だせる\nポケモンが　いません\c
msg_ui_box_npctrd_02	タマゴは\n{交換|こうかん}に　だせません\c
msg_ui_box_npctrd_03	バトルチームに　{登録|とうろく}している\nポケモンは　{交換|こうかん}に　だせません
msg_ui_box_npctrd_04	{特別|とくべつ}な{道具|どうぐ}を　{持|も}っているので\n{交換|こうかん}に　だすことが　できません\c
msg_ui_box_bl_00	[~]
msg_ui_box_bl_01	{追加|ついか}した{人|ひと}とは　{二度|にど}と\n{通信|つうしん}で　{遊|あそ}べなくなります\r\n{本当|ほんとう}に　よろしいですか？
msg_ui_box_bl_02	おことわりリストに　{登録|とうろく}しました\n{交換|こうかん}を　{終了|しゅうりょう}します\c
msg_ui_box_bl_03	すでに　おことわりリストに\n{追加|ついか}されている　{人|ひと}です\c
msg_ui_box_bl_04	おことわりリストに\n{追加|ついか}できませんでした\c
msg_ui_box_option_00	決定
msg_ui_box_live_comm_00	相手の強さを見る
msg_ui_box_live_comm_01	[~]
msg_ui_box_live_comm_02	マジカル{交換中|こうかんちゅう}の　ため\n{持|も}ち{物|もの}を　{変更|へんこう}できません
msg_ui_box_live_comm_03	マジカル{交換中|こうかんちゅう}の　ため\nマーキングできません
msg_ui_box_live_comm_04	マジカル{交換中|こうかんちゅう}の　ため\n{逃|に}がせません
msg_ui_box_live_comm_05	マジカル{交換中|こうかんちゅう}の　ため\n{移動|いどう}できません
msg_ui_box_live_comm_06	マジカル{交換中|こうかんちゅう}の　ため\nバトルチームに　{登録|とうろく}できません
msg_ui_box_select_error_00	タマゴは　{選|えら}べません
msg_ui_box_select_error_01	バトルチームのポケモンは\n{選|えら}べません
msg_ui_box_select_error_02	マジカル{交換中|こうかんちゅう}の　ため\n{選|えら}べません
msg_ui_box_select_error_03	{手持|ても}ちの　ポケモンは\n{選|えら}べません
msg_ui_box_select_error_04	これ{以上|いじょう}\n{選|えら}べません\c
msg_ui_box_select_error_05	ひんしの　ポケモンは\n{選|えら}べません\c
msg_ui_box_select_error_06	この　ポケモンは　{特別|とくべつ}なので\nマジカル{交換|こうかん}には　だせません！
msg_ui_box_select_error_07	その　ポケモンは\n{選|えら}べません！\c
msg_ui_box_select_error_08	{選|えら}べる　ポケモンが\nいません\c
msg_ui_box_option_01	[~]
msg_ui_box_option_02	もどる
msg_ui_box_option_03	[~]
msg_ui_box_option_04	モード切りかえ
msg_ui_box_option_05	ステータス
msg_ui_box_option_06	[~]
msg_ui_box_option_07	リセット
