FlowchartMsg_CNzh_szs\ActivityAchievements.msbt
Conjunction00	此外……！
BtlVoiceSlowlySpurt00_18	很棒喔！
FlowchartMsg_CNzh_szs\ChaseEnemy.msbt
ChaseEnemy_Pre	小心……这一带是\n\x0e\0\x03\x02\0\0夺金鸟\x0e\0\x03\x02ÿÿ的地盘。\x0e\x01\x03\x04\x96\0\0\0
ChaseEnemy_Pre3	糟了！好像被\n夺金鸟发现了！\x0e\x01\x03\x04<\0\0\0
ChaseEnemy_Dash2	得快逃才行！\x0e\x01\x03\x04x\0\0\0
ChaseEnemy_Dash4	快逃啊！\x0e\x01\x03\x04<\0\0\0
ChaseEnemy_OK	呼……看来成功摆脱了。\x0e\x01\x03\x04x\0\0\0
ChaseEnemy_NG	钱被……抢走了……\x0e\x01\x03\x04x\0\0\0
ChaseEnemy_NGNoMoney	\x0e\n\t\x16\x14\0L\0a\0u\0g\0h\0_\0l\0o\0w\00\0……因为身上没有钱，\n所以它们好像放弃了。\x0e\x01\x03\x04x\0\0\0
FlowchartMsg_CNzh_szs\Comment.msbt
Comment00	最近你很认真在做\x0e\0\x03\x02\x01\0\x0e\x08\x06\x02\0\0\x0e\0\x03\x02ÿÿ喔！
Comment01	\x0e\x08\x06\x02\0\0适合用来\n锻炼\x0e\0\x03\x02\x01\0肩膀附近\x0e\0\x03\x02ÿÿ和\x0e\0\x03\x02\x01\0上臂\x0e\0\x03\x02ÿÿ。
Comment02	\x0e\0\x03\x02\x01\0也有改善肩颈酸痛\x0e\0\x03\x02ÿÿ的效果喔！
Comment03	\x0e\x08\x06\x02\0\0适合用来\n锻炼\x0e\0\x03\x02\x01\0侧腹的肌肉\x0e\0\x03\x02ÿÿ。
Comment04	注意扭动时的动作，\n以\x0e\0\x03\x02\x01\0雕塑腰身\x0e\0\x03\x02ÿÿ为目标吧！
Comment05	\x0e\x08\x06\x02\0\0适合用来\n锻炼\x0e\0\x03\x02\x01\0脊骨附近的肌肉\x0e\0\x03\x02ÿÿ。
Comment06	也有\x0e\0\x03\x02\x01\0改善姿势\x0e\0\x03\x02ÿÿ的效果喔！
Comment07	\x0e\x08\x06\x02\0\0适合用来\n锻炼\x0e\0\x03\x02\x01\0腹部附近的肌肉\x0e\0\x03\x02ÿÿ。
Comment08	想像将腰骨往旁边移！\n以\x0e\0\x03\x02\x01\0雕塑腰身\x0e\0\x03\x02ÿÿ为目标吧！
Comment09	\x0e\x08\x06\x02\0\0适合用来\n锻炼\x0e\0\x03\x02\x01\0肩膀\x0e\0\x03\x02ÿÿ与\x0e\0\x03\x02\x01\0侧腹\x0e\0\x03\x02ÿÿ的肌肉。
Comment10	收紧侧腹的肌肉，\n以\x0e\0\x03\x02\x01\0雕塑腰身\x0e\0\x03\x02ÿÿ为目标！
Comment11	\x0e\x08\x06\x02\0\0适合用来\n锻炼\x0e\0\x03\x02\x01\0大腿\x0e\0\x03\x02ÿÿ与\x0e\0\x03\x02\x01\0臀部\x0e\0\x03\x02ÿÿ的肌肉。
Comment12	也有\x0e\0\x03\x02\x01\0提臀\x0e\0\x03\x02ÿÿ的效果喔！
Comment13	\x0e\x08\x06\x02\0\0适合用来\n锻炼\x0e\0\x03\x02\x01\0肩膀附近\x0e\0\x03\x02ÿÿ与\x0e\0\x03\x02\x01\0上臂\x0e\0\x03\x02ÿÿ。
Comment14	努力打造出\n\x0e\0\x03\x02\x01\0紧实的上臂\x0e\0\x03\x02ÿÿ吧！
Comment15	\x0e\x08\x06\x02\0\0适合用来\n\x0e\0\x03\x02\x01\0锻炼下半身各部位\x0e\0\x03\x02ÿÿ。
Comment16	配合节奏，\n让\x0e\0\x03\x02\x01\0脂肪燃烧\x0e\0\x03\x02ÿÿ吧！
Comment17	\x0e\x08\x06\x02\0\0适合用来\n锻炼\x0e\0\x03\x02\x01\0骨盆附近的肌肉\x0e\0\x03\x02ÿÿ。
Comment18	通过抬腿，\n也能够\x0e\0\x03\x02\x01\0锻炼到腹部\x0e\0\x03\x02ÿÿ！
Comment19	\x0e\x08\x06\x02\0\0适合用来\n锻炼\x0e\0\x03\x02\x01\0大腿内侧\x0e\0\x03\x02ÿÿ与\x0e\0\x03\x02\x01\0臀部\x0e\0\x03\x02ÿÿ的肌肉。
Comment20	好好地左右摆动，\n让\x0e\0\x03\x02\x01\0脂肪燃烧\x0e\0\x03\x02ÿÿ吧！
Comment21	\x0e\x08\x06\x02\0\0适合用来\n\x0e\0\x03\x02\x01\0锻炼下半身各部位\x0e\0\x03\x02ÿÿ。
Comment22	配合节奏，\n让\x0e\0\x03\x02\x01\0脂肪燃烧\x0e\0\x03\x02ÿÿ吧！
Comment23	\x0e\x08\x06\x02\0\0适合用来\n锻炼\x0e\0\x03\x02\x01\0腹部\x0e\0\x03\x02ÿÿ与\x0e\0\x03\x02\x01\0腿部附近\x0e\0\x03\x02ÿÿ的肌肉。
Comment24	\x0e\0\x03\x02\x01\0线条分明的腹肌\x0e\0\x03\x02ÿÿ与\x0e\0\x03\x02\x01\0美腿\x0e\0\x03\x02ÿÿ……\n同时朝目标迈进吧！
Comment25	\x0e\x08\x06\x02\0\0适合用来\n锻炼\x0e\0\x03\x02\x01\0线条分明的腹肌\x0e\0\x03\x02ÿÿ。
Comment26	也有\x0e\0\x03\x02\x01\0改善小腹\x0e\0\x03\x02ÿÿ的效果喔！
Comment27	\x0e\x08\x06\x02\0\0适合用来\n锻炼\x0e\0\x03\x02\x01\0线条分明的腹肌\x0e\0\x03\x02ÿÿ。
Comment28	以块块分明的\n\x0e\0\x03\x02\x01\0六块肌\x0e\0\x03\x02ÿÿ为目标吧！
Comment29	\x0e\x08\x06\x02\0\0适合在\n\x0e\0\x03\x02\x01\0短时间内锻炼全身上下\x0e\0\x03\x02ÿÿ。
Comment30	将膝盖确实向胸口靠近，\n\x0e\0\x03\x02\x01\0燃烧脂肪\x0e\0\x03\x02ÿÿ吧！
Comment31	\x0e\x08\x06\x02\0\0适合用来\n锻炼\x0e\0\x03\x02\x01\0腹部\x0e\0\x03\x02ÿÿ与\x0e\0\x03\x02\x01\0大腿内侧\x0e\0\x03\x02ÿÿ的肌肉。
Comment32	以\x0e\0\x03\x02\x01\0紧实的美腿\n\x0e\0\x03\x02ÿÿ为目标努力吧！
Comment33	\x0e\x08\x06\x02\0\0适合用来\n锻炼\x0e\0\x03\x02\x01\0腹部的肌肉\x0e\0\x03\x02ÿÿ与\x0e\0\x03\x02\x01\0躯干\x0e\0\x03\x02ÿÿ。
Comment34	\x0e\x08\x06\x02\0\0很辛苦呢！\n但相对的，能期待得到\x0e\0\x03\x02\x01\0更佳的效果\x0e\0\x03\x02ÿÿ喔！
Comment35	\x0e\x08\x06\x02\0\0适合用来\n锻炼\x0e\0\x03\x02\x01\0腹部前侧\x0e\0\x03\x02ÿÿ。
Comment36	也有\x0e\0\x03\x02\x01\0伸展下半身\x0e\0\x03\x02ÿÿ的效果喔！
Comment37	\x0e\x08\x06\x02\0\0适合用来\n锻炼\x0e\0\x03\x02\x01\0腹部\x0e\0\x03\x02ÿÿ与\x0e\0\x03\x02\x01\0臀部\x0e\0\x03\x02ÿÿ。
Comment38	亦有\x0e\0\x03\x02\x01\0提臀\x0e\0\x03\x02ÿÿ与\n\x0e\0\x03\x02\x01\0改善仪态\x0e\0\x03\x02ÿÿ的效果喔！
Comment39	\x0e\x08\x06\x02\0\0适合用来\n锻炼\x0e\0\x03\x02\x01\0大腿内侧的肌肉\x0e\0\x03\x02ÿÿ。
Comment40	锻炼大腿内侧，\n以\x0e\0\x03\x02\x01\0紧实美腿\x0e\0\x03\x02ÿÿ为目标吧！
Comment41	\x0e\x08\x06\x02\0\0适合用来\n锻炼\x0e\0\x03\x02\x01\0腹部前面\x0e\0\x03\x02ÿÿ。
Comment42	努力消除\n\x0e\0\x03\x02\x01\0长在腹部的赘肉\x0e\0\x03\x02ÿÿ吧！
Comment43	\x0e\x08\x06\x02\0\0适合用来\n锻炼\x0e\0\x03\x02\x01\0腹部\x0e\0\x03\x02ÿÿ与\x0e\0\x03\x02\x01\0大腿内侧\x0e\0\x03\x02ÿÿ。
Comment44	\x0e\0\x03\x02\x01\0线条分明的腹肌\x0e\0\x03\x02ÿÿ与\x0e\0\x03\x02\x01\0美腿\x0e\0\x03\x02ÿÿ……\n同时朝这2个目标迈进吧！
Comment45	\x0e\x08\x06\x02\0\0适合用来\n同时锻炼腹部的\x0e\0\x03\x02\x01\0前面与侧面\x0e\0\x03\x02ÿÿ。
Comment46	注意扭动时的动作，\n以\x0e\0\x03\x02\x01\0雕塑腰身\x0e\0\x03\x02ÿÿ为目标吧！
Comment47	\x0e\x08\x06\x02\0\0适合用来\n锻炼\x0e\0\x03\x02\x01\0胸部的肌肉\x0e\0\x03\x02ÿÿ。
Comment48	也有\x0e\0\x03\x02\x01\0提胸\x0e\0\x03\x02ÿÿ的效果喔！
Comment49	\x0e\x08\x06\x02\0\0适合用来\n锻炼\x0e\0\x03\x02\x01\0上臂\x0e\0\x03\x02ÿÿ与\x0e\0\x03\x02\x01\0背部\x0e\0\x03\x02ÿÿ的肌肉。
Comment50	亦有\x0e\0\x03\x02\x01\0改善仪态\x0e\0\x03\x02ÿÿ与\n\x0e\0\x03\x02\x01\0防止肩颈酸痛\x0e\0\x03\x02ÿÿ的效果喔！
Comment51	\x0e\x08\x06\x02\0\0适合用来\n锻炼\x0e\0\x03\x02\x01\0肩膀附近\x0e\0\x03\x02ÿÿ与\x0e\0\x03\x02\x01\0上臂\x0e\0\x03\x02ÿÿ。
Comment52	也有\x0e\0\x03\x02\x01\0紧实手臂\x0e\0\x03\x02ÿÿ的效果喔！
Comment53	\x0e\x08\x06\x02\0\0适合用来\n锻炼\x0e\0\x03\x02\x01\0背部\x0e\0\x03\x02ÿÿ与\x0e\0\x03\x02\x01\0上臂\x0e\0\x03\x02ÿÿ的肌肉。
Comment54	想像成拉弓的动作，\n以\x0e\0\x03\x02\x01\0紧实上臂\x0e\0\x03\x02ÿÿ为目标吧！
Comment55	\x0e\x08\x06\x02\0\0适合用来\n锻炼\x0e\0\x03\x02\x01\0脊骨附近的肌肉\x0e\0\x03\x02ÿÿ。
Comment56	也有\x0e\0\x03\x02\x01\0改善姿势\x0e\0\x03\x02ÿÿ的效果喔！
Comment57	\x0e\x08\x06\x02\0\0适合用来\n锻炼\x0e\0\x03\x02\x01\0大腿\x0e\0\x03\x02ÿÿ与\x0e\0\x03\x02\x01\0臀部\x0e\0\x03\x02ÿÿ的肌肉。
Comment58	锻炼大腿的大块肌肉群，\n以\x0e\0\x03\x02\x01\0提升基础代谢\x0e\0\x03\x02ÿÿ为目标吧！
Comment59	\x0e\x08\x06\x02\0\0适合用来\n锻炼\x0e\0\x03\x02\x01\0侧腹的肌肉\x0e\0\x03\x02ÿÿ。
Comment60	重点是保持身体的重心！\n以\x0e\0\x03\x02\x01\0雕塑腰身\x0e\0\x03\x02ÿÿ为目标吧！
Comment61	\x0e\x08\x06\x02\0\0适合用来\n锻炼\x0e\0\x03\x02\x01\0上臂的肌肉\x0e\0\x03\x02ÿÿ。
Comment62	想像成是搬起重物！\n以\x0e\0\x03\x02\x01\0紧实上臂\x0e\0\x03\x02ÿÿ为目标吧！
Comment63	\x0e\x08\x06\x02\0\0适合用来\n锻炼\x0e\0\x03\x02\x01\0侧腹的肌肉\x0e\0\x03\x02ÿÿ。
Comment64	注意扭动时的动作，\n以\x0e\0\x03\x02\x01\0雕塑腰身\x0e\0\x03\x02ÿÿ为目标吧！
Comment65	\x0e\x08\x06\x02\0\0适合用来\n锻炼\x0e\0\x03\x02\x01\0大腿内侧\x0e\0\x03\x02ÿÿ与\x0e\0\x03\x02\x01\0臀部\x0e\0\x03\x02ÿÿ的肌肉。
Comment66	重点是指尖要朝外！\n以\x0e\0\x03\x02\x01\0紧实美腿\x0e\0\x03\x02ÿÿ为目标吧！
Comment67	\x0e\x08\x06\x02\0\0适合用来\n打造\x0e\0\x03\x02\x01\0不易发胖的体质\x0e\0\x03\x02ÿÿ。
Comment68	锻炼下半身的肌肉，\n以此来\x0e\0\x03\x02\x01\0提升代谢\x0e\0\x03\x02ÿÿ吧！
Comment69	\x0e\x08\x06\x02\0\0适合用来\n放松\x0e\0\x03\x02\x01\0脊骨附近的肌肉\x0e\0\x03\x02ÿÿ。
Comment70	也有\x0e\0\x03\x02\x01\0消除肩颈酸痛\x0e\0\x03\x02ÿÿ的效果喔！
Comment71	\x0e\x08\x06\x02\0\0是\n英雄系列的第1项！
Comment72	将重心放低，\n以\x0e\0\x03\x02\x01\0强化躯干\x0e\0\x03\x02ÿÿ与\x0e\0\x03\x02\x01\0下半身\x0e\0\x03\x02ÿÿ为目标吧！
Comment73	\x0e\x08\x06\x02\0\0是\n英雄系列的第3项！
Comment74	锻炼腰腿，以打造不易疲累的身体为目标吧！\n理想是\x0e\0\x03\x02\x01\0英文字母的“T”型\x0e\0\x03\x02ÿÿ喔！
Comment75	\x0e\x08\x06\x02\0\0是\n英雄系列的第2项！
Comment76	不仅是强化下半身，\n还有\x0e\0\x03\x02\x01\0改善肩颈酸痛\x0e\0\x03\x02ÿÿ的效果！
Comment77	\x0e\x08\x06\x02\0\0适合用来\n\x0e\0\x03\x02\x01\0确实锻炼腹部的肌肉\x0e\0\x03\x02ÿÿ。
Comment78	这是很吃力的运动，\n还有助于\x0e\0\x03\x02\x01\0强化躯干\x0e\0\x03\x02ÿÿ喔！
Comment79	\x0e\x08\x06\x02\0\0适合用来\n紧实\x0e\0\x03\x02\x01\0下半身\x0e\0\x03\x02ÿÿ与\x0e\0\x03\x02\x01\0腹部\x0e\0\x03\x02ÿÿ。
Comment80	也有\x0e\0\x03\x02\x01\0提高消化功能\x0e\0\x03\x02ÿÿ的效果喔！
Comment81	\x0e\x08\x06\x02\0\0适合用来\n\x0e\0\x03\x02\x01\0提升大腿内侧\x0e\0\x03\x02ÿÿ与\x0e\0\x03\x02\x01\0髋关节\x0e\0\x03\x02ÿÿ的\x0e\0\x03\x02\x01\0柔软度\x0e\0\x03\x02ÿÿ。
Comment82	请好好注意呼吸！\n还有\x0e\0\x03\x02\x01\0放松\x0e\0\x03\x02ÿÿ的效果喔！
Comment83	\x0e\x08\x06\x02\0\0是适合用来\n\x0e\0\x03\x02\x01\0伸展臀部附近\x0e\0\x03\x02ÿÿ的姿势。
Comment84	想象成肩胛骨往正中心集中！\n还有\x0e\0\x03\x02\x01\0消除肩颈酸痛\x0e\0\x03\x02ÿÿ的效果喔！
Comment85	\x0e\x08\x06\x02\0\0适合用来\n锻炼\x0e\0\x03\x02\x01\0平衡感\x0e\0\x03\x02ÿÿ。
Comment86	也有\x0e\0\x03\x02\x01\0改善水肿\x0e\0\x03\x02ÿÿ的效果！
FlowchartMsg_CNzh_szs\CustomOpening.msbt
CustomOpening00	欢迎来到自定义模式！
CustomOpening01	您可以在这里\x0e\0\x03\x02\x01\0自由组合\n\x0e\0\x03\x02ÿÿ自己喜欢的运动项目进行训练。
CustomOpening02	建立专属于您的\n\x0e\0\x03\x02\x01\0健身清单\x0e\0\x03\x02ÿÿ吧！
CustomOpening03	首先，请告诉我您的体重。\n（将用于计算热量）\x0e\x01\x04\x06&\0'\0\0\x01
CustomOpening04	那就先输入\n暂定的体重吧。
CustomOpening05	接下来将以体重为基准，\n计算消耗的热量……
CustomOpening06	之后可以随时在\n\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\x01\0个人菜单\x0e\0\x03\x02ÿÿ中进行更改。
CustomOpening07	您的体重是\x0e\0\x03\x02\x01\0\x0eú\x02\x04\0\0\0Íkg\x0e\0\x03\x02ÿÿ。
CustomOpening08	您的体重是\x0e\0\x03\x02\x01\0\x0eú\x02\x04\0\0\0Íst. \x0eú\x02\x04\x01\0\0Ílb.\x0e\0\x03\x02ÿÿ。
CustomOpening19	接下来将\x0e\0\x03\x02\x01\0配合您的力量\x0e\0\x03\x02ÿÿ\n调整Ring-Con及腿部固定带。
CustomOpening20	感谢您的配合，\n请好好乐享\x0e\0\x03\x02\x01\0自定义模式\x0e\0\x03\x02ÿÿ吧！
0038	输入
0039	稍后输入
FlowchartMsg_CNzh_szs\CustomPetitIntro.msbt
CustomPetitIntro00	早上好，\n今天是自定义模式的第\x0eú\x04\x04\0\0\0Í天。
CustomPetitIntro01	下午好，\n今天是自定义模式的第\x0eú\x04\x04\0\0\0Í天。
CustomPetitIntro02	晚上好，\n今天是自定义模式的第\x0eú\x04\x04\0\0\0Í天。
CustomPetitIntro03	今天也要加油喔！
CustomPetitIntro04	您持续努力了很久呢！
CustomPetitIntro05	今天也好好流汗吧！
CustomPetitIntro06	今天也开心健身吧！
CustomPetitIntro07	今天也是适合健身的日子呢！
CustomPetitIntro08	今天也舒服地动一动身体吧！
FlowchartMsg_CNzh_szs\Demo_Ending.msbt
Ending00	各位！\x0e\x01\0\x04ð\0\0\0\x0e\x01\x03\x04\x01\0\0\0
Ending01	\x0e\n\n\x0e\x0c\0H\0a\0p\0p\0y\00\0好久没有这么神清气爽了。\x0e\x01\0\x04ð\0\0\0\x0e\x01\x03\x04\x01\0\0\0
Ending02	\x0e\n\n\x0c\n\0E\0a\0s\0e\00\0委屈你们了啊。\x0e\x01\0\x04,\x01\0\0\x0e\x01\x03\x04\x01\0\0\0
Ending04	\x0e\n\n\x0e\x0c\0H\0a\0p\0p\0y\00\0谢谢你们……\x0e\x01\0\x04ð\0\0\0\x0e\x01\x03\x04\x01\0\0\0
Ending05	\x0e\n\n\x0c\n\0E\0a\0s\0e\00\0使尽全力\n原来是这么痛快的一件事……\x0e\x01\0\x04,\x01\0\0\x0e\x01\x03\x04\x01\0\0\0
Ending07	\x0e\n\n\x0e\x0c\0H\0a\0p\0p\0y\00\0这下子总算清楚了……\x0e\x01\0\x04ð\0\0\0\x0e\x01\x03\x04\x01\0\0\0
Ending08	\x0e\n\n\x0c\n\0E\0a\0s\0e\00\0\x0e\x0b\0\0……\n你已经没问题了……\x0e\x01\0\x04,\x01\0\0\x0e\x01\x03\x04\x01\0\0\0
FlowchartMsg_CNzh_szs\Demo_Opening.msbt
Opening	\x0e\n\n\x0e\x0c\0T\0h\0i\0n\0k\01\0\x0e\x0b\0\0……
Opening_03	\x0e\n\n\x0e\x0c\0H\0a\0p\0p\0y\00\0没错，就是你……\n\x0e\x0b\0\0……
Opening_01	\x0e\n\n\n\x08\0S\0a\0d\01\0快把我从这里放出去……
Opening_02	\x0e\n\n\n\x08\0S\0a\0d\01\0再这样下去的话，\n世界就要灭亡了……
Opening_05	\x0e\n\n\x0e\x0c\0L\0a\0u\0g\0h\00\0你竟然就这样乖乖上当了，\n真是个傻子。\n\n\x0e\n\n\x10\x0e\0R\0e\0g\0r\0e\0t\01\0话说回来，可恨的灵环，\n竟敢把我关在那种地方……
Opening_06	\x0e\n\n\x0e\x0c\0H\0a\0p\0p\0y\00\0我的力量很快就会恢复……\n到时候就没人能阻止我了！
Opening_07	{s[150]}堕拉攻，等等！\x0e\x01\0\x04<\0\0\0{s[100]}
Opening_08	……啊啊，\n吓到你了真抱歉。\n\n那家伙是\x0e\0\x03\x02\0\0堕拉攻\x0e\0\x03\x02ÿÿ，\n是散发着\x0e\0\x03\x02\0\0黑暗气息\x0e\0\x03\x02ÿÿ的龙。
Opening_21	他竟然残留着\n那样的力量……
Opening_09	我是\x0e\0\x03\x02\0\0灵环\x0e\0\x03\x02ÿÿ。
Opening_22	\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0那家伙\x0e\0\x03\x02ÿÿ所释放的\x0e\0\x03\x02\0\0黑暗气息\x0e\0\x03\x02ÿÿ\n会让各种事物发狂。\n\n就这么放任不管的话，\n世界将会被\x0e\0\x03\x02\0\0黑暗气息\x0e\0\x03\x02ÿÿ所笼罩，\n发生不妙的事……
Opening_23	可是单只有我的力量的话……
Opening_10	嗯……？\n你好像不是这里的人对吧……
Opening_25	可是……\n嗯嗯……相当的……
Opening_20	相遇和训练是\n不分场合的！
Opening_24	你能把右手放在\n我身上一下吗？\x0e\x01\x03\x04\x96\0\0\0
FlowchartMsg_CNzh_szs\Demo_RingChange.msbt
Change	果然出现了！
Change_03	\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0堕拉攻\x0e\0\x03\x02ÿÿ孕育出的\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0魔兽\x0e\0\x03\x02ÿÿ\n只能以\x0e\0\x03\x02\0\0健身战斗\x0e\0\x03\x02ÿÿ进行攻击！
Change_00	但放心吧！\n\n\n\x0e\0\x03\x02\0\0健身战斗\x0e\0\x03\x02ÿÿ的话，
Change_01	{s[150]}就交给我吧！{s[100]}
Change_02	\x0e\0\x03\x02\0\0健身战斗\x0e\0\x03\x02ÿÿ是\n\x0e\0\x03\x02\0\0运动能量\x0e\0\x03\x02ÿÿ的碰撞！\n\n作为热身\n先击倒\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0那家伙\x0e\0\x03\x02ÿÿ吧！
FlowchartMsg_CNzh_szs\Demo_RingUpdate.msbt
FlowchartMsg_CNzh_szs\Demo_Synchro.msbt
Synchro	{s[150]}完成同步！{s[100]}
Synchro_00	这样我们就一心同体了！\n来追赶\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ\x0e\0\x03\x02\0\0堕拉攻\x0e\0\x03\x02ÿÿ吧！！
Synchro_01	哎？
Synchro_02	……当、当然\n会一起去的……对吧？
Synchro_03	你的\x0e\0\x03\x02\0\0运动量越大\x0e\0\x03\x02ÿÿ，就越能跟我同步，\n头发的火焰就会\x0e\0\x03\x02\0\0燃烧得更旺盛\x0e\0\x03\x02ÿÿ！
Synchro_04	今后请多多指教！\n\x0e\x0b\0\0！
FlowchartMsg_CNzh_szs\Demo_W1BPost.msbt
Post_Prologue_01	\x0e\n\n\x10\x0e\0R\0e\0g\0r\0e\0t\01\0唔唔……\n看来力量还没有完全恢复……
Post_Prologue_02	\x0e\n\n\n\x08\0S\0a\0d\00\0\x0e\x0b\0\0……\n这样一来，你也是我的敌人了……
Post_Prologue_03	\x0e\n\n\x14\x12\0R\0e\0s\0p\0o\0n\0s\0e\01\0你会后悔跟\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ那家伙\n扯上关系的！
Post_Battle_01	\x0e\n\n\x10\x0e\0R\0e\0g\0r\0e\0t\01\0……唔！\n没想到失去力量后，你竟然还能如此善战……
Post_Battle_02	\x0e\n\n\n\x08\0S\0a\0d\00\0我遵守约定……把\x0e\0\x01\x02\0\0\x0e\0\x01\x02ÿÿ力量还给你吧……\n但我所拥有的只是其中1个而已……
Post_Battle_03	\x0e\n\n\x14\x12\0R\0e\0s\0p\0o\0n\0s\0e\01\0其余的我全都扔掉了，\n你就自己想办法去找吧。
Post_Smoothie_01	\x0e\n\n\x10\x0e\0R\0e\0g\0r\0e\0t\01\0黑暗气息将赐予我力量，\n而我也将把力量加诸于黑暗气息之上……
Post_Smoothie_02	\x0e\n\n\n\x08\0S\0a\0d\00\0只要黑暗气息没有消失，\n我就是不死之身……
Post_Smoothie_03	\x0e\n\n\x14\x12\0R\0e\0s\0p\0o\0n\0s\0e\01\0无论你们来几次，结果都是一样的……
Post_IKADA_01	\x0e\n\n\x10\x0e\0R\0e\0g\0r\0e\0t\01\0毫不留情吗……与我相比，\n你才是更加危险啊……
Post_IKADA_02	\x0e\n\n\n\x08\0S\0a\0d\00\0要从你这种危险人物手中独善其身，\n也已经变得相当困难了……
Post_IKADA_03	\x0e\n\n\x0e\x0c\0T\0h\0i\0n\0k\01\0看来我得巩固防御才行……
Post_Master4_01	\x0e\n\n\x10\x0e\0R\0e\0g\0r\0e\0t\01\0唔……\n看来和他们战斗时造成的疲劳还没恢复……
Post_Master4_02	\x0e\n\n\n\x08\0S\0a\0d\00\0不过无妨……\n反正他们之后仍派得上用场……
Post_Master4_03	\x0e\n\n\x14\x12\0R\0e\0s\0p\0o\0n\0s\0e\01\0我正好也想要\n“巩固防御”。
Post_ElDorago_01	\x0e\n\n\x10\x0e\0R\0e\0g\0r\0e\0t\01\0唔……为了控制四大师，\n消耗太多黑暗气息了吗……
Post_ElDorago_02	\x0e\n\n\n\x08\0S\0a\0d\00\0看来现在的我，\n已经没有余力跟你抗衡了。
Post_ElDorago_03	\x0e\n\n\x14\x12\0R\0e\0s\0p\0o\0n\0s\0e\01\0不过既然我们是朋友，\n你应该愿意放我一马吧？灵环！
Post_RunningBeauty_01	\x0e\n\n\x10\x0e\0R\0e\0g\0r\0e\0t\01\0我只是利用黑暗气息\n引出他们的欲望……
Post_RunningBeauty_02	\x0e\n\n\n\x08\0S\0a\0d\00\0你以前不也是个\n利欲熏心的人吗……
Post_RunningBeauty_03	\x0e\n\n\x14\x12\0R\0e\0s\0p\0o\0n\0s\0e\01\0梦想和欲望是一样的……\n你没有资格阻碍我们的欲望！
Post_Amaterasu_01	\x0e\n\n\x10\x0e\0D\0a\0m\0a\0g\0e\00\0唔……
Post_Amaterasu_02	\x0e\n\n\n\x08\0S\0a\0d\00\0亏我还特地用了天雨大神之泪\n让自己恢复……
Post_Amaterasu_03	\x0e\n\n\x14\x12\0R\0e\0s\0p\0o\0n\0s\0e\01\0没办法……在伤势痊愈之前，\n接下来只能先靠他了……
Post_Dojo_01	\x0e\n\n\x12\x10\0R\0e\0g\0r\0e\0t\0N\01\0与平时相比，你的斗志更加高昂了……
Post_Dojo_02	\x0e\n\n\n\x08\0S\0a\0d\00\0因为失恋的伤疤被揭开，\n所以想出气吗……
Post_Dojo_03	\x0e\n\n\x14\x12\0R\0e\0s\0p\0o\0n\0s\0e\01\0追寻着遥不可及的理想……\n不就和现在的你一样吗？
Post_GameLand_01	\x0e\n\n\x10\x0e\0R\0e\0g\0r\0e\0t\01\0为什么……\n我明明是这个世界的主角……
Post_GameLand_02	\x0e\n\n\n\x08\0S\0a\0d\00\0却三番两次败给\n这种家伙……
Post_GameLand_03	\x0e\n\n\x14\x12\0R\0e\0s\0p\0o\0n\0s\0e\01\0但最后获胜的人才是主角，\n那个人就是我！
Post_ElDorago2_01	\x0e\n\n\x10\x0e\0R\0e\0g\0r\0e\0t\01\0唔……没想到你取回所有力量后会这么强……\n我太小看你了。
Post_ElDorago2_02	\x0e\n\n\n\x08\0S\0a\0d\00\0再这样下去的话，\n可就真的不妙了……
Post_ElDorago2_03	\x0e\n\n\x14\x12\0R\0e\0s\0p\0o\0n\0s\0e\01\0看来……\n我也是时候使出“那股力量”了……
Post_LiarGame_01	\x0e\n\n\x10\x0e\0R\0e\0g\0r\0e\0t\01\0只凭腹部果然赢不了吗……
Post_LiarGame_02	\x0e\n\n\n\x08\0S\0a\0d\00\0但我已经知道怎样\n控制黑暗气息了。
Post_LiarGame_03	\x0e\n\n\x14\x12\0R\0e\0s\0p\0o\0n\0s\0e\01\0必须得加强锻炼下半身才行……
Post_WolfBoy_01	\x0e\n\n\x10\x0e\0R\0e\0g\0r\0e\0t\01\0呵呵……目前为止都在我的预料之中……\n难得有你这种够格的锻炼对手。
Post_WolfBoy_02	\x0e\n\n\n\x08\0S\0a\0d\00\0我目前只练好了\n腹部和腿部……
Post_WolfBoy_03	\x0e\n\n\x14\x12\0R\0e\0s\0p\0o\0n\0s\0e\01\0等我练好手臂时，\n就是你的末日……
Post_Robo_01	\x0e\n\n\x10\x0e\0R\0e\0g\0r\0e\0t\01\0我已经练好所有部位了……\n但力量的使用方法好像不正确……
Post_Robo_02	\x0e\n\n\n\x08\0S\0a\0d\00\0至今我只使用锻炼好的部位战斗……
