LayoutMsg\Common_CinemaScope_00.msbt
SubjectMiiName	{[c800|0502010d]}
ResidentList_MiiEdit	編輯Mii
ResidentList_RelationshipsRanking	人際關係排名
RelationshipsRanking_Back	返回{[c800|0502010d]}的排名
LayoutMsg\Common_InlineKeyboard_00.msbt
HowToRead_Header	{[0208|00cd]}的「{color[0000]}唸法{color[ffff]}」是？
HowToRead_Header_Long	{[020a|00cd]}的「{color[0000]}唸法{color[ffff]}」是？
UsageExample_ObjectNeutral	"a {color[0000]}water bottle{color[ffff]}," "a {color[0000]}spoon{color[ffff]}," "an {color[0000]}envelope{color[ffff]}"
UsageExample_ObjectPositive	"a {color[0000]}teddy bear{color[ffff]}," "a {color[0000]}lucky coin{color[ffff]}," "an {color[0000]}apple{color[ffff]}"
UsageExample_ObjectNegative	"a {color[0000]}wet sock{color[ffff]}," "a {color[0000]}monster{color[ffff]}," "a {color[0000]}broken toy{color[ffff]}"
UsageExample_ActionNeutral	"{color[0000]}typing{color[ffff]}," "{color[0000]}blinking{color[ffff]}," "{color[0000]}running errands{color[ffff]}"
UsageExample_ActionPositive	"{color[0000]}reading{color[ffff]}," "{color[0000]}singing{color[ffff]}," "{color[0000]}playing games{color[ffff]}"
UsageExample_ActionNegative	"{color[0000]}shouting{color[ffff]}," "{color[0000]}doomscrolling{color[ffff]}," "{color[0000]}complaining{color[ffff]}"
UsageExample_ImageNeutral	"a {color[0000]}neighbor{color[ffff]}," "a {color[0000]}quiet person{color[ffff]}," "a {color[0000]}hard worker{color[ffff]}"
UsageExample_ImagePositive	"a {color[0000]}hero{color[ffff]}," "an {color[0000]}artist{color[ffff]}," "a {color[0000]}friend{color[ffff]}"
UsageExample_ImageNegative	"a {color[0000]}know-it-all{color[ffff]}," "an {color[0000]}enemy{color[ffff]}," "a {color[0000]}slacker{color[ffff]}"
UsageExample_TopicNeutral	"{color[0000]}technology{color[ffff]}," "{color[0000]}weather{color[ffff]}," "{color[0000]}sports scores{color[ffff]}"
UsageExample_TopicPositive	"{color[0000]}music{color[ffff]}," "{color[0000]}love{color[ffff]}," "{color[0000]}TV shows{color[ffff]}"
UsageExample_TopicNegative	"{color[0000]}homework{color[ffff]}," "{color[0000]}boring parties{color[ffff]}," "{color[0000]}pollution{color[ffff]}"
UsageExample_PhraseNeutral	"{color[0000]}never say never{color[ffff]}," "{color[0000]}time flies{color[ffff]}," "{color[0000]}how about that{color[ffff]}"
UsageExample_PhrasePositive	"{color[0000]}piece of cake{color[ffff]}," "{color[0000]}living the dream{color[ffff]}," "{color[0000]}practice makes perfect{color[ffff]}"
UsageExample_PhraseNegative	"{color[0000]}no chance{color[ffff]}," "{color[0000]}can't win 'em all{color[ffff]}," "{color[0000]}leave me alone{color[ffff]}"
Question_Grammaticality	What is the grammatical gender of {[0208|00cd]}?
Question_Count	Is "{[0208|00cd]}" singular or plural?
RequiredEntry_Normal	{size[4b00]} 讀音不符合預期時，可以輸入其他同音字當作注音。{size[6400]}
RequiredEntry_Short	{size[4b00]} 讀音不符合預期時，可輸入其他同音字當作注音。{size[6400]}
T_Example_00	Examples: 
T_Period_00	.
L_TextSubInfoBtn_00-T_Text_00	Masculine
L_TextSubInfoBtn_01-T_Text_00	Feminine
L_TextSubInfoBtn_02-T_Text_00	Neutral
L_TextSubInfoBtn_03-T_Text_00	Singular
L_TextSubInfoBtn_04-T_Text_00	Plural
L_OK_00-T_Text_00	OK
L_OK_01-T_Text_00	OK
T_Period_01	.
T_Island_00	Island
LayoutMsg\Common_ItemNew_00.msbt
T_CommonNew_00	NEW
LayoutMsg\Common_MoneyBottom_00.msbt
Money	{[640f|000000cd]}
LayoutMsg\Common_Region_00.msbt
ButtonRegion_00	日本
ButtonRegion_01	歐洲
ButtonRegion_02	北美洲
ButtonRegion_03	南美洲
ButtonRegion_04	澳洲／紐西蘭
ButtonRegion_05	香港／台灣／韓國
ButtonRegion_06	其他（北半球）
ButtonRegion_07	其他（南半球）
SelectRegionGuide	請選擇居住地區。
T_Caution_00	此設定無法在之後更改。
SelectedRegion_00	地區【日本】
SelectedRegion_01	地區【歐洲】
SelectedRegion_02	地區【北美洲】
SelectedRegion_03	地區【南美洲】
SelectedRegion_04	地區【澳洲／紐西蘭】
SelectedRegion_05	地區【香港／台灣／韓國】
SelectedRegion_06	地區【其他（北半球）】
SelectedRegion_07	地區【其他（南半球）】
SelectHemisphereGuide	居住在哪個半球呢？
SelectCurrencyGuide	請選擇貨幣。
ConfirmRegionGuide	確定使用此設定嗎？
ConfirmCurrencyGuide	確定使用此設定嗎？
ButtonHemisphere_00	北半球
ButtonHemisphere_01	南半球
ButtonCurrency_Euro	€
ButtonCurrency_Pound	£
ButtonCurrency_AsiaDollar	＄
ButtonCurrency_Won	₩
ButtonCurrency_Dollar	＄（美元）
ButtonCurrency_Peso	＄（披索）
ButtonCancel	取消
ButtonOK	OK
SelectedCurrency_Euro	貨幣【€】
SelectedCurrency_Pound	貨幣【£】
SelectedCurrency_AsiaDollar	貨幣【＄】
SelectedCurrency_Won	貨幣【₩】
SelectedCurrency_Dollar	貨幣【＄（美元）】
SelectedCurrency_Peso	貨幣【＄（披索）】
SelectedHemisphere_00	【北半球】
SelectedHemisphere_01	【南半球】
CalendarTimeFormat	{[6404|000400cd]}年　{[640b|00cd]}{[640c|00cd]}　{[6400|00cd]} {[6401|000001cd]}:{[6404|010201cd]}
T_CautionDT_00	遊戲軟體中的時間會比照現實世界的時間運作。\n如果目前時間不對，請先進行調整。
L_BtnR_01-T_Text_00	時間一致！
L_BtnL_01-T_Text_00	調整時間
T_AskingDT_00	遊戲內的時間是否和現實世界的時間一致？
T_WrongDateTime_00	請按下，\n在HOME選單中的「設定」調整為正確的時間。
LayoutMsg\Common_Skip_00.msbt
L_KeyText_00-T_Text_00	略過
LayoutMsg\Common_TalkChoiceForcus_00.msbt
Advice	GO！
LayoutMsg\Common_TalkChoice_00.msbt
FreeText	自己輸入
LayoutMsg\Common_Text_00.msbt
T_Text_00_EditorTutorialFloor	請用「{color[0000]}草地{color[ffff]}」填滿所有閃爍的區塊。
LayoutMsg\Common_Title_00.msbt
T_Start	Press 
IslandName	{[021b|01cd]}的
T_IslandName_02	Welcome to...
LayoutMsg\EditorCommon_InfoOperation_00.msbt
T_Info_00	請以控制器進行操作
T_InfoTouch_00	接下來也能以點觸進行操作
LayoutMsg\EditorCommon_Title_00.msbt
T_Title_MiiEditor_Name_00	Mii的名字
T_Title_MiiEditor_Voice_00	{[c800|0502010d]}的聲音
T_Title_MiiEditor_MiiGrow_00	{[c800|0502010d]}是小孩？大人？
T_Title_MiiEditor_Personality_00	{[c800|0502010d]}的性格
T_Title_MiiEditor_LoveTarget_00	{[c800|0502010d]}戀愛對象的性別
T_Title_MiiEditor_Duplicate_00	請選擇要參考的Mii
T_Title_MiiEditor_Duplicate_01	請選擇儲存在主機的Mii
T_Title_MiiEditor_CopyFacePaint_00	請選擇要複製的Mii
T_Title_MiiEditor_Gender_00	{[c800|0502010d]}的性別
T_Title_MiiEditor_Birthday_00	{[c800|0502010d]}的生日與年齡
T_Title_MiiEditor_Family_New_00	這座島上有「{[c800|0502010d]}在現實世界的家人或親戚」嗎？
T_Title_MiiEditor_Family_00	現實世界中「{[c800|0502010d]}的家人或親戚」是誰？
T_Title_MiiEditor_FamilyBloodRelation_00	現實世界中{[c800|0502010d]}的{[0216]}是？
T_Title_MiiEditor_Profile_00	確定沒問題嗎？
T_Title_MiiEditor_Easy_BodyType_00	身高/體型
T_Title_MiiEditor_EventStyle_00	{[c800|0502010d]}在出席活動時的穿著風格是？
T_Title_MiiEditor_PartsList_00	{[c800|0502010d]}的臉部部位
T_Title_MiiEditor_Global_00	What pronouns does this Mii prefer?
T_Title_NetWork_MiiGlobal_00	What pronouns does this Mii prefer?
T_UGCEditor_Title_00	要製作什麼？
T_UGCEditor_Title_01	要使用哪種基底？
T_UGCEditor_Title_04	它的名稱是？
T_UGCEditor_Title_05	它的大小如何？
T_UGCEditor_Title_06	它是什麼樣的物品？
T_UGCEditor_Title_09	T恤顏色是？
T_UGCEditor_Title_10	要製作什麼？
T_UGCEditor_Title_12	設定發光樣式
T_UGCEditor_Title_13	書本顏色是？
LayoutMsg\Event_Camera_00.msbt
T_Text_00	來，笑一個！
L_KeyText_00-T_Key_00	
Next	前往下個景點
GoHome	回家
T_End_00	END
LayoutMsg\Event_DemoPlayerBirthday_00.msbt
T_Key_00	
T_KeyText_00	可旋轉視角。
LayoutMsg\Event_Hand_Clap_00.msbt
T_Text_00	鼓掌
T_Key_00	
LayoutMsg\Event_News_00.msbt
L_Telop_00-T_PastTopics_00	新聞回顧
LayoutMsg\Event_PlayerBirthdayED_00.msbt
Date	{[640a|01cd]}.{[640b|02cd]}.{[640c|01cd]}
L_BtnR_00-T_Text_00	儲存
L_BtnL_00-T_Text_00	不儲存
T_Question_00	要把照片儲存到主機的相簿嗎？
T_HappyBirthday_00	HAPPY BIRTHDAY !
LayoutMsg\Event_ProposeMiniGame_00.msbt
BrainOccupyText	{[0208|00cd]}
T_Title_Stage1	用子彈擊破多餘的雜念前進吧！
T_Title_01	 發射子彈
T_Title_02	 閃避
T_Text_00	Good!
LayoutMsg\Event_RocketSwitch_00.msbt
L_APush_00-T_Key_00	
L_APush_00-T_Text_00	按下
LayoutMsg\Event_StaffRoll_00.msbt
RankingName	{[c800|0502010d]}
L_KeyText_00-T_Text_00	移動
L_KeyText_01-T_Text_00	長按加速
T_FavoriteRabking_00	你最疼愛的居民排名
L_FavoriteMii_00-T_Ranking_00	1
L_FavoriteMii_01-T_Ranking_00	2
L_FavoriteMii_02-T_Ranking_00	3
L_FavoriteMii_03-T_Ranking_00	4
L_FavoriteMii_04-T_Ranking_00	5
L_FavoriteMii_05-T_Ranking_00	6
L_FavoriteMii_06-T_Ranking_00	7
L_FavoriteMii_07-T_Ranking_00	8
L_FavoriteMii_08-T_Ranking_00	9
L_FavoriteMii_09-T_Ranking_00	10
LayoutMsg\Event_TripED_00.msbt
TravelTitle_RoommateGroup	{[021d|0501]}的
TravelTitle	{[c800|0502010d]}等人的
TravelTitle_Solo	{[c800|0502010d]}的
TravelDestination	{[0221]}
L_BtnR_00-T_Text_00	儲存
L_BtnL_00-T_Text_00	不儲存
T_Question_00	要將照片儲存至主機的相簿嗎？
LayoutMsg\Event_TripOP_00.msbt
NotGroup	{[c800|0502010d]}等人的
GroupName	{[021d|0501]}的
SoloName	{[c800|0502010d]}的
CoupleName	{[c800|0502010d]}和{[c800|0602010d]}的
TravelName	{[0221]}
T_Honeymoon_00	蜜月旅行
LayoutMsg\Island_3D_00.msbt
MorningBazaar	早市
AfternoonBazaar	午市
NightBazaar	夜市
L_LevelUp_00-T_LevelUp_00	LEVEL UP！
BuildingName	{[0218|0000]}
RoomName	{[c800|0502000d]}的房間
MapObjectPrice	{[640e|000000cd]}
New	NEW
SpecialSale	特賣日
MiiNameOnCursor	{[c800|0502010d]}
GuideOnCursor_Talk	 對話
GuideOnCursor_Watch	 查看狀態
GuideOnCursor_Drop_A	 放開
GuideOnCursor_Drop_A_Mii	 讓Mii見面
GuideOnCursor_Drop_A_Obj	 讓Mii看看
GuideOnCursor_Enter	 進入
LayoutMsg\Island_Edit_01.msbt
T_InfoWarning_00	無法放置在這裡。
T_InfoWarning_01	無法選擇更多。
T_InfoWarning_03	目前無法放置在海上。
T_InfoWarning_04	無法在這裡告白。
T_InfoWarning_05	無法在這裡拍照。
T_InfoWarning_06	目前無法放置在這裡。
T_InfoWarning_07	無法放置更多。
T_ObjectNum_00	{[6404|000300cd]}
T_MapObjectName_00	{[0218|0000]}
T_MapObjectNameUgc_00	{[0204|0000]}
T_MapFloorName_00	{[0219|00cd]}
T_MapFloorNameUgc_00	{[0205|0000]}
T_HouseName_00	{[c800|0502010d]}的住家
T_HouseName_01	{[c800|0502010d]}等人的住家
T_HouseName_02	{[021d|0501]}的住家
T_BtnSet_Create00	放置
T_BtnSet_Create01	選擇此處
T_ModeNameMulti_00	選擇多個物件中……
T_BtnPutAway_00	收回
T_BtnPutAway_01	回上一步
L_BtnOK_01-T_Text_00	選擇完畢
L_BtnMultiMove_00-T_Text_00	按住並選擇範圍
L_BtnCancel_00-T_Text_00	取消選擇
L_BtnMove_00-T_Text_00	選擇
L_BtnSingleSelect_00-T_Text_00	單選模式
L_BtnSingleSelect_00-T_Text_01	多選模式
L_BtnRotate_00-T_Text_00	旋轉
L_BtnPenSet_00-T_Text_00	設定
L_BtnBuild_00-T_Text_00	建設
L_BtnReset_00-T_Text_00	全部重置
L_BtnEnd_00-T_Text_00	結束島嶼建設
L_BtnMiiRandom-T_Text_00	交給Mii決定
L_BtnMakeMap-T_Text_00	島嶼建設
L_Parts_01-T_ListChange_00	重置時間
LayoutMsg\Island_EntranceInfo_00.msbt
Exit	離開餐廳
LayoutMsg\Island_EventDialog_00.msbt
T_Text_Generate_00	{[c800|0502000d]}發生什麼事了？
LayoutMsg\Island_LevelUp_00.msbt
FountainLevelAndRightUp	達到級別{[6404|000300cd]}！
L_Point_00-T_NumText_00	可實現次數
LayoutMsg\Island_Main_00.msbt
IconNum	{[6404|000200cd]}
PopupFocusMiiName	{[c800|0002000d]}
L_Menu_00-T_Key_00	
L_MiiList_00-T_Key_00	
LayoutMsg\Island_Menu_00.msbt
MenuDay	{[640b|01cd]}{[640c|00cd]}
MenuTime	{[6401|000000cd]}
MenuAMPM	{[6400|00cd]}
HouseMenu	住家選單
HouseList	住家列表
L_Build_00-T_Text_00	島嶼建設
L_ResidentList_00-T_Text_00	居民列表
L_AddMii_00-T_Text_00	新增Mii
L_UserConfig_00-T_Text_00	設定
L_ItemAlbum_00-T_Text_00	物品圖鑑
L_Save_00-T_Text_00	儲存
L_IslandWord_00-T_Text_00	島嶼資訊
L_LocalNetwork_00-T_Text_00	鄰近主機通訊
L_AddMii_00-T_Tutorial_00	招募居民中！
LayoutMsg\Island_RelationGraphMulti_00.msbt
RelationPair	{[0213|01cd]}
LayoutMsg\Island_RelationGraph_01.msbt
MiiName_00	{[c800|0502010d]}
MiiName_01	{[c800|0502010d]}
RelationMeterRank_00	{[0215]}
RelationMeterRank_01	{[0215]}
RelationName	{[0214|00cd]}
T_Love_00	單戀
T_LoveL_00	單戀
LayoutMsg\Island_UnlockDirection_00.msbt
L_OK_00-T_Text_00	OK
Description_Goods	已追加至升級時可以贈送的「道具」中！
Description_HabitGroup	已追加至升級時可以贈送的「微個性」中！
Description_Object	造島商店中追加了「新商品」！
Description_Ground	已追加可在島嶼建設中使用的「地面」！
Description_StyleGroup	裝修商店中追加了「新商品」！
Description_UGC	已追加物品工坊中「可製作的種類」！
ElementName_UGC_Cloth	服裝
ElementName_UGC_Goods	寶物
ElementName_UGC_Object	島嶼的物件
ElementName_UGC_Interior	住家的牆壁地板
ElementName_UGC_Exterior	住家的外觀
ElementName_UGC_Ground	島嶼的地面
T_Present_00	獲得一件作為禮物！
LayoutMsg\LclNwk_DlgOverwriteSave_00.msbt
L_BtnOK_01-T_Text_00	覆蓋
L_BtnOK_00-T_Text_00	退出
T_WriteBefore_00	覆蓋前
T_WriteAfter_00	覆蓋後
T_Info_Mii_00	※將會覆蓋Mii的臉部和體型，但「人際關係」和「滿足度等級」不會出現變動。
T_Info_Mii_01	※如果接收這位Mii，島上的服裝將會被覆蓋。
T_Info_Mii_02	※將會覆蓋Mii的臉部和體型，但「人際關係」和「滿足度等級」不會出現變動。\n※如果接收這位Mii，島上的服裝將會被覆蓋。
T_Info_UGC_00	※如果已有相同物品，將會直接覆蓋。
T_Info_UGC_01	※如果已有相同物品，將會直接覆蓋。\n　此外，如果該物品已設置在島上，覆蓋後可能會改變大小。
T_Overwrite_Title_00	確定要覆蓋嗎？
T_Overwrite_Title_01	「這位Mii所穿著的服裝」存在於你的島上。\n確定要覆蓋服裝嗎？
LayoutMsg\LclNwk_DlgSendAndReceive_00.msbt
T_Info_Mii	有Mii傳送過來了。
T_Info_Ugc	有設計圖傳送過來了。
LayoutMsg\LclNwk_Menu_00.msbt
L_LuggageUGC_00-T_AttributeHead	設定
L_LuggageUGC_00-T_NameHead_00	名稱
L_LuggageUGC_00-L_BtnOK_00-T_Text_00	退出
T_LuggageUGC_BtnOK_01	接收
T_LuggageUGC_BtnOK_02	傳送
T_LuggageUGC_BtnOK_03	更新
L_LuggageMii_00-L_OK_00-T_Text_00	退出
L_LuggageMii_00-L_BtnName_00-T_Header_00	名字
L_LuggageMii_00-L_BtnBirthday_00-T_Header_00	生日
L_LuggageMii_00-L_BtnEvent_00-T_Header_00	活動服裝
L_LuggageMii_00-L_BtnGender_00-T_Header_00	性別
L_LuggageMii_00-L_BtnLoveTarget_00-T_Header_00	戀愛對象的性別
L_LuggageMii_00-L_BtnVoice_00-T_Text_00	自訂
L_LuggageMii_00-L_BtnVoice_00-T_Header_00	聲音
L_LuggageMii_00-L_BtnPersonality_00-T_Header_00	性格
L_LuggageMii_00-T_Info_01	※如果島上有相同服裝，將會直接取代。
T_LuggageMii_BtnOK_01	接收
T_LuggageMii_BtnOK_02	傳送
T_LuggageMii_BtnOK_03	更新
T_LuggageMii_Age_00	{[6404|000300cd]}歲
T_LuggageMii_Age_01	??歲
T_LuggageMii_Birthday_00	{[6404|000400cd]}年{[6404|010200cd]}月{[6404|020200cd]}日
T_LuggageMii_Birthday_01	{[6404|000400cd]}年??月??日
T_LuggageMii_Birthday_02	{[6404|010200cd]}月{[6404|020200cd]}日
T_LuggageMii_Birthday_03	??月??日
T_LuggageMii_Grow_00	大人
T_LuggageMii_Grow_01	小孩
T_LuggageMii_Gender_00	男
T_LuggageMii_Gender_01	女
T_LuggageMii_Gender_02	其他
T_LuggageMii_LoveTarget_00	男 / 女 / 其他
T_LuggageMii_LoveTarget_01	男 / 女
T_LuggageMii_LoveTarget_02	男 / 其他
T_LuggageMii_LoveTarget_03	女 / 其他
T_LuggageMii_LoveTarget_04	男
T_LuggageMii_LoveTarget_05	女
T_LuggageMii_LoveTarget_06	其他
T_LuggageMii_LoveTarget_07	無
T_LuggageMii_Personality_00	{[c80c|0500]}{[c80d|0500]}
T_LuggageMii_Header_FirstPerson_00	稱呼自己的方式
T_LuggageMii_Header_ThirdPerson_00	Pronouns
T_LuggageMii_ThirdPerson_00	He/Him
T_LuggageMii_ThirdPerson_01	She/Her
T_LuggageMii_ThirdPerson_02	They/Them
T_Btn_LuggageMii_ThirdPerson_00	He/Him
T_Btn_LuggageMii_ThirdPerson_01	She/Her
T_Btn_LuggageMii_ThirdPerson_02	They/Them
T_LuggageMii_OtherWorks_00	傳送時將會移除從他人那邊獲得的要素。
L_ExchangeMember_00-L_BtnMakeRoom_00-T_Text_00	招募通訊對象
L_ExchangeMember_00-T_Header_00	鄰近主機通訊
L_ExchangeMember_00-T_TextLclNwk_00	可以與身邊的人互相交換「Mii」或是「在物品工坊製作的物品」。
L_ExchangeMember_00-T_TextLclNwk_01	選擇正在招募的對象
L_ExchangeMember_00-T_TextLclNwk_02	沒有正在招募的對象。
T_LodingLclNwk_00	招募對象中……
T_LodingLclNwk_01	連線中……
L_ExchangeEntrance_00-L_BtnAtelier_00-T_Text_00	Mii
L_ExchangeEntrance_00-L_BtnAtelier_01-T_Text_00	製作的物品
L_LuggageUGC_00-L_LclNwkInfo_00-T_MakeName_00	作者：
L_LuggageMii_00-L_LclNwkInfo_00-T_MakeName_00	作者：
L_LuggageUGC_00-L_LclNwkInfo_00-T_IslandName_00	島嶼名：
L_LuggageMii_00-L_LclNwkInfo_00-T_IslandName_00	島嶼名：
L_LuggageMii_IslandName_00	{[0208|00cd]}
L_LuggageMii_MakeName_00	{[0208|00cd]}
L_LuggageUGC_IslandName_00	{[0208|00cd]}
L_LuggageUGC_MakeName_00	{[0208|00cd]}
L_LuggageUGC_00-T_TypeHead	種類
LayoutMsg\Menu_ChangeClothes_00.msbt
Cloth	{[020e|00000d00]}
Coordinate	{[020f|00000dcd]}
UgcCloth	{[0203|00000dcd]}
TakeOffEntire	脫下所有服裝
TakeOffPart	脫下這個部分
TopsIn	上身服裝紮入
TopsOut	上身服裝不紮入
ChangeClothesTitle	{[c800|0502010d]}的替換衣物
T_R_00	
T_L_00	
T_Rotation_00	旋轉
L_OK_00-T_Text_00	決定
LayoutMsg\Menu_HouseChange_00.msbt
MiiRoom	{[c800|0502000d]}的房間
LivingRoom	客廳
HouseName	{[0218|0000]}
QuestionPlace	要改造哪裡？
LayoutMsg\Menu_HouseList_00.msbt
HouseNameTop	{[0218|0000]}
HouseSingular	{[c800|0502000d]}的住家
HousePlural	{[c800|0502000d]}等人的住家
HouseGroupName	{[021d|0500]}的住家
T_Title_00	要改造誰的住家？
T_FullScreen_00	全部顯示
