LayoutMsg\Common_CinemaScope_00.msbt
SubjectMiiName	{[c800|0502010d]}
Accident_ReleaseA_Poke	Release to poke
Accident_Stroke	Pat
Bungee_Push	Push back
SpinningTop_MiiL	Spin {[c800|0502000d]}
SpinningTop_MiiR	Spin {[c800|0602000d]}
RemoveMii	Remove
SwapMii	Swap spot
SelectAll	Select group
Camera	Camera controls
FinishCheck	Stop reviewing
FerrisWheelCamera	Camera controls
ResidentList_ManualSort	Sort
ResidentList_DecidePos	Place here
ResidentList_MiiEdit	Edit Mii
ResidentList_RelationshipsRanking	Relationships
RelationshipsRanking_Back	Back to {[c800|0502010d]}'s relationships
LayoutMsg\Common_InlineKeyboard_00.msbt
HowToRead_Header	How do you {color[0000]}pronounce{color[ffff]} "{[0208|00cd]}"?
HowToRead_Header_Long	How do you {color[0000]}pronounce\n{color[ffff]}"{[020a|00cd]}"?
UsageExample_ObjectNeutral	"a {color[0000]}water bottle{color[ffff]}," "a {color[0000]}spoon{color[ffff]}," "an {color[0000]}envelope{color[ffff]}"
UsageExample_ObjectPositive	"a {color[0000]}teddy bear{color[ffff]}," "a {color[0000]}lucky coin{color[ffff]}," "an {color[0000]}apple{color[ffff]}"
UsageExample_ObjectNegative	"a {color[0000]}wet sock{color[ffff]}," "a {color[0000]}monster{color[ffff]}," "a {color[0000]}broken toy{color[ffff]}"
UsageExample_ActionNeutral	"{color[0000]}typing{color[ffff]}," "{color[0000]}blinking{color[ffff]}," "{color[0000]}running errands{color[ffff]}"
UsageExample_ActionPositive	"{color[0000]}reading{color[ffff]}," "{color[0000]}singing{color[ffff]}," "{color[0000]}playing games{color[ffff]}"
UsageExample_ActionNegative	"{color[0000]}shouting{color[ffff]}," "{color[0000]}doomscrolling{color[ffff]}," "{color[0000]}complaining{color[ffff]}"
UsageExample_ImageNeutral	"a {color[0000]}neighbor{color[ffff]}," "a {color[0000]}quiet person{color[ffff]}," "a {color[0000]}hard worker{color[ffff]}"
UsageExample_ImagePositive	"a {color[0000]}hero{color[ffff]}," "an {color[0000]}artist{color[ffff]}," "a {color[0000]}friend{color[ffff]}"
UsageExample_ImageNegative	"a {color[0000]}know-it-all{color[ffff]}," "an {color[0000]}enemy{color[ffff]}," "a {color[0000]}slacker{color[ffff]}"
UsageExample_TopicNeutral	"{color[0000]}technology{color[ffff]}," "{color[0000]}weather{color[ffff]}," "{color[0000]}sports scores{color[ffff]}"
UsageExample_TopicPositive	"{color[0000]}music{color[ffff]}," "{color[0000]}love{color[ffff]}," "{color[0000]}TV shows{color[ffff]}"
UsageExample_TopicNegative	"{color[0000]}homework{color[ffff]}," "{color[0000]}boring parties{color[ffff]}," "{color[0000]}pollution{color[ffff]}"
UsageExample_PhraseNeutral	"{color[0000]}never say never{color[ffff]}," "{color[0000]}time flies{color[ffff]}," "{color[0000]}how about that{color[ffff]}"
UsageExample_PhrasePositive	"{color[0000]}piece of cake{color[ffff]}," "{color[0000]}living the dream{color[ffff]}," "{color[0000]}practice makes perfect{color[ffff]}"
UsageExample_PhraseNegative	"{color[0000]}no chance{color[ffff]}," "{color[0000]}can't win 'em all{color[ffff]}," "{color[0000]}leave me alone{color[ffff]}"
Question_Grammaticality	What is the grammatical gender of {[0208|00cd]}?
Question_Count	Is "{[0208|00cd]}" singular or plural?
RequiredEntry_Normal	 How do you say this?
RequiredEntry_Short	 How do you say this?
T_Example_00	Examples: 
T_Period_00	.
L_TextSubInfoBtn_00-T_Text_00	Masculine
L_TextSubInfoBtn_01-T_Text_00	Feminine
L_TextSubInfoBtn_02-T_Text_00	Neutral
L_TextSubInfoBtn_03-T_Text_00	Singular
L_TextSubInfoBtn_04-T_Text_00	Plural
L_OK_00-T_Text_00	OK
L_OK_01-T_Text_00	OK
T_Period_01	.
T_Island_00	Island
LayoutMsg\Common_ItemNew_00.msbt
T_CommonNew_00	NEW!
LayoutMsg\Common_MoneyBottom_00.msbt
Money	{[640f|000000cd]}
LayoutMsg\Common_Region_00.msbt
ButtonRegion_00	Japan
ButtonRegion_01	Europe
ButtonRegion_02	North America
ButtonRegion_03	South America
ButtonRegion_04	Australia / New Zealand
ButtonRegion_05	Hong Kong / Taiwan / South Korea
ButtonRegion_06	Other - Northern Hemisphere
ButtonRegion_07	Other - Southern Hemisphere
SelectRegionGuide	Please select your region.
T_Caution_00	This can't be changed later.
SelectedRegion_00	Region: Japan
SelectedRegion_01	Region: Europe
SelectedRegion_02	Region: North America
SelectedRegion_03	Region: South America
SelectedRegion_04	Region: Australia / New Zealand
SelectedRegion_05	Region: Hong Kong / Taiwan / South Korea
SelectedRegion_06	Region: Other - Northern Hemisphere
SelectedRegion_07	Region: Other - Southern Hemisphere
SelectHemisphereGuide	Where do you live?
SelectCurrencyGuide	Please select a currency.
ConfirmRegionGuide	Does this look right?
ConfirmCurrencyGuide	Does this look right?
ButtonHemisphere_00	Northern Hemisphere
ButtonHemisphere_01	Southern Hemisphere
ButtonCurrency_Euro	€
ButtonCurrency_Pound	£
ButtonCurrency_AsiaDollar	$
ButtonCurrency_Won	₩
ButtonCurrency_Dollar	$ (Dollars)
ButtonCurrency_Peso	$ (Pesos)
ButtonCancel	Go Back
ButtonOK	Proceed
SelectedCurrency_Euro	Currency: €
SelectedCurrency_Pound	Currency: £
SelectedCurrency_AsiaDollar	Currency: $
SelectedCurrency_Won	Currency: ₩
SelectedCurrency_Dollar	Currency: $ (Dollars)
SelectedCurrency_Peso	Currency: $ (Pesos)
SelectedHemisphere_00	(Northern Hemisphere)
SelectedHemisphere_01	(Southern Hemisphere)
CalendarTimeFormat	{[640b|01cd]} {[640c|00cd]}, {[6404|000400cd]} {[6401|000000cd]}:{[6404|010201cd]} {[6400|00cd]}
T_CautionDT_00	This game is best enjoyed when your system's\ndate and time match up with the real world.
L_BtnR_01-T_Text_00	Yes, Proceed
L_BtnL_01-T_Text_00	No, I'll Fix It
T_AskingDT_00	Do the date and time look right to you?
T_WrongDateTime_00	Press  to open the HOME Menu, then go to\nSystem Settings to change the date or time.
LayoutMsg\Common_Skip_00.msbt
L_KeyText_00-T_Text_00	Skip
LayoutMsg\Common_TalkChoiceForcus_00.msbt
Advice	Go for it!
LayoutMsg\Common_TalkChoice_00.msbt
FreeText	Add text
LayoutMsg\Common_Text_00.msbt
T_Text_00_EditorTutorialFloor	Please fill in the highlighted area with {color[0000]}grass{color[ffff]}.
LayoutMsg\Common_Title_00.msbt
T_Start	Press 
IslandName	{[c915]}{[021b|01cd]} Island
T_IslandName_02	Welcome to...
LayoutMsg\EditorCommon_InfoOperation_00.msbt
T_Info_00	Please use a controller to continue.
T_InfoTouch_00	You can use the touch screen here.
LayoutMsg\EditorCommon_Title_00.msbt
T_Title_MiiEditor_Name_00	This Mii's name
T_Title_MiiEditor_Voice_00	Set {[c800|0502010d]}'s voice
T_Title_MiiEditor_MiiGrow_00	Is {[c800|0502010d]} a grown-up or a kid?
T_Title_MiiEditor_Personality_00	Set {[c800|0502010d]}'s personality
T_Title_MiiEditor_LoveTarget_00	Choose {[c800|0502010d]}'s dating preferences
T_Title_MiiEditor_Duplicate_00	Which Mii do you want to use as a reference?
T_Title_MiiEditor_Duplicate_01	Which Mii from this system do you want to use?
T_Title_MiiEditor_CopyFacePaint_00	Which Mii do you want to copy?
T_Title_MiiEditor_Gender_00	Choose {[c800|0502010d]}'s gender
T_Title_MiiEditor_Birthday_00	Choose {[c800|0502010d]}'s birthday and age
T_Title_MiiEditor_Family_New_00	Is real-world {[c800|0502010d]} related to anyone on this island?
T_Title_MiiEditor_Family_00	Is real-world {[c800|0502010d]} related to anyone here?
T_Title_MiiEditor_FamilyBloodRelation_00	Who is real-world {[c800|0502010d]}'s {[0216]}?
T_Title_MiiEditor_Profile_00	Does everything look good?
T_Title_MiiEditor_Easy_BodyType_00	Height/Body Type
T_Title_MiiEditor_EventStyle_00	What style does {[c800|0502010d]} prefer for events?
T_Title_MiiEditor_PartsList_00	Features that {[c800|0502010d]} uses
T_Title_MiiEditor_Global_00	What pronouns does this Mii prefer?
T_Title_NetWork_MiiGlobal_00	What pronouns does this Mii prefer?
T_UGCEditor_Title_00	What do you want to make?
T_UGCEditor_Title_01	Which base would you like to use?
T_UGCEditor_Title_04	What's the name of this creation?
T_UGCEditor_Title_05	How big is this creation?
T_UGCEditor_Title_06	Describe this creation.
T_UGCEditor_Title_09	What should the shirt color be?
T_UGCEditor_Title_10	What do you want to create?
T_UGCEditor_Title_12	Lighting Settings
T_UGCEditor_Title_13	What should the book color be?
LayoutMsg\Event_Camera_00.msbt
T_Text_00	Say cheese!
L_KeyText_00-T_Key_00	
Next	Next location
GoHome	Done
T_End_00	THE END
LayoutMsg\Event_DemoPlayerBirthday_00.msbt
T_Key_00	
T_KeyText_00	Rotate camera
LayoutMsg\Event_Hand_Clap_00.msbt
T_Text_00	Clap
T_Key_00	
LayoutMsg\Event_News_00.msbt
L_Telop_00-T_PastTopics_00	Past Broadcasts
LayoutMsg\Event_PlayerBirthdayED_00.msbt
Date	{[640b|01cd]} {[640c|01cd]}, {[640a|01cd]}
L_BtnR_00-T_Text_00	Save
L_BtnL_00-T_Text_00	Don't Save
T_Question_00	Do you want to save this photo to the system's album?
T_HappyBirthday_00	HAPPY BIRTHDAY
LayoutMsg\Event_ProposeMiniGame_00.msbt
BrainOccupyText	{[c903]}{[0208|00cd]}
T_Title_Stage1	Fire at distracting thoughts!
T_Title_01	 Fire
T_Title_02	 Dodge
T_Text_00	Nice!
LayoutMsg\Event_RocketSwitch_00.msbt
L_APush_00-T_Key_00	
L_APush_00-T_Text_00	Press
LayoutMsg\Event_StaffRoll_00.msbt
RankingName	{[c800|0502010d]}
L_KeyText_00-T_Text_00	Move
L_KeyText_01-T_Text_00	Hold to boost
T_FavoriteRabking_00	Your Fave Residents
L_FavoriteMii_00-T_Ranking_00	1
L_FavoriteMii_01-T_Ranking_00	2
L_FavoriteMii_02-T_Ranking_00	3
L_FavoriteMii_03-T_Ranking_00	4
L_FavoriteMii_04-T_Ranking_00	5
L_FavoriteMii_05-T_Ranking_00	6
L_FavoriteMii_06-T_Ranking_00	7
L_FavoriteMii_07-T_Ranking_00	8
L_FavoriteMii_08-T_Ranking_00	9
L_FavoriteMii_09-T_Ranking_00	10
LayoutMsg\Event_TripED_00.msbt
TravelTitle_RoommateGroup	{[021d|0501]}'s
TravelTitle	{[c800|0502010d]} and co.'s
TravelTitle_Solo	{[c800|0502010d]}'s
TravelDestination	{[c903]}{[0221]}
L_BtnR_00-T_Text_00	Save
L_BtnL_00-T_Text_00	Don't Save
T_Question_00	Do you want to save the photos to the system's album?
LayoutMsg\Event_TripOP_00.msbt
NotGroup	{[c800|0502010d]} and co.'s
GroupName	{[021d|0501]}'s
SoloName	{[c800|0502010d]}'s
CoupleName	{[c800|0502010d]} & {[c800|0602010d]}'s
TravelName	{[0221]}
T_Honeymoon_00	Honeymoon
LayoutMsg\Island_3D_00.msbt
MorningBazaar	Morning market
AfternoonBazaar	Afternoon market
NightBazaar	Night market
L_LevelUp_00-T_LevelUp_00	LEVEL UP!
BuildingName	{[c903]}{[0218|0000]}
RoomName	{[c800|0502000d]}'s room
MapObjectPrice	{[640e|000000cd]}
New	NEW!
SpecialSale	SALE!
MiiNameOnCursor	{[c800|0502010d]}
GuideOnCursor_Talk	 Check on
GuideOnCursor_Watch	 Watch
GuideOnCursor_Drop_A	 Drop
GuideOnCursor_Drop_A_Mii	 Meet up
GuideOnCursor_Drop_A_Obj	 Show
GuideOnCursor_Enter	 Enter
LayoutMsg\Island_Edit_01.msbt
T_InfoWarning_00	You can't place this here.
T_InfoWarning_01	You can't select any more.
T_InfoWarning_03	You can't place things in the sea yet.
T_InfoWarning_04	This isn't a good place to confess.
T_InfoWarning_05	You can't take photos here.
T_InfoWarning_06	You can't place that here yet.
T_InfoWarning_07	You can't place any more.
T_ObjectNum_00	{[6404|000300cd]}
T_MapObjectName_00	{[c903]}{[0218|0000]}
T_MapObjectNameUgc_00	{[c903]}{[0204|0000]}
T_MapFloorName_00	{[c903]}{[0219|00cd]}
T_MapFloorNameUgc_00	{[c903]}{[0205|0000]}
T_HouseName_00	{[c800|0502010d]}'s house
T_HouseName_01	{[c800|0502010d]} and co.'s house
T_HouseName_02	{[021d|0501]}'s house
T_BtnSet_Create00	Place
T_BtnSet_Create01	Here
T_ModeNameMulti_00	Batch selected
T_BtnPutAway_00	Store
T_BtnPutAway_01	Undo
L_BtnOK_01-T_Text_00	Done
L_BtnMultiMove_00-T_Text_00	Hold to batch
L_BtnCancel_00-T_Text_00	Clear selection
L_BtnMove_00-T_Text_00	Select
L_BtnSingleSelect_00-T_Text_00	Single mode
L_BtnSingleSelect_00-T_Text_01	Batch mode
L_BtnRotate_00-T_Text_00	Rotate
L_BtnPenSet_00-T_Text_00	Settings
L_BtnBuild_00-T_Text_00	Build
L_BtnReset_00-T_Text_00	Reset everything
L_BtnEnd_00-T_Text_00	Exit Island Builder
L_BtnMiiRandom-T_Text_00	Mii's choice
L_BtnMakeMap-T_Text_00	Island Builder
L_Parts_01-T_ListChange_00	Reset time of day
LayoutMsg\Island_EntranceInfo_00.msbt
Exit	Exit
LayoutMsg\Island_EventDialog_00.msbt
T_Text_Generate_00	What's up with {[c800|0502000d]}?
LayoutMsg\Island_LevelUp_00.msbt
FountainLevelAndRightUp	Your island reached level {[6404|000300cd]}!
L_Point_00-T_NumText_00	Wishes:
LayoutMsg\Island_Main_00.msbt
IconNum	{[6404|000200cd]}
PopupFocusMiiName	{[c800|0002000d]}
L_Menu_00-T_Key_00	
L_MiiList_00-T_Key_00	
LayoutMsg\Island_Menu_00.msbt
MenuDay	{[640b|01cd]} {[640c|00cd]}
MenuTime	{[6401|000000cd]}
MenuAMPM	{[6400|00cd]}
HouseMenu	House Editor
HouseList	Houses
L_Build_00-T_Text_00	Island Builder
L_ResidentList_00-T_Text_00	Residents
L_AddMii_00-T_Text_00	Add a Mii
L_UserConfig_00-T_Text_00	Settings
L_ItemAlbum_00-T_Text_00	Item Catalog
L_Save_00-T_Text_00	Save
L_IslandWord_00-T_Text_00	Island Info
L_LocalNetwork_00-T_Text_00	Local Play
L_AddMii_00-T_Tutorial_00	Vacancy!
LayoutMsg\Island_RelationGraphMulti_00.msbt
RelationPair	{[c903]}{[0213|01cd]}
LayoutMsg\Island_RelationGraph_01.msbt
MiiName_00	{[c800|0502010d]}
MiiName_01	{[c800|0502010d]}
RelationMeterRank_00	{[c903]}{[0215]}
RelationMeterRank_01	{[c903]}{[0215]}
RelationName	{[c903]}{[0214|00cd]}
T_Love_00	Crush
T_LoveL_00	Crush
LayoutMsg\Island_UnlockDirection_00.msbt
L_OK_00-T_Text_00	OK
Description_Goods	You can now give this item as\na gift when a Mii levels up!
Description_HabitGroup	More little quirks are available now!\nYou can give them to Miis when they level up.
Description_Object	This item is now available\nat {[c900|00000a00]}Quik Build amenities!
Description_Ground	You can now use this type of\nlandscaping in Island Builder!
Description_StyleGroup	This item is now available\nat {[c900|00000a00]}T&C {[060a|0a007200650068006e006f00]}Reno\x0f\x06\n home supply!
Description_UGC	You can now make a new kind of\ncreation at the {[c900|00000a00]}Palette House workshop!
ElementName_UGC_Cloth	Clothing
ElementName_UGC_Goods	Treasures
ElementName_UGC_Object	Island objects
ElementName_UGC_Interior	House interiors
ElementName_UGC_Exterior	House exteriors
ElementName_UGC_Ground	Island landscaping
T_Present_00	Here's one as a gift!
LayoutMsg\LclNwk_DlgOverwriteSave_00.msbt
L_BtnOK_01-T_Text_00	Overwrite
L_BtnOK_00-T_Text_00	Cancel
T_WriteBefore_00	Before overwriting
T_WriteAfter_00	After overwriting
T_Info_Mii_00	This Mii's appearance, personality, and other details will be overwritten, but some\nsettings will remain, including relationships, family, happiness, and treasures.
T_Info_Mii_01	Accepting this Mii will overwrite clothing that already exists on your island.
T_Info_Mii_02	This Mii's appearance, personality, and other details will be overwritten, along with\nsome island clothing. Some settings will remain, including relationships and family.
T_Info_UGC_00	Accepting the same item again will overwrite your previous item.
T_Info_UGC_01	Accepting the same item again will overwrite your previous item.\nPlease note that the size of an item in use may change.
T_Overwrite_Title_00	The following will be overwritten. Are you sure?
T_Overwrite_Title_01	This Mii is wearing clothing that already exists on your\nisland. Do you want to overwrite the existing clothing?
LayoutMsg\LclNwk_DlgSendAndReceive_00.msbt
T_Info_Mii	You got a Mii!
T_Info_Ugc	You got a blueprint!
LayoutMsg\LclNwk_Menu_00.msbt
L_LuggageUGC_00-T_AttributeHead	Settings
L_LuggageUGC_00-T_NameHead_00	Name
L_LuggageUGC_00-L_BtnOK_00-T_Text_00	Cancel
T_LuggageUGC_BtnOK_01	Receive
T_LuggageUGC_BtnOK_02	Send
T_LuggageUGC_BtnOK_03	Overwrite
L_LuggageMii_00-L_OK_00-T_Text_00	Cancel
L_LuggageMii_00-L_BtnName_00-T_Header_00	Name
L_LuggageMii_00-L_BtnBirthday_00-T_Header_00	Birthday
L_LuggageMii_00-L_BtnEvent_00-T_Header_00	Event Outfits
L_LuggageMii_00-L_BtnGender_00-T_Header_00	Gender
L_LuggageMii_00-L_BtnLoveTarget_00-T_Header_00	Dating Preferences
L_LuggageMii_00-L_BtnVoice_00-T_Text_00	Custom
L_LuggageMii_00-L_BtnVoice_00-T_Header_00	Voice
L_LuggageMii_00-L_BtnPersonality_00-T_Header_00	Personality
L_LuggageMii_00-T_Info_01	Duplicate clothing will be overwritten.
T_LuggageMii_BtnOK_01	Receive
T_LuggageMii_BtnOK_02	Send
T_LuggageMii_BtnOK_03	Overwrite
