MiscData.pak\TEXT_RequiredEntries.msbt
GEN_Inventory_Numbers	0123456789
[E72A3531]_000	Connection Elevator to Deck Beta
[7E6F41A4]_000	Deck Beta Conduit Hall
[5AF23509]_000	Biotech Research Area 1
[9F2BE737]_000	Deck Beta Security Hall
[C92F52A5]_000	Biohazard Containment
[FA4CDC71]_000	Deck Beta Transit Hall
[29E0D78B]_000	Cargo Freight Lift to Deck Gamma
[69848506]_000	Subventilation Shaft Section A
[7574CA8B]_000	Subventilation Shaft Section B
[DB1C5B1A]_000	Connection Elevator to Deck Beta
[86D633E7]_000	Deck Gamma Monitor Hall
[240206E1]_000	Reactor Core
[D69C928A]_000	Reactor Core Entrance
[9DB14D78]_000	Main Ventilation Shaft Section A
[A4C9E038]_000	Main Ventilation Shaft Section B
[B3E184F8]_000	Main Ventilation Shaft Section C
[D638BAB8]_000	Main Ventilation Shaft Section D
[C110DE78]_000	Main Ventilation Shaft Section E
[F8687338]_000	Main Ventilation Shaft Section F
[449ED3E6]_000	Biotech Research Area 2
[78F0B6AF]_000	Connection Elevator to Deck Alpha
[3D3859B2]_000	Air Lock
[20AA1CFD]_000	Deck Alpha Mech Shaft
[DCDD1BB1]_000	After Credits
Preload\MPR1\GuiSysMP1.pak\TEXT_LavaWorldAreaNames.msbt
[21015B5D]_000	Magmoor Caverns
[E0E1C4DA]_000	Transport to Phendrana Drifts North
[BD4E14B9]_000	Transport to Tallon Overworld West
[1BEFC19B]_000	Transport to Chozo Ruins North
[9AA5CF58]_000	Lake Tunnel
[39F349F1]_000	Pit Tunnel
[EE11C9A9]_000	Monitor Tunnel
[A42F42E2]_000	Transport Tunnel A
[73CDC2BA]_000	Shore Tunnel
[D09B4413]_000	Transport Tunnel B
[0779C44B]_000	Twin Fires Tunnel
[44E65285]_000	North Core Tunnel
[9304D2DD]_000	South Core Tunnel
[30525474]_000	Transport Tunnel C
[241E67AF]_000	Twin Fires
[6E48B2BF]_000	Warrior Shrine
[2C52CA13]_000	Monitor Station
[B6F6D592]_000	Magmoor Workstation
[CC17B02F]_000	Lava Lake
[049C2897]_000	Fiery Shores
[A82FAA33]_000	Geothermal Core
[4A01FD0C]_000	Storage Cavern
[D2BFC1FA]_000	Triclops Pit
[18880D33]_000	Burning Trail
[66DEBE97]_000	Transport to Phendrana Drifts South
[FF5F6594]_000	Transport to Phazon Mines West
[4CAB9C23]_000	Workstation Tunnel
[F685E768]_000	Save Station Magmoor A
[701195C6]_000	Save Station Magmoor B
[7D25E938]_000	Plasma Processing
Preload\MPR1\GuiSysMP1.pak\TEXT_MinesWorldAreaNames.msbt
[883BB687]_000	Phazon Mines
[C88215F0]_000	Main Quarry
[4E16675E]_000	Mine Security Station
[854AB4FB]_000	Elite Research
[984F8443]_000	Ore Processing
[531357E6]_000	Elite Control
[D5872548]_000	Omega Research
[1EDBF6ED]_000	Central Dynamo
[EF8D4438]_000	Metroid Quarantine A
[24D1979D]_000	Fungal Hall A
[A5A9CDE1]_000	Fungal Hall B
[6EF51E44]_000	Metroid Quarantine B
[E8616CEA]_000	Elite Quarters
[233DBF4F]_000	Phazon Processing Center
[B8A06707]_000	Elevator A
[FD73B341]_000	Elevator B
[47C4108D]_000	Transport to Magmoor Caverns South
[8D7B16B4]_000	Transport to Tallon Overworld South
[398086EF]_000	Quarry Access
[BF14F441]_000	Security Access A
[744827E4]_000	Security Access B
[694D175C]_000	Research Access
[A211C4F9]_000	Elevator Access A
[2485B657]_000	Elite Control Access
[EFD965F2]_000	Maintenance Tunnel
[1E8FD727]_000	Ventilation Shaft
[D5D30482]_000	Dynamo Access
[5347762C]_000	Quarantine Access A
[981BA589]_000	Elevator Access B
[851E9531]_000	Fungal Hall Access
[4E424694]_000	Phazon Mining Tunnel
[C8D6343A]_000	Quarantine Access B
[038AE79F]_000	Elite Quarters Access
[F10A57D1]_000	Processing Center Access
[BCC2F6DA]_000	Waste Disposal
[779E257F]_000	Transport Access
[30A2AC20]_000	Storage Depot B
[E6FB4F3D]_000	Storage Depot A
[63AD0B3D]_000	Map Station Mines
[5E581365]_000	Missile Station Mines
[BC6E6792]_000	Save Station Mines A
[3AFA153C]_000	Missile Station Mines
[F1A6C699]_000	Save Station Mines B
[ECA3F621]_000	Save Station Mines C
Preload\MPR1\GuiSysMP1.pak\TEXT_OverWorldAreaNames.msbt
[A6B8CE2B]_000	Tallon Overworld
[630EA5FC]_000	Transport to Chozo Ruins South
[DB1204A3]_000	Temple Hall
[8FD7A7E5]_000	Landing Site
[1923E46E]_000	Alcove
[C4FA6C8B]_000	Tallon Canyon
[593523C0]_000	Root Cave
[10C41BBE]_000	Great Tree Hall
[62528BE7]_000	Life Grove
[D6007C5A]_000	Frigate Crash Site
[BB14D662]_000	Transport Tunnel C
[8159A513]_000	Artifact Temple
[D83F1351]_000	Temple Lobby
[CD758404]_000	Landing Site
[56E4C612]_000	Life Grove
[1B2C6719]_000	Chozo Artifact Temple
[F92C2264]_000	Transport to Magmoor Caverns East
[390E86B7]_000	Transport to Chozo Ruins South
[F2525512]_000	Transport to Phazon Mines East
[9EE2172A]_000	Transport to Chozo Ruins West
[0573553C]_000	Transport to Chozo Ruins East
[3C77171B]_000	Waterfall Cavern
[BAE365B5]_000	Overgrown Cavern
[B36AA9A4]_000	Transport Tunnel C
[6CBA86A8]_000	Transport Tunnel E
[217227A3]_000	Transport Tunnel D
[EA2EF406]_000	Life Grove Tunnel
[56B0E7D8]_000	Temple Security Station
[9DEC347D]_000	Transport Tunnel A
[80E904C5]_000	Canyon Cavern
[4BB5D760]_000	Root Tunnel
[067D766B]_000	Transport Tunnel B
[6F6C8433]_000	Gully
[D4E99B75]_000	Arbor Chamber
[C9ECABCD]_000	Great Tree Chamber
Preload\MPR1\GuiSysMP1.pak\TEXT_Pickups.msbt
[C132AB74]_000	X-Ray Visor acquired!
[C132AB74]_001	Use {[0100|0ecd]} to activate Visor.
[C132AB74]_002	Additional data downloaded to Inventory Screen.\nPress {[0100|17cd]} to access the Inventory Screen.
[9E6F9F49]_000	Morph Ball acquired!
[9E6F9F49]_001	Press {[0100|13cd]} to activate Morph Ball mode. Use {[0101|320054005800540052005f004c0053007400690063006b004c00650066007400520069006700680074005f0041006e0069006d000800]} to move the Ball around.
[9E6F9F49]_002	Additional data downloaded to Inventory Screen.\nPress {[0100|17cd]} to access the Inventory Screen.
[6741F09A]_000	Missile Expansion acquired! 
[6741F09A]_001	Maximum Missile-carrying capacity increased by 5.
[FDE81773]_000	Missile Launcher acquired!
[FDE81773]_001	Press {[0100|06cd]} to fire. Press {[0100|30cd]} to switch back to Beams. Missiles can destroy Blast Shields on doors.
[FDE81773]_002	Additional data downloaded to Inventory Screen.\nPress {[0100|17cd]} to access the Inventory Screen.
[9A193171]_000	Boost Ball acquired!
[9A193171]_001	While in Morph Ball mode, press and hold {[0100|31cd]} to charge the Ball. Release {[0100|31cd]} after charging to get\na speed boost.
[9A193171]_002	Additional data downloaded to Inventory Screen.\nPress {[0100|17cd]} to access the Inventory Screen.
[994C3AA8]_000	Energy Tank acquired! 
[994C3AA8]_001	Maximum energy capacity increased by 100.
[B83C37AF]_000	Wave Beam acquired!
[B83C37AF]_001	Use {[0100|09cd]} to switch to the Wave Beam. This weapon can open {[0100|37cd]} {color[8a2be2ff]}Wave Doors{color[000000ff]}.
[B83C37AF]_002	Additional data downloaded to Inventory Screen.\nPress {[0100|17cd]} to access the Inventory Screen.
[B3A2C79E]_000	Plasma Beam acquired!
[B3A2C79E]_001	Use {[0100|0acd]} to switch to the Plasma Beam. This weapon can open {[0100|38cd]} {color[ff0a0aff]}Plasma Doors{color[000000ff]}.
[B3A2C79E]_002	Additional data downloaded to Inventory Screen.\nPress {[0100|17cd]} to access the Inventory Screen.
[0D1F9C75]_000	Ice Beam acquired!
[0D1F9C75]_001	Use {[0100|08cd]} to switch to the Ice Beam. This weapon can open {[0101|1c0054005800540052005f005700680069007400650044006f006f0072000100]} {color[ffffffff]}Ice Doors{color[000000ff]}.
[0D1F9C75]_002	Additional data downloaded to Inventory Screen.\nPress {[0100|17cd]} to access the Inventory Screen.
[E6C38392]_000	Space Jump Boots acquired!
[E6C38392]_001	Press {[0100|05cd]} to jump. While still in the air, press {[0100|05cd]} again to perform an extra Space Jump.
[E6C38392]_002	Additional data downloaded to Inventory Screen.\nPress {[0100|17cd]} to access the Inventory Screen.
[43A48295]_000	Morph Ball Bomb acquired!
[43A48295]_001	While in Morph Ball mode, press {[0100|30cd]} to drop a Morph Ball Bomb.
[43A48295]_002	Additional data downloaded to Inventory Screen.\nPress {[0100|17cd]} to access the Inventory Screen.
[824FA176]_000	Spider Ball acquired!
[824FA176]_001	Press and hold {[0100|0ccd]} when in Morph Ball mode to attach to Spider Ball tracks.
[824FA176]_002	Additional data downloaded to Inventory Screen.\nPress {[0100|17cd]} to access the Inventory Screen.
[69152AF7]_000	Thermal Visor acquired!
[69152AF7]_001	Use {[0100|0fcd]} to activate Visor.
[69152AF7]_002	Additional data downloaded to Inventory Screen.\nPress {[0100|17cd]} to access the Inventory Screen.
[D92A9D3D]_000	Grapple Beam acquired!
[D92A9D3D]_001	Press and hold {[0100|0bcd]} to lock on to a Grapple Point\nand activate the Grapple Beam. Release {[0100|0bcd]} to \nstop grappling. 
[D92A9D3D]_002	Additional data downloaded to Inventory Screen.\nPress {[0100|17cd]} to access the Inventory Screen.
[C58B5A5B]_000	Power Bomb acquired!
[C58B5A5B]_001	While in Morph Ball mode, press {[0100|06cd]} to release\na Power Bomb. Power Bombs can destroy tougher\nmaterials than Morph Ball Bombs.
[C58B5A5B]_002	Additional data downloaded to Inventory Screen.\nPress {[0100|17cd]} to access the Inventory Screen.
[C7338E0E]_000	Power Bomb Expansion acquired! 
[C7338E0E]_001	Maximum Power Bomb carrying capacity\nincreased by 1.
[DC2EE01E]_000	Charge Beam acquired!
[DC2EE01E]_001	Press and hold {[0100|30cd]} to charge. Release to fire.
[DC2EE01E]_002	Additional data downloaded to Inventory Screen.\nPress {[0100|17cd]} to access the Inventory Screen.
[74DB3935]_000	Varia Suit acquired!
[74DB3935]_001	Dangerous areas of heat are now accessible.
[74DB3935]_002	Additional data downloaded to Inventory Screen.\nPress {[0100|17cd]} to access the Inventory Screen.
[6CB4CD9A]_000	Gravity Suit acquired!
[6CB4CD9A]_001	Movement in liquid environments is no\nlonger hindered.
[6CB4CD9A]_002	Additional data downloaded to Inventory Screen.\nPress {[0100|17cd]} to access the Inventory Screen.
[11BEB861]_000	Phazon Suit acquired!
[11BEB861]_001	Your Suit has been infused with pure Phazon. This corruption prevents damage from Phazon radiation.
[11BEB861]_002	Additional data downloaded to Inventory Screen.\nPress {[0100|17cd]} to access the Inventory Screen.
[A5A3525D]_000	Super Missile acquired!
[A5A3525D]_001	{[0103|0100]}This powerful attack uses 5 Missiles! Using the \n{color[ff0a0aff]}Power Beam{color[000000ff]}, press and hold {[0100|30cd]} to charge,\nthen press {[0100|06cd]} to fire.\x0f\x01\x03
[A5A3525D]_002	Additional data downloaded to Inventory Screen.\nPress {[0100|17cd]} to access the Inventory Screen.
[DAC325BE]_000	Ice Spreader acquired!
[DAC325BE]_001	{[0103|0100]}This powerful attack uses 10 Missiles! Using the {color[ff0a0aff]}Ice Beam{color[000000ff]}, hold {[0100|30cd]} to charge, then press {[0100|06cd]} to fire.\x0f\x01\x03
[DAC325BE]_002	Additional data downloaded to Inventory Screen.\nPress {[0100|17cd]} to access the Inventory Screen.
[8437E252]_000	Wavebuster acquired!
[8437E252]_001	{[0103|0100]}This powerful attack uses Missiles while active! Using the {color[ff0a0aff]}Wave Beam{color[000000ff]}, press and hold {[0100|30cd]} to charge, then press {[0100|06cd]} to fire. Hold {[0100|30cd]} for continuous fire.\x0f\x01\x03
[8437E252]_002	Additional data downloaded to Inventory Screen.\nPress {[0100|17cd]} to access the Inventory Screen.
[49643F4F]_000	Flamethrower acquired!
[49643F4F]_001	{[0103|0100]}This powerful attack uses Missiles while active! Using the {color[ff0a0aff]}Plasma Beam{color[000000ff]}, press and hold {[0100|30cd]} to charge, then press {[0100|06cd]} to fire. Hold {[0100|30cd]} for continuous fire.\x0f\x01\x03
[49643F4F]_002	Additional data downloaded to Inventory Screen.\nPress {[0100|17cd]} to access the Inventory Screen.
[480FE92F]_000	You have downloaded the map for\nthis area.
[480FE92F]_001	Press {[0100|1ecd]} to access the map. When you're finished, press {[0100|1ecd]} again to resume play.
[A796C466]_000	Chozo Artifact acquired!
[A796C466]_001	This is the Artifact of Truth, the first of twelve. Scan the Totems here for clues on the locations of the remaining Artifacts. Together, the Artifacts will open a path to the center of the Impact Crater.
[6DD8CDD7]_000	Chozo Artifact acquired!
[6DD8CDD7]_001	This is the Artifact of Strength, the second of twelve.
[A6841E72]_000	Chozo Artifact acquired!
[A6841E72]_001	This is the Artifact of Elder, the third of twelve.
[BB812ECA]_000	Chozo Artifact acquired!
[BB812ECA]_001	This is the Artifact of Wild, the fourth of twelve.
[70DDFD6F]_000	Chozo Artifact acquired!
[70DDFD6F]_001	This is the Artifact of Lifegiver, the fifth of twelve.
[F6498FC1]_000	Chozo Artifact acquired!
[F6498FC1]_001	This is the Artifact of Warrior, the sixth of twelve.
[3D155C64]_000	Chozo Artifact acquired!
[3D155C64]_001	This is the Artifact of Chozo, the seventh of twelve.
[CC43EEB1]_000	Chozo Artifact acquired!
[CC43EEB1]_001	This is the Artifact of Nature, the eighth of twelve.
[071F3D14]_000	Chozo Artifact acquired!
[071F3D14]_001	This is the Artifact of Sun, the ninth of twelve.
[AD54BB52]_000	Chozo Artifact acquired!
[AD54BB52]_001	This is the Artifact of World, the tenth of twelve.
[660868F7]_000	Chozo Artifact acquired!
[660868F7]_001	This is the Artifact of Spirit, the eleventh of twelve.
[E09C1A59]_000	Chozo Artifact acquired!
[E09C1A59]_001	This is the Artifact of Newborn, the last of twelve.
[B4A49321]_000	Or while in Morph Ball mode, press {[0100|32cd]} to perform a Spring Ball Jump.
Preload\MPR1\GuiSysMP1.pak\TEXT_RHSsystem.msbt
[37DF4481]_000	Save Station detected.
[506D08B6]_000	Save Station detected.
[93736CD7]_000	Save Station detected.
[171F2C82]_000	Save Station detected.
[BD5FCF14]_000	Seismic disturbance at Ruins site.
[BD5FCF14]_001	Abnormal seismic activity detected.
[BD5FCF14]_002	Incoming scan data.
[A5E86FBF]_000	Seismic activity detected.
[E2FEA6FD]_000	Active transport located.
[E2FEA6FD]_001	Foreign technology present.
[E2FEA6FD]_002	Incoming scan data.
[0551506F]_000	Active transport located.
[D715B76C]_000	Active transport located.
[D715B76C]_001	Foreign technology present.
[D715B76C]_002	Incoming scan data.
[F670F1ED]_000	Active transport located.
[A2CCEDFF]_000	Energy spike detected.
[9F8548EE]_000	Energy spike detected.
[ED2FBCB9]_000	Tunneling creatures moving to Chozo Ruins site.
[ED2FBCB9]_001	Predator migration increasing.
[ED2FBCB9]_002	Incoming scan data.
[080A506C]_000	Tunneling predator migration.
[2F2BCD0A]_000	Strong hive presence within\nthis region.
[2F2BCD0A]_001	Increased War Wasp\nactivity detected.
[2F2BCD0A]_002	Incoming scan data.
[43F8D5E7]_000	War Wasp activity high.
[7FC4AEFF]_000	Main source of toxins in\nRuins detected.
[7FC4AEFF]_001	Fluid patterns analyzed.
[7FC4AEFF]_002	Incoming scan data.
[0A5CF8DC]_000	Toxin source located.
[88B25FE0]_000	Increased Pirate activity in\nMagmoor Caverns.
[88B25FE0]_001	Enemy troop movements analyzed.
[88B25FE0]_002	Incoming scan data.
[EC9C1F3D]_000	Pirate activity increasing.
[8D7CE33A]_000	Energy spike in Phendrana region.
[8D7CE33A]_001	Unusual energy patterns detected.
[8D7CE33A]_002	Incoming scan data.
[4C224FFB]_000	Energy spike detected.
[17447530]_000	'Half-pipe' structure detected.
[17447530]_001	Searching for other 'half-pipe' configurations.
[17447530]_002	Incoming scan data.
[DD44AD7C]_000	'Half-pipe' structure detected.
[DC47FEC3]_000	Predator increase in Phendrana region.
[DC47FEC3]_001	Predator activity analyzed.
[DC47FEC3]_002	Incoming scan data.
[836CA8AF]_000	Rising predator activity.
[5AB95033]_000	Weapon upgrade located.
[5AB95033]_001	Searching for weapon upgrade.
[5AB95033]_002	Super Missile cannot be used\nwithout upgrade.
[58082444]_000	Weapon upgrade located.
[008FCAFF]_000	Main research facility located.
[008FCAFF]_001	Pirate communique analyzed.
[008FCAFF]_002	Incoming scan data.
[96B56143]_000	Pirate facility located.
[DAAA3C7C]_000	Disturbances found in Quarantine zone.
[DAAA3C7C]_001	Seismic analysis complete.
[DAAA3C7C]_002	Incoming scan data.
[56E59CD9]_000	Seismic disturbances located.
[1D7E306C]_000	Abnormally low temperature at\nRuins site.
[1D7E306C]_001	Regional climate analysis complete.
[1D7E306C]_002	Incoming scan data.
[EFB2652A]_000	Climate anomaly detected.
[F0963B09]_000	Gravity pulses within\nPhendrana area.
[F0963B09]_001	Unusual gravity patterns analyzed.
[F0963B09]_002	Incoming scan data.
[A7036ADB]_000	Gravity pulses located.
[545BE59D]_000	Numerous distress beacons detected.
[545BE59D]_001	Emergency frequencies active.
[545BE59D]_002	Incoming scan data.
[BDD9CAE0]_000	Distress beacons active.
[E4F7949D]_000	Active transport located.
[E4F7949D]_001	Foreign technology present.
[E4F7949D]_002	Incoming scan data.
[213988EE]_000	Active transport located.
[81EB0CE1]_000	Surges located within mining compound.
[81EB0CE1]_001	Power surges detected.
[81EB0CE1]_002	Incoming scan data.
[287FB608]_000	Power surges located.
[45086BAE]_000	Unique mining technology in upper part\nof site.
[45086BAE]_001	Pirate transmissions intercepted.
[45086BAE]_002	Incoming scan data.
[4FCA8540]_000	Mining gear located.
[9852FD5A]_000	Unusual activity in Magmoor region.
[9852FD5A]_001	Seismic activity updated.
[9852FD5A]_002	Incoming scan data.
[0766DB45]_000	Seismic activity located.
[19504BD8]_000	Spectral increase at Tallon site.
[19504BD8]_001	Spectral analysis complete.
[19504BD8]_002	Incoming scan data.
[296CF663]_000	Spectral presence detected.
[521F3219]_000	High levels of Phazon found on\nmobile source.
[521F3219]_001	Unique Phazon readings analyzed.
[521F3219]_002	Incoming scan data.
[2A52E70D]_000	Unique Phazon detected.
[95150DE0]_000	Return Artifacts to gain access to\nImpact Crater.
[95150DE0]_001	Analysis of Artifact Temple complete.
[95150DE0]_002	Incoming scan data.
[01E4A314]_000	Return Chozo Artifacts.
Preload\MPR1\GuiSysMP1.pak\TEXT_RuinsWorldAreaNames.msbt
[9F40734D]_000	Chozo Ruins
[1CE1DDBC]_000	Transport to Tallon Overworld East
[9A75AF12]_000	Transport to Tallon Overworld South
[7285517C]_000	North Atrium
[0EE474A7]_000	Arboretum Access
[93EB95D1]_000	Training Chamber Access
[F6263F11]_000	East Atrium
[6B29DE67]_000	Watery Hall Access
[1748FBBC]_000	Gathering Hall Access
[DCD3AE3C]_000	Energy Core Access
[41DC4F4A]_000	Crossway Access West
[3DBD6A91]_000	Transport Access South
[A0B28BE7]_000	Sunchamber Lobby
[C57F2127]_000	Sunchamber Access
[5870C051]_000	Eyon Tunnel
[89388C66]_000	Meditation Fountain
[14376D10]_000	Ruins Entrance
[F559A9BD]_000	Plaza Access
[9094037D]_000	Transport Access North
[0D9BE20B]_000	Vault Access
[71FAC7D0]_000	Sun Tower
[ECF526A6]_000	Sun Tower Access
[C10FF260]_000	Main Plaza
[A445FC31]_000	Save Station 1
[2FA5B346]_000	Gathering Hall
[B65B8F1A]_000	Dynamo Access
