MiscData.pak\TEXT_RequiredEntries.msbt
GEN_Inventory_Numbers	0123456789
[500EC6A0]_VisorBeamSwitchOn	开启
[500EC6A0]_VisorBeamSwitchOff	关闭
[500EC6A0]_HudLanaguageEnglish	English
[500EC6A0]_HudLanaguageJapanese	简体中文
[95019A7A]_MainText	M I S S I O N  C O M P L E T E
[95019A7A]_PercentageComplete	收集率 \{0}%
[95019A7A]_TotalTime	游玩时间\{0}:\{1}
[95019A7A]_HardModeUnlocked	已解锁困难模式！
[95019A7A]_MessageContinue	{[0100|1ccd]} 继续
[6A403A19]_CombatVisor	战斗面罩
[6A403A19]_ScanVisor	扫描面罩
[6A403A19]_XRayVisor	X光面罩
[6A403A19]_ThermoVisor	热成像面罩
[6A403A19]_PowerBeam	加强光束
[6A403A19]_IceBeam	冰冻光束
[6A403A19]_WaveBeam	波动光束
[6A403A19]_PlasmaBeam	等离子光束
[6A403A19]_EnergyLow	能量不足
[6A403A19]_ThreatProximity	危险
[6A403A19]_ThreatDamage	受损
[6A403A19]_MissileWarning	弹药不足
[6A403A19]_MissileDepleted	弹药耗尽
[6A403A19]_DownloadingMessage	扫描中……
[6A403A19]_DownloadedMessage	扫描完成
[6A403A19]_ScanOutOfRangeMessage	超出扫描范围
[6A403A19]_Boss0ParasiteQueen	寄生虫后
[6A403A19]_Boss1Flagra	富拉古拉
[6A403A19]_Boss2Thardus	撒达斯
[6A403A19]_Boss3OmegaPirate	欧米伽海盗
[6A403A19]_Boss4Ridley	机器利德雷
[6A403A19]_Boss5MetroidPrime	密特罗德究极
[0B6267A0]_CombatVisor	{size[5a00]}Combat\nVisor{size[6400]}
[0B6267A0]_ScanVisor	{size[5a00]}Scan\nVisor{size[6400]}
[0B6267A0]_XRayVisor	{size[5a00]}X-Ray\nVisor{size[6400]}
[0B6267A0]_ThermoVisor	{size[5a00]}Thermal\nVisor{size[6400]}
[0B6267A0]_PowerBeam	{size[5a00]}Power\nBeam{size[6400]}
[0B6267A0]_IceBeam	{size[5a00]}Ice\nBeam{size[6400]}
[0B6267A0]_WaveBeam	{size[5a00]}Wave\nBeam{size[6400]}
[0B6267A0]_PlasmaBeam	{size[5a00]}Plasma\nBeam{size[6400]}
[0B6267A0]_EnergyLow	{size[5a00]}Energy Low{size[6400]}
[0B6267A0]_ThreatProximity	{size[5a00]}Warning{size[6400]}
[0B6267A0]_ThreatDamage	{size[5a00]}Damage{size[6400]}
[0B6267A0]_MissileWarning	{size[5a00]}Missiles\nLow{size[6400]}
[0B6267A0]_MissileDepleted	{size[5a00]}Depleted{size[6400]}
[0B6267A0]_DownloadingMessage	{size[5a00]}Scanning...{size[6400]}
[0B6267A0]_DownloadedMessage	{size[5a00]}Scan complete.{size[6400]}
[0B6267A0]_ScanOutOfRangeMessage	{size[5a00]}Object out of scanning range.{size[6400]}
[0B6267A0]_Boss0ParasiteQueen	Parasite Queen
[0B6267A0]_Boss1Flagra	Flaahgra
[0B6267A0]_Boss2Thardus	Thardus
[0B6267A0]_Boss3OmegaPirate	Omega Pirate
[0B6267A0]_Boss4Ridley	Meta Ridley
[0B6267A0]_Boss5MetroidPrime	Metroid Prime
[0552A456]_InstructionsA	{[0100|1ccd]}
[0552A456]_ScreenshotSource	密特罗德究极
[0552A456]_RestoreDefaultsMenu	要恢复成默认吗？
[0552A456]_MapLegendText_PurpleDoorText	波动光束
[0552A456]_MapLegendText_WhiteDoorText	冰冻光束
[0552A456]_MapLegendText_RedDoorText	等离子光束
[0552A456]_MapLegendText_GreyDoorText	导弹
[0552A456]_MapLegendText_NotVisible	？？？
[19C3F7F7]_SaveFileEndGame	若在此保存，\n文件会被通关数据覆盖。\n下次选择此文件时\n游戏将从头开始。\n\n确定要保存吗？
[500EC6A0]_ZoomButton	{[0100|29cd]}
[500EC6A0]_NextButton	{[0100|1ccd]}
[500EC6A0]_BackButton	{[0100|1dcd]}
[500EC6A0]_ExitButton	{[0100|17cd]}
[500EC6A0]_ShiftLeftButton	{[0100|2ccd]}
[500EC6A0]_ShiftRightButton	{[0100|2dcd]}
[500EC6A0]_NextButtonPressed	{[0101|2a0054005800540052005f00500061007500730065004e0065007800740050007200650073007300650064000100]}
[500EC6A0]_BackButtonPressed	{[0101|2a0054005800540052005f00500061007500730065004200610063006b0050007200650073007300650064000100]}
[500EC6A0]_ExitButtonPressed	{[0101|2a0054005800540052005f0050006100750073006500450078006900740050007200650073007300650064000100]}
[500EC6A0]_ShiftLeftButtonPressed	{[0101|260054005800540052005f005a006f006f006d004f007500740050007200650073007300650064000100]}
[500EC6A0]_ShiftRightButtonPressed	{[0101|240054005800540052005f005a006f006f006d0049006e0050007200650073007300650064000100]}
[500EC6A0]_LockOnFreeAim	锁定/自由瞄准
[500EC6A0]_ReverseJumpFireControls	光束/跳跃对调
[500EC6A0]_Sensitivity	视角灵敏度
[500EC6A0]_QuestionMarks	？？？
Preload\MPR1\GuiSysMP1.pak\TEXT_IntroLevelAreaNames.msbt
[DB2330B8]_000	巡防舰鸥尔菲恩
[45DAB3E8]_000	主船坞
[B4A13728]_000	避难区域连接通道A
[F60AFC04]_000	紧急避难区域
[26CA1FF6]_000	避难区域连接通道B
[1B087AE2]_000	地图站
[4C05A704]_000	保存站
[E72A3531]_000	电梯：往研究区域
[7E6F41A4]_000	研究区域连接通道A
[5AF23509]_000	生化科技研究区域1
[9F2BE737]_000	研究区域连接通道B
[C92F52A5]_000	研究数据保管区域
[FA4CDC71]_000	研究区域连接通道C
[29E0D78B]_000	货物升降台
[69848506]_000	排气口A
[7574CA8B]_000	排气口B
[DB1C5B1A]_000	电梯：往研究区域
[86D633E7]_000	监控屏幕通道
[240206E1]_000	动力炉
[D69C928A]_000	动力炉入口
[9DB14D78]_000	排气口C
[A4C9E038]_000	排气口D
[B3E184F8]_000	排气口E
[D638BAB8]_000	排气口F
[C110DE78]_000	排气口G
[F8687338]_000	排气口H
[449ED3E6]_000	生化科技研究区域2
[78F0B6AF]_000	电梯：往主船坞
[3D3859B2]_000	气密舱
[20AA1CFD]_000	气密舱连接通道
[DCDD1BB1]_000	After Credits
Preload\MPR1\GuiSysMP1.pak\TEXT_LavaWorldAreaNames.msbt
[21015B5D]_000	火山洞穴
[E0E1C4DA]_000	电梯：往冰冻山谷北面
[BD4E14B9]_000	电梯：往世外桃源西面
[1BEFC19B]_000	电梯：往鸟人遗迹北面
[9AA5CF58]_000	熔岩湖泊通道
[39F349F1]_000	保安门
[EE11C9A9]_000	管理站连接通道A
[A42F42E2]_000	管理站连接通道B
[73CDC2BA]_000	熔岩花园连接桥
[D09B4413]_000	熔岩桥
[0779C44B]_000	熔岩小路
[44E65285]_000	地热发电区域通道A
[9304D2DD]_000	地热发电区域通道B
[30525474]_000	工作站连接通道
[241E67AF]_000	双熔岩池
[6E48B2BF]_000	力之神殿
[2C52CA13]_000	集中管理站
[B6F6D592]_000	火山工作站
[CC17B02F]_000	熔岩湖泊
[049C2897]_000	熔岩花园
[A82FAA33]_000	地热发电区域
[4A01FD0C]_000	火山保管库
[D2BFC1FA]_000	地热蓄积区域
[18880D33]_000	燃烧小路
[66DEBE97]_000	电梯：往冰冻山谷南面
[FF5F6594]_000	电梯：往费原子矿场西面
[4CAB9C23]_000	工作站连接桥
[F685E768]_000	保存站1
[701195C6]_000	保存站2
[7D25E938]_000	地热发电准备室
Preload\MPR1\GuiSysMP1.pak\TEXT_MinesWorldAreaNames.msbt
[883BB687]_000	费原子矿场
[C88215F0]_000	费原子采掘站
[4E16675E]_000	主保安站
[854AB4FB]_000	海盗研究区域1
[984F8443]_000	旋转塔
[531357E6]_000	海盗研究区域2
[D5872548]_000	海盗研究区域3
[1EDBF6ED]_000	中央发电所
[EF8D4438]_000	密特罗德隔离区域
[24D1979D]_000	密特罗德农场1
[A5A9CDE1]_000	密特罗德农场2
[6EF51E44]_000	密特罗德农场管理室
[E8616CEA]_000	海盗战斗实验区域
[233DBF4F]_000	费原子蓄积中心
[B8A06707]_000	电梯：往B1
[FD73B341]_000	电梯：往B2
[47C4108D]_000	电梯：往火山洞穴南面
[8D7B16B4]_000	电梯：往世外桃源南面
[398086EF]_000	采掘站连接通道
[BF14F441]_000	保安范围A
[744827E4]_000	保安范围B
[694D175C]_000	旋转塔走廊A
[A211C4F9]_000	旋转塔走廊B
[2485B657]_000	研究区域连接通道
[EFD965F2]_000	蓄积中心连接隧道
[1E8FD727]_000	大型排气口
[D5D30482]_000	发电所连接通道
[5347762C]_000	隔离区域连接通道A
[981BA589]_000	隔离区域连接通道B
[851E9531]_000	农场入口
[4E424694]_000	费原子地下隧道
[C8D6343A]_000	农场管理室连接通道
[038AE79F]_000	战斗实验区域连接通道
[F10A57D1]_000	蓄积中心连接通道B
[BCC2F6DA]_000	污染物净化装置
[779E257F]_000	蓄积中心连接通道A
[30A2AC20]_000	保管室
[E6FB4F3D]_000	仓库
[63AD0B3D]_000	地图站
[5E581365]_000	Missile Station Mines
[BC6E6792]_000	保存站1
[3AFA153C]_000	导弹站
[F1A6C699]_000	保存站2
[ECA3F621]_000	保存站3
Preload\MPR1\GuiSysMP1.pak\TEXT_OverWorldAreaNames.msbt
[A6B8CE2B]_000	泰隆世外桃源
[630EA5FC]_000	电梯：往鸟人遗迹南面
[DB1204A3]_000	神殿入口
[8FD7A7E5]_000	降落地
[1923E46E]_000	静谧庭园
[C4FA6C8B]_000	泰隆峡谷
[593523C0]_000	泰隆洞穴
[10C41BBE]_000	伟大之树洞穴
[62528BE7]_000	生命之泉
[D6007C5A]_000	鸥尔菲恩坠落区域
[BB14D662]_000	坠落区域通道A
[8159A513]_000	文物神殿
[D83F1351]_000	神殿主门
[CD758404]_000	降落地
[56E4C612]_000	生命之泉
[1B2C6719]_000	文物神殿
[F92C2264]_000	电梯：往火山洞穴东面
[390E86B7]_000	电梯：往鸟人遗迹南面
[F2525512]_000	电梯：往费原子矿场东面
[9EE2172A]_000	电梯：往鸟人遗迹西面
[0573553C]_000	电梯：往鸟人遗迹东面
[3C77171B]_000	瀑布洞穴
[BAE365B5]_000	坠落区域通道B
[B36AA9A4]_000	坠落区域通道A
[6CBA86A8]_000	大树洞穴通道B
[217227A3]_000	大树洞穴通道A
[EA2EF406]_000	生命之路
[56B0E7D8]_000	空中回廊
[9DEC347D]_000	泰隆峡谷通道B
[80E904C5]_000	泰隆峡谷通道A
[4BB5D760]_000	泰隆洞穴通道A
[067D766B]_000	泰隆洞穴通道B
[6F6C8433]_000	降落地走廊
[D4E99B75]_000	树桩密室
[C9ECABCD]_000	大树顶部
Preload\MPR1\GuiSysMP1.pak\TEXT_Pickups.msbt
[C132AB74]_000	获得X光面罩！
[C132AB74]_001	按下{[0100|0ecd]}戴上X光面罩，\n可侦测到普通面罩无法显示的物体。
[C132AB74]_002	按{[0100|17cd]}开启状态界面，\n可查看详细信息。
[9E6F9F49]_000	获得变形球！
[9E6F9F49]_001	按{[0100|13cd]}化为变形球。\n推动{[0101|320054005800540052005f004c0053007400690063006b004c00650066007400520069006700680074005f0041006e0069006d000800]}可以移动。
[9E6F9F49]_002	按{[0100|17cd]}开启状态界面，\n可查看详细信息。
[6741F09A]_000	获得导弹包！
[6741F09A]_001	导弹持有上限增加5发。
[FDE81773]_000	获得导弹！
[FDE81773]_001	按下{[0100|06cd]}发射导弹，\n可破坏门屏障等障碍物。
[FDE81773]_002	按{[0100|17cd]}开启状态界面，\n可查看详细信息。
[9A193171]_000	获得加速球！
[9A193171]_001	在变形球模式长按{[0100|31cd]}蓄力， \n放开{[0100|31cd]}后即可加速。
[9A193171]_002	按{[0100|17cd]}开启状态界面，\n可查看详细信息。
[994C3AA8]_000	获得能量包！
[994C3AA8]_001	能量上限增加100点。
[B83C37AF]_000	获得波动光束！
[B83C37AF]_001	按{[0100|09cd]}切换波动光束，\n可以为{color[8a2be2ff]}波动门{color[000000ff]}{[0100|37cd]}解锁。
[B83C37AF]_002	按{[0100|17cd]}开启状态界面，\n可查看详细信息。
[B3A2C79E]_000	获得等离子光束！
[B3A2C79E]_001	按{[0100|0acd]}切换等离子光束，\n可以为{color[ff0a0aff]}等离子门{[0100|38cd]}{color[000000ff]}解锁。
[B3A2C79E]_002	按{[0100|17cd]}开启状态界面，\n可查看详细信息。
[0D1F9C75]_000	获得冰冻光束！
[0D1F9C75]_001	按下{[0100|08cd]}切换冰冻光束，\n可以为{color[ffffffff]}冰冻门{[0101|1c0054005800540052005f005700680069007400650044006f006f0072000100]}{color[000000ff]}解锁。
[0D1F9C75]_002	按{[0100|17cd]}开启状态界面，\n可查看详细信息。
[E6C38392]_000	获得连跳！
[E6C38392]_001	按下{[0100|05cd]}跳跃时，\n再次按下{[0100|05cd]}可跳得更高。
[E6C38392]_002	按{[0100|17cd]}开启状态界面，\n可查看详细信息。
[43A48295]_000	获得炸弹！
[43A48295]_001	在变形球模式按下{[0100|30cd]}\n可在该处设置炸弹。
[43A48295]_002	按{[0100|17cd]}开启状态界面，\n可查看详细信息。
[824FA176]_000	获得蜘蛛球！
[824FA176]_001	在变形球模式按下{[0100|0ccd]}，\n可在蜘蛛球轨道上移动。
[824FA176]_002	按{[0100|17cd]}开启状态界面，\n可查看详细信息。
[69152AF7]_000	获得热成像面罩！
[69152AF7]_001	按下{[0100|0fcd]}戴上热成像面罩，\n可寻找能量管道。
[69152AF7]_002	按{[0100|17cd]}开启状态界面，\n可查看详细信息。
[D92A9D3D]_000	获得抓钩光束！
[D92A9D3D]_001	向抓钩点长按{[0100|0bcd]}发射抓钩光束。\n放开{[0100|0bcd]}即可解除光束。
[D92A9D3D]_002	按{[0100|17cd]}开启状态界面，\n可查看详细信息。
[C58B5A5B]_000	获得重磅炸弹！
[C58B5A5B]_001	在变形球模式按下{[0100|06cd]}\n可在该处设置重磅炸弹。\n不可连续设置。
[C58B5A5B]_002	按{[0100|17cd]}开启状态界面，\n可查看详细信息。
[C7338E0E]_000	获得重磅炸弹包！
[C7338E0E]_001	重磅炸弹持有上限增加1颗。
[DC2EE01E]_000	获得蓄光束！
[DC2EE01E]_001	长按{[0100|30cd]}蓄力，\n放开即可发射光束。
[DC2EE01E]_002	按{[0100|17cd]}开启状态界面，\n可查看详细信息。
[74DB3935]_000	获得防护服！
[74DB3935]_001	穿上防护服后可进入高温的危险地带。
[74DB3935]_002	按{[0100|17cd]}开启状态界面，\n可查看详细信息。
[6CB4CD9A]_000	获得重力服！
[6CB4CD9A]_001	穿上重力服后将不受水流阻力影响。
[6CB4CD9A]_002	按{[0100|17cd]}开启状态界面，\n可查看详细信息。
[11BEB861]_000	获得费原子服！
[11BEB861]_001	注入高浓度费原子后，\n服装对费原子辐射产生了抗性。
[11BEB861]_002	按{[0100|17cd]}开启状态界面，\n可查看详细信息。
[A5A3525D]_000	获得超级导弹！
[A5A3525D]_001	按下{[0100|30cd]}将{color[ff0a0aff]}加强光束{color[000000ff]}蓄满，\n同时按下{[0100|06cd]}即可发射。\n1发超级导弹将消耗5发导弹。
[A5A3525D]_002	按{[0100|17cd]}开启状态界面，\n可查看详细信息。
[DAC325BE]_000	获得冰冻散射枪！
[DAC325BE]_001	按下{[0100|30cd]}将{color[ff0a0aff]}冰冻光束{color[000000ff]}蓄满\n同时按下{[0100|06cd]}即可发射。\n1发冰冻散射枪将消耗10发导弹。
[DAC325BE]_002	按{[0100|17cd]}开启状态界面，\n可查看详细信息。
[8437E252]_000	获得波动炮！
[8437E252]_001	按下{[0100|30cd]}将{color[ff0a0aff]}波动光束{color[000000ff]}蓄满，\n同时按下{[0100|06cd]}即可发射。\n在放开{[0100|30cd]}之前，\n会持续发射光束并消耗导弹。
[8437E252]_002	按{[0100|17cd]}开启状态界面，\n可查看详细信息。
[49643F4F]_000	获得火焰喷射器！
[49643F4F]_001	按下{[0100|30cd]}将{color[ff0a0aff]}等离子光束{color[000000ff]}蓄满\n再按{[0100|06cd]}即可发射。\n在放开{[0100|30cd]}之前，\n会持续发射光束并消耗导弹。
[49643F4F]_002	按{[0100|17cd]}开启状态界面，\n可查看详细信息。
[480FE92F]_000	已下载区域地图。
[480FE92F]_001	按下{[0100|1ecd]}进入地图画面。\n再按一次{[0100|1ecd]}即可返回游戏。
[A796C466]_000	获得鸟人文物！
[A796C466]_001	这是文物“真实”。\n文物总共有12个，\n集齐所有文物即可解除封印。
[6DD8CDD7]_000	获得鸟人文物！
[6DD8CDD7]_001	这是第2个文物“力量”。
[A6841E72]_000	获得鸟人文物！
[A6841E72]_001	这是第3个文物“长老”。
[BB812ECA]_000	获得鸟人文物！
[BB812ECA]_001	这是第4个文物“野性”。
[70DDFD6F]_000	获得鸟人文物！
[70DDFD6F]_001	这是第5个文物“守卫”。
[F6498FC1]_000	获得鸟人文物！
[F6498FC1]_001	这是第6个文物“战士”。
[3D155C64]_000	获得鸟人文物！
[3D155C64]_001	这是第7个文物“鸟人”。
[CC43EEB1]_000	获得鸟人文物！
[CC43EEB1]_001	这是第8个文物“自然”。
[071F3D14]_000	获得鸟人文物！
[071F3D14]_001	这是第9个文物“太阳”。
[AD54BB52]_000	获得鸟人文物！
[AD54BB52]_001	这是第10个文物“世界”。
[660868F7]_000	获得鸟人文物！
[660868F7]_001	这是第11个文物“灵魂”。
[E09C1A59]_000	获得鸟人文物！
[E09C1A59]_001	这是第12个文物“新生”。
[B4A49321]_000	在变形球模式下\n一样可以按{[0100|32cd]}跳跃。
Preload\MPR1\GuiSysMP1.pak\TEXT_RHSsystem.msbt
[37DF4481]_000	Save Station detected.
[506D08B6]_000	Save Station detected.
[93736CD7]_000	Save Station detected.
[171F2C82]_000	Save Station detected.
[BD5FCF14]_000	信号源来自遗迹内部。
[BD5FCF14]_001	侦测到来历不明的信标讯号。
[BD5FCF14]_002	启用远程扫描！
[A5E86FBF]_000	“侦测到信标讯号”
[E2FEA6FD]_000	发现电梯。
[E2FEA6FD]_001	侦测到传输技术。
[E2FEA6FD]_002	启用远程扫描！
[0551506F]_000	“发现电梯”
[D715B76C]_000	发现电梯。
[D715B76C]_001	侦测到传输技术。
[D715B76C]_002	启用远程扫描！
[F670F1ED]_000	“发现电梯”
[A2CCEDFF]_000	侦测到能量反应。
[9F8548EE]_000	侦测到能量反应。
[ED2FBCB9]_000	震动为若干个体移动所导致。
[ED2FBCB9]_001	侦测到地底发生不规则震动。
[ED2FBCB9]_002	启用远程扫描！
[080A506C]_000	“侦测到不规则震动”
[2F2BCD0A]_000	该处还有黄蜂出没。
[2F2BCD0A]_001	侦测到地底有金属反应。
[2F2BCD0A]_002	启用远程扫描！
[43F8D5E7]_000	“侦测到金属反应”
[7FC4AEFF]_000	确定遗迹毒素污染源。
[7FC4AEFF]_001	分析毒素污染流动模式。
[7FC4AEFF]_002	启用远程扫描！
[0A5CF8DC]_000	“确定毒素污染源”
[88B25FE0]_000	发现火山洞穴内有热力发电厂。
[88B25FE0]_001	侦测到海盗技术。
[88B25FE0]_002	启用远程扫描！
[EC9C1F3D]_000	“发现热力发电厂”
[8D7CE33A]_000	该处似乎设有某种装置。
[8D7CE33A]_001	发现冰冻山谷内有鸟人族建筑物。
[8D7CE33A]_002	启用远程扫描！
[4C224FFB]_000	“发现鸟人族建筑物”
[17447530]_000	该地形为半管式滑道。
[17447530]_001	发现世外桃源有人工地形。
[17447530]_002	启用远程扫描！
[DD44AD7C]_000	“发现人工地形”
[DC47FEC3]_000	能量来自冰冻山谷，反应强烈。
[DC47FEC3]_001	侦测到能量反应。
[DC47FEC3]_002	启用远程扫描！
[836CA8AF]_000	“侦测到能量反应”
[5AB95033]_000	侦测到鸟人遗迹里有强化道具。
[5AB95033]_001	正在搜寻武器强化道具。
[5AB95033]_002	强化装备后可使用超级导弹。
[58082444]_000	“侦测到武器强化道具”
[008FCAFF]_000	该建筑为中央研究设施。
[008FCAFF]_001	侦测到冰冻山谷有海盗建筑。
[008FCAFF]_002	启用远程扫描！
[96B56143]_000	“海盗研究设施”
[DAAA3C7C]_000	反应极度微弱。
[DAAA3C7C]_001	侦测到隔离区域有无机生命体。
[DAAA3C7C]_002	启用远程扫描！
[56E59CD9]_000	“侦测到无机生命体”
[1D7E306C]_000	能量来自遗迹，反应强烈。
[1D7E306C]_001	侦测到能量反应。
[1D7E306C]_002	启用远程扫描！
[EFB2652A]_000	“侦测到能量反应”
[F0963B09]_000	讯号来自冰冻山谷。
[F0963B09]_001	侦测到异常重力脉冲。
[F0963B09]_002	启用远程扫描！
[A7036ADB]_000	“侦测到重力脉冲”
[545BE59D]_000	发现遇难船只。
[545BE59D]_001	侦测到求救讯号。
[545BE59D]_002	启用远程扫描！
[BDD9CAE0]_000	“发现遇难船只”
[E4F7949D]_000	发现电梯。
[E4F7949D]_001	侦测到传输技术。
[E4F7949D]_002	启用远程扫描！
[213988EE]_000	“发现电梯”
[81EB0CE1]_000	波动来自矿场内，反应强烈。
[81EB0CE1]_001	侦测到力量波动。
[81EB0CE1]_002	启用远程扫描！
[287FB608]_000	“侦测到力量波动”
[45086BAE]_000	矿场上方疑有特殊道具。
[45086BAE]_001	捕捉到海盗发出的讯号。
[45086BAE]_002	启用远程扫描！
[4FCA8540]_000	“发现特殊道具”
[9852FD5A]_000	震动来自火山洞穴。
[9852FD5A]_001	侦测到地壳震动。
[9852FD5A]_002	启用远程扫描！
[0766DB45]_000	“侦测到地壳震动”
[19504BD8]_000	光谱来自世外桃源。
[19504BD8]_001	侦测到强烈光谱。
[19504BD8]_002	启用远程扫描！
[296CF663]_000	“侦测到光谱”
[521F3219]_000	费原子源自矿场内。
[521F3219]_001	侦测到高浓度费原子。
[521F3219]_002	启用远程扫描！
[2A52E70D]_000	“侦测到高浓度费原子”
[95150DE0]_000	请将12个文物设置在图腾柱上。
[95150DE0]_001	分析文物神殿系统。
