Bonus.wmbt
Coin_Player_1P	{key[Bonus_Coin_1P|Half]}
AllMix_OP2_03	The time for action is now!\nTo the elevator!
AllMix_ED0_00	Wait!
AllMix_ED0_01	What the hexsaroonie?!\nThat thing jumped out the window...from FLOOR {key[AllMix|Half]}!
AllMix_ED0_02	It dropped something.
AllMix_ED0_03	{[0201|CD00]}You found a {color[#1DFFFF00]}Golden Beehive{/color}!
AllMix_ED0_04	Eh-hehehe! TREASURE!
AllMix_ED0_05	We must not lose focus.\nTime to rescue the other two!
AllMix_ED0_06	OK! Let's go find more treas—\nI mean, let's go find our friends!
AllMix_ED0_07	Yes! Time to fly to the next level!
HighSpeed_OP0_00	Master!
HighSpeed_OP0_01	Look at him! So calm despite being\ncaptured. That's Master for you.
HighSpeed_OP0_02	Bah! He got tired of waiting and\nfell asleep.
HighSpeed_OP1_00	I am most grateful for your\nassistance.
HighSpeed_OP1_01	Eh! Where'd that thing go?\nAnd did it have any treasure with it?
HighSpeed_OP1_02	Hmmm...yes... I sense our foe's\npresence coming from somewhere on Floor {key[HighSpeed|Half]}.
HighSpeed_OP1_03	OK! Floor {key[HighSpeed|Half]}, got it! Time to get a\nmove on!
HighSpeed_OP1_04	Oh brother. He sure is eager.
HighSpeed_ED0_00	More treasure! I knew it!
HighSpeed_ED0_01	{[0201|CD00]}You found a {color[#1DFFFF00]}Golden Toilet Paper Roll{/color}!
HighSpeed_ED0_02	Huh. That's some pretty weird treasure.
HighSpeed_ED0_03	AH HA HA! So what?!\nTreasure is treasure!
HighSpeed_ED0_04	Let's go! One of us remains captive.\nWe mustn't fail now!
DeadOrAlive_OP0_00	Oh! Cricket!
DeadOrAlive_OP0_01	You came to rescue me!\nYou are so, so, SOOO amazing!
DeadOrAlive_OP1_00	Good. Everyone is here.\nNow we must defeat our foe!
DeadOrAlive_OP1_01	Hey! Kid! Which way did that weird\nblobby thing go?
DeadOrAlive_OP1_02	Um...I think it took this elevator to\nFloor {key[DeadOrAlive|Half]}.
DeadOrAlive_OP1_03	No time to waste. Treasure awaits!\nI mean, we gotta take that guy down or whatever.
DeadOrAlive_ED0_00	Yes! THERE IT IS!
DeadOrAlive_ED0_01	{[0201|CD00]}You found a {color[#1DFFFF00]}Golden Holey Mug{/color}!
DeadOrAlive_ED0_02	What's this? "I dare you to put all\nthree treasures together."
DeadOrAlive_ED0_03	Eh-hehe! A dare?! Wario never\nturns down a dare. Let's do this!
DeadOrAlive_ED0_04	Huh? How are we supposed to\nput all this junk together?
DeadOrAlive_ED0_05	Hey! Crygor! Use that robo-noodle\nof yours and think of something!
DeadOrAlive_ED0_06	My intellect IS truly formidable,\nbut this...this is rather beyond even me.
DeadOrAlive_ED0_07	Ah! I've got it! Let's see if my\ngranddaughter Penny can be of assistance.
DeadOrAlive_ED0_09	I can't wait to see what\nhappens next!
Penny_OP0_00	Alright then, I'll give Penny a call.
Penny_ED0_00	Hi, everyone!\nSorry to keep you waiting.
Penny_ED0_01	Ah, so glad you're here!\nAllow me to explain...
Penny_ED0_02	I bet you want me to turn that\njunk into something awesome. I'm on it!
Penny_ED0_03	All done!
Penny_ED0_04	{[0201|CD00]}You earned a {color[#1DFFFF00]}Golden Watering Can{/color}!
Penny_ED1_00	Oh, wow! That beanstalk!\nIt's incredible!
Penny_ED1_01	{[0201|CD00]}The {color[#1DFFFF00]}Golden Watering Can{/color}\nhas fulfilled its...duty.
Penny_ED1_02	WAAHHHH!\nMy treasure! My beautiful treasure!
Penny_ED1_03	OK, time to start climbing!\nI bet there's something at the top!
BigPyoro_OP0_00	Arrrgh! We've been climbing this\nthing forever! There's nothing here!
BigPyoro_OP0_01	Oh! There it is!\nThat's the thing that kidnapped me!
BigPyoro_OP0_02	Does it have more treasure?!\nWAAAAIT! COME BACK!
BigPyoro_OP1_00	OK! Let's get it, once and for all!
BigPyoro_ED0_00	We've got you cornered!\nGive it up!
BigPyoro_ED0_01	Huh?\nIs that...Pyoro?
BigPyoro_ED0_02	What did you say?!
BigPyoro_ED0_03	I knew it! It's Pyoro, star of that\nsuper-popular game!
BigPyoro_ED0_04	Hey! What are YOU doing\nin OUR game?!
BigPyoro_ED0_05	Hmm, let's see. He says...\n"I just stopped by to play for a bit."
BigPyoro_ED0_06	And, uh, he wants to know...\n"Did you have a good time playing with me?"
BigPyoro_ED0_07	Gah!
BigPyoro_ED0_08	Good time! Bad time! Who cares?!\nWhere is the TREASURE?!
BigPyoro_ED0_09	C'mon! There has to be treasure!\nSome gold, maybe? Just a teensy bit?!
BigPyoro_ED0_10	You're kidding.
BigPyoro_ED0_11	NO! There's nothing at all?!\nBut...but...IT CAN'T END LIKE THIS!
BigPyoro_ED0_12	Perhaps this is the end you seek...\nTreasure not the gold but the journey it inspired.
StaffCredit.wmbt
Start_00	WarioWare: Get It Together!\nStaff Credits
Result_Score	{key[StaffCredit0|Half]}
Result_MaxScore	/ {key[StaffCredit1|Half]}
ThankYou_00	Thanks for playing!
CopyRight	Nintendo and INTELLIGENT SYSTEMS　\nare the authors of this software for the\npurpose of copyright. All rights reserved.\n© 2021 Nintendo. Co-developed by INTELLIGENT SYSTEMS\n\nSome designs used in the game\noriginate from Fire Emblem: Three Houses.\n© 2019 Nintendo / INTELLIGENT SYSTEMS.\nCo-developed by KOEI TECMO GAMES CO., LTD.
StaffCredit_AutoGen.wmbt
TitleName_0001	Chief Director
StaffName_0001	Goro Abe
TitleName_0002	Director / Program Director
StaffName_0004	Yu Yamanaka
TitleName_0003	Program
StaffName_0007	Kaoru Kita
StaffName_0008	Mitsuru Matsumoto
StaffName_0009	Toshihiro Nishii
StaffName_0010	Kenji Matsumoto
StaffName_0011	Koichi Kishi
StaffName_0012	Masahiro Oku
StaffName_0013	Takanori Hino
StaffName_0014	Shunsuke Watanabe
StaffName_0015	Takashige Uda
StaffName_0016	Ryoma Yamauchi
StaffName_0017	Makoto Kishi
StaffName_0018	Yusuke Kitayama
StaffName_0019	Tatsuya Sengoku
StaffName_0020	Kei Nakashima
StaffName_0021	Yuki Fukui
StaffName_0022	Atsuki Yoshinaga
StaffName_0023	Ryo Date
StaffName_0024	Satoshi Miyahara 
StaffName_0025	Yusuke Ito
StaffName_0026	He Rongshan
StaffName_0027	Koichiro Naruse
StaffName_0028	Tadayoshi Hara
StaffName_0029	Ryuki Hirano
StaffName_0030	Shoichi Kanehisa
StaffName_0031	Mitsuru Ohkura
StaffName_0032	Takumi Negishi
StaffName_0033	Akinori Nagahashi
TitleName_0004	Art Director
StaffName_0036	Waki Shigeta
TitleName_0005	Art
StaffName_0039	Norikatsu Furuta
StaffName_0040	Masahiko Nagaya
StaffName_0041	Eiko Hirao
StaffName_0042	Naotaka Ohnishi
StaffName_0043	Yukie Kuwa
StaffName_0044	Yuki Igata
StaffName_0045	Rana Azuma
StaffName_0046	Memi Kamba
StaffName_0047	Naomi Toguchi
StaffName_0048	Satoshi Mizushima
StaffName_0049	Kentaro Kamezawa
StaffName_0050	Vo Phuong Anh
StaffName_0051	Hiroki Kawamae
StaffName_0052	Kiyo Sakamoto
StaffName_0053	Manami Takagi
StaffName_0054	Seika Higo
StaffName_0055	Shogo Furukawa
StaffName_0056	Mizuki Yamauchi
StaffName_0057	Rin Wakase
StaffName_0058	Sakuya Inoue
StaffName_0059	Azumi Okamoto
StaffName_0060	Hisa Kaneko
StaffName_0061	Manami Kawaguchi
StaffName_0062	Rei Nakamura
StaffName_0063	Yuka Nishiyama
StaffName_0064	Rinka Niwa
StaffName_0065	Mariko Hasegawa
StaffName_0066	Hiroki Hamamoto
StaffName_0067	Marumo Muraoka
StaffName_0068	Kazuma Yamane
StaffName_0069	Mio Watanabe
StaffName_0070	Yuichiro Kubo
StaffName_0071	Yoko Osawa 
StaffName_0072	Genki Namba
StaffName_0073	Koichi Takeuchi
StaffName_0074	Jun Kawabata
StaffName_0075	Ayaka Matsumura
StaffName_0076	Takahiro Yoshimoto
StaffName_0077	Yuna Kanetaka
StaffName_0078	Seiichi Matsukawa
StaffName_0079	Chun Inok
StaffName_0080	Haruka Ikeda
StaffName_0081	Ryota Otsuka
TitleName_0006	Technical Artist
StaffName_0082	Kazuhito Norimoto
TitleName_0007	Character Design
StaffName_0085	Ko Takeuchi
TitleName_0008	Lead Planning
StaffName_0088	Teruyuki Hirosawa
TitleName_0009	Planning
StaffName_0091	Hideaki Araki
StaffName_0092	Takeshi Ando
StaffName_0093	Shingo Igata
StaffName_0094	Hina Ito
StaffName_0095	Tomohiro Yamashita
TitleName_0010	Sound Director
StaffName_0098	Masanobu Matsunaga
TitleName_0011	Sound Effects
StaffName_0101	Kenichi Nishimaki
StaffName_0102	Daichi Aoki
StaffName_0103	Joya Shioiri
StaffName_0104	Yuki Hisamatsu
TitleName_0012	Music
StaffName_0107	Takeru Kanazaki
StaffName_0108	Yoshito Sekigawa
StaffName_0109	Shoh Murakami
StaffName_0110	Daichi Ishihara
StaffName_0111	Shingo Kataoka
StaffName_0112	Kanji Hirao
StaffName_0113	Genki Namura
TitleName_0013	System Support
StaffName_0116	Taku Sugioka
StaffName_0117	Junya Kadono
TitleName_0014	Development Support
StaffName_0120	Kenji Yamada
StaffName_0121	Takeo Mori
StaffName_0122	Naoya Yabe
StaffName_0123	Masato Nakamura
StaffName_0124	Tatsuya Doi
StaffName_0125	Yusuke Shigeta
StaffName_0126	Eiki Takizawa
StaffName_0127	Mayumi Matsuo
TitleName_0015	Co-development Company
StaffName_0130	Nisshinken co., Ltd.
StaffName_0131	TOSE CO., LTD.
StaffName_0132	SAFARI GAMES CO., LTD.
StaffName_0133	D.A.G Inc. 
StaffName_0134	GOOFEES INC. 
TitleName_0016	NOA Localization Management
StaffName_0137	Reiko Ninomiya
StaffName_0138	Rich Amtower
StaffName_0139	Ann Lin
StaffName_0140	Tim O'Leary
StaffName_0141	Scot Ritchey
StaffName_0142	Morgan Ritchie
StaffName_0143	Erika Webright
StaffName_0144	Álex Zarza
TitleName_0017	NOA Localization
TitleName_0018	NOA Localisation
StaffName_0149	Lauren Ammerman
StaffName_0150	Winda Benedetti
StaffName_0151	Kay Cal
StaffName_0152	Marjolaine Drouin
StaffName_0153	Yunica Hara
StaffName_0154	Dutch Hixenbaugh
StaffName_0155	Sara Hoad
StaffName_0767	Brandon Kraemer
StaffName_0156	Josée Lebeau-Bédard
StaffName_0157	Sol Plata Loera
StaffName_0158	Carolina Quesada
StaffName_0159	Audrey Drake Rigg
StaffName_0160	Beth Studer
StaffName_0161	Ludovic Tientcheu
StaffName_0162	Marcia Toledo
StaffName_0163	Yanett Cepeda Valor
StaffName_0164	Thaddée Wiseur
StaffName_0165	Taryn Ziegler
TitleName_0019	NOE Localisation Producers
StaffName_0170	Barbara Wallace
StaffName_0171	Liam Higgins
StaffName_0172	Sarah Kelly
StaffName_0173	Alexander Meng
StaffName_0174	Jesús Díez García
StaffName_0175	Kevin Murray
TitleName_0021	NOE Translation
StaffName_0180	Martina Leonor Bassani
StaffName_0181	Daniel Idoine-Shirai
StaffName_0182	Danielle Jorgenson-Murray
StaffName_0183	Eren Baykal
StaffName_0184	Florence d'Anterroches
StaffName_0185	Jean-Paul Hausmann
StaffName_0186	Gurvan Le Guen
StaffName_0187	Laurent Godinot
StaffName_0188	Anthony Fouillen
StaffName_0189	Gunnar Friedrich
StaffName_0190	Frithjof Koepp
StaffName_0191	Sven Pötzl
StaffName_0192	Alexander van de Bergh
StaffName_0193	Miguel Rodríguez Ramos
StaffName_0194	Jónatan Marcos Millán
StaffName_0195	José Manuel Malagón León
StaffName_0196	Alfonso Díaz Jiménez
StaffName_0197	Enrique Sánchez Rosa
StaffName_0198	Marco Morbin
StaffName_0199	Alessandro Pagano
StaffName_0200	Barbara Pisani
StaffName_0201	Adriano Antonini
StaffName_0202	Patrick Koudstaal
StaffName_0203	Christian Buter
StaffName_0204	Carsten Harmans
StaffName_0205	Victoria Valeria Becker
StaffName_0206	Margarita Jabner
StaffName_0207	Dmitrii Kaloev
TitleName_0022	NOK LOCALIZATION COORDINATION
StaffName_0216	Dongyeon Kim
TitleName_0023	NOK TRANSLATION
StaffName_0221	Jihyuen Yoo
TitleName_0024	iQue LOCALIZATION COORDINATION
StaffName_0226	Fukushima Keisuke
TitleName_0025	iQue TRANSLATION
StaffName_0231	Qiu Xiaochun
TitleName_0026	NHL LOCALIZATION COORDINATION
StaffName_0236	Wang Zhong Long
TitleName_0027	NHL TRANSLATION
StaffName_0241	Iven Lin
StaffName_0242	Tracy Cheng
StaffName_0243	PTW (Singapore) Pte. Ltd., Taiwan Branch
TitleName_0028	Song
StaffName_0248	Hina Ito
StaffName_0249	Cristina Lucía Jáuregui
TitleName_0029	Voice
StaffName_0254	Hironori Kondo
StaffName_0255	Mako Muto
StaffName_0256	Ruriko Aoki
StaffName_0257	Yuma Kametani
StaffName_0258	Maya Enoyoshi
StaffName_0259	Yui Matsuyama
StaffName_0260	Kazuya Yamaguchi
StaffName_0261	Kensuke Matsui
StaffName_0262	Shinya Hamazoe
StaffName_0263	Makoto Koichi
StaffName_0264	Subaru Kimura
StaffName_0265	Ayaka Fukuhara
StaffName_0266	Ryota Suzuki
StaffName_0268	Masanobu Matsunaga
StaffName_0267	ふかます ゆういち
TitleName_0030	Voice Casting / Edit
StaffName_0270	TwoFive CO., LTD.
TitleName_0031	Voice Casting Coordination
StaffName_0273	Bungo Fujiwara
TitleName_0032	Voice Recording Director
StaffName_0276	Hitomi Matsuki
TitleName_0033	Voice Production Assistant
StaffName_0280	Mari Okubo
StaffName_0281	Sayaka Sakaki
TitleName_0034	Voice Edit
StaffName_0284	Junpei Ikawa
StaffName_0285	Takashi Shinbori
TitleName_0035	Voice Recording Engineers
StaffName_0288	Ayaka Tominaga
StaffName_0289	Kaito Mochizuki
TitleName_0036	ENGLISH VOICE CREDITS
TitleName_0037	Recording Studio
StaffName_0292	Cup of Tea Productions, Inc.
TitleName_0038	Head of Studio
StaffName_0297	Danni Hunt
TitleName_0039	Production Coordinator
StaffName_0302	Lainie Bushey
TitleName_0040	Recording Engineer
StaffName_0307	Danni Hunt
TitleName_0042	Voice Director
StaffName_0317	Patrick Seitz
TitleName_0043	Additional Studio Support
StaffName_0322	Pluq Studio [Rotterdam]
TitleName_0044	Voice
StaffName_0327	Charles Martinet
StaffName_0328	Alejandra Cazares
StaffName_0329	Stephanie Sheh
StaffName_0330	Vegas Trip
StaffName_0331	Fryda Wolff
StaffName_0332	Kyle Hebert
StaffName_0333	Griffin Puatu
StaffName_0334	Robbie Daymond
StaffName_0335	Melissa Hutchison
StaffName_0336	Edward Bosco
StaffName_0337	Cristina Vee
StaffName_0338	Erica Lindbeck
StaffName_0339	Tyler Shamy
StaffName_0340	Owen Thomas
StaffName_0341	Todd Haberkorn
StaffName_0342	Rebeka Thomas
TitleName_0045	SPANISH VOICE CREDITS
TitleName_0046	Recording Studio
StaffName_0347	Keywords Mexico
TitleName_0047	Head of Studio
StaffName_0352	Alejandro González
TitleName_0048	Project Management
StaffName_0358	Sergio Madrigal Bustamante
TitleName_0049	Recording Engineer
StaffName_0363	Luis Manuel Menchaca Fuentes
TitleName_0050	Voice Director
StaffName_0368	Xochitl Ugarte
TitleName_0051	Voice
StaffName_0373	Oscar Flores
StaffName_0374	Nycolle González
StaffName_0375	Analiz Sánchez
StaffName_0376	Carlos Segundo
StaffName_0377	Annie Rojas
StaffName_0378	Moisés Iván Mora
StaffName_0379	Alberto Castillo
StaffName_0380	Circe Luna
StaffName_0381	Alan Bravo
StaffName_0382	Alfonso Obregón
StaffName_0383	Cristina Hernández
TitleName_0052	SIDE UK / Voice Recording Production
StaffName_0389	Alison Lau
TitleName_0053	SIDE UK / Post-Production
StaffName_0394	Duncan Gillies
StaffName_0395	Gabriella Scanio
TitleName_0054	FRENCH VOICE CREDITS
TitleName_0055	Recording Studio
StaffName_0400	SIDE UK / Studios VOA
TitleName_0056	Sound Engineer
StaffName_0405	Matthieu Tardit
TitleName_0057	Voice Director
StaffName_0410	Charlyne Pestel
TitleName_0058	Voice
StaffName_0415	Frédéric Souterelle 
StaffName_0416	Nelly Rebibo
StaffName_0417	Geneviève Doang
StaffName_0418	Emmanuel Bonami
StaffName_0419	Franck Sportis
StaffName_0420	Donald Reignoux
StaffName_0421	Martial Le Minoux
StaffName_0422	Raphaëlle Valenti
TitleName_0059	ITALIAN VOICE CREDITS
TitleName_0060	Recording Studio
StaffName_0428	SIDE UK / Red Audio Solutions
TitleName_0061	Sound Engineer
StaffName_0433	Luca Massafra
TitleName_0062	Voice Director
StaffName_0438	Alessandro Ricci
TitleName_0063	Voice
StaffName_0443	Francesco Rizzi
StaffName_0444	Patrizia Scianca
StaffName_0445	Deborah Morese
StaffName_0446	Luca Bottale
StaffName_0447	Jacopo Calatroni
StaffName_0448	Giorgio Bonino
StaffName_0449	Cinzia Massironi
StaffName_0450	Paolo De Santis
TitleName_0064	GERMAN VOICE CREDITS
TitleName_0065	Recording Studio
StaffName_0456	SIDE UK / iksample
TitleName_0066	Sound Engineer
StaffName_0461	Matthias Steiert
TitleName_0067	Voice Director
StaffName_0466	Ilja Köster
TitleName_0068	Voice
StaffName_0471	Romanus Fuhrmann
StaffName_0472	Paulina Weiner
StaffName_0473	Benjamin Plath
StaffName_0474	Anna Gamburg
StaffName_0475	Matthias Horn
StaffName_0476	Dirk Petrick
StaffName_0477	Marianne Graffam
StaffName_0478	René Dawn-Claude
TitleName_0069	SPANISH VOICE CREDITS
TitleName_0070	Recording Studio
StaffName_0484	SIDE UK / Takemaker
TitleName_0071	Sound Engineer
StaffName_0489	Alejo Peloche
TitleName_0072	Voice Director
StaffName_0494	Guillermo Reinlein
TitleName_0073	Voice
StaffName_0499	Ramón Canals
StaffName_0500	Clara Schwarze
StaffName_0501	Rafael Parra
StaffName_0502	Anna Orra
StaffName_0503	Jordi Salas
StaffName_0504	David Jener
StaffName_0505	Jaime Aguiló
StaffName_0506	Carme Calvell
TitleName_0074	DUTCH VOICE CREDITS
TitleName_0075	Recording Studio
StaffName_0512	SIDE UK / CineMeta
TitleName_0076	Sound Engineer
StaffName_0517	Ruud Jehae
TitleName_0077	Voice Director
StaffName_0522	Jacó Schoonhoven
TitleName_0078	Voice
StaffName_0527	Nola Klop
TitleName_0079	RUSSIAN VOICE CREDITS
TitleName_0080	Recording Studio
StaffName_0532	SIDE UK / Levsha
TitleName_0081	Sound Engineer
StaffName_0537	Zaharov Alexander Vladimirovich 
TitleName_0082	Voice Director
StaffName_0542	Palmov Roman Georgievich 
TitleName_0083	Voice
StaffName_0547	Skidanov Alexander Yurievich 
TitleName_0084	CHINESE VOICE CREDITS
TitleName_0085	Recording Studio
StaffName_0552	SIDE UK / Kable Global 
TitleName_0086	Sound Engineer
StaffName_0557	Link Lin
TitleName_0087	Voice Director
StaffName_0562	Tina Hsing
TitleName_0088	Voice
StaffName_0567	Shi-yang Li
TitleName_0089	KOREAN VOICE CREDITS
