langid:95F1D726
14    {ts:0.9}５Ｆ{/ts}
132996BD    {tp:0.04}ふむ・・・{p}{p}{rb}今度{/rb}{rt}こんど{/rt}の{clr:51E949}ヒョーイ{clr:pop}もまた{p}{p}{rb}今{/rb}{rt}いま{/rt}までのやつよりも{p}{rb}強{/rb}{rt}つよ{/rt}くなっていたようじゃ{p}もしかすると・・・{p}{p}{clr:A554D0}ダークムーンのかけら{clr:pop}を{p}もっている{rb}時間{/rb}{rt}じかん{/rt}が{rb}長{/rb}{rt}なが{/rt}いほど{p}{rb}強{/rb}{rt}つよ{/rt}くなるのかもしれんのう{/tp}
132996BE    {tp:0.04}これからわしが　じ～っくり{p}{rb}調{/rb}{rt}しら{/rt}べてやるわい！{/tp}
132996BF    {tp:0.04}では　{clr:A554D0}ダークムーンのかけら{clr:pop}を{p}もらおうかの{p}{clr:71D2FF}ＧＢ{clr:pop}の{rb}出番{/rb}{rt}でばん{/rt}じゃな{p}{p}レッツロ～ック！！{/tp}
132996C0    {tp:0.04}よしよし　また{rb}少{/rb}{rt}すこ{/rt}し{rb}霧{/rb}{rt}きり{/rt}が{rb}晴{/rb}{rt}は{/rt}れたぞい{p}{p}キミのおかげで　{rb}調査{/rb}{rt}ちょうさ{/rt}は{rb}順調{/rb}{rt}じゅんちょう{/rt}じゃ！{p}{p}だが　まだ{clr:A554D0}ダークムーンのかけら{clr:pop}を{p}すべて{rb}取{/rb}{rt}と{/rt}りもどしたわけではない{/tp}
132996C1    {tp:0.04}この{rb}調子{/rb}{rt}ちょうし{/rt}で{rb}頼{/rb}{rt}たの{/rt}むぞ、{clr:51E949}ルイージ{clr:pop}くん{p}{p}どれ　{clr:FF9754}オバ{rb}渓谷{/rb}{rt}けいこく{/rt}{clr:pop}の{rb}様子{/rb}{rt}ようす{/rt}を{rb}見{/rb}{rt}み{/rt}てみよう{/tp}
132996C2    {tp:0.04}{rb}次{/rb}{rt}つぎ{/rt}に{rb}目指{/rb}{rt}めざ{/rt}す{rb}場所{/rb}{rt}ばしょ{/rt}は・・・{p}{p}{rb}山{/rb}{rt}やま{/rt}の{rb}頂上{/rb}{rt}ちょうじょう{/rt}！{/tp}
132996C3    {tp:0.04}そこは{clr:FF9754}オバ{rb}渓谷{/rb}{rt}けいこく{/rt}{clr:pop}で{p}{rb}一番{/rb}{rt}いちばん{/rt}　{rb}寒{/rb}{rt}さむ{/rt}いところじゃ{p}{rb}冬物{/rb}{rt}ふゆもの{/rt}のコートは・・・なさそうじゃな{p}{p}わしのを{rb}貸{/rb}{rt}か{/rt}してやりたいが{p}サイズが{rb}合{/rb}{rt}あ{/rt}いそうにないわい{p}がまんしてくれ{p}{p}まだまだ{rb}先{/rb}{rt}さき{/rt}は{rb}長{/rb}{rt}なが{/rt}いぞい{p}{p}あたたかいお{rb}茶{/rb}{rt}ちゃ{/rt}でも{rb}飲{/rb}{rt}の{/rt}んで{p}{rb}体力{/rb}{rt}たいりょく{/rt}を{rb}回復{/rb}{rt}かいふく{/rt}しておくんじゃぞ{/tp}
13320671    {tp:0.12}{ts:0.95}どこ・・・　{clr:51E949}ル{clr:pop}・・{clr:51E949}ジ{clr:pop}く・！{p}{p}お・・い、{rb}聞{/rb}{rt}き{/rt}・・・？{/ts}{/tp}
13320672    {tp:0.12}{ts:0.95}{rb}何{/rb}{rt}なに{/rt}があ・・・？{p}{p}{clr:A554D0}ダーク{clr:pop}・・・を{rb}取{/rb}{rt}と{/rt}り・・・！！{/ts}{/tp}
13320673    {tp:0.12}{ts:0.95}・・{clr:FF9754}べ{clr:pop}・・{clr:FF9754}ラボ{clr:pop}・・・るのじゃ！{p}{p}しっかり・・・・！{/ts}{/tp}
13656646    {tp:0.04}{ts:0.95}{rb}待{/rb}{rt}ま{/rt}ってください　 {clr:51E949}ルイージ{clr:pop}さん{p}{p}もう{rb}歯車{/rb}{rt}はぐるま{/rt}はたくさんです・・・{p}{p}そっちには{rb}行{/rb}{rt}い{/rt}かないでください・・・{/ts}{/tp}
1391BC2E    {ts:0.85}{p}ローカル{rb}通信{/rb}{rt}つうしん{/rt}でレッツプレ～イ！{p}みんなで{rb}仲{/rb}{rt}なか{/rt}よく{p}テラータワーをのぼるのじゃ！{/ts}
13985FE6    {vs:-17}{rb}気絶{/rb}{rt}きぜつ{/rt}した！{/vs}
143602D0    {ts:0.95}インターネットに{rb}接続中{/rb}{rt}せつぞくちゅう{/rt}・・・{p}{/ts}
148300B5    {tp:0.04}{ts:0.95}よくがんばったな、{clr:51E949}ルイージ{clr:pop}くん{p}{p}ちと{rb}時間{/rb}{rt}じかん{/rt}は{p}かかりすぎたがのう・・・{p}まあ{rb}大惨事{/rb}{rt}だいさんじ{/rt}は{rb}防{/rb}{rt}ふせ{/rt}げたわい{p}{p}では　こっちにもどるのじゃ！{/ts}{/tp}
14AB1CE9    {tp:0.04}{ts:0.95}・・・ふむ{p}わしが{rb}思{/rb}{rt}おも{/rt}っていた{rb}通{/rb}{rt}とお{/rt}りじゃ{p}やはり{rb}発電機{/rb}{rt}はつでんき{/rt}が{p}{rb}止{/rb}{rt}と{/rt}まっておったのう{/ts}{/tp}
14AB1CEA    {tp:0.04}{ts:0.95}じゃが　{rb}壊{/rb}{rt}こわ{/rt}れてしまったわけでは{p}なさそうじゃ{p}{rb}給水{/rb}{rt}きゅうすい{/rt}システムの{rb}問題{/rb}{rt}もんだい{/rt}じゃろう{p}{p}はて、どこか{rb}詰{/rb}{rt}つ{/rt}まって{p}しまったか・・・？{/ts}{/tp}
14AB1CEB    {tp:0.04}{ts:0.95}{rb}給水{/rb}{rt}きゅうすい{/rt}システムは{clr:FF9754}{rb}東館屋上{/rb}{rt}ひがしかんおくじょう{/rt}{clr:pop}に{p}あるぞい{p}まずは　{rb}給水{/rb}{rt}きゅうすい{/rt}システムを{p}{rb}調{/rb}{rt}しら{/rt}べるんじゃ！{/ts}{/tp}
15140474    タワー{rb}合計{/rb}{rt}ごうけい{/rt}
152E68AD    {tp:0.04}{ts:0.95}{clr:51E949}ルイージ{clr:pop}さん！{p}あきらめないでください{p}おもり・・・　どこかにないでしょうか？{p}{p}すぐ{rb}近{/rb}{rt}ちか{/rt}くにあるかもしれませんよ？{/ts}{/tp}
156D28C4    {tp:0.12}{ts:0.95}よくやっ・・・た、{clr:51E949}ルイージ{clr:pop}く・・！{p}{p}すべて・・{rb}封印{/rb}{rt}ふういん{/rt}を　といた・・じゃな{p}{p}では　ゴンド・・に　のって・・・！{p}{rb}谷{/rb}{rt}たに{/rt}・・{rb}渡{/rb}{rt}わた{/rt}るのじゃ！{/ts}{/tp}
15AF27D6    {vs:-12}{ts:0.84}メインラボアプローチ{/ts}{/vs}
15B0B53E    ローカルプレイ
15E883A4    {tp:0.04}{ts:0.95}ハ～{p}{p}ここは{rb}行{/rb}{rt}い{/rt}き{rb}止{/rb}{rt}ど{/rt}まりのようですね{/ts}{/tp}
15E883A5    {tp:0.04}{ts:0.95}ん、{clr:51E949}ルイージ{clr:pop}さん？{p}{p}あれを{rb}見{/rb}{rt}み{/rt}てください！{/ts}{/tp}
15E883A6    {tp:0.04}{ts:0.95}{clr:51E949}{rb}博士{/rb}{rt}はかせ{/rt}{clr:pop}が{rb}言{/rb}{rt}い{/rt}ってたエレベーターは{p}きっとあれです！{/ts}{/tp}
15E883A7    {tp:0.12}{ts:0.95}でも　どうやって{rb}渡{/rb}{rt}わた{/rt}れば{p}いいのでしょう？{/ts}{/tp}
15EF7AC5    {vs:-12}{ts:0.84}{p}{rb}古代{/rb}{rt}こだい{/rt}ゾーン{/ts}{/vs}
15F43ADF    {tp:0.04}{ts:0.95}・・・{rb}聞{/rb}{rt}き{/rt}こえるか、{clr:51E949}ルイージ{clr:pop}くん？{p}{p}すごいオバケエネルギーじゃ！{/ts}{/tp}
15F43AE0    {tp:0.04}{ts:0.95}グズグズするな～！　　　　　　　　　　{p}{p}{rb}今{/rb}{rt}いま{/rt}すぐオバケを{p}つかまえるんじゃ！　　　　　　　　　　　　{p}このままでは{rb}宮殿{/rb}{rt}きゅうでん{/rt}が　　　　　　　　　　　　{p}{p}オバケのエネルギーで{p}パンクしてしまい　　　　　　　　　　　　　　{p}{rb}大爆発{/rb}{rt}だいばくはつ{/rt}を{p}{rb}起{/rb}{rt}お{/rt}こしてしまうぞい！　　　　　　　　　　{p}{rb}急{/rb}{rt}いそ{/rt}ぐのじゃ～！！　　　　　　　　　　　　　{/ts}{/tp}
16393EE3    {tp:0.04}{ts:0.95}フェッ　フェッ　フェッ！{p}{p}{rb}見事{/rb}{rt}みごと{/rt}、{clr:D8BCE6}テレサ{clr:pop}を{p}つかまえたようじゃな！{/ts}{/tp}
16393EE4    {tp:0.04}{ts:0.95}どうやらいろんな{rb}場所{/rb}{rt}ばしょ{/rt}に{p}{rb}隠{/rb}{rt}かく{/rt}れているようじゃ・・・{p}こっそり　こちらの{rb}様子{/rb}{rt}ようす{/rt}を{p}うかがっているのかもしれんぞい{/ts}{/tp}
16393EE5    {tp:0.04}{ts:0.95}きゃつら　{rb}見{/rb}{rt}み{/rt}た{rb}目{/rb}{rt}め{/rt}は{rb}似{/rb}{rt}に{/rt}ているが{p}どうやら{rb}性格{/rb}{rt}せいかく{/rt}は{rb}違{/rb}{rt}ちが{/rt}うようじゃぞ{p}わしも{rb}詳{/rb}{rt}くわ{/rt}しく{rb}調{/rb}{rt}しら{/rt}べてみたいわい{/ts}{/tp}
16393EE6    {tp:0.04}{ts:0.95}{rb}見{/rb}{rt}み{/rt}つけ{rb}出{/rb}{rt}だ{/rt}すのは{rb}大変{/rb}{rt}たいへん{/rt}そうじゃが・・・{p}{p}これからは、{clr:D8BCE6}テレサ{clr:pop}さがしも{p}よろしくな、{clr:51E949}ルイージ{clr:pop}くん！{/ts}{/tp}
1675B3FC    {tp:0.04}・・・{clr:51E949}オバ{clr:pop}{clr:51E949}{rb}犬{/rb}{rt}けん{/rt}{clr:pop}のやつめ{p}{p}またもや{rb}逃{/rb}{rt}に{/rt}げ{rb}出{/rb}{rt}だ{/rt}しおったか{p}{p}まったく、{rb}困{/rb}{rt}こま{/rt}ったやつじゃわい{/tp}
16F3B589    {vs:-12}オバ{rb}犬{/rb}{rt}けん{/rt}{/vs}
16F5D326    {vs:-12}{ts:0.84}{p}{rb}発着場{/rb}{rt}はっちゃくじょう{/rt}{/ts}{/vs}
16F9A181    {vs:-15}{ts:0.7}{rb}最高到達{/rb}{rt}さいこうとうたつ{/rt}フロアを{rb}更新{/rb}{rt}こうしん{/rt}！{p}{/ts}{/vs}
17082C0B    {ts:0.9}{rb}不思議{/rb}{rt}ふしぎ{/rt}なパワーを{rb}秘{/rb}{rt}ひ{/rt}めた{rb}鉱物{/rb}{rt}こうぶつ{/rt}を{p}{rb}採掘{/rb}{rt}さいくつ{/rt}するためのエリアじゃ{p}{rb}昔{/rb}{rt}むかし{/rt}はたくさんの{rb}科学者{/rb}{rt}かがくしゃ{/rt}が{p}{rb}鉱物{/rb}{rt}こうぶつ{/rt}の{rb}研究{/rb}{rt}けんきゅう{/rt}をしていたようじゃ{/ts}
1759EAD5    {vs:-12}ウシ{/vs}
1770A253    {tp:0.04}{clr:A554D0}ダークムーンのかけら{clr:pop}を{rb}回収{/rb}{rt}かいしゅう{/rt}するには{p}{rb}大樹{/rb}{rt}たいじゅ{/rt}の{rb}扉{/rb}{rt}とびら{/rt}の{clr:71D2FF}カギ{clr:pop}をさがさねばならん{p}しかし、{rb}今{/rb}{rt}いま{/rt}はなんのてがかりも{p}ないんじゃ{p}{rb}困{/rb}{rt}こま{/rt}ったのう・・・{p}{p}おお、そうじゃ{p}{p}すっかり{rb}忘{/rb}{rt}わす{/rt}れておったぞい{p}{p}{clr:51E949}キノピオ{clr:pop}くんがもち{rb}帰{/rb}{rt}かえ{/rt}った{rb}写真{/rb}{rt}しゃしん{/rt}データの{p}{rb}解析{/rb}{rt}かいせき{/rt}が{rb}完了{/rb}{rt}かんりょう{/rt}したぞ{p}さっそく、{rb}写真{/rb}{rt}しゃしん{/rt}を{rb}見{/rb}{rt}み{/rt}てみるとしよう{/tp}
1770A254    {tp:0.01}キミも{rb}見{/rb}{rt}み{/rt}たな、{clr:51E949}ルイージ{clr:pop}くん！{p}{p}{clr:D8BCE6}テレサ{clr:pop}が　{clr:71D2FF}カギ{clr:pop}をもっておったぞ！！{/tp}
1770A255    {tp:0.01}あれこそが{p}{p}{clr:FF9754}{rb}大樹{/rb}{rt}たいじゅ{/rt}の{rb}空洞{/rb}{rt}くうどう{/rt}{clr:pop}にある　{rb}封印{/rb}{rt}ふういん{/rt}された{rb}扉{/rb}{rt}とびら{/rt}を{p}{rb}開{/rb}{rt}ひら{/rt}くための{clr:71D2FF}カギ{clr:pop}じゃ！{/tp}
1770A256    {tp:0.04}{clr:A554D0}ダークムーン{clr:pop}の{rb}反応{/rb}{rt}はんのう{/rt}は　あいかわらず{p}{rb}大樹{/rb}{rt}たいじゅ{/rt}の{rb}中{/rb}{rt}なか{/rt}にあるままじゃ{/tp}
1770A257    {tp:0.04}きゃつらは　なんとしても{p}{p}キミを{rb}大樹{/rb}{rt}たいじゅ{/rt}の{rb}奥{/rb}{rt}おく{/rt}に{p}{rb}行{/rb}{rt}い{/rt}かせたくないのじゃろう・・・{/tp}
1770A258    {tp:0.04}それできゃつらは{p}{p}{clr:71D2FF}カギ{clr:pop}をうばって{p}あんなところに{rb}運{/rb}{rt}はこ{/rt}んだのじゃ{p}キミもそう{rb}思{/rb}{rt}おも{/rt}うじゃろ、{clr:51E949}ルイージ{clr:pop}くん？{/tp}
1770A259    {tp:0.01}しかぁ～し！{p}{p}そんな{rb}努力{/rb}{rt}どりょく{/rt}はムダムダムダ～じゃ{/tp}
1770A25A    {tp:0.04}{rb}監視{/rb}{rt}かんし{/rt}カメラの{rb}写真{/rb}{rt}しゃしん{/rt}には{p}{rb}西館{/rb}{rt}にしかん{/rt}の{clr:FF9754}{rb}展望{/rb}{rt}てんぼう{/rt}プール{clr:pop}が{rb}写{/rb}{rt}うつ{/rt}っておったの{p}{rb}行{/rb}{rt}い{/rt}ってくれるな、{clr:51E949}ルイージ{clr:pop}くん？{p}{p}{rb}必{/rb}{rt}かなら{/rt}ず{clr:71D2FF}カギ{clr:pop}を{rb}取{/rb}{rt}と{/rt}りもどすのじゃ！{/tp}
17A9F1AC    {tp:0.04}{ts:0.95}{rb}大丈夫{/rb}{rt}だいじょうぶ{/rt}か、{clr:51E949}ルイージ{clr:pop}くん！？{p}{p}こんなところに{p}{clr:D8BCE6}テレサ{clr:pop}がいようとは・・・{/ts}{/tp}
17A9F1AD    {tp:0.12}{ts:0.95}しかも　{clr:51E949}のろい{rb}玉{/rb}{rt}だま{/rt}{clr:pop}を{p}あやつっているじゃと？{p}ふむ・・・{/ts}{/tp}
17A9F1AE    {tp:0.04}{ts:0.95}まあよい{p}{p}ともかく　{rb}一度{/rb}{rt}いちど{/rt}{p}{clr:FF9754}ベースラボ{clr:pop}にもどるのじゃ！！{/ts}{/tp}
17D43DBE    {vs:-8}{ts:1.1}{p}{rb}新{/rb}{rt}あたら{/rt}しいミッションを{rb}追加{/rb}{rt}ついか{/rt}したぞい！{/ts}{/vs}
18903B73    {vs:-12}{ts:0.84}{p}{rb}地下{/rb}{rt}ちか{/rt}のラボ{/ts}{/vs}
18A5B03B    {vs:-8}{ts:0.9}{p}{p}ボスをつかまえろ！{/ts}{/vs}
18FEDE6A    {vs:-12}{ts:0.84}{p}{rb}遺跡{/rb}{rt}いせき{/rt}の{rb}渓谷{/rb}{rt}けいこく{/rt}{/ts}{/vs}
193F41AA    {tp:0.04}{ts:0.95}お～い、{clr:51E949}ルイージ{clr:pop}くん？{p}{p}どこに{rb}行{/rb}{rt}い{/rt}くつもりじゃ？{p}{p}いよいよ　{clr:FF9754}{rb}時計塔{/rb}{rt}とけいとう{/rt}{clr:pop}の{rb}入{/rb}{rt}い{/rt}り{rb}口{/rb}{rt}ぐち{/rt}を{p}{rb}開{/rb}{rt}ひら{/rt}くときじゃぞ！{/ts}{/tp}
193F41AB    {tp:0.04}{ts:0.95}{clr:FF9754}{rb}時計塔{/rb}{rt}とけいとう{/rt}ゲート{clr:pop}が{p}キミを{rb}待{/rb}{rt}ま{/rt}っておるぞい{p}{clr:A554D0}ダークムーンのかけら{clr:pop}は{p}その{rb}先{/rb}{rt}さき{/rt}にあるぞい！{/ts}{/tp}
193F41AC    {tp:0.04}{ts:0.95}{clr:51E949}ルイージ{clr:pop}くん！　さっさと{p}{clr:FF9754}{rb}時計塔{/rb}{rt}とけいとう{/rt}ゲート{clr:pop}に{rb}向{/rb}{rt}む{/rt}かうんじゃ！{/ts}{/tp}
194380F6    {vs:-15}ベストランク：{/vs}
19ED83D4    {vs:-17}{ts:0.92}ヘルプ！{p}{/ts}{/vs}
19F1F819    {vs:-17}{ts:0.92}おーい！{p}{/ts}{/vs}
1A0E7209    {tp:0.12}{ts:0.95}・・・{clr:51E949}ル{clr:pop}・・{clr:51E949}ジ{clr:pop}くん、{rb}無事{/rb}{rt}ぶじ{/rt}・・たか？{/ts}{/tp}
1A0E720A    {tp:0.12}{ts:0.95}どうや・・{clr:FF9754}メンテナンスルーム{clr:pop}に{p}{rb}着{/rb}{rt}つ{/rt}いた・・{p}さすが・・{clr:51E949}ル{clr:pop}・・{clr:51E949}ージ{clr:pop}くんじゃ！{/ts}{/tp}
1A0E720B    {tp:0.12}{ts:0.95}そこ・・ジェネレーターを{p}オンにして・・！{p}それで{clr:FF9754}メインラボ{clr:pop}のドア・・{p}{rb}使{/rb}{rt}つか{/rt}える・・にな・・はず・・・{p}{rb}調{/rb}{rt}しら{/rt}べ・・くれ！{/ts}{/tp}
1A1EBEF2    {ts:0.8}{p}{p}タックルがうまい！{p}どこのチームもほしがる！{p}だがオバ{rb}渓谷{/rb}{rt}けいこく{/rt}には　いらない！！{p}{p}----------------------------{/ts}
1A740178    {tp:0.04}もどったな、{clr:51E949}ルイージ{clr:pop}くん！{/tp}
1A740179    {tp:0.04}あのイタズラ{rb}好{/rb}{rt}ず{/rt}きな{clr:51E949}オバ{rb}犬{/rb}{rt}けん{/rt}{clr:pop}も{p}{p}ようやく{clr:71D2FF}オバケージ{clr:pop}に{p}{rb}入{/rb}{rt}はい{/rt}ったようじゃの{p}これで{rb}一安心{/rb}{rt}ひとあんしん{/rt}じゃわい！{p}{p}フェッ　フェッ　フェッ{p}{p}・・・・・・・それで{p}{p}{rb}宮殿{/rb}{rt}きゅうでん{/rt}の{rb}様子{/rb}{rt}ようす{/rt}はどうじゃった！？{/tp}
1A74017A    {tp:0.04}{rb}地下{/rb}{rt}ちか{/rt}エリアからは　{rb}宮殿{/rb}{rt}きゅうでん{/rt}の{rb}中{/rb}{rt}なか{/rt}の{p}{rb}様子{/rb}{rt}ようす{/rt}まではわからんかったんじゃな？{/tp}
1A74017B    {tp:0.04}しかたあるまい{/tp}
1A74017C    {tp:0.04}{rb}宮殿{/rb}{rt}きゅうでん{/rt}の{rb}中{/rb}{rt}なか{/rt}では　いったい{rb}何{/rb}{rt}なに{/rt}が{p}{rb}待{/rb}{rt}ま{/rt}ち{rb}受{/rb}{rt}う{/rt}けているのか・・・{p}{rb}予想{/rb}{rt}よそう{/rt}もつかんのう{/tp}
1A74017D    {tp:0.04}とにかく{p}{rb}気{/rb}{rt}き{/rt}を{rb}抜{/rb}{rt}ぬ{/rt}くでないぞい！{/tp}
1A74017E    {tp:0.04}ではまたあとでじゃ、{clr:51E949}ルイージ{clr:pop}くん！{/tp}
1B4CAA2D    {tp:0.01}{ts:0.95}あわわわ　なんたることじゃ・・・{p}{p}{clr:71D2FF}{rb}時計{/rb}{rt}とけい{/rt}の{rb}針{/rb}{rt}はり{/rt}{clr:pop}やら{clr:71D2FF}パーツ{clr:pop}やらがすっかり{p}なくなってしまっておる！{/ts}{/tp}
1B4CAA2E    {tp:0.04}{ts:0.95}ここの{rb}時計{/rb}{rt}とけい{/rt}が　ゲートを{rb}開{/rb}{rt}ひら{/rt}く{p}しかけだったはず{p}く～～！{p}{p}またオバケのしわざに{rb}違{/rb}{rt}ちが{/rt}いない！{/ts}{/tp}
1B4CAA2F    {tp:0.04}{ts:0.95}わしはここから　あやしいオバケの{p}{rb}足取{/rb}{rt}あしど{/rt}りがないか{rb}調{/rb}{rt}しら{/rt}べよう{p}キミもその{rb}辺{/rb}{rt}へん{/rt}に　てがかりが{p}{rb}残{/rb}{rt}のこ{/rt}ってないか{p}さがしてみてくれ！{/ts}{/tp}
1B63B330    {vs:-12}{ts:0.84}？？？{/ts}{/vs}
1B7156D5    {tp:0.04}{ts:0.95}えぐっ・・・えぐっ{p}{p}{rb}実{/rb}{rt}じつ{/rt}はもうひとり{p}ワタシの{rb}仲間{/rb}{rt}なかま{/rt}が{p}どこかにとらえられている{p}はずなんです・・・{p}え？{p}{p}{clr:51E949}{rb}博士{/rb}{rt}はかせ{/rt}{clr:pop}はこっちに{rb}２人{/rb}{rt}ふたり{/rt}いることを{p}{rb}言{/rb}{rt}い{/rt}ってなかったのですか？{p}うっ、うっ・・・{p}{p}{rb}本当{/rb}{rt}ほんとう{/rt}に{clr:51E949}{rb}博士{/rb}{rt}はかせ{/rt}{clr:pop}はひどい{rb}人{/rb}{rt}ひと{/rt}です・・・{p}{p}{clr:51E949}ルイージ{clr:pop}さん{p}もちろん{rb}助{/rb}{rt}たす{/rt}けてくれますよね？{/ts}{/tp}
1B7156D6    {tp:0.04}{ts:0.95}うっ、うっ・・・{p}{p}{rb}実{/rb}{rt}じつ{/rt}はもうひとり{p}ワタシの{rb}仲間{/rb}{rt}なかま{/rt}が{p}どこかにとらえられている{p}はずなんです・・・{p}え？{p}{p}{clr:51E949}{rb}博士{/rb}{rt}はかせ{/rt}{clr:pop}はこっちに{rb}２人{/rb}{rt}ふたり{/rt}いることを{p}{rb}言{/rb}{rt}い{/rt}ってなかったのですか？{p}ハ～{p}{p}{rb}本当{/rb}{rt}ほんとう{/rt}に{clr:51E949}{rb}博士{/rb}{rt}はかせ{/rt}{clr:pop}は{rb}忘{/rb}{rt}わす{/rt}れっぽい{rb}人{/rb}{rt}ひと{/rt}です・・・{p}{p}{clr:51E949}ルイージ{clr:pop}さん{p}もちろん{rb}助{/rb}{rt}たす{/rt}けてくれますよね？{/ts}{/tp}
1BB01BD2    {tp:0.04}さて　{clr:51E949}ルイージ{clr:pop}くん{p}{p}{rb}新{/rb}{rt}あたら{/rt}しいエリアの{rb}調査開始{/rb}{rt}ちょうさかいし{/rt}じゃな！{p}{p}{rb}次{/rb}{rt}つぎ{/rt}のエリアは・・・ずばり！{p}{p}{rb}雪深{/rb}{rt}ゆきぶか{/rt}い{rb}山頂{/rb}{rt}さんちょう{/rt}にある　{rb}採掘場{/rb}{rt}さいくつじょう{/rt}じゃ！{p}{p}その{rb}昔{/rb}{rt}むかし{/rt}　この{rb}山{/rb}{rt}やま{/rt}の{rb}地下{/rb}{rt}ちか{/rt}から{p}とても{rb}特殊{/rb}{rt}とくしゅ{/rt}な{rb}力{/rb}{rt}ちから{/rt}を{rb}秘{/rb}{rt}ひ{/rt}めた{p}クリスタルが{rb}取{/rb}{rt}と{/rt}れることが{p}わかってのう{p}そのクリスタルを{rb}採掘{/rb}{rt}さいくつ{/rt}するために{p}{p}ひそかに　{rb}採掘場{/rb}{rt}さいくつじょう{/rt}がつくられたのじゃ{/tp}
1BB01BD4    {tp:0.04}まぁそんな{rb}理由{/rb}{rt}りゆう{/rt}はどうでもいいんじゃ{p}{p}{rb}実{/rb}{rt}じつ{/rt}はな・・・{p}{p}こんなこともあろうかと{p}{rb}先{/rb}{rt}さき{/rt}に{clr:51E949}キノピオ{clr:pop}くんを{rb}送{/rb}{rt}おく{/rt}り{rb}込{/rb}{rt}こ{/rt}み{p}{clr:A554D0}ダークムーンのかけら{clr:pop}の{rb}所在{/rb}{rt}しょざい{/rt}を{p}{rb}見{/rb}{rt}み{/rt}つけ{rb}出{/rb}{rt}だ{/rt}すように{p}{rb}指示{/rb}{rt}しじ{/rt}を{rb}出{/rb}{rt}だ{/rt}しておいたんじゃ！{/tp}
1BB01BD5    {tp:0.01}さすがは　わし！{p}{p}{rb}先{/rb}{rt}さき{/rt}を{rb}見通{/rb}{rt}みとお{/rt}す{rb}力{/rb}{rt}ちから{/rt}が{p}ハンパではないのう{p}フェッ　フェッ　フェッ{/tp}
1BB01BD8    {tp:0.04}よろしく{rb}頼{/rb}{rt}たの{/rt}むぞ！{/tp}
1BE96B2B    {tp:0.12}{ts:0.95}{clr:51E949}ルイ{clr:pop}・・・ヘッ！{p}{p}へッ　へッ　ヘッ{/ts}{/tp}
1BE96B2C    {tp:0.01}{ts:1.25}ヘ～ックション！{/ts}{/tp}
1BE96B2D    {tp:0.04}{ts:0.95}すまん　すまん{p}どうも{rb}鼻{/rb}{rt}はな{/rt}がムズムズするわい{p}・・・で{p}{p}なんの{rb}話{/rb}{rt}はなし{/rt}じゃったかの？{p}{p}・・・おお　そうじゃ{p}{p}{rb}無事{/rb}{rt}ぶじ{/rt}に{clr:71D2FF}{rb}星{/rb}{rt}ほし{/rt}のコンパス{clr:pop}を{p}{rb}見{/rb}{rt}み{/rt}つけたようじゃな！{p}{rb}早{/rb}{rt}はや{/rt}く　それを{rb}見{/rb}{rt}み{/rt}たいぞい{p}{p}ひとまず　こっちにもどるがよい！{/ts}{/tp}
1C2D502B    B1
1C69503E    :
1CD64237    {vs:-15}{ts:0.85}{rb}最高到達{/rb}{rt}さいこうとうたつ{/rt}フロア{/ts}{/vs}
1D1E546B    {ts:0.8}{p}{p}{rb}見{/rb}{rt}み{/rt}た{rb}目{/rb}{rt}め{/rt}はかわいいオバケの{rb}犬{/rb}{rt}いぬ{/rt}{p}イタズラ{rb}好{/rb}{rt}ず{/rt}きの{rb}困{/rb}{rt}こま{/rt}った{rb}犬{/rb}{rt}いぬ{/rt}だが{p}{rb}助{/rb}{rt}たす{/rt}けられたこともあるはずだ{p}キミは{rb}何回{/rb}{rt}なんかい{/rt}なめられた？{p}----------------------------{/ts}
1D726687    1F
1DCEADFE    {ts:0.8}{p}{p}{rb}非常{/rb}{rt}ひじょう{/rt}に{rb}高{/rb}{rt}たか{/rt}い{rb}知能{/rb}{rt}ちのう{/rt}をもった{p}オバケだと{rb}推測{/rb}{rt}すいそく{/rt}される{p}テレキネシスをあやつり　その{rb}力{/rb}{rt}ちから{/rt}で{p}{rb}人{/rb}{rt}ひと{/rt}に{rb}悪{/rb}{rt}わる{/rt}さをすることがある{p}----------------------------{/ts}
1DE3013D    {tp:0.04}{rb}無事{/rb}{rt}ぶじ{/rt}にもどったな、{clr:51E949}ルイージ{clr:pop}くん！{p}{p}まずは{clr:71D2FF}オバキューム{clr:pop}をここへ・・・{/tp}
1DE3013E    {tp:0.04}{rb}手遅{/rb}{rt}ておく{/rt}れになる{rb}前{/rb}{rt}まえ{/rt}に　きゃつらを{p}つかまえてくれて{rb}礼{/rb}{rt}れい{/rt}を{rb}言{/rb}{rt}い{/rt}うぞ！{p}やはりオバケの{rb}大群{/rb}{rt}たいぐん{/rt}というものは{p}{rb}恐{/rb}{rt}おそ{/rt}ろしいものじゃのう{/tp}
1DE3013F    {tp:0.04}しかし　オバケ{rb}研究{/rb}{rt}けんきゅう{/rt}というものは{p}そんな{rb}恐怖{/rb}{rt}きょうふ{/rt}が{rb}常{/rb}{rt}つね{/rt}につきまとうのじゃ{p}{rb}数匹{/rb}{rt}すうひき{/rt}のオバケを{p}じっくり{rb}観察{/rb}{rt}かんさつ{/rt}していたかと{rb}思{/rb}{rt}おも{/rt}えば{p}{rb}次{/rb}{rt}つぎ{/rt}の{rb}瞬間{/rb}{rt}しゅんかん{/rt}には・・・{/tp}
