langid:CD72A3F6
14    {ts:0.9}５Ｆ{/ts}
1BE96B2D    {tp:0.04}{ts:0.95}不好意思，不好意思，{p}总觉得鼻子痒痒。{p}……那么{p}{p}刚才说什么了？{p}{p}……噢，是那个啊，{p}{p}好像已经顺利找到{clr:71D2FF}星星罗盘{clr:pop}了！{p}{p}好想早点看到它哩。{p}{p}暂且回到这里来好了！{/ts}{/tp}
1C2D502B    B1
1C69503E    :
1CD64237    {vs:-19}{ts:0.85}最高到达楼层{/ts}{/vs}
1D1E546B    {ts:0.8}{p}{p}　看上去是可爱的狗狗鬼怪。{p}　虽然是喜欢恶作剧让人头疼的狗狗，{p}　但是你应该也被它救过。{p}　被它舔过几回了？{p}-------------------------------------------------{/ts}
1D726687    1F
1DCEADFE    {ts:0.8}{p}{p}推测其拥有着{p}　非常高的智能。{p}操纵念力，有时会{p}　用这力量对人做坏事。{p}-------------------------------------------------{/ts}
1DE3013D    {tp:0.04}安全回来了啊，{clr:51E949}路易吉{clr:pop}！{p}{p}首先把{clr:71D2FF}鬼怪吸尘器{clr:pop}拿到这里……{/tp}
1DE3013E    {tp:0.04}谢谢你在事情无可挽回之前{p}把那些家伙们捕捉回来！{p}大群鬼怪果然是很恐怖的啊。{/tp}
1DE3013F    {tp:0.04}但是，所谓鬼怪研究，{p}是经常会被那样的恐怖缠绕的。{p}才刚仔细地观察过几个鬼怪，{p}{p}瞬间却……{/tp}
1DE30140    {tp:0.04}被发生可怕突变的鬼怪追赶……{p}{p}好不容易才逃了活命！{p}{p}老夫的人生就是{p}不断重复着那样的危险。{/tp}
1DE30141    {tp:0.04}但～是！{p}啊，{clr:51E949}路易吉{clr:pop}，{p}能以此为乐的才是{p}老夫{clr:51E949}“哎哟·  喂”{clr:pop}啊！{/tp}
1DE30142    {tp:0.04}你也乐在其中吧，{p}{clr:51E949}路易吉{clr:pop}。{p}呋、呋、呋！{/tp}
1E5EBF5E    {ts:0.85}鬼怪拿着我们要找的指针逃走哩！{p}　但多亏那家伙的强烈的鬼怪信号，{p}已经查明它的藏身之所了！{/ts}
1E659232    {ts:0.8}{p}{p}似乎一年{p}　只会大量出现一次，{p}　也有传闻说能照亮黑暗。{p}{p}-------------------------------------------------{/ts}
1E97973B    {ts:0.95}{clr:00CACB}A-4{clr:pop}　暗影光线灯！{/ts}
1ED557CB    {vs:-19}{ts:0.85}{p}收集到的金钱{/ts}{/vs}
1EEEC189    {vs:-19}{ts:0.85}{p}受到的伤害{/ts}{/vs}
1F05FE1A    {tp:0.01}{ts:0.95}怎么了，{clr:51E949}路易吉{clr:pop}？{p}{p}什么！？{p}{p}你说{clr:71D2FF}鬼怪吸尘器{clr:pop}{p}不管用？{/ts}{/tp}
1F05FE1B    {tp:0.04}{ts:0.95}有不可思议的防护罩{p}保护着吗……{p}唔，{p}{p}但是，没有必要着急，{p}{p}老夫的{clr:71D2FF}鬼怪吸尘器{clr:pop}是无敌的！{p}{p}首先用{clr:71D2FF}Ａ拖拽{clr:pop}，{p}将那个不可思议的防护罩撕开！{/ts}{/tp}
1F05FE1C    {tp:0.04}{ts:0.95}{clr:71D2FF}Ａ拖拽{clr:pop}的使用方法知道吧？{p}{p}用{clr:71D2FF}鬼怪吸尘器{clr:pop}，{p}把那家伙吸住后，{p}持续吸入直至{clr:71D2FF}拖拽计量条{clr:pop}满格！{p}{p}{clr:71D2FF}拖拽计量条{clr:pop}满格的时候，{p}按ɐ！{p}这样一来{clr:71D2FF}Ａ拖拽{clr:pop}就会发动！{/ts}{/tp}
1F322AE1    {vs:-22}{ts:1.1}ʘ 镜头操作{p}{/ts}{/vs}
1F5A40CE    {ts:0.8}{p}{p}　如果不尽早捕捉这种鬼怪的话，{p}　溪谷的食物就会耗尽。{p}　操作鬼怪吸尘器时，{p}　要小心黏糊糊的物质。{p}-------------------------------------------------{/ts}
1F5DC45C    {tp:0.04}{ts:0.95}状态如何，{clr:51E949}路易吉{clr:pop}？{p}{p}老夫来教你{p}走过那里的钢梁的诀窍吧。{p}老夫真是热心肠啊，{p}呋。{p}在钢梁上，用{clr:71D2FF}3DS主机{clr:pop}{p}来找到平衡吧！{/ts}{/tp}
1F5DC45D    {tp:0.04}{ts:0.95}另外呢，{p}{p}要跳到{p}旁边的钢梁上时，{p}将{clr:71D2FF}滑控钮{clr:pop}左右移动！{p}{p}向左跳和向右跳！{p}{p}一口气跳过去吧。{/ts}{/tp}
1FCAF0CF    {ts:0.9}返回多人游戏菜单{/ts}
1FE007FF    {vs:-10}{ts:0.8}{p}  　看下面{p}{p}  （边移动）跑{p}{p}  （边吸入）躲避{/ts}{/vs}
203A359E    {ts:1.1}　没有找到小组。{/ts}
20F2D8FF    {ts:0.84}挖掘场{/ts}
2147C7F7    房间通过了！
2150BDF9    {ts:0.85}{p}　创建下载游戏的小组。{p}　没有软件的其他玩家，{p}可以从ＨＯＭＥ菜单{p}　下载游戏参加。{/ts}
21879866    {tp:0.12}{ts:0.95}{clr:51E949}路{clr:pop}……{clr:51E949}吉{clr:pop}……{p}……{clr:51E949}路易吉{clr:pop}，听得……吗？{/ts}{/tp}
21879867    {tp:0.12}{ts:0.95}通信……断……啦……{p}{p}看……到最下层……呢。{/ts}{/tp}
21879868    {tp:0.12}{ts:0.95}{clr:FF9754}水晶房间{clr:pop}……{p}应该……那个附……{p}要小……喔！{/ts}{/tp}
21E0EE81    {ts:0.8} 闪光灯{/ts}
21FA4A0F    羽毛球
2229DE1B    {ts:0.98}　如果症状无法恢复，{p}请咨询Nintendo 3DS主机{p}使用说明书上的{p}　任天堂维修服务中心。{/ts}
2246CAC0    {ts:0.84}？？？{/ts}
22511CDC    噜骚灵
2278A5F8    ƃ{clr:F0DE8A}{0}{clr:pop}
22843A99    {ts:1.1}　无法删除保存数据。{/ts}
22DD778E    猛犬注意！对付巨大的鬼怪犬{p}要团队协作共同对抗！
22DD778F    在追逐者楼层使用暗影光线灯！{p}寻找那些家伙们的足迹！！
22DD7790    捕获鬼怪犬的诀窍是{p}首先寻找它们的隐藏地！
22E97599    {tp:0.04}{ts:0.95}如何，{clr:51E949}路易吉{clr:pop}？{p}{p}怎么一脸苦恼的表情呢，{p}{p}听好喔？{/ts}{/tp}
22E9759A    {tp:0.12}{ts:0.95}就算亲眼所见，{p}{p}那也未必就是真实哩。{/ts}{/tp}
22E9759B    {tp:0.04}{ts:0.95}可疑的地方，{p}{p}用{clr:71D2FF}暗影光线灯{clr:pop}{p}照照试试！{/ts}{/tp}
22EEECF1    {ts:0.8}{p}{p}为了拥有和苍蝇一样{p}　变幻莫测的行动力，{p}似乎首先要尝试在外形上{p}　让人感觉很像。{p}-------------------------------------------------{/ts}
23519063    {tp:0.04}你来了啊，{clr:51E949}路易吉{clr:pop}！{p}{p}……………………嗯？{p}{p}什么什么？{p}{p}你说是老夫强行把你带来的？{/tp}
23519064    {tp:0.04}呋、呋、呋！{p}{p}那样的小事情{p}就算在意也没办法哇！{p}不管怎样……{p}{p}能再次见到你{p}感觉非常开心哩！{/tp}
23519065    {tp:0.04}真的是好久没见了……{p}{p}还好吗？{/tp}
23519066    {tp:0.04}……老夫吗？{p}{p}老夫依然在继续着{p}鬼怪的研究哩！{/tp}
23519067    {tp:0.04}在与你最初相遇的{p}那个事件之后，{p}老夫成了{p}鬼怪学的权威！{p}怎么样？{p}很厉害吧？{/tp}
23519068    {tp:0.04}……哎呀，{p}{p}现在不是闲聊的时候呢。{/tp}
23519069    {tp:0.04}看一下屏幕，{p}{p}那是被称作{clr:A554D0}“暗月”{clr:pop}的物体。{p}{p}好像从这个{clr:A554D0}暗月{clr:pop}{p}{p}经常发出{p}特殊的灵气……{p}似乎那种灵气{p}{p}有着能使鬼怪{p}乖顺的力量。{/tp}
2351906A    {tp:0.04}{clr:A554D0}暗月{clr:pop}的力量和{p}鬼怪们的关系……{p}为了研究此中奥秘，{p}{p}老夫来到了这个{clr:FF9754}“鬼怪溪谷”{clr:pop}。{p}{p}在这里的研究{p}全都很顺利……{p}但是啊，{/tp}
2351906B    {tp:0.01}突然，{p}{p}那些乖顺的鬼怪们{p}{p}开始发狂起来！{/tp}
23519083    {tp:0.04}就连老夫我也{p}感觉到有人身危险了。{p}所以逃到这个安全的{p}{clr:FF9754}“实验室基地”{clr:pop}来……{p}到目前为止能理解吗……？{/tp}
23519084    {tp:0.04}……唔，{p}{p}接着说下去哩。{p}{p}嗯～，说到哪里了呢？{p}{p}……噢，这样啊，{p}逃到这里之后的事情啊，{p}老夫逃到这个{p}{clr:FF9754}实验室基地{clr:pop}之后，{p}就试着调查{p}在这个溪谷到底发生了什么……{/tp}
23519085    {tp:0.04}居然！{p}{p}浮在空中的{clr:A554D0}暗月{clr:pop}{p}{p}消失掉了！{p}{p}而且，让人毛骨悚然的雾{p}笼罩住了整个{clr:FF9754}鬼怪溪谷{clr:pop}。{p}这个雾，究竟是从哪里{p}冒出来的，老夫也不知道。{p}但是，{p}{p}从这个雾中会感觉到{p}某些不祥的力量……{p}实在是可怕的雾哇。{/tp}
23519086    {tp:0.04}再加上鬼怪们啊……{p}{p}那些家伙们突然狂暴起来的原因也是{p}{p}因为{clr:A554D0}暗月{clr:pop}消失，{p}这样认为一定没错吧。{/tp}
23519087    {tp:0.04}{clr:51E949}路易吉{clr:pop}！{p}{p}不能放任鬼怪们{p}这样下去哩！{p}那些家伙们啊……{p}{p}如果这样放任下去，{p}{p}也许会飞出这个溪谷{p}满世界发狂！{p}如果那样的事情发生{p}全世界就会大恐慌啊！{/tp}
23519088    {tp:0.12}还有……{p}{p}担心的事情不止这个。{/tp}
23519089    {tp:0.04}如果这样一直不知道{p}{clr:A554D0}暗月{clr:pop}的下落，{p}鬼怪们满世界发狂的话，{p}{p}老夫好不容易得到的研究成果{/tp}
2351908A    {tp:0.01}也许会全部毁掉！{p}{p}不管发生什么，{p}{p}都必须防止{p}老夫的研究成果被毁掉哩！！{p}因为鬼怪研究{p}对老夫来说，{p}是仅次于生命的重要东西！{p}呋——！！！！{/tp}
2351908B    {tp:0.12}…………………………………{p}{p}…………………………{p}{p}……咳咳，{p}{p}言归正传。{/tp}
2351908C    {tp:0.04}看这个，{clr:51E949}路易吉{clr:pop}！{p}{p}这是老夫避难到这里的途中{p}偶然发现的。{p}仔细一看，似乎就是{p}{clr:A554D0}暗月{clr:pop}的一部分，{p}好像已被奇怪的能量给污染了。{p}{p}因此，{clr:A554D0}暗月{clr:pop}那特殊的灵气{p}看来是被抑制住了。{/tp}
235190A4    {tp:0.01}但～是呢，{clr:51E949}路易吉{clr:pop}！！{p}{p}老夫可不是在这种情况下{p}会袖手旁观的人啊！{/tp}
235190A5    {tp:0.04}可以把这被污染的{clr:A554D0}暗月{clr:pop}{clr:A554D0}碎片{p}{clr:pop}{p}清理干净的机器已经造好哩！{p}{p}其名曰：{p}{p}{clr:71D2FF}“干干净净板刷”{clr:pop}！{p}{p}简称之{clr:71D2FF}“ＧＢ”{clr:pop}啊！{p}{p}用这个{clr:71D2FF}ＧＢ{clr:pop}刷洗{clr:A554D0}碎片{clr:pop}的话，{p}{p}肯定能够{p}使它恢复原本的力量！{p}赶紧试试看吧！{/tp}
235190A6    {tp:0.04}呋、呋——！{p}{p}成功了喔，{clr:51E949}路易吉{clr:pop}！{p}奇怪的能量好像消去了！{/tp}
235190A7    {tp:0.04}……嗯？{p}{p}看来外面的情况有些不对劲呢。{/tp}
235190A8    {tp:0.04}这是怎么回事！？{p}{p}稍等一下……{/tp}
235190A9    {tp:0.04}通过{clr:FF9754}实验室基地{clr:pop}的雷达{p}来看看{clr:FF9754}鬼怪溪谷{clr:pop}的情况吧。{/tp}
235190AA    {tp:0.04}什么！{p}{p}本来在这周围的{p}雾散去了！？{p}……老夫有点明白哩！{p}{p}这一定和{clr:A554D0}暗月碎片{clr:pop}的力量{p}有关，绝对没错！{p}{clr:A554D0}暗月碎片{clr:pop}原本的力量{p}{p}把这让人{p}毛骨悚然的雾驱散了！{/tp}
235190AB    {tp:0.04}也就是说，{p}{p}只要把这{clr:A554D0}暗月碎片{clr:pop}{p}全部收集起来，{p}这溪谷里的问题应该{p}就能一下子解决了！{/tp}
235190AC    {tp:0.04}好，既然目标已经明确了，{p}{p}{clr:51E949}路易吉{clr:pop}，轮到你上场啦！{p}{p}不好意思，能不能替老夫{p}去寻找{clr:A554D0}暗月碎片{clr:pop}呢？{p}……嗯？{p}老夫吗？{p}当然，老夫是很想自己去找，{p}{p}但是在捡这个{clr:A554D0}碎片{clr:pop}的时候，{p}把腰给闪了哟。{/tp}
235190AD    {tp:0.12}好痛痛痛痛痛痛……{/tp}
235190C5    {tp:0.04}没办法从这把椅子上{p}下来了啊，{p}抱歉呀。{p}{p}而且呢……{p}{p}{clr:A554D0}暗月{clr:pop}恢复原状之前，{p}你都不能回家。{p}如果想早点回家的话，{p}{p}只能赶快去收集{clr:A554D0}暗月碎片{clr:pop}哩！{p}{p}加油喔，{clr:51E949}路易吉{clr:pop}！{/tp}
235190C6    {tp:0.04}……………………………{p}{p}……什么？{p}{p}你问{p}“该去哪里找才好”？{p}刚才雾散掉的地方{p}{p}{clr:FF9754}“怨恨宅邸”{clr:pop}，去那走一趟吧。{p}{p}{clr:FF9754}实验室基地{clr:pop}的雷达{p}是为了寻找污染物的……{p}就是说，也具有{p}能够寻找{clr:A554D0}暗月碎片{clr:pop}的功能。{/tp}
235190C7    {tp:0.04}雷达探测到那宅邸里{p}有{clr:A554D0}暗月{clr:pop}的反应！{p}赶紧去那里{p}收回{clr:A554D0}暗月碎片{clr:pop}吧！{p}你会去做的吧，{clr:51E949}路易吉{clr:pop}！{/tp}
23F94215    {ts:1.1}点触应答{/ts}
244FE22E    {ts:0.9}　为了能让您享受到使用了连接功能的服务，{p}　需要同意使用协议。{p}请在主机设置里选择{p}“互联网设置”→“其他信息”→{p}　“使用协议的确认”，{p}　同意最新的使用协议。{/ts}
249D0618    {ts:0.84}储藏室{/ts}
252D6BFA    {tp:0.04}回来啦，{clr:51E949}路易吉{clr:pop}！{/tp}
252D6BFB    {tp:0.04}首先，能帮老夫把{clr:71D2FF}鬼怪吸尘器{clr:pop}里的东西{p}取出来吗？{/tp}
252D6BFC    {tp:0.12}那个迷你模型里……{p}{p}确实……{/tp}
252D6BFD    {tp:0.04}……唔，{p}{p}似乎要花点时间准备啊。{/tp}
252D6BFE    {tp:0.04}抱歉啦，在工作完成前，{p}稍微等一等吧？{p}待会见啦，{clr:51E949}路易吉{clr:pop}！{/tp}
25A04DA8    {ts:0.9} 猎人高塔{/ts}
25F9AAF0    {tp:0.01}{ts:0.95}……{clr:51E949}路易吉{clr:pop}，听得见吗？{p}{p}噢，太好了！{p}平安无事吧。{/ts}{/tp}
25F9AAF1    {tp:0.04}{ts:0.95}……唔唔，{p}{p}什么？{p}{p}这一次把楼梯{p}变成了怪物……{p}那家伙的力量到底{p}有多强？{p}算了，{p}{p}反正好像已经顺利{p}找到{clr:A554D0}暗月碎片{clr:pop}了。{/ts}{/tp}
25F9AAF2    {tp:0.04}{ts:0.95}享受从高处所见的景色也{p}不错啊……{p}但先回{clr:FF9754}实验室基地{clr:pop}来吧！{/ts}{/tp}
2600340C    {ts:0.95} 鬼怪军团的总攻击～！{/ts}
2656AEE3    其他玩家正在{p}下载数据……
26726134    {tp:0.12}{ts:0.95}{clr:51E949}路{clr:pop}……{clr:51E949}吉{clr:pop}……{p}……{clr:51E949}路易吉{clr:pop}，听得见吗？{/ts}{/tp}
26726135    {tp:0.04}{ts:0.95}是老夫{clr:51E949}哎哟·  喂{clr:pop}啊。{p}{p}在{clr:FF9754}实验室基地{clr:pop}与{clr:71D2FF}ＤＳ{clr:pop}进行通信！{p}{p}从这里也能清～楚{p}看见你的脸哇。{/ts}{/tp}
26726136    {tp:0.04}{ts:0.95}……唔，{p}{p}看上去好像{p}仍然在害怕呢，{p}不管怎样，先冷静下来。{p}{p}那样佝着背，{p}看得见的东西也变得看不见哩。{p}哎嘿！{p}{p}把身子挺直站如松！{p}{p}明白了吗？{/ts}{/tp}
26726137    {tp:0.04}{ts:0.95}…………………{p}{p}……顺便说一下，{p}{p}走路的时候{p}如果按住ɓ，{p}可以{clr:71D2FF}冲{clr:pop}哩！{p}{p}就是所谓的{clr:71D2FF}Ｂ冲{clr:pop}啊！{p}{p}这个也试试看吧！{/ts}{/tp}
26AACB2D    {ts:0.85}到达的楼层{/ts}
26F75F8A    {tp:0.04}{ts:0.95}完工了吗，{clr:51E949}路易吉{clr:pop}？{p}{p}好的，回这里来好了！{/ts}{/tp}
2723469F    {ts:0.85}宅邸异变的原因{p}　似乎就在地下室里，{p}　虽然知道你很想逃离，{p}但还是快去调查！{/ts}
272DED9B    {ts:0.85}削减的鬼怪生命力最多！{/ts}
2735C031    {ts:0.8}{p}{p}　如果不是因为饿肚子而陷入狂暴，{p}它就是个有着如同花瓣一样{p}　温顺性格的鬼怪，{p}　但好像经常饿着肚子。{p}-------------------------------------------------{/ts}
274D11F5    {tp:0.04}呋、呋、呋！{p}能安全回来太好了，{clr:51E949}路易吉{clr:pop}！{/tp}
274D11F6    {tp:0.01}非常厉害的收获！{p}{p}好像捕捉到了{p}老夫也没有见过的鬼怪！{p}感谢你哩！{/tp}
274D11F8    {tp:0.04}大楼的功能也好像{p}渐渐恢复原状了。{/tp}
274D11F9    {tp:0.04}这样一来，这里的调查{p}也能真正地进行了哇。{/tp}
274D11FA    {tp:0.04}下一个任务也拜托了喔！{p}{clr:51E949}路易吉{clr:pop}！{/tp}
2751B2FD    {ts:0.84}游戏室{/ts}
275C6174    {ts:0.95}百鬼夜行坑道的宝石{/ts}
277847B0    {ts:0.8}{p}{p}想要变得{p}　和真正的虎鲸一样大。{p}{p}{p}-------------------------------------------------{/ts}
27807923    {vs:-16}{ts:0.8}{p} 吸入{/ts}{/vs}
2796D348    红硬币挑战！
27C0537B    {ts:0.9}否{/ts}
27D5D741    {vs:-10}{ts:1.1}{p}可以玩多人游戏了！{/ts}{/vs}
27D9DE94    {ts:0.84}主实验室{/ts}
280DF794    得到加时器了！
283B6E51    {ts:0.84}控制室通道{/ts}
288651CB    向日葵
28EB0F88    {ts:0.9}　建造在鬼怪溪谷入口的宅邸，{p}　这里住着奇妙的鬼怪们。{/ts}
296C0CFD    No Mission
29FFD516    {tp:0.01}进入铁道模型的准备{p}已经做好哩！{/tp}
29FFD517    {tp:0.04}传送到铁道模型里啊，{/tp}
29FFD518    {tp:0.04}理论上是没有问题的……{p}{p}但是，至今都没有人尝试过呢。{/tp}
29FFD519    {tp:0.04}能将你的身体安全传送的概率{p}在５０％左右……{/tp}
29FFD51A    {tp:0.04}……嗯？怎么了？{p}{p}难道还在害怕吗？{/tp}
29FFD51B    {tp:0.01}呋、呋、呋！{p}{p}没什么好怕的吧？{/tp}
29FFD51C    {tp:0.01}成功率可是有５０％呢！{p}{p}有句俗语叫做五十步笑百步对吧？{p}{p}所以５０％和１００％其实是一样的啦！{/tp}
29FFD51D    {tp:0.01}而且为了救你的哥哥{p}只有使用这个方法！{p}肯定没问题的！{p}{p}相信老夫出发吧！{/tp}
29FFD51E    {tp:0.04}那么～呢，{p}开启{clr:71D2FF}ＧＣ{clr:pop}开关哩。{/tp}
2AB1E0A8    超级噜普普
2ACCBD1C    {ts:0.95}{clr:00CACB}B-4{clr:pop}　寻找钥匙～！{/ts}
2B0A7E59    {tp:0.04}{ts:0.95}是老夫啊，{clr:51E949}路易吉{clr:pop}，{p}{p}这里也能听见{p}那令人毛骨悚然的笑声……{p}到底是什么人？{p}{p}唔……{p}{p}好像在哪里听过似的……{p}{p}你一点也想不起来吗？{/ts}{/tp}
2B0A7E5A    {tp:0.04}{ts:0.95}嗯？{p}那是……{p}噢，看样子拿到{clr:71D2FF}暗影光线灯{clr:pop}了啊！{p}{p}干得好，{clr:51E949}路易吉{clr:pop}！{/ts}{/tp}
2B0A7E5B    {tp:0.04}{ts:0.95}用它照射的话，{p}{clr:51E949}诅咒{clr:pop}{clr:51E949}球{clr:pop}就会现出原形哩！{/ts}{/tp}
2B0A7E5C    {tp:0.04}{ts:0.95}对着可疑的地方……{p}{p}试着长按ɏ吧！{p}{p}不知道会出现什么，敬请期待吧。{/ts}{/tp}
2B4CA882    {ts:1.1}无法找到{p}　无线接入点。{/ts}
2B834D8E    {vs:-8}{ts:0.84}{p}收集红硬币！{/ts}{/vs}
2B98D6EF    {ts:0.85}{p}　标准难易度。{/ts}
2CC1A6C0    {tp:0.01}一定是被拿到那个{p}{clr:71D2FF}鬼怪之门{clr:pop}的另一边去了！{/tp}
2D3E0B92    {tp:0.01}但～是呢，{clr:51E949}路易吉{clr:pop}！{/tp}
2D3E0BB3    {tp:0.04}只要有了老夫发明的“那个”，{p}就能让鬼怪们狼狈不堪吧！{p}现在，虽然很想在这里{p}就把那个道具交给你，{p}但老夫失态了……{p}{p}只顾拼命地逃跑，{p}把它忘在宅邸里了。{p}抱歉啊，你能帮老夫拿回来吗？{/tp}
2D3E0BB4    {tp:0.04}要说这是报酬可能有些不合适……{p}{p}作为礼物送给{p}为老夫去宅邸的你！{/tp}
2D3E0C16    {tp:0.04}如何如何，进行一下{clr:71D2FF}ＤＳ{clr:pop}的{p}通信测试看看吧。{/tp}
2D3E0C17    {tp:0.04}好，通信好像没有问题。{p}{p}现在就把地图数据{p}传送给你哩。{p}重要场所都标上了{clr:FF9754}“！”{clr:pop}的记号。{p}{p}要多多查看喔！{/tp}
2D3E0C18    {tp:0.04}消灭鬼怪的道具确实应该{p}就放在那个房间里。{p}首先前往那个房间吧！{p}{p}明白了吗？{p}{p}……好。{/tp}
2D8A827C    {tp:0.04}{ts:0.95}喂喂，{clr:51E949}路易吉{clr:pop}，{p}{p}听得见吗？{p}{p}老夫怀疑你{p}是不是迷路了呢。{/ts}{/tp}
2D8A827D    {tp:0.04}{ts:0.95}首先去调查{clr:FF9754}入口{clr:pop}喔，{p}{p}那里应该有装着{p}风车一样东西的大门，{p}从那里理应可以{p}进入大树里面。{/ts}{/tp}
2DD0C17A    {ts:0.9}不要{/ts}
2DE7534B    2F
2E14140E    {ts:0.8}捕捉到的鬼怪{/ts}
2E6108D3    乌龟
2E77C051    {tp:0.04}准备好了吗，{clr:51E949}路易吉{clr:pop}？{/tp}
2E77C052    {tp:0.04}现在就告诉你个好消息！{/tp}
2E77C053    {tp:0.04}老夫用雷达把这个区域{p}再次扫描了一下……{p}居然发现！{p}{p}那棵大树的里面有{clr:A554D0}暗月{clr:pop}的反应！{/tp}
2E77C054    {tp:0.04}虽然完全不知道{p}突然出现反应的理由……{p}但绝对是多亏了老夫{p}想到要再次扫描试试看！{p}不愧是老夫！{p}{p}天才{clr:51E949}哎哟·  喂{clr:pop}！{p}{p}呋、呋、呋。{/tp}
2E77C055    {tp:0.04}……嗯？{p}{p}什么什么？{p}{p}能进入大树的里面吗，你问？{p}{p}当然啊，{p}{p}大树的根部……{p}{p}入口应该正好在那一片。{/tp}
2E77C056    {tp:0.04}……好，{p}{p}把有{clr:A554D0}暗月{clr:pop}反应的地方的信息，{p}给你发送到{clr:71D2FF}ＤＳ的地图{clr:pop}上。{p}看啊，就是标有{clr:FF9754}“！”{clr:pop}的位置。{/tp}
