langid:CF8B6E4B
14    {ts:0.9}５Ｆ{/ts}
1BB01BD5    {tp:0.01}我真不愧為天才！{p}{p}未卜先知的能力{p}超乎一般人想像哪{p}呼嘿　嘿　嘿{/tp}
1BB01BD8    {tp:0.04}拜託你囉！{/tp}
1BE96B2B    {tp:0.12}{ts:0.95}{clr:51E949}路易{clr:pop}・・・哈！{p}{p}哈　哈　哈{/ts}{/tp}
1BE96B2C    {tp:0.01}{ts:1.25}哈～啾！！！{/ts}{/tp}
1BE96B2D    {tp:0.04}{ts:0.95}抱歉　抱歉{p}鼻子好癢哪{p}・・・所以{p}{p}我們剛剛在說什麼來著？{p}{p}・・・哦哦　對啦{p}{p}你好像成功{p}找到{clr:71D2FF}星之羅盤{clr:pop}了哪！{p}真想快點看看它{p}{p}你就先回到這兒來吧！{/ts}{/tp}
1C2D502B    B1
1C69503E    :
1CD64237    {ts:0.85}最高到達樓層{/ts}
1D1E546B    {ts:0.8}{p}{p}看上去是隻可愛的鬼怪小狗{p}雖是愛搗蛋讓人頭痛的狗狗{p}但應該也曾受牠相救{p}你被牠舔了幾次呀？{p}----------------------------------------------------{/ts}
1D726687    1F
1DCEADFE    {ts:0.8}{p}{p}是被推測為擁有{p}高度智慧的鬼怪{p}有時會操控念力{p}藉其力量對人做壞事{p}----------------------------------------------------{/ts}
1DE3013D    {tp:0.04}你平安回來了呀，{clr:51E949}路易吉{clr:pop}！{p}{p}先把{clr:71D2FF}鬼怪吸塵器{clr:pop}拿到這兒來・・・{/tp}
1DE3013E    {tp:0.04}我要謝謝你在最緊要的關頭{p}替我把那傢伙們捕捉起來！{p}一大群的鬼怪{p}果然是很嚇人的哪{/tp}
1DE3013F    {tp:0.04}只是　鬼怪研究這樁事{p}總是伴隨著那般恐懼的呀{p}才剛仔細觀察{p}幾隻鬼怪的同時{p}一個不留神・・・{/tp}
1DE30140    {tp:0.04}下一秒就碰上鬼怪性情大變{p}還凶狠地緊追在後・・・{p}只能拼了命地拔腿就跑！{p}{p}我的人生{p}就是不斷處在險境之中{/tp}
1DE30141    {tp:0.04}可是～呢！{p}{clr:51E949}路易吉{clr:pop}{p}享受其中樂趣{p}才是我{clr:51E949}「哎唷˙喂」{clr:pop}呀！{/tp}
1DE30142    {tp:0.04}你也要樂在其中哦{p}{clr:51E949}路易吉{clr:pop}{p}呼嘿　嘿　嘿！{/tp}
1E5EBF5E    {ts:0.85}我們在找的時鐘指針{p}被鬼怪帶著逃走了哦！{p}幸好那傢伙的鬼怪訊號很強{p}已經知道所在位置了！{/ts}
1E659232    {ts:0.8}{p}{p}好像每年{p}只會大量出現一次{p}也有傳聞說{p}屆時將照亮黑暗{p}----------------------------------------------------{/ts}
1E97973B    {ts:0.95}{clr:00CACB}A-4{clr:pop}　暗光燈！{/ts}
1ED557CB    {ts:0.85}收集到的金錢{/ts}
1EEEC189    {ts:0.85}受到的傷害{/ts}
1F05FE1A    {tp:0.01}{ts:0.95}怎麼了，{clr:51E949}路易吉{clr:pop}？{p}{p}什麼！？{p}{p}你說{clr:71D2FF}鬼怪吸塵器{clr:pop}{p}發揮不了作用？{/ts}{/tp}
1F05FE1B    {tp:0.04}{ts:0.95}有不可思議的防護罩{p}保護著是嗎・・・{p}嗯{p}{p}不過　你不用緊張{p}{p}我的{clr:71D2FF}鬼怪吸塵器{clr:pop}是無敵的！{p}{p}你先用{clr:71D2FF}Ａ拖拽{clr:pop}{p}扯開那不可思議的防護罩！{/ts}{/tp}
1F05FE1C    {tp:0.04}{ts:0.95}你知道{clr:71D2FF}Ａ拖拽{clr:pop}的用法吧？{p}{p}用{clr:71D2FF}鬼怪吸塵器{clr:pop}{p}制住那傢伙的行動之後{p}就不斷地吸{p}直到{clr:71D2FF}拖拽計量儀{clr:pop}全滿！{p}然後就在{clr:71D2FF}拖拽計量儀{clr:pop}全滿之後{p}按ɐ！{p}這樣就能發動{clr:71D2FF}Ａ拖拽{clr:pop}了！{/ts}{/tp}
1F322AE1    {ts:1.1}ʘ 照相機操作{/ts}
1F5A40CE    {ts:0.8}{p}{p}如果不盡快捕捉這種鬼怪{p}將造成溪谷食糧短缺{p}操作鬼怪吸塵器時{p}當心黏黏的物質{p}----------------------------------------------------{/ts}
1F5DC45C    {tp:0.04}{ts:0.95}進行得如何，{clr:51E949}路易吉{clr:pop}？{p}{p}我來教教你{p}走鋼筋時的訣竅吧{p}我真的是好親切呢{p}呼嘿{p}在鋼筋上的時候{p}要用{clr:71D2FF}3DS主機{clr:pop}來控制平衡呀！{/ts}{/tp}
1F5DC45D    {tp:0.04}{ts:0.95}然後呢{p}{p}要跳到{p}隔壁鋼筋上的時候{p}把{clr:71D2FF}滑控鈕{clr:pop}往左右移動！{p}{p}就能朝左朝右跳！{p}{p}跳就是了別猶豫{/ts}{/tp}
1FCAF0CF    {ts:0.9}返回多人遊戲選單{/ts}
1FE007FF    {vs:-10}{ts:0.8}{p} 往下看{p}{p}  （移動的同時）奔跑{p}{p}  （吸入的同時）躲避{/ts}{/vs}
203A359E    {ts:1.1}找不到隊伍{/ts}
20F2D8FF    {ts:0.84}採掘場{/ts}
2147C7F7    房間過關！
2150BDF9    {ts:0.85}{p}建立下載遊戲的隊伍{p}沒有軟體的其他玩家{p}可以從ＨＯＭＥ選單{p}下載遊戲後參加{/ts}
21879866    {tp:0.12}{ts:0.95}{clr:51E949}路{clr:pop}・・・{clr:51E949}吉{clr:pop}・・{p}・・・{clr:51E949}路易吉{clr:pop}，聽得・・嗎？{/ts}{/tp}
21879867    {tp:0.12}{ts:0.95}訊號・・不穩・・呀・・{p}{p}看來・・到最底層・・哪{/ts}{/tp}
21879868    {tp:0.12}{ts:0.95}{clr:FF9754}水晶室{clr:pop}・・{p}應該・・・在那附・・{p}小心・・哦！{/ts}{/tp}
21E0EE81    {ts:0.8} 閃光燈{/ts}
21FA4A0F    羽毛球
2229DE1B    {ts:0.98}若錯誤狀況無法修復{p}請洽詢您當地的任天堂維修服務中心{p}關於詳細聯絡資訊{p}請參閱Nintendo 3DS使用說明書{p}或 support.nintendo.com{/ts}
2246CAC0    {ts:0.84}？？？{/ts}
22511CDC    嚕騷靈
2278A5F8    ƃ{clr:F0DE8A}{0}{clr:pop}
22843A99    {ts:1.1}無法刪除儲存資料{p}{/ts}
22DD778E    內有惡犬！對抗大隻的鬼怪犬{p}需要隊伍成員同心協力！
22DD778F    在追逐者樓層要使用暗光燈！{p}尋找那傢伙們的足跡呀！！
22DD7790    捕獲鬼怪犬的秘訣就是{p}先掌握那傢伙們的藏身之地！
22E97599    {tp:0.04}{ts:0.95}怎麼啦，{clr:51E949}路易吉{clr:pop}？{p}{p}怎麼一臉苦惱呢？{p}{p}你聽好囉{/ts}{/tp}
22E9759A    {tp:0.12}{ts:0.95}眼前所見{p}{p}未必總是真實{/ts}{/tp}
22E9759B    {tp:0.04}{ts:0.95}可疑的地方{p}{p}就用{clr:71D2FF}暗光燈{clr:pop}{p}照看看吧！{/ts}{/tp}
22EEECF1    {ts:0.8}{p}{p}他似乎為了練就一身{p}如蒼蠅般狡猾的行動{p}而先從模仿外觀下手{p}{p}----------------------------------------------------{/ts}
23519063    {tp:0.04}{clr:51E949}路易吉{clr:pop}，你來了呀！{p}{p}・・・・・・・・・・・・・・・嗯？{p}{p}什麼？{p}{p}你說是我硬把你帶過來的？{/tp}
23519064    {tp:0.04}呼嘿　嘿　嘿！{p}{p}這種芝麻小事{p}你就別再計較啦！{p}總之・・・{p}{p}能夠再次見到你{p}我可是很高興的哪！{/tp}
23519065    {tp:0.04}實在是好久不見了・・・{p}{p}近來可好？{/tp}
23519066    {tp:0.04}・・・你問我？{p}{p}我還是老樣子{p}忙著研究鬼怪哪！{/tp}
23519067    {tp:0.04}在你我相識的{p}那個事件後{p}我成了{p}鬼怪學的權威！{p}如何？{p}很厲害吧？{/tp}
23519068    {tp:0.04}・・・哎呀{p}{p}不該閒聊這些的{/tp}
23519069    {tp:0.04}你看螢幕{p}{p}這是被稱為{clr:A554D0}「暗月」{clr:pop}的物體{p}{p}這個{clr:A554D0}「暗月」{clr:pop}{p}{p}似乎總會釋放{p}一股特殊的靈氣・・・{p}而那靈氣好像有著{p}能使鬼怪溫馴的力量{/tp}
2351906A    {tp:0.04}我到這{clr:FF9754}「鬼怪溪谷」{clr:pop}來{p}{p}正是為了研究{p}{clr:A554D0}暗月{clr:pop}的力量和鬼怪之間的關聯{p}在這兒的研究{p}原本一切都很順利・・・{p}可惜好景不常{/tp}
2351906B    {tp:0.01}突然{p}{p}那些乖巧的鬼怪們{p}{p}開始兇暴起來！{/tp}
23519083    {tp:0.04}就連我{p}都覺得不太妙{p}於是逃到這{p}安全的{clr:FF9754}「實驗室基地」{clr:pop}來・・・{p}目前講的你都懂吧・・・？{/tp}
23519084    {tp:0.04}・・・好{p}{p}那我就繼續說下去囉{p}{p}呃～　我剛剛說到哪了？{p}{p}・・・哦哦，對對對{p}然後是我逃到這兒之後的事{p}我逃到這{p}{clr:FF9754}實驗室基地{clr:pop}之後{p}就在調查這溪谷中{p}到底發生了什麼・・・{/tp}
23519085    {tp:0.04}竟然！{p}{p}飄浮在空中的{clr:A554D0}暗月{clr:pop}{p}{p}消失得無影無蹤！{p}{p}不但如此　還出現讓人發毛的大霧{p}籠罩了整個{clr:FF9754}鬼怪溪谷{clr:pop}{p}我也不清楚這場大霧{p}到底是從哪冒出來的{p}不過{p}{p}我能從這場大霧中察覺出{p}某種不祥的力量・・・{p}真是叫人發寒的大霧哇{/tp}
23519086    {tp:0.04}而鬼怪們・・・{p}{p}那些傢伙會忽然間變得兇暴{p}{p}想必也跟{clr:A554D0}暗月{clr:pop}消失一事{p}脫不了關係{/tp}
23519087    {tp:0.04}{clr:51E949}路易吉{clr:pop}！{p}{p}不能就這樣{p}放任鬼怪們不管！{p}再這麼袖手旁觀的話{p}{p}那些傢伙・・・{p}{p}可能就會飛出這個溪谷{p}在世界各處搗蛋！{p}如此一來{p}可就世界大亂了！{/tp}
23519088    {tp:0.12}還有啊・・・{p}{p}我擔心的{p}不僅如此{/tp}
23519089    {tp:0.04}如果終究無法掌握{clr:A554D0}暗月{clr:pop}的去向{p}{p}只能放任鬼怪們在世界各地搗蛋{p}{p}那我嘔心瀝血的研究成果{/tp}
2351908A    {tp:0.01}可能就得全化為泡影了！{p}{p}我的研究成果無論如何{p}都絕不能化為泡影！！{p}畢竟對我來說{p}{p}鬼怪研究僅次於{p}性命那麼重要哪！{p}呼嘿～！！！！{/tp}
2351908B    {tp:0.12}・・・・・・・・・・・・・・・・・{p}{p}・・・・・・・・・・・・・・・・・{p}{p}・・・咳咳{p}{p}言歸正傳{/tp}
2351908C    {tp:0.04}你看看這個，{clr:51E949}路易吉{clr:pop}！{p}{p}這是我在逃到這裡的途中{p}無意間找到的東西{p}仔細一瞧，發現這{p}應該就是{clr:A554D0}暗月{clr:pop}的一部分{p}不過似乎受到{p}詭異能量的污染{p}{clr:A554D0}暗月{clr:pop}特有的靈氣{p}就被封印起來了哪{/tp}
235190A4    {tp:0.01}可～是呢，{clr:51E949}路易吉{clr:pop}！！{p}{p}遇到這種情形{p}我可不能眼睜睜就這樣看著！{/tp}
235190A5    {tp:0.04}幸好我聰明過人{p}{p}料到會有這種情況發生{p}早就準備了法寶！{p}你往後站一些！{p}讓你看看我的新發明{/tp}
235190A6    {tp:0.04}呼嘿　嘿～！{p}{p}成功囉，{clr:51E949}路易吉{clr:pop}！{p}詭異的能量消失啦！{/tp}
235190A7    {tp:0.04}・・・嗯？{p}{p}外頭的情況好像不太對勁哪{/tp}
235190A8    {tp:0.04}這是怎麼一回事！？{p}{p}等等・・・{/tp}
235190A9    {tp:0.04}就用{clr:FF9754}實驗室基地{clr:pop}的雷達{p}看一下{clr:FF9754}鬼怪溪谷{clr:pop}的情形好了{/tp}
235190AA    {tp:0.04}哦哦！{p}{p}這附近的{p}大霧漸漸散去了！？{p}・・・那我大概明白囉！{p}{p}這肯定跟{clr:A554D0}暗月碎片{clr:pop}的力量{p}大有關聯！{p}是{clr:A554D0}暗月碎片{clr:pop}原有的力量{p}{p}驅散了{p}這叫人發毛的大霧！{/tp}
235190AB    {tp:0.04}那也就是說{p}{p}只要將{clr:A554D0}暗月碎片{clr:pop}全部{p}都收集到手{p}這溪谷裡所發生的怪象{p}就能一次解決！{/tp}
235190AC    {tp:0.04}好，既然目的釐清了{p}{p}{clr:51E949}路易吉{clr:pop}，該你出場了！{p}{p}不好意思　就代替我{p}{p}把{clr:A554D0}暗月碎片{clr:pop}{p}給找出來好嗎？{p}・・・嗯？{p}我？{p}我當然是{p}很想自己去的囉{p}可是要撿這{clr:A554D0}碎片{clr:pop}的時候{p}不小心閃到腰哪{/tp}
235190AD    {tp:0.12}啊好痛好痛・・・・・・{/tp}
235190C5    {tp:0.04}在那之後{p}我就離不開這張椅子了{p}真不好意思哪{p}{p}而且哪・・・{p}{p}不把{clr:A554D0}暗月{clr:pop}給恢復原狀{p}你也回不了家呀{p}如果想快點回家{p}{p}就最好快點把{clr:A554D0}暗月碎片{p}{clr:pop}給我收集過來！{p}加油囉，{clr:51E949}路易吉{clr:pop}！{/tp}
235190C6    {tp:0.04}・・・・・・・・・・・・・・・・・{p}{p}・・・什麼？{p}{p}你說{p}「不知道該找哪裡」？{p}那就去大霧剛散開的地方{p}{p}到{clr:FF9754}「怨念宅邸」{clr:pop}去吧{p}{p}{clr:FF9754}實驗室基地{clr:pop}的雷達{p}具有偵測污染物・・・{p}也就是具備了{p}能找出{clr:A554D0}暗月碎片{clr:pop}的功能{/tp}
235190C7    {tp:0.04}雷達已經偵測到{p}{p}那棟宅邸發出{p}{clr:A554D0}暗月{clr:pop}的訊號哪！{p}馬上就前往宅邸{p}{p}把{clr:A554D0}暗月碎片{clr:pop}{p}給收回來！{p}你會幫忙的對吧，{clr:51E949}路易吉{clr:pop}！{/tp}
23F94215    {ts:1.1}點觸回應{/ts}
244FE22E    {ts:0.9}在您開始享受通訊功能的服務之前{p}您必須先同意使用協議　請在主機設定中{p}依序選擇「網路設定」→「其他資訊」→{p}「確認使用協議」，同意最新的使用協議{/ts}
249D0618    {ts:0.84}置物間{/ts}
252D6BFA    {tp:0.04}你回來啦，{clr:51E949}路易吉{clr:pop}！{/tp}
252D6BFB    {tp:0.04}先把{clr:71D2FF}鬼怪吸塵器{clr:pop}{p}裡頭的東西交出來吧{/tp}
252D6BFC    {tp:0.12}那個模型裡頭・・・{p}{p}我記得是・・・・・・{/tp}
252D6BFD    {tp:0.04}・・・嗯{p}{p}我可能得花些時間準備{/tp}
252D6BFE    {tp:0.04}不好意思{p}可以先等我完成工作嗎？{p}那就待會見啦，{clr:51E949}路易吉{clr:pop}！{/tp}
25A04DA8    {ts:0.9}狩獵者高塔{/ts}
25F9AAF0    {tp:0.01}{ts:0.95}・・・{clr:51E949}路易吉{clr:pop}，聽得到嗎？{p}{p}哦哦　太好了！！{p}你沒事呀{/ts}{/tp}
25F9AAF1    {tp:0.04}{ts:0.95}・・・嗯嗯{p}{p}什麼？{p}{p}這次竟然把樓梯{p}變成了鬼怪嗎・・・{p}那傢伙的力量{p}到底有多強大？{p}算了不要緊{p}{p}總而言之呢{p}{p}看來你順利找到{p}{clr:A554D0}暗月碎片{clr:pop}啦{/ts}{/tp}
25F9AAF2    {tp:0.04}{ts:0.95}在高處觀賞風景{p}是很愜意・・・{p}但你還是先回到{p}{clr:FF9754}實驗室基地{clr:pop}吧！{/ts}{/tp}
2600340C    {ts:0.95} 鬼怪軍團總攻擊～！{/ts}
2656AEE3    其他玩家{p}下載資料中・・・
26726134    {tp:0.12}{ts:0.95}{clr:51E949}路{clr:pop}・・{clr:51E949}吉{clr:pop}・・・{p}・・・{clr:51E949}路易吉{clr:pop}　聽得到嗎？{/ts}{/tp}
26726135    {tp:0.04}{ts:0.95}是我呀　是我{clr:51E949}哎唷˙喂{clr:pop}{p}{p}我在{clr:FF9754}實驗室基地{clr:pop}用{clr:71D2FF}ＤＳ{clr:pop}和你通話！{p}{p}在這兒也能把你的臉{p}看得很～清楚哦{/ts}{/tp}
26726136    {tp:0.04}{ts:0.95}・・・嗯{p}{p}看來{p}你還在害怕呀{p}你就先冷靜一下吧{p}{p}老那樣駝著背的話{p}看得見的東西也要看不見囉{p}哎！{p}{p}把背挺直{p}打起精神來！{p}知道了嗎？{/ts}{/tp}
26726137    {tp:0.04}{ts:0.95}・・・・・・・・・・・・・・{p}{p}・・・順便告訴你哦{p}{p}走路的時候{p}按著ɓ不放{p}就能往前{clr:71D2FF}衝{clr:pop}哦！{p}{p}就是所謂的{clr:71D2FF}Ｂ衝{clr:pop}呀！{p}{p}記得也試試看吧！{/ts}{/tp}
26AACB2D    {ts:0.85}到達樓層{/ts}
26F75F8A    {tp:0.04}{ts:0.95}完工了嗎，{clr:51E949}路易吉{clr:pop}{p}{p}很好　　回到這邊來就對了！{/ts}{/tp}
2723469F    {ts:0.85}宅邸裡怪象的起因{p}似乎就在地下室{p}我知道你很想逃跑{p}但還是給我去調查！{/ts}
272DED9B    {ts:0.85}削減最多鬼怪生命力！{/ts}
2735C031    {ts:0.8}{p}{p}要不是餓到暴躁的話{p}其實這種鬼怪有著{p}如花瓣一般纖細的心靈{p}不過似乎沒有不餓的時候{p}----------------------------------------------------{/ts}
274D11F5    {tp:0.04}呼嘿　嘿　嘿！{p}你平安回來了，{clr:51E949}路易吉{clr:pop}！{/tp}
274D11F6    {tp:0.01}收穫不少哪！{p}{p}看來你捕獲了{p}我不曾見過的鬼怪！{p}謝謝囉！{/tp}
274D11F8    {tp:0.04}大樓的機能{p}好像也慢慢復原了{/tp}
274D11F9    {tp:0.04}如此一來，也能{p}更進一步調查這兒了{/tp}
274D11FA    {tp:0.04}下一個任務也拜託你囉！{p}{clr:51E949}路易吉{clr:pop}！{/tp}
2751B2FD    {ts:0.84}遊戲室{/ts}
275C6174    {ts:0.95}百鬼夜行坑道的寶石{/ts}
277847B0    {ts:0.8}{p}{p}他期盼著能長得像{p}真正的虎鯨一樣大{p}{p}{p}----------------------------------------------------{/ts}
27807923    {vs:-18}{ts:0.8}{p} 吸入{/ts}{/vs}
2796D348    紅金幣挑戰！
27C0537B    {ts:0.9}不要{/ts}
27D5D741    {ts:1.1}可以玩多人遊戲囉！{/ts}
27D9DE94    {ts:0.84}主實驗室{/ts}
280DF794    獲得加時器！
283B6E51    {ts:0.84}控制室通道{/ts}
288651CB    向日葵
28EB0F88    {ts:0.9}建在鬼怪溪谷入口的宅邸{p}住在這兒的是奇妙的鬼怪們{/ts}
296C0CFD    No Mission
29FFD516    {tp:0.01}我已經做好準備{p}可以讓你進入鐵道模型囉！{/tp}
29FFD517    {tp:0.04}至於能不能傳送到鐵道模型中呢{/tp}
29FFD518    {tp:0.04}理論上來說是沒有問題・・・{p}{p}不過到目前為止{p}還沒有任何人試過呢{/tp}
29FFD519    {tp:0.04}能夠把你的身體{p}順利傳送過去的機率大約５０％・・・{/tp}
29FFD51A    {tp:0.04}・・・嗯？　怎麼了？{p}{p}該不會是害怕了吧？{/tp}
29FFD51B    {tp:0.01}呼嘿　嘿　嘿！{p}{p}沒什麼好怕的吧？{/tp}
29FFD51C    {tp:0.01}成功率可有５０％耶！{p}{p}有句俗話也說五十步笑百步呀！{p}{p}５０％跟１００％差不到哪裡去啦！{/tp}
29FFD51D    {tp:0.01}何況　想要救出你哥哥{p}也只有這個方法可行！{p}我猜一定沒問題的！{p}{p}你就相信我　去吧！{/tp}
29FFD51E    {tp:0.04}那我就{p}啟動{clr:71D2FF}ＧＣ{clr:pop}的開關囉{/tp}
2AB1E0A8    超級嚕普普
2ACCBD1C    {ts:0.95}{clr:00CACB}B-4{clr:pop}　找出鑰匙～！{/ts}
2B0A7E59    {tp:0.04}{ts:0.95}{clr:51E949}路易吉{clr:pop}，是我{p}{p}我這兒也能聽見{p}讓人發毛的笑聲・・・{p}到底是何方神聖？{p}{p}嗯・・・{p}{p}總覺得這笑聲{p}似曾相識・・・{p}你有印象嗎？{/ts}{/tp}
2B0A7E5A    {tp:0.04}{ts:0.95}嗯？{p}那是・・・{p}哦哦{p}看來你拿到{clr:71D2FF}暗光燈{clr:pop}了呀！{p}做得好哦，{clr:51E949}路易吉{clr:pop}！{/ts}{/tp}
2B0A7E5B    {tp:0.04}{ts:0.95}只要用那把燈探照{p}就能讓{clr:51E949}咒玉{clr:pop}現出原形哦！{/ts}{/tp}
2B0A7E5C    {tp:0.04}{ts:0.95}朝著可疑的地方・・・{p}{p}長按ɏ試試吧！{p}{p}會跑出什麼呢　真叫人期待哦{/ts}{/tp}
2B4CA882    {ts:1.1}找不到存取點{/ts}
2B834D8E    {vs:-10}{ts:0.84}{p}　收集紅金幣！{/ts}{/vs}
2B98D6EF    {ts:0.85}{p}　標準難度{/ts}
2CC1A6C0    {tp:0.01}無非是被拿到那扇{p}{clr:71D2FF}鬼怪之門{clr:pop}的另一頭去了！{/tp}
2D3E0B92    {tp:0.01}可是～哪　{clr:51E949}路易吉{clr:pop}！{/tp}
2D3E0BB3    {tp:0.04}只要有我發明的「那個」{p}就能把鬼怪們殺個措手不及！{p}雖然我很想立刻就{p}把那個道具交給你{p}但是我這個老糊塗・・・{p}{p}一心只顧著逃命{p}就把它給忘在宅邸裡頭了{p}不好意思啊　能不能幫我拿過來哪？{/tp}
2D3E0BB4    {tp:0.04}也不是要一物換一物啦・・・{p}{p}不過既然你要替我去宅邸{p}就送你一份禮物吧！{/tp}
2D3E0C16    {tp:0.04}來　我來測試一下{p}{clr:71D2FF}ＤＳ{clr:pop}的通訊功能好了{/tp}
2D3E0C17    {tp:0.04}很好　看來是可以正常通訊哪{p}{p}地圖資料已經{p}傳送到裡頭囉{p}我會在重要位置{p}標上{clr:FF9754}「！」{clr:pop}的標誌{p}你可要時常確認哦！{/tp}
2D3E0C18    {tp:0.04}我記得捉鬼的道具{p}應該就放在那個房間裡{p}先到那個房間去吧！{p}{p}明白了嗎？{p}{p}・・・好{/tp}
2D8A827C    {tp:0.04}{ts:0.95}喂，{clr:51E949}路易吉{clr:pop}{p}{p}聽得到嗎？{p}{p}我只是想說　{p}你該不會迷路了吧{/ts}{/tp}
2D8A827D    {tp:0.04}{ts:0.95}先調查{clr:FF9754}玄關{clr:pop}哦{p}{p}那兒應該有扇門{p}上面有個類似風車的東西{p}從那兒應該就可以{p}進入大樹裡頭{/ts}{/tp}
2DD0C17A    {ts:0.9}不要{/ts}
2DE7534B    2F
2E14140E    {ts:0.8}捕獲的鬼怪{/ts}
2E6108D3    烏龜
2E77C051    {tp:0.04}準備好了嗎，{clr:51E949}路易吉{clr:pop}？{/tp}
2E77C052    {tp:0.04}等不及要告訴你一個好消息！{/tp}
2E77C053    {tp:0.04}我用雷達{p}再次掃描這個地區・・・{p}竟然！{p}{p}偵測到那棵大樹之中{p}有{clr:A554D0}暗月{clr:pop}的訊號！{/tp}
2E77C054    {tp:0.04}這突如其來的訊號{p}雖然我也摸不著頭緒・・・{p}但肯定得歸功於{p}不忘再次掃描的我！{p}多虧了我！{p}{p}天才　{clr:51E949}哎唷˙喂{clr:pop}！{p}{p}呼嘿　嘿　嘿{/tp}
2E77C055    {tp:0.04}・・・嗯？{p}{p}什麼什麼？{p}{p}你說　進得去大樹裡頭嗎？{p}{p}那當然囉{p}{p}巨大的樹根・・・{p}{p}如果我沒記錯{p}入口就在那附近{/tp}
2E77C056    {tp:0.04}・・・好{p}{p}偵測到{clr:A554D0}暗月{clr:pop}訊號的位置資訊{p}我傳送到{clr:71D2FF}ＤＳ的地圖{clr:pop}上哦{p}你看看　就是標有{clr:FF9754}「！」{clr:pop}的地方{/tp}
2E77C057    {tp:0.04}偵測到的訊號{p}就是從那個位置所發出{/tp}
2E77C058    {tp:0.04}趕緊在鬼怪們{p}帶著{clr:A554D0}暗月碎片{clr:pop}離開之前{p}替我把它收回來吧！{p}{p}拜託你囉，{clr:51E949}路易吉{clr:pop}！{/tp}
2EB10FAA    {tp:0.04}{ts:0.95}如何？{p}{p}機關啟動了嗎？{/ts}{/tp}
2EB10FAB    {tp:0.12}{ts:0.95}・・・是嗎{p}不做些什麼是沒辦法啟動的嗎・・・{/ts}{/tp}
2EB10FAC    {tp:0.04}{ts:0.95}看來這下得要{p}重新組裝它才行哪{/ts}{/tp}
2EB10FAD    {tp:0.04}{ts:0.95}好　你就先回到{p}{clr:FF9754}實驗室基地{clr:pop}來吧{/ts}{/tp}
