app_common.dat
msg_common_big_18_keywait	[~ 0]
ATKMSG_Z_N_009	霸主[VAR 0101(0000)]使出了\nＺ雷电拳！
ATKMSG_Z_M_010	[VAR 0101(0000)]使出了\nＺ抓！
ATKMSG_Z_Y_010	野生的[VAR 0101(0000)]使出了\nＺ抓！
ATKMSG_Z_E_010	对手的[VAR 0101(0000)]使出了\nＺ抓！
ATKMSG_Z_N_010	霸主[VAR 0101(0000)]使出了\nＺ抓！
ATKMSG_Z_M_011	[VAR 0101(0000)]使出了\nＺ夹住！
ATKMSG_Z_Y_011	野生的[VAR 0101(0000)]使出了\nＺ夹住！
ATKMSG_Z_E_011	对手的[VAR 0101(0000)]使出了\nＺ夹住！
ATKMSG_Z_N_011	霸主[VAR 0101(0000)]使出了\nＺ夹住！
ATKMSG_Z_M_012	[VAR 0101(0000)]使出了\nＺ断头钳！
ATKMSG_Z_Y_012	野生的[VAR 0101(0000)]使出了\nＺ断头钳！
ATKMSG_Z_E_012	对手的[VAR 0101(0000)]使出了\nＺ断头钳！
ATKMSG_Z_N_012	霸主[VAR 0101(0000)]使出了\nＺ断头钳！
ATKMSG_Z_M_013	[VAR 0101(0000)]使出了\nＺ旋风刀！
ATKMSG_Z_Y_013	野生的[VAR 0101(0000)]使出了\nＺ旋风刀！
ATKMSG_Z_E_013	对手的[VAR 0101(0000)]使出了\nＺ旋风刀！
ATKMSG_Z_N_013	霸主[VAR 0101(0000)]使出了\nＺ旋风刀！
ATKMSG_Z_M_014	[VAR 0101(0000)]使出了\nＺ剑舞！
ATKMSG_Z_Y_014	野生的[VAR 0101(0000)]使出了\nＺ剑舞！
ATKMSG_Z_E_014	对手的[VAR 0101(0000)]使出了\nＺ剑舞！
ATKMSG_Z_N_014	霸主[VAR 0101(0000)]使出了\nＺ剑舞！
ATKMSG_Z_M_015	[VAR 0101(0000)]使出了\nＺ居合斩！
ATKMSG_Z_Y_015	野生的[VAR 0101(0000)]使出了\nＺ居合斩！
ATKMSG_Z_E_015	对手的[VAR 0101(0000)]使出了\nＺ居合斩！
ATKMSG_Z_N_015	霸主[VAR 0101(0000)]使出了\nＺ居合斩！
ATKMSG_Z_M_016	[VAR 0101(0000)]使出了\nＺ起风！
ATKMSG_Z_Y_016	野生的[VAR 0101(0000)]使出了\nＺ起风！
ATKMSG_Z_E_016	对手的[VAR 0101(0000)]使出了\nＺ起风！
ATKMSG_Z_N_016	霸主[VAR 0101(0000)]使出了\nＺ起风！
ATKMSG_Z_M_017	[VAR 0101(0000)]使出了\nＺ翅膀攻击！
ATKMSG_Z_Y_017	野生的[VAR 0101(0000)]使出了\nＺ翅膀攻击！
ATKMSG_Z_E_017	对手的[VAR 0101(0000)]使出了\nＺ翅膀攻击！
ATKMSG_Z_N_017	霸主[VAR 0101(0000)]使出了\nＺ翅膀攻击！
ATKMSG_Z_M_018	[VAR 0101(0000)]使出了\nＺ吹飞！
ATKMSG_Z_Y_018	野生的[VAR 0101(0000)]使出了\nＺ吹飞！
ATKMSG_Z_E_018	对手的[VAR 0101(0000)]使出了\nＺ吹飞！
ATKMSG_Z_N_018	霸主[VAR 0101(0000)]使出了\nＺ吹飞！
ATKMSG_Z_M_019	[VAR 0101(0000)]使出了\nＺ飞翔！
ATKMSG_Z_Y_019	野生的[VAR 0101(0000)]使出了\nＺ飞翔！
ATKMSG_Z_E_019	对手的[VAR 0101(0000)]使出了\nＺ飞翔！
ATKMSG_Z_N_019	霸主[VAR 0101(0000)]使出了\nＺ飞翔！
ATKMSG_Z_M_020	[VAR 0101(0000)]使出了\nＺ绑紧！
ATKMSG_Z_Y_020	野生的[VAR 0101(0000)]使出了\nＺ绑紧！
ATKMSG_Z_E_020	对手的[VAR 0101(0000)]使出了\nＺ绑紧！
ATKMSG_Z_N_020	霸主[VAR 0101(0000)]使出了\nＺ绑紧！
ATKMSG_Z_M_021	[VAR 0101(0000)]使出了\nＺ摔打！
ATKMSG_Z_Y_021	野生的[VAR 0101(0000)]使出了\nＺ摔打！
ATKMSG_Z_E_021	对手的[VAR 0101(0000)]使出了\nＺ摔打！
ATKMSG_Z_N_021	霸主[VAR 0101(0000)]使出了\nＺ摔打！
ATKMSG_Z_M_022	[VAR 0101(0000)]使出了\nＺ藤鞭！
ATKMSG_Z_Y_022	野生的[VAR 0101(0000)]使出了\nＺ藤鞭！
ATKMSG_Z_E_022	对手的[VAR 0101(0000)]使出了\nＺ藤鞭！
ATKMSG_Z_N_022	霸主[VAR 0101(0000)]使出了\nＺ藤鞭！
ATKMSG_Z_M_023	[VAR 0101(0000)]使出了\nＺ踩踏！
ATKMSG_Z_Y_023	野生的[VAR 0101(0000)]使出了\nＺ踩踏！
ATKMSG_Z_E_023	对手的[VAR 0101(0000)]使出了\nＺ踩踏！
ATKMSG_Z_N_023	霸主[VAR 0101(0000)]使出了\nＺ踩踏！
ATKMSG_Z_M_024	[VAR 0101(0000)]使出了\nＺ二连踢！
ATKMSG_Z_Y_024	野生的[VAR 0101(0000)]使出了\nＺ二连踢！
ATKMSG_Z_E_024	对手的[VAR 0101(0000)]使出了\nＺ二连踢！
ATKMSG_Z_N_024	霸主[VAR 0101(0000)]使出了\nＺ二连踢！
ATKMSG_Z_M_025	[VAR 0101(0000)]使出了\nＺ百万吨重踢！
ATKMSG_Z_Y_025	野生的[VAR 0101(0000)]使出了\nＺ百万吨重踢！
ATKMSG_Z_E_025	对手的[VAR 0101(0000)]使出了\nＺ百万吨重踢！
ATKMSG_Z_N_025	霸主[VAR 0101(0000)]使出了\nＺ百万吨重踢！
ATKMSG_Z_M_026	[VAR 0101(0000)]使出了\nＺ飞踢！
ATKMSG_Z_Y_026	野生的[VAR 0101(0000)]使出了\nＺ飞踢！
ATKMSG_Z_E_026	对手的[VAR 0101(0000)]使出了\nＺ飞踢！
ATKMSG_Z_N_026	霸主[VAR 0101(0000)]使出了\nＺ飞踢！
ATKMSG_Z_M_027	[VAR 0101(0000)]使出了\nＺ回旋踢！
ATKMSG_Z_Y_027	野生的[VAR 0101(0000)]使出了\nＺ回旋踢！
ATKMSG_Z_E_027	对手的[VAR 0101(0000)]使出了\nＺ回旋踢！
ATKMSG_Z_N_027	霸主[VAR 0101(0000)]使出了\nＺ回旋踢！
ATKMSG_Z_M_028	[VAR 0101(0000)]使出了\nＺ泼沙！
ATKMSG_Z_Y_028	野生的[VAR 0101(0000)]使出了\nＺ泼沙！
ATKMSG_Z_E_028	对手的[VAR 0101(0000)]使出了\nＺ泼沙！
ATKMSG_Z_N_028	霸主[VAR 0101(0000)]使出了\nＺ泼沙！
ATKMSG_Z_M_029	[VAR 0101(0000)]使出了\nＺ头锤！
ATKMSG_Z_Y_029	野生的[VAR 0101(0000)]使出了\nＺ头锤！
ATKMSG_Z_E_029	对手的[VAR 0101(0000)]使出了\nＺ头锤！
ATKMSG_Z_N_029	霸主[VAR 0101(0000)]使出了\nＺ头锤！
ATKMSG_Z_M_030	[VAR 0101(0000)]使出了\nＺ角撞！
ATKMSG_Z_Y_030	野生的[VAR 0101(0000)]使出了\nＺ角撞！
ATKMSG_Z_E_030	对手的[VAR 0101(0000)]使出了\nＺ角撞！
ATKMSG_Z_N_030	霸主[VAR 0101(0000)]使出了\nＺ角撞！
ATKMSG_Z_M_031	[VAR 0101(0000)]使出了\nＺ乱击！
ATKMSG_Z_Y_031	野生的[VAR 0101(0000)]使出了\nＺ乱击！
ATKMSG_Z_E_031	对手的[VAR 0101(0000)]使出了\nＺ乱击！
ATKMSG_Z_N_031	霸主[VAR 0101(0000)]使出了\nＺ乱击！
ATKMSG_Z_M_032	[VAR 0101(0000)]使出了\nＺ角钻！
ATKMSG_Z_Y_032	野生的[VAR 0101(0000)]使出了\nＺ角钻！
ATKMSG_Z_E_032	对手的[VAR 0101(0000)]使出了\nＺ角钻！
ATKMSG_Z_N_032	霸主[VAR 0101(0000)]使出了\nＺ角钻！
ATKMSG_Z_M_033	[VAR 0101(0000)]使出了\nＺ撞击！
ATKMSG_Z_Y_033	野生的[VAR 0101(0000)]使出了\nＺ撞击！
ATKMSG_Z_E_033	对手的[VAR 0101(0000)]使出了\nＺ撞击！
ATKMSG_Z_N_033	霸主[VAR 0101(0000)]使出了\nＺ撞击！
ATKMSG_Z_M_034	[VAR 0101(0000)]使出了\nＺ泰山压顶！
ATKMSG_Z_Y_034	野生的[VAR 0101(0000)]使出了\nＺ泰山压顶！
ATKMSG_Z_E_034	对手的[VAR 0101(0000)]使出了\nＺ泰山压顶！
ATKMSG_Z_N_034	霸主[VAR 0101(0000)]使出了\nＺ泰山压顶！
ATKMSG_Z_M_035	[VAR 0101(0000)]使出了\nＺ紧束！
ATKMSG_Z_Y_035	野生的[VAR 0101(0000)]使出了\nＺ紧束！
ATKMSG_Z_E_035	对手的[VAR 0101(0000)]使出了\nＺ紧束！
ATKMSG_Z_N_035	霸主[VAR 0101(0000)]使出了\nＺ紧束！
ATKMSG_Z_M_036	[VAR 0101(0000)]使出了\nＺ猛撞！
ATKMSG_Z_Y_036	野生的[VAR 0101(0000)]使出了\nＺ猛撞！
ATKMSG_Z_E_036	对手的[VAR 0101(0000)]使出了\nＺ猛撞！
ATKMSG_Z_N_036	霸主[VAR 0101(0000)]使出了\nＺ猛撞！
ATKMSG_Z_M_037	[VAR 0101(0000)]使出了\nＺ大闹一番！
ATKMSG_Z_Y_037	野生的[VAR 0101(0000)]使出了\nＺ大闹一番！
ATKMSG_Z_E_037	对手的[VAR 0101(0000)]使出了\nＺ大闹一番！
ATKMSG_Z_N_037	霸主[VAR 0101(0000)]使出了\nＺ大闹一番！
ATKMSG_Z_M_038	[VAR 0101(0000)]使出了\nＺ舍身冲撞！
ATKMSG_Z_Y_038	野生的[VAR 0101(0000)]使出了\nＺ舍身冲撞！
ATKMSG_Z_E_038	对手的[VAR 0101(0000)]使出了\nＺ舍身冲撞！
ATKMSG_Z_N_038	霸主[VAR 0101(0000)]使出了\nＺ舍身冲撞！
ATKMSG_Z_M_039	[VAR 0101(0000)]使出了\nＺ摇尾巴！
ATKMSG_Z_Y_039	野生的[VAR 0101(0000)]使出了\nＺ摇尾巴！
ATKMSG_Z_E_039	对手的[VAR 0101(0000)]使出了\nＺ摇尾巴！
ATKMSG_Z_N_039	霸主[VAR 0101(0000)]使出了\nＺ摇尾巴！
ATKMSG_Z_M_040	[VAR 0101(0000)]使出了\nＺ毒针！
ATKMSG_Z_Y_040	野生的[VAR 0101(0000)]使出了\nＺ毒针！
ATKMSG_Z_E_040	对手的[VAR 0101(0000)]使出了\nＺ毒针！
ATKMSG_Z_N_040	霸主[VAR 0101(0000)]使出了\nＺ毒针！
ATKMSG_Z_M_041	[VAR 0101(0000)]使出了\nＺ双针！
ATKMSG_Z_Y_041	野生的[VAR 0101(0000)]使出了\nＺ双针！
ATKMSG_Z_E_041	对手的[VAR 0101(0000)]使出了\nＺ双针！
ATKMSG_Z_N_041	霸主[VAR 0101(0000)]使出了\nＺ双针！
ATKMSG_Z_M_042	[VAR 0101(0000)]使出了\nＺ飞弹针！
ATKMSG_Z_Y_042	野生的[VAR 0101(0000)]使出了\nＺ飞弹针！
ATKMSG_Z_E_042	对手的[VAR 0101(0000)]使出了\nＺ飞弹针！
ATKMSG_Z_N_042	霸主[VAR 0101(0000)]使出了\nＺ飞弹针！
ATKMSG_Z_M_043	[VAR 0101(0000)]使出了\nＺ瞪眼！
ATKMSG_Z_Y_043	野生的[VAR 0101(0000)]使出了\nＺ瞪眼！
ATKMSG_Z_E_043	对手的[VAR 0101(0000)]使出了\nＺ瞪眼！
ATKMSG_Z_N_043	霸主[VAR 0101(0000)]使出了\nＺ瞪眼！
ATKMSG_Z_M_044	[VAR 0101(0000)]使出了\nＺ咬住！
ATKMSG_Z_Y_044	野生的[VAR 0101(0000)]使出了\nＺ咬住！
ATKMSG_Z_E_044	对手的[VAR 0101(0000)]使出了\nＺ咬住！
ATKMSG_Z_N_044	霸主[VAR 0101(0000)]使出了\nＺ咬住！
ATKMSG_Z_M_045	[VAR 0101(0000)]使出了\nＺ叫声！
ATKMSG_Z_Y_045	野生的[VAR 0101(0000)]使出了\nＺ叫声！
ATKMSG_Z_E_045	对手的[VAR 0101(0000)]使出了\nＺ叫声！
ATKMSG_Z_N_045	霸主[VAR 0101(0000)]使出了\nＺ叫声！
ATKMSG_Z_M_046	[VAR 0101(0000)]使出了\nＺ吼叫！
ATKMSG_Z_Y_046	野生的[VAR 0101(0000)]使出了\nＺ吼叫！
ATKMSG_Z_E_046	对手的[VAR 0101(0000)]使出了\nＺ吼叫！
ATKMSG_Z_N_046	霸主[VAR 0101(0000)]使出了\nＺ吼叫！
ATKMSG_Z_M_047	[VAR 0101(0000)]使出了\nＺ唱歌！
ATKMSG_Z_Y_047	野生的[VAR 0101(0000)]使出了\nＺ唱歌！
ATKMSG_Z_E_047	对手的[VAR 0101(0000)]使出了\nＺ唱歌！
ATKMSG_Z_N_047	霸主[VAR 0101(0000)]使出了\nＺ唱歌！
ATKMSG_Z_M_048	[VAR 0101(0000)]使出了\nＺ超音波！
ATKMSG_Z_Y_048	野生的[VAR 0101(0000)]使出了\nＺ超音波！
ATKMSG_Z_E_048	对手的[VAR 0101(0000)]使出了\nＺ超音波！
ATKMSG_Z_N_048	霸主[VAR 0101(0000)]使出了\nＺ超音波！
ATKMSG_Z_M_049	[VAR 0101(0000)]使出了\nＺ音爆！
ATKMSG_Z_Y_049	野生的[VAR 0101(0000)]使出了\nＺ音爆！
ATKMSG_Z_E_049	对手的[VAR 0101(0000)]使出了\nＺ音爆！
ATKMSG_Z_N_049	霸主[VAR 0101(0000)]使出了\nＺ音爆！
ATKMSG_Z_M_050	[VAR 0101(0000)]使出了\nＺ定身法！
ATKMSG_Z_Y_050	野生的[VAR 0101(0000)]使出了\nＺ定身法！
ATKMSG_Z_E_050	对手的[VAR 0101(0000)]使出了\nＺ定身法！
ATKMSG_Z_N_050	霸主[VAR 0101(0000)]使出了\nＺ定身法！
ATKMSG_Z_M_051	[VAR 0101(0000)]使出了\nＺ溶解液！
ATKMSG_Z_Y_051	野生的[VAR 0101(0000)]使出了\nＺ溶解液！
ATKMSG_Z_E_051	对手的[VAR 0101(0000)]使出了\nＺ溶解液！
ATKMSG_Z_N_051	霸主[VAR 0101(0000)]使出了\nＺ溶解液！
ATKMSG_Z_M_052	[VAR 0101(0000)]使出了\nＺ火花！
ATKMSG_Z_Y_052	野生的[VAR 0101(0000)]使出了\nＺ火花！
ATKMSG_Z_E_052	对手的[VAR 0101(0000)]使出了\nＺ火花！
ATKMSG_Z_N_052	霸主[VAR 0101(0000)]使出了\nＺ火花！
ATKMSG_Z_M_053	[VAR 0101(0000)]使出了\nＺ喷射火焰！
ATKMSG_Z_Y_053	野生的[VAR 0101(0000)]使出了\nＺ喷射火焰！
ATKMSG_Z_E_053	对手的[VAR 0101(0000)]使出了\nＺ喷射火焰！
ATKMSG_Z_N_053	霸主[VAR 0101(0000)]使出了\nＺ喷射火焰！
ATKMSG_Z_M_054	[VAR 0101(0000)]使出了\nＺ白雾！
ATKMSG_Z_Y_054	野生的[VAR 0101(0000)]使出了\nＺ白雾！
ATKMSG_Z_E_054	对手的[VAR 0101(0000)]使出了\nＺ白雾！
ATKMSG_Z_N_054	霸主[VAR 0101(0000)]使出了\nＺ白雾！
ATKMSG_Z_M_055	[VAR 0101(0000)]使出了\nＺ水枪！
ATKMSG_Z_Y_055	野生的[VAR 0101(0000)]使出了\nＺ水枪！
ATKMSG_Z_E_055	对手的[VAR 0101(0000)]使出了\nＺ水枪！
ATKMSG_Z_N_055	霸主[VAR 0101(0000)]使出了\nＺ水枪！
ATKMSG_Z_M_056	[VAR 0101(0000)]使出了\nＺ水炮！
ATKMSG_Z_Y_056	野生的[VAR 0101(0000)]使出了\nＺ水炮！
ATKMSG_Z_E_056	对手的[VAR 0101(0000)]使出了\nＺ水炮！
ATKMSG_Z_N_056	霸主[VAR 0101(0000)]使出了\nＺ水炮！
ATKMSG_Z_M_057	[VAR 0101(0000)]使出了\nＺ冲浪！
ATKMSG_Z_Y_057	野生的[VAR 0101(0000)]使出了\nＺ冲浪！
ATKMSG_Z_E_057	对手的[VAR 0101(0000)]使出了\nＺ冲浪！
ATKMSG_Z_N_057	霸主[VAR 0101(0000)]使出了\nＺ冲浪！
ATKMSG_Z_M_058	[VAR 0101(0000)]使出了\nＺ冰冻光束！
ATKMSG_Z_Y_058	野生的[VAR 0101(0000)]使出了\nＺ冰冻光束！
ATKMSG_Z_E_058	对手的[VAR 0101(0000)]使出了\nＺ冰冻光束！
ATKMSG_Z_N_058	霸主[VAR 0101(0000)]使出了\nＺ冰冻光束！
ATKMSG_Z_M_059	[VAR 0101(0000)]使出了\nＺ暴风雪！
ATKMSG_Z_Y_059	野生的[VAR 0101(0000)]使出了\nＺ暴风雪！
ATKMSG_Z_E_059	对手的[VAR 0101(0000)]使出了\nＺ暴风雪！
ATKMSG_Z_N_059	霸主[VAR 0101(0000)]使出了\nＺ暴风雪！
ATKMSG_Z_M_060	[VAR 0101(0000)]使出了\nＺ幻象光线！
ATKMSG_Z_Y_060	野生的[VAR 0101(0000)]使出了\nＺ幻象光线！
ATKMSG_Z_E_060	对手的[VAR 0101(0000)]使出了\nＺ幻象光线！
ATKMSG_Z_N_060	霸主[VAR 0101(0000)]使出了\nＺ幻象光线！
ATKMSG_Z_M_061	[VAR 0101(0000)]使出了\nＺ泡沫光线！
ATKMSG_Z_Y_061	野生的[VAR 0101(0000)]使出了\nＺ泡沫光线！
ATKMSG_Z_E_061	对手的[VAR 0101(0000)]使出了\nＺ泡沫光线！
ATKMSG_Z_N_061	霸主[VAR 0101(0000)]使出了\nＺ泡沫光线！
ATKMSG_Z_M_062	[VAR 0101(0000)]使出了\nＺ极光束！
ATKMSG_Z_Y_062	野生的[VAR 0101(0000)]使出了\nＺ极光束！
ATKMSG_Z_E_062	对手的[VAR 0101(0000)]使出了\nＺ极光束！
ATKMSG_Z_N_062	霸主[VAR 0101(0000)]使出了\nＺ极光束！
ATKMSG_Z_M_063	[VAR 0101(0000)]使出了\nＺ破坏光线！
ATKMSG_Z_Y_063	野生的[VAR 0101(0000)]使出了\nＺ破坏光线！
ATKMSG_Z_E_063	对手的[VAR 0101(0000)]使出了\nＺ破坏光线！
ATKMSG_Z_N_063	霸主[VAR 0101(0000)]使出了\nＺ破坏光线！
ATKMSG_Z_M_064	[VAR 0101(0000)]使出了\nＺ啄！
ATKMSG_Z_Y_064	野生的[VAR 0101(0000)]使出了\nＺ啄！
ATKMSG_Z_E_064	对手的[VAR 0101(0000)]使出了\nＺ啄！
ATKMSG_Z_N_064	霸主[VAR 0101(0000)]使出了\nＺ啄！
ATKMSG_Z_M_065	[VAR 0101(0000)]使出了\nＺ啄钻！
ATKMSG_Z_Y_065	野生的[VAR 0101(0000)]使出了\nＺ啄钻！
ATKMSG_Z_E_065	对手的[VAR 0101(0000)]使出了\nＺ啄钻！
ATKMSG_Z_N_065	霸主[VAR 0101(0000)]使出了\nＺ啄钻！
ATKMSG_Z_M_066	[VAR 0101(0000)]使出了\nＺ地狱翻滚！
ATKMSG_Z_Y_066	野生的[VAR 0101(0000)]使出了\nＺ地狱翻滚！
ATKMSG_Z_E_066	对手的[VAR 0101(0000)]使出了\nＺ地狱翻滚！
ATKMSG_Z_N_066	霸主[VAR 0101(0000)]使出了\nＺ地狱翻滚！
ATKMSG_Z_M_067	[VAR 0101(0000)]使出了\nＺ踢倒！
ATKMSG_Z_Y_067	野生的[VAR 0101(0000)]使出了\nＺ踢倒！
ATKMSG_Z_E_067	对手的[VAR 0101(0000)]使出了\nＺ踢倒！
ATKMSG_Z_N_067	霸主[VAR 0101(0000)]使出了\nＺ踢倒！
ATKMSG_Z_M_068	[VAR 0101(0000)]使出了\nＺ双倍奉还！
ATKMSG_Z_Y_068	野生的[VAR 0101(0000)]使出了\nＺ双倍奉还！
ATKMSG_Z_E_068	对手的[VAR 0101(0000)]使出了\nＺ双倍奉还！
ATKMSG_Z_N_068	霸主[VAR 0101(0000)]使出了\nＺ双倍奉还！
ATKMSG_Z_M_069	[VAR 0101(0000)]使出了\nＺ地球上投！
ATKMSG_Z_Y_069	野生的[VAR 0101(0000)]使出了\nＺ地球上投！
ATKMSG_Z_E_069	对手的[VAR 0101(0000)]使出了\nＺ地球上投！
ATKMSG_Z_N_069	霸主[VAR 0101(0000)]使出了\nＺ地球上投！
ATKMSG_Z_M_070	[VAR 0101(0000)]使出了\nＺ怪力！
ATKMSG_Z_Y_070	野生的[VAR 0101(0000)]使出了\nＺ怪力！
ATKMSG_Z_E_070	对手的[VAR 0101(0000)]使出了\nＺ怪力！
ATKMSG_Z_N_070	霸主[VAR 0101(0000)]使出了\nＺ怪力！
ATKMSG_Z_M_071	[VAR 0101(0000)]使出了\nＺ吸取！
ATKMSG_Z_Y_071	野生的[VAR 0101(0000)]使出了\nＺ吸取！
ATKMSG_Z_E_071	对手的[VAR 0101(0000)]使出了\nＺ吸取！
ATKMSG_Z_N_071	霸主[VAR 0101(0000)]使出了\nＺ吸取！
ATKMSG_Z_M_072	[VAR 0101(0000)]使出了\nＺ超级吸取！
ATKMSG_Z_Y_072	野生的[VAR 0101(0000)]使出了\nＺ超级吸取！
ATKMSG_Z_E_072	对手的[VAR 0101(0000)]使出了\nＺ超级吸取！
ATKMSG_Z_N_072	霸主[VAR 0101(0000)]使出了\nＺ超级吸取！
ATKMSG_Z_M_073	[VAR 0101(0000)]使出了\nＺ寄生种子！
ATKMSG_Z_Y_073	野生的[VAR 0101(0000)]使出了\nＺ寄生种子！
ATKMSG_Z_E_073	对手的[VAR 0101(0000)]使出了\nＺ寄生种子！
ATKMSG_Z_N_073	霸主[VAR 0101(0000)]使出了\nＺ寄生种子！
ATKMSG_Z_M_074	[VAR 0101(0000)]使出了\nＺ生长！
ATKMSG_Z_Y_074	野生的[VAR 0101(0000)]使出了\nＺ生长！
ATKMSG_Z_E_074	对手的[VAR 0101(0000)]使出了\nＺ生长！
ATKMSG_Z_N_074	霸主[VAR 0101(0000)]使出了\nＺ生长！
ATKMSG_Z_M_075	[VAR 0101(0000)]使出了\nＺ飞叶快刀！
ATKMSG_Z_Y_075	野生的[VAR 0101(0000)]使出了\nＺ飞叶快刀！
ATKMSG_Z_E_075	对手的[VAR 0101(0000)]使出了\nＺ飞叶快刀！
ATKMSG_Z_N_075	霸主[VAR 0101(0000)]使出了\nＺ飞叶快刀！
ATKMSG_Z_M_076	[VAR 0101(0000)]使出了\nＺ日光束！
ATKMSG_Z_Y_076	野生的[VAR 0101(0000)]使出了\nＺ日光束！
ATKMSG_Z_E_076	对手的[VAR 0101(0000)]使出了\nＺ日光束！
ATKMSG_Z_N_076	霸主[VAR 0101(0000)]使出了\nＺ日光束！
ATKMSG_Z_M_077	[VAR 0101(0000)]使出了\nＺ毒粉！
ATKMSG_Z_Y_077	野生的[VAR 0101(0000)]使出了\nＺ毒粉！
ATKMSG_Z_E_077	对手的[VAR 0101(0000)]使出了\nＺ毒粉！
ATKMSG_Z_N_077	霸主[VAR 0101(0000)]使出了\nＺ毒粉！
ATKMSG_Z_M_078	[VAR 0101(0000)]使出了\nＺ麻痹粉！
ATKMSG_Z_Y_078	野生的[VAR 0101(0000)]使出了\nＺ麻痹粉！
ATKMSG_Z_E_078	对手的[VAR 0101(0000)]使出了\nＺ麻痹粉！
ATKMSG_Z_N_078	霸主[VAR 0101(0000)]使出了\nＺ麻痹粉！
ATKMSG_Z_M_079	[VAR 0101(0000)]使出了\nＺ催眠粉！
ATKMSG_Z_Y_079	野生的[VAR 0101(0000)]使出了\nＺ催眠粉！
ATKMSG_Z_E_079	对手的[VAR 0101(0000)]使出了\nＺ催眠粉！
ATKMSG_Z_N_079	霸主[VAR 0101(0000)]使出了\nＺ催眠粉！
ATKMSG_Z_M_080	[VAR 0101(0000)]使出了\nＺ花瓣舞！
ATKMSG_Z_Y_080	野生的[VAR 0101(0000)]使出了\nＺ花瓣舞！
ATKMSG_Z_E_080	对手的[VAR 0101(0000)]使出了\nＺ花瓣舞！
ATKMSG_Z_N_080	霸主[VAR 0101(0000)]使出了\nＺ花瓣舞！
ATKMSG_Z_M_081	[VAR 0101(0000)]使出了\nＺ吐丝！
ATKMSG_Z_Y_081	野生的[VAR 0101(0000)]使出了\nＺ吐丝！
ATKMSG_Z_E_081	对手的[VAR 0101(0000)]使出了\nＺ吐丝！
ATKMSG_Z_N_081	霸主[VAR 0101(0000)]使出了\nＺ吐丝！
ATKMSG_Z_M_082	[VAR 0101(0000)]使出了\nＺ龙之怒！
ATKMSG_Z_Y_082	野生的[VAR 0101(0000)]使出了\nＺ龙之怒！
ATKMSG_Z_E_082	对手的[VAR 0101(0000)]使出了\nＺ龙之怒！
ATKMSG_Z_N_082	霸主[VAR 0101(0000)]使出了\nＺ龙之怒！
ATKMSG_Z_M_083	[VAR 0101(0000)]使出了\nＺ火焰旋涡！
ATKMSG_Z_Y_083	野生的[VAR 0101(0000)]使出了\nＺ火焰旋涡！
ATKMSG_Z_E_083	对手的[VAR 0101(0000)]使出了\nＺ火焰旋涡！
ATKMSG_Z_N_083	霸主[VAR 0101(0000)]使出了\nＺ火焰旋涡！
ATKMSG_Z_M_084	[VAR 0101(0000)]使出了\nＺ电击！
ATKMSG_Z_Y_084	野生的[VAR 0101(0000)]使出了\nＺ电击！
ATKMSG_Z_E_084	对手的[VAR 0101(0000)]使出了\nＺ电击！
ATKMSG_Z_N_084	霸主[VAR 0101(0000)]使出了\nＺ电击！
ATKMSG_Z_M_085	[VAR 0101(0000)]使出了\nＺ十万伏特！
ATKMSG_Z_Y_085	野生的[VAR 0101(0000)]使出了\nＺ十万伏特！
ATKMSG_Z_E_085	对手的[VAR 0101(0000)]使出了\nＺ十万伏特！
ATKMSG_Z_N_085	霸主[VAR 0101(0000)]使出了\nＺ十万伏特！
ATKMSG_Z_M_086	[VAR 0101(0000)]使出了\nＺ电磁波！
ATKMSG_Z_Y_086	野生的[VAR 0101(0000)]使出了\nＺ电磁波！
ATKMSG_Z_E_086	对手的[VAR 0101(0000)]使出了\nＺ电磁波！
ATKMSG_Z_N_086	霸主[VAR 0101(0000)]使出了\nＺ电磁波！
ATKMSG_Z_M_087	[VAR 0101(0000)]使出了\nＺ打雷！
ATKMSG_Z_Y_087	野生的[VAR 0101(0000)]使出了\nＺ打雷！
ATKMSG_Z_E_087	对手的[VAR 0101(0000)]使出了\nＺ打雷！
ATKMSG_Z_N_087	霸主[VAR 0101(0000)]使出了\nＺ打雷！
ATKMSG_Z_M_088	[VAR 0101(0000)]使出了\nＺ落石！
ATKMSG_Z_Y_088	野生的[VAR 0101(0000)]使出了\nＺ落石！
ATKMSG_Z_E_088	对手的[VAR 0101(0000)]使出了\nＺ落石！
ATKMSG_Z_N_088	霸主[VAR 0101(0000)]使出了\nＺ落石！
ATKMSG_Z_M_089	[VAR 0101(0000)]使出了\nＺ地震！
ATKMSG_Z_Y_089	野生的[VAR 0101(0000)]使出了\nＺ地震！
ATKMSG_Z_E_089	对手的[VAR 0101(0000)]使出了\nＺ地震！
ATKMSG_Z_N_089	霸主[VAR 0101(0000)]使出了\nＺ地震！
ATKMSG_Z_M_090	[VAR 0101(0000)]使出了\nＺ地裂！
ATKMSG_Z_Y_090	野生的[VAR 0101(0000)]使出了\nＺ地裂！
ATKMSG_Z_E_090	对手的[VAR 0101(0000)]使出了\nＺ地裂！
ATKMSG_Z_N_090	霸主[VAR 0101(0000)]使出了\nＺ地裂！
ATKMSG_Z_M_091	[VAR 0101(0000)]使出了\nＺ挖洞！
ATKMSG_Z_Y_091	野生的[VAR 0101(0000)]使出了\nＺ挖洞！
ATKMSG_Z_E_091	对手的[VAR 0101(0000)]使出了\nＺ挖洞！
