app_common.dat
msg_common_big_18_keywait	[~ 0]
ATKMSG_Z_Y_005	やせいの　[VAR 0101(0000)]の\nＺメガトンパンチ！
ATKMSG_Z_E_005	あいての　[VAR 0101(0000)]の\nＺメガトンパンチ！
ATKMSG_Z_N_005	ぬしの　[VAR 0101(0000)]の\nＺメガトンパンチ！
ATKMSG_Z_M_006	[VAR 0101(0000)]の\nＺネコにこばん！
ATKMSG_Z_Y_006	やせいの　[VAR 0101(0000)]の\nＺネコにこばん！
ATKMSG_Z_E_006	あいての　[VAR 0101(0000)]の\nＺネコにこばん！
ATKMSG_Z_N_006	ぬしの　[VAR 0101(0000)]の\nＺネコにこばん！
ATKMSG_Z_M_007	[VAR 0101(0000)]の\nＺほのおのパンチ！
ATKMSG_Z_Y_007	やせいの　[VAR 0101(0000)]の\nＺほのおのパンチ！
ATKMSG_Z_E_007	あいての　[VAR 0101(0000)]の\nＺほのおのパンチ！
ATKMSG_Z_N_007	ぬしの　[VAR 0101(0000)]の\nＺほのおのパンチ！
ATKMSG_Z_M_008	[VAR 0101(0000)]の\nＺれいとうパンチ！
ATKMSG_Z_Y_008	やせいの　[VAR 0101(0000)]の\nＺれいとうパンチ！
ATKMSG_Z_E_008	あいての　[VAR 0101(0000)]の\nＺれいとうパンチ！
ATKMSG_Z_N_008	ぬしの　[VAR 0101(0000)]の\nＺれいとうパンチ！
ATKMSG_Z_M_009	[VAR 0101(0000)]の\nＺかみなりパンチ！
ATKMSG_Z_Y_009	やせいの　[VAR 0101(0000)]の\nＺかみなりパンチ！
ATKMSG_Z_E_009	あいての　[VAR 0101(0000)]の\nＺかみなりパンチ！
ATKMSG_Z_N_009	ぬしの　[VAR 0101(0000)]の\nＺかみなりパンチ！
ATKMSG_Z_M_010	[VAR 0101(0000)]の\nＺひっかく　こうげき！
ATKMSG_Z_Y_010	やせいの　[VAR 0101(0000)]の\nＺひっかく　こうげき！
ATKMSG_Z_E_010	あいての　[VAR 0101(0000)]の\nＺひっかく　こうげき！
ATKMSG_Z_N_010	ぬしの　[VAR 0101(0000)]の\nＺひっかく　こうげき！
ATKMSG_Z_M_011	[VAR 0101(0000)]の\nＺはさむ　こうげき！
ATKMSG_Z_Y_011	やせいの　[VAR 0101(0000)]の\nＺはさむ　こうげき！
ATKMSG_Z_E_011	あいての　[VAR 0101(0000)]の\nＺはさむ　こうげき！
ATKMSG_Z_N_011	ぬしの　[VAR 0101(0000)]の\nＺはさむ　こうげき！
ATKMSG_Z_M_012	[VAR 0101(0000)]の\nＺハサミギロチン！
ATKMSG_Z_Y_012	やせいの　[VAR 0101(0000)]の\nＺハサミギロチン！
ATKMSG_Z_E_012	あいての　[VAR 0101(0000)]の\nＺハサミギロチン！
ATKMSG_Z_N_012	ぬしの　[VAR 0101(0000)]の\nＺハサミギロチン！
ATKMSG_Z_M_013	[VAR 0101(0000)]の\nＺかまいたち！
ATKMSG_Z_Y_013	やせいの　[VAR 0101(0000)]の\nＺかまいたち！
ATKMSG_Z_E_013	あいての　[VAR 0101(0000)]の\nＺかまいたち！
ATKMSG_Z_N_013	ぬしの　[VAR 0101(0000)]の\nＺかまいたち！
ATKMSG_Z_M_014	[VAR 0101(0000)]は\nＺつるぎのまいを　つかった！
ATKMSG_Z_Y_014	やせいの　[VAR 0101(0000)]は\nＺつるぎのまいを　つかった！
ATKMSG_Z_E_014	あいての　[VAR 0101(0000)]は\nＺつるぎのまいを　つかった！
ATKMSG_Z_N_014	ぬしの　[VAR 0101(0000)]は\nＺつるぎのまいを　つかった！
ATKMSG_Z_M_015	[VAR 0101(0000)]の\nＺいあいぎり！
ATKMSG_Z_Y_015	やせいの　[VAR 0101(0000)]の\nＺいあいぎり！
ATKMSG_Z_E_015	あいての　[VAR 0101(0000)]の\nＺいあいぎり！
ATKMSG_Z_N_015	ぬしの　[VAR 0101(0000)]の\nＺいあいぎり！
ATKMSG_Z_M_016	[VAR 0101(0000)]の\nＺかぜおこし！
ATKMSG_Z_Y_016	やせいの　[VAR 0101(0000)]の\nＺかぜおこし！
ATKMSG_Z_E_016	あいての　[VAR 0101(0000)]の\nＺかぜおこし！
ATKMSG_Z_N_016	ぬしの　[VAR 0101(0000)]の\nＺかぜおこし！
ATKMSG_Z_M_017	[VAR 0101(0000)]の\nＺつばさでうつ　こうげき！
ATKMSG_Z_Y_017	やせいの　[VAR 0101(0000)]の\nＺつばさでうつ　こうげき！
ATKMSG_Z_E_017	あいての　[VAR 0101(0000)]の\nＺつばさでうつ　こうげき！
ATKMSG_Z_N_017	ぬしの　[VAR 0101(0000)]の\nＺつばさでうつ　こうげき！
ATKMSG_Z_M_018	[VAR 0101(0000)]の\nＺふきとばし！
ATKMSG_Z_Y_018	やせいの　[VAR 0101(0000)]の\nＺふきとばし！
ATKMSG_Z_E_018	あいての　[VAR 0101(0000)]の\nＺふきとばし！
ATKMSG_Z_N_018	ぬしの　[VAR 0101(0000)]の\nＺふきとばし！
ATKMSG_Z_M_019	[VAR 0101(0000)]の\nＺそらをとぶ　こうげき！
ATKMSG_Z_Y_019	やせいの　[VAR 0101(0000)]の\nＺそらをとぶ　こうげき！
ATKMSG_Z_E_019	あいての　[VAR 0101(0000)]の\nＺそらをとぶ　こうげき！
ATKMSG_Z_N_019	ぬしの　[VAR 0101(0000)]の\nＺそらをとぶ　こうげき！
ATKMSG_Z_M_020	[VAR 0101(0000)]の\nＺしめつける　こうげき！
ATKMSG_Z_Y_020	やせいの　[VAR 0101(0000)]の\nＺしめつける　こうげき！
ATKMSG_Z_E_020	あいての　[VAR 0101(0000)]の\nＺしめつける　こうげき！
ATKMSG_Z_N_020	ぬしの　[VAR 0101(0000)]の\nＺしめつける　こうげき！
ATKMSG_Z_M_021	[VAR 0101(0000)]の\nＺたたきつける　こうげき！
ATKMSG_Z_Y_021	やせいの　[VAR 0101(0000)]の\nＺたたきつける　こうげき！
ATKMSG_Z_E_021	あいての　[VAR 0101(0000)]の\nＺたたきつける　こうげき！
ATKMSG_Z_N_021	ぬしの　[VAR 0101(0000)]の\nＺたたきつける　こうげき！
ATKMSG_Z_M_022	[VAR 0101(0000)]の\nＺつるのムチ！
ATKMSG_Z_Y_022	やせいの　[VAR 0101(0000)]の\nＺつるのムチ！
ATKMSG_Z_E_022	あいての　[VAR 0101(0000)]の\nＺつるのムチ！
ATKMSG_Z_N_022	ぬしの　[VAR 0101(0000)]の\nＺつるのムチ！
ATKMSG_Z_M_023	[VAR 0101(0000)]の\nＺふみつけ！
ATKMSG_Z_Y_023	やせいの　[VAR 0101(0000)]の\nＺふみつけ！
ATKMSG_Z_E_023	あいての　[VAR 0101(0000)]の\nＺふみつけ！
ATKMSG_Z_N_023	ぬしの　[VAR 0101(0000)]の\nＺふみつけ！
ATKMSG_Z_M_024	[VAR 0101(0000)]の\nＺにどげり！
ATKMSG_Z_Y_024	やせいの　[VAR 0101(0000)]の\nＺにどげり！
ATKMSG_Z_E_024	あいての　[VAR 0101(0000)]の\nＺにどげり！
ATKMSG_Z_N_024	ぬしの　[VAR 0101(0000)]の\nＺにどげり！
ATKMSG_Z_M_025	[VAR 0101(0000)]の\nＺメガトンキック！
ATKMSG_Z_Y_025	やせいの　[VAR 0101(0000)]の\nＺメガトンキック！
ATKMSG_Z_E_025	あいての　[VAR 0101(0000)]の\nＺメガトンキック！
ATKMSG_Z_N_025	ぬしの　[VAR 0101(0000)]の\nＺメガトンキック！
ATKMSG_Z_M_026	[VAR 0101(0000)]の\nＺとびげり！
ATKMSG_Z_Y_026	やせいの　[VAR 0101(0000)]の\nＺとびげり！
ATKMSG_Z_E_026	あいての　[VAR 0101(0000)]の\nＺとびげり！
ATKMSG_Z_N_026	ぬしの　[VAR 0101(0000)]の\nＺとびげり！
ATKMSG_Z_M_027	[VAR 0101(0000)]の\nＺまわしげり！
ATKMSG_Z_Y_027	やせいの　[VAR 0101(0000)]の\nＺまわしげり！
ATKMSG_Z_E_027	あいての　[VAR 0101(0000)]の\nＺまわしげり！
ATKMSG_Z_N_027	ぬしの　[VAR 0101(0000)]の\nＺまわしげり！
ATKMSG_Z_M_028	[VAR 0101(0000)]の\nＺすなかけ！
ATKMSG_Z_Y_028	やせいの　[VAR 0101(0000)]の\nＺすなかけ！
ATKMSG_Z_E_028	あいての　[VAR 0101(0000)]の\nＺすなかけ！
ATKMSG_Z_N_028	ぬしの　[VAR 0101(0000)]の\nＺすなかけ！
ATKMSG_Z_M_029	[VAR 0101(0000)]の\nＺずつき！
ATKMSG_Z_Y_029	やせいの　[VAR 0101(0000)]の\nＺずつき！
ATKMSG_Z_E_029	あいての　[VAR 0101(0000)]の\nＺずつき！
ATKMSG_Z_N_029	ぬしの　[VAR 0101(0000)]の\nＺずつき！
ATKMSG_Z_M_030	[VAR 0101(0000)]の\nＺつのでつく　こうげき！
ATKMSG_Z_Y_030	やせいの　[VAR 0101(0000)]の\nＺつのでつく　こうげき！
ATKMSG_Z_E_030	あいての　[VAR 0101(0000)]の\nＺつのでつく　こうげき！
ATKMSG_Z_N_030	ぬしの　[VAR 0101(0000)]の\nＺつのでつく　こうげき！
ATKMSG_Z_M_031	[VAR 0101(0000)]の\nＺみだれづき！
ATKMSG_Z_Y_031	やせいの　[VAR 0101(0000)]の\nＺみだれづき！
ATKMSG_Z_E_031	あいての　[VAR 0101(0000)]の\nＺみだれづき！
ATKMSG_Z_N_031	ぬしの　[VAR 0101(0000)]の\nＺみだれづき！
ATKMSG_Z_M_032	[VAR 0101(0000)]の\nＺつのドリル！
ATKMSG_Z_Y_032	やせいの　[VAR 0101(0000)]の\nＺつのドリル！
ATKMSG_Z_E_032	あいての　[VAR 0101(0000)]の\nＺつのドリル！
ATKMSG_Z_N_032	ぬしの　[VAR 0101(0000)]の\nＺつのドリル！
ATKMSG_Z_M_033	[VAR 0101(0000)]の\nＺたいあたり！
ATKMSG_Z_Y_033	やせいの　[VAR 0101(0000)]の\nＺたいあたり！
ATKMSG_Z_E_033	あいての　[VAR 0101(0000)]の\nＺたいあたり！
ATKMSG_Z_N_033	ぬしの　[VAR 0101(0000)]の\nＺたいあたり！
ATKMSG_Z_M_034	[VAR 0101(0000)]の\nＺのしかかり！
ATKMSG_Z_Y_034	やせいの　[VAR 0101(0000)]の\nＺのしかかり！
ATKMSG_Z_E_034	あいての　[VAR 0101(0000)]の\nＺのしかかり！
ATKMSG_Z_N_034	ぬしの　[VAR 0101(0000)]の\nＺのしかかり！
ATKMSG_Z_M_035	[VAR 0101(0000)]の\nＺまきつく　こうげき！
ATKMSG_Z_Y_035	やせいの　[VAR 0101(0000)]の\nＺまきつく　こうげき！
ATKMSG_Z_E_035	あいての　[VAR 0101(0000)]の\nＺまきつく　こうげき！
ATKMSG_Z_N_035	ぬしの　[VAR 0101(0000)]の\nＺまきつく　こうげき！
ATKMSG_Z_M_036	[VAR 0101(0000)]の\nＺとっしん！
ATKMSG_Z_Y_036	やせいの　[VAR 0101(0000)]の\nＺとっしん！
ATKMSG_Z_E_036	あいての　[VAR 0101(0000)]の\nＺとっしん！
ATKMSG_Z_N_036	ぬしの　[VAR 0101(0000)]の\nＺとっしん！
ATKMSG_Z_M_037	[VAR 0101(0000)]の\nＺあばれる　こうげき！
ATKMSG_Z_Y_037	やせいの　[VAR 0101(0000)]の\nＺあばれる　こうげき！
ATKMSG_Z_E_037	あいての　[VAR 0101(0000)]の\nＺあばれる　こうげき！
ATKMSG_Z_N_037	ぬしの　[VAR 0101(0000)]の\nＺあばれる　こうげき！
ATKMSG_Z_M_038	[VAR 0101(0000)]の\nＺすてみタックル！
ATKMSG_Z_Y_038	やせいの　[VAR 0101(0000)]の\nＺすてみタックル！
ATKMSG_Z_E_038	あいての　[VAR 0101(0000)]の\nＺすてみタックル！
ATKMSG_Z_N_038	ぬしの　[VAR 0101(0000)]の\nＺすてみタックル！
ATKMSG_Z_M_039	[VAR 0101(0000)]の\nＺしっぽをふる　こうげき！
ATKMSG_Z_Y_039	やせいの　[VAR 0101(0000)]の\nＺしっぽをふる　こうげき！
ATKMSG_Z_E_039	あいての　[VAR 0101(0000)]の\nＺしっぽをふる　こうげき！
ATKMSG_Z_N_039	ぬしの　[VAR 0101(0000)]の\nＺしっぽをふる　こうげき！
ATKMSG_Z_M_040	[VAR 0101(0000)]の\nＺどくばり！
ATKMSG_Z_Y_040	やせいの　[VAR 0101(0000)]の\nＺどくばり！
ATKMSG_Z_E_040	あいての　[VAR 0101(0000)]の\nＺどくばり！
ATKMSG_Z_N_040	ぬしの　[VAR 0101(0000)]の\nＺどくばり！
ATKMSG_Z_M_041	[VAR 0101(0000)]の\nＺダブルニードル！
ATKMSG_Z_Y_041	やせいの　[VAR 0101(0000)]の\nＺダブルニードル！
ATKMSG_Z_E_041	あいての　[VAR 0101(0000)]の\nＺダブルニードル！
ATKMSG_Z_N_041	ぬしの　[VAR 0101(0000)]の\nＺダブルニードル！
ATKMSG_Z_M_042	[VAR 0101(0000)]の\nＺミサイルばり！
ATKMSG_Z_Y_042	やせいの　[VAR 0101(0000)]の\nＺミサイルばり！
ATKMSG_Z_E_042	あいての　[VAR 0101(0000)]の\nＺミサイルばり！
ATKMSG_Z_N_042	ぬしの　[VAR 0101(0000)]の\nＺミサイルばり！
ATKMSG_Z_M_043	[VAR 0101(0000)]の\nＺにらみつける　こうげき！
ATKMSG_Z_Y_043	やせいの　[VAR 0101(0000)]の\nＺにらみつける　こうげき！
ATKMSG_Z_E_043	あいての　[VAR 0101(0000)]の\nＺにらみつける　こうげき！
ATKMSG_Z_N_043	ぬしの　[VAR 0101(0000)]の\nＺにらみつける　こうげき！
ATKMSG_Z_M_044	[VAR 0101(0000)]の\nＺかみつく　こうげき！
ATKMSG_Z_Y_044	やせいの　[VAR 0101(0000)]の\nＺかみつく　こうげき！
ATKMSG_Z_E_044	あいての　[VAR 0101(0000)]の\nＺかみつく　こうげき！
ATKMSG_Z_N_044	ぬしの　[VAR 0101(0000)]の\nＺかみつく　こうげき！
ATKMSG_Z_M_045	[VAR 0101(0000)]の\nＺなきごえ　こうげき！
ATKMSG_Z_Y_045	やせいの　[VAR 0101(0000)]の\nＺなきごえ　こうげき！
ATKMSG_Z_E_045	あいての　[VAR 0101(0000)]の\nＺなきごえ　こうげき！
ATKMSG_Z_N_045	ぬしの　[VAR 0101(0000)]の\nＺなきごえ　こうげき！
ATKMSG_Z_M_046	[VAR 0101(0000)]の\nＺほえる　こうげき！
ATKMSG_Z_Y_046	やせいの　[VAR 0101(0000)]の\nＺほえる　こうげき！
ATKMSG_Z_E_046	あいての　[VAR 0101(0000)]の\nＺほえる　こうげき！
ATKMSG_Z_N_046	ぬしの　[VAR 0101(0000)]の\nＺほえる　こうげき！
ATKMSG_Z_M_047	[VAR 0101(0000)]の\nＺうたう　こうげき！
ATKMSG_Z_Y_047	やせいの　[VAR 0101(0000)]の\nＺうたう　こうげき！
ATKMSG_Z_E_047	あいての　[VAR 0101(0000)]の\nＺうたう　こうげき！
ATKMSG_Z_N_047	ぬしの　[VAR 0101(0000)]の\nＺうたう　こうげき！
ATKMSG_Z_M_048	[VAR 0101(0000)]の\nＺちょうおんぱ！
ATKMSG_Z_Y_048	やせいの　[VAR 0101(0000)]の\nＺちょうおんぱ！
ATKMSG_Z_E_048	あいての　[VAR 0101(0000)]の\nＺちょうおんぱ！
ATKMSG_Z_N_048	ぬしの　[VAR 0101(0000)]の\nＺちょうおんぱ！
ATKMSG_Z_M_049	[VAR 0101(0000)]の\nＺソニックブーム！
ATKMSG_Z_Y_049	やせいの　[VAR 0101(0000)]の\nＺソニックブーム！
ATKMSG_Z_E_049	あいての　[VAR 0101(0000)]の\nＺソニックブーム！
ATKMSG_Z_N_049	ぬしの　[VAR 0101(0000)]の\nＺソニックブーム！
ATKMSG_Z_M_050	[VAR 0101(0000)]の\nＺかなしばり！
ATKMSG_Z_Y_050	やせいの　[VAR 0101(0000)]の\nＺかなしばり！
ATKMSG_Z_E_050	あいての　[VAR 0101(0000)]の\nＺかなしばり！
ATKMSG_Z_N_050	ぬしの　[VAR 0101(0000)]の\nＺかなしばり！
ATKMSG_Z_M_051	[VAR 0101(0000)]の\nＺようかいえき！
ATKMSG_Z_Y_051	やせいの　[VAR 0101(0000)]の\nＺようかいえき！
ATKMSG_Z_E_051	あいての　[VAR 0101(0000)]の\nＺようかいえき！
ATKMSG_Z_N_051	ぬしの　[VAR 0101(0000)]の\nＺようかいえき！
ATKMSG_Z_M_052	[VAR 0101(0000)]の\nＺひのこ！
ATKMSG_Z_Y_052	やせいの　[VAR 0101(0000)]の\nＺひのこ！
ATKMSG_Z_E_052	あいての　[VAR 0101(0000)]の\nＺひのこ！
ATKMSG_Z_N_052	ぬしの　[VAR 0101(0000)]の\nＺひのこ！
ATKMSG_Z_M_053	[VAR 0101(0000)]の\nＺかえんほうしゃ！
ATKMSG_Z_Y_053	やせいの　[VAR 0101(0000)]の\nＺかえんほうしゃ！
ATKMSG_Z_E_053	あいての　[VAR 0101(0000)]の\nＺかえんほうしゃ！
ATKMSG_Z_N_053	ぬしの　[VAR 0101(0000)]の\nＺかえんほうしゃ！
ATKMSG_Z_M_054	[VAR 0101(0000)]の\nＺしろいきり！
ATKMSG_Z_Y_054	やせいの　[VAR 0101(0000)]の\nＺしろいきり！
ATKMSG_Z_E_054	あいての　[VAR 0101(0000)]の\nＺしろいきり！
ATKMSG_Z_N_054	ぬしの　[VAR 0101(0000)]の\nＺしろいきり！
ATKMSG_Z_M_055	[VAR 0101(0000)]の\nＺみずでっぽう！
ATKMSG_Z_Y_055	やせいの　[VAR 0101(0000)]の\nＺみずでっぽう！
ATKMSG_Z_E_055	あいての　[VAR 0101(0000)]の\nＺみずでっぽう！
ATKMSG_Z_N_055	ぬしの　[VAR 0101(0000)]の\nＺみずでっぽう！
ATKMSG_Z_M_056	[VAR 0101(0000)]の\nＺハイドロポンプ！
ATKMSG_Z_Y_056	やせいの　[VAR 0101(0000)]の\nＺハイドロポンプ！
ATKMSG_Z_E_056	あいての　[VAR 0101(0000)]の\nＺハイドロポンプ！
ATKMSG_Z_N_056	ぬしの　[VAR 0101(0000)]の\nＺハイドロポンプ！
ATKMSG_Z_M_057	[VAR 0101(0000)]の\nＺなみのり！
ATKMSG_Z_Y_057	やせいの　[VAR 0101(0000)]の\nＺなみのり！
ATKMSG_Z_E_057	あいての　[VAR 0101(0000)]の\nＺなみのり！
ATKMSG_Z_N_057	ぬしの　[VAR 0101(0000)]の\nＺなみのり！
ATKMSG_Z_M_058	[VAR 0101(0000)]の\nＺれいとうビーム！
ATKMSG_Z_Y_058	やせいの　[VAR 0101(0000)]の\nＺれいとうビーム！
ATKMSG_Z_E_058	あいての　[VAR 0101(0000)]の\nＺれいとうビーム！
ATKMSG_Z_N_058	ぬしの　[VAR 0101(0000)]の\nＺれいとうビーム！
ATKMSG_Z_M_059	[VAR 0101(0000)]の\nＺふぶき！
ATKMSG_Z_Y_059	やせいの　[VAR 0101(0000)]の\nＺふぶき！
ATKMSG_Z_E_059	あいての　[VAR 0101(0000)]の\nＺふぶき！
ATKMSG_Z_N_059	ぬしの　[VAR 0101(0000)]の\nＺふぶき！
ATKMSG_Z_M_060	[VAR 0101(0000)]の\nＺサイケこうせん！
ATKMSG_Z_Y_060	やせいの　[VAR 0101(0000)]の\nＺサイケこうせん！
ATKMSG_Z_E_060	あいての　[VAR 0101(0000)]の\nＺサイケこうせん！
ATKMSG_Z_N_060	ぬしの　[VAR 0101(0000)]の\nＺサイケこうせん！
ATKMSG_Z_M_061	[VAR 0101(0000)]の\nＺバブルこうせん！
ATKMSG_Z_Y_061	やせいの　[VAR 0101(0000)]の\nＺバブルこうせん！
ATKMSG_Z_E_061	あいての　[VAR 0101(0000)]の\nＺバブルこうせん！
ATKMSG_Z_N_061	ぬしの　[VAR 0101(0000)]の\nＺバブルこうせん！
ATKMSG_Z_M_062	[VAR 0101(0000)]の\nＺオーロラビーム！
ATKMSG_Z_Y_062	やせいの　[VAR 0101(0000)]の\nＺオーロラビーム！
ATKMSG_Z_E_062	あいての　[VAR 0101(0000)]の\nＺオーロラビーム！
ATKMSG_Z_N_062	ぬしの　[VAR 0101(0000)]の\nＺオーロラビーム！
ATKMSG_Z_M_063	[VAR 0101(0000)]の\nＺはかいこうせん！
ATKMSG_Z_Y_063	やせいの　[VAR 0101(0000)]の\nＺはかいこうせん！
ATKMSG_Z_E_063	あいての　[VAR 0101(0000)]の\nＺはかいこうせん！
ATKMSG_Z_N_063	ぬしの　[VAR 0101(0000)]の\nＺはかいこうせん！
ATKMSG_Z_M_064	[VAR 0101(0000)]の\nＺつつく　こうげき！
ATKMSG_Z_Y_064	やせいの　[VAR 0101(0000)]の\nＺつつく　こうげき！
ATKMSG_Z_E_064	あいての　[VAR 0101(0000)]の\nＺつつく　こうげき！
ATKMSG_Z_N_064	ぬしの　[VAR 0101(0000)]の\nＺつつく　こうげき！
ATKMSG_Z_M_065	[VAR 0101(0000)]の\nＺドリルくちばし！
ATKMSG_Z_Y_065	やせいの　[VAR 0101(0000)]の\nＺドリルくちばし！
ATKMSG_Z_E_065	あいての　[VAR 0101(0000)]の\nＺドリルくちばし！
ATKMSG_Z_N_065	ぬしの　[VAR 0101(0000)]の\nＺドリルくちばし！
ATKMSG_Z_M_066	[VAR 0101(0000)]の\nＺじごくぐるま！
ATKMSG_Z_Y_066	やせいの　[VAR 0101(0000)]の\nＺじごくぐるま！
ATKMSG_Z_E_066	あいての　[VAR 0101(0000)]の\nＺじごくぐるま！
ATKMSG_Z_N_066	ぬしの　[VAR 0101(0000)]の\nＺじごくぐるま！
ATKMSG_Z_M_067	[VAR 0101(0000)]の\nＺけたぐり！
ATKMSG_Z_Y_067	やせいの　[VAR 0101(0000)]の\nＺけたぐり！
ATKMSG_Z_E_067	あいての　[VAR 0101(0000)]の\nＺけたぐり！
ATKMSG_Z_N_067	ぬしの　[VAR 0101(0000)]の\nＺけたぐり！
ATKMSG_Z_M_068	[VAR 0101(0000)]の\nＺカウンター！
ATKMSG_Z_Y_068	やせいの　[VAR 0101(0000)]の\nＺカウンター！
ATKMSG_Z_E_068	あいての　[VAR 0101(0000)]の\nＺカウンター！
ATKMSG_Z_N_068	ぬしの　[VAR 0101(0000)]の\nＺカウンター！
ATKMSG_Z_M_069	[VAR 0101(0000)]の\nＺちきゅうなげ！
ATKMSG_Z_Y_069	やせいの　[VAR 0101(0000)]の\nＺちきゅうなげ！
ATKMSG_Z_E_069	あいての　[VAR 0101(0000)]の\nＺちきゅうなげ！
ATKMSG_Z_N_069	ぬしの　[VAR 0101(0000)]の\nＺちきゅうなげ！
ATKMSG_Z_M_070	[VAR 0101(0000)]は\nＺかいりきを　つかった！
ATKMSG_Z_Y_070	やせいの　[VAR 0101(0000)]は\nＺかいりきを　つかった！
ATKMSG_Z_E_070	あいての　[VAR 0101(0000)]は\nＺかいりきを　つかった！
ATKMSG_Z_N_070	ぬしの　[VAR 0101(0000)]は\nＺかいりきを　つかった！
ATKMSG_Z_M_071	[VAR 0101(0000)]の\nＺすいとる　こうげき！
ATKMSG_Z_Y_071	やせいの　[VAR 0101(0000)]の\nＺすいとる　こうげき！
ATKMSG_Z_E_071	あいての　[VAR 0101(0000)]の\nＺすいとる　こうげき！
ATKMSG_Z_N_071	ぬしの　[VAR 0101(0000)]の\nＺすいとる　こうげき！
ATKMSG_Z_M_072	[VAR 0101(0000)]の\nＺメガドレイン！
ATKMSG_Z_Y_072	やせいの　[VAR 0101(0000)]の\nＺメガドレイン！
ATKMSG_Z_E_072	あいての　[VAR 0101(0000)]の\nＺメガドレイン！
ATKMSG_Z_N_072	ぬしの　[VAR 0101(0000)]の\nＺメガドレイン！
ATKMSG_Z_M_073	[VAR 0101(0000)]の\nＺやどりぎのタネ！
ATKMSG_Z_Y_073	やせいの　[VAR 0101(0000)]の\nＺやどりぎのタネ！
ATKMSG_Z_E_073	あいての　[VAR 0101(0000)]の\nＺやどりぎのタネ！
ATKMSG_Z_N_073	ぬしの　[VAR 0101(0000)]の\nＺやどりぎのタネ！
ATKMSG_Z_M_074	[VAR 0101(0000)]は\nＺせいちょうを　つかった！
ATKMSG_Z_Y_074	やせいの　[VAR 0101(0000)]は\nＺせいちょうを　つかった！
ATKMSG_Z_E_074	あいての　[VAR 0101(0000)]は\nＺせいちょうを　つかった！
ATKMSG_Z_N_074	ぬしの　[VAR 0101(0000)]は\nＺせいちょうを　つかった！
ATKMSG_Z_M_075	[VAR 0101(0000)]の\nＺはっぱカッター！
ATKMSG_Z_Y_075	やせいの　[VAR 0101(0000)]の\nＺはっぱカッター！
ATKMSG_Z_E_075	あいての　[VAR 0101(0000)]の\nＺはっぱカッター！
