app_common.dat
msg_common_big_18_keywait	[~ 0]
ATKMSG_Z_N_007	Totem [VAR 0101(0000)] used Z-Fire Punch!
ATKMSG_Z_M_008	[VAR 0101(0000)] used Z-Ice Punch!
ATKMSG_Z_Y_008	The wild [VAR 0101(0000)] used Z-Ice Punch!
ATKMSG_Z_E_008	The opposing [VAR 0101(0000)] used Z-Ice Punch!
ATKMSG_Z_N_008	Totem [VAR 0101(0000)] used Z-Ice Punch!
ATKMSG_Z_M_009	[VAR 0101(0000)] used Z-Thunder Punch!
ATKMSG_Z_Y_009	The wild [VAR 0101(0000)] used Z-Thunder Punch!
ATKMSG_Z_E_009	The opposing [VAR 0101(0000)] used Z-Thunder Punch!
ATKMSG_Z_N_009	Totem [VAR 0101(0000)] used Z-Thunder Punch!
ATKMSG_Z_M_010	[VAR 0101(0000)] used Z-Scratch!
ATKMSG_Z_Y_010	The wild [VAR 0101(0000)] used Z-Scratch!
ATKMSG_Z_E_010	The opposing [VAR 0101(0000)] used Z-Scratch!
ATKMSG_Z_N_010	Totem [VAR 0101(0000)] used Z-Scratch!
ATKMSG_Z_M_011	[VAR 0101(0000)] used Z-Vice Grip!
ATKMSG_Z_Y_011	The wild [VAR 0101(0000)] used Z-Vice Grip!
ATKMSG_Z_E_011	The opposing [VAR 0101(0000)] used Z-Vice Grip!
ATKMSG_Z_N_011	Totem [VAR 0101(0000)] used Z-Vice Grip!
ATKMSG_Z_M_012	[VAR 0101(0000)] used Z-Guillotine!
ATKMSG_Z_Y_012	The wild [VAR 0101(0000)] used Z-Guillotine!
ATKMSG_Z_E_012	The opposing [VAR 0101(0000)] used Z-Guillotine!
ATKMSG_Z_N_012	Totem [VAR 0101(0000)] used Z-Guillotine!
ATKMSG_Z_M_013	[VAR 0101(0000)] used Z-Razor Wind!
ATKMSG_Z_Y_013	The wild [VAR 0101(0000)] used Z-Razor Wind!
ATKMSG_Z_E_013	The opposing [VAR 0101(0000)] used Z-Razor Wind!
ATKMSG_Z_N_013	Totem [VAR 0101(0000)] used Z-Razor Wind!
ATKMSG_Z_M_014	[VAR 0101(0000)] used Z-Swords Dance!
ATKMSG_Z_Y_014	The wild [VAR 0101(0000)] used Z-Swords Dance!
ATKMSG_Z_E_014	The opposing [VAR 0101(0000)] used Z-Swords Dance!
ATKMSG_Z_N_014	Totem [VAR 0101(0000)] used Z-Swords Dance!
ATKMSG_Z_M_015	[VAR 0101(0000)] used Z-Cut!
ATKMSG_Z_Y_015	The wild [VAR 0101(0000)] used Z-Cut!
ATKMSG_Z_E_015	The opposing [VAR 0101(0000)] used Z-Cut!
ATKMSG_Z_N_015	Totem [VAR 0101(0000)] used Z-Cut!
ATKMSG_Z_M_016	[VAR 0101(0000)] used Z-Gust!
ATKMSG_Z_Y_016	The wild [VAR 0101(0000)] used Z-Gust!
ATKMSG_Z_E_016	The opposing [VAR 0101(0000)] used Z-Gust!
ATKMSG_Z_N_016	Totem [VAR 0101(0000)] used Z-Gust!
ATKMSG_Z_M_017	[VAR 0101(0000)] used Z-Wing Attack!
ATKMSG_Z_Y_017	The wild [VAR 0101(0000)] used Z-Wing Attack!
ATKMSG_Z_E_017	The opposing [VAR 0101(0000)] used Z-Wing Attack!
ATKMSG_Z_N_017	Totem [VAR 0101(0000)] used Z-Wing Attack!
ATKMSG_Z_M_018	[VAR 0101(0000)] used Z-Whirlwind!
ATKMSG_Z_Y_018	The wild [VAR 0101(0000)] used Z-Whirlwind!
ATKMSG_Z_E_018	The opposing [VAR 0101(0000)] used Z-Whirlwind!
ATKMSG_Z_N_018	Totem [VAR 0101(0000)] used Z-Whirlwind!
ATKMSG_Z_M_019	[VAR 0101(0000)] used Z-Fly!
ATKMSG_Z_Y_019	The wild [VAR 0101(0000)] used Z-Fly!
ATKMSG_Z_E_019	The opposing [VAR 0101(0000)] used Z-Fly!
ATKMSG_Z_N_019	Totem [VAR 0101(0000)] used Z-Fly!
ATKMSG_Z_M_020	[VAR 0101(0000)] used Z-Bind!
ATKMSG_Z_Y_020	The wild [VAR 0101(0000)] used Z-Bind!
ATKMSG_Z_E_020	The opposing [VAR 0101(0000)] used Z-Bind!
ATKMSG_Z_N_020	Totem [VAR 0101(0000)] used Z-Bind!
ATKMSG_Z_M_021	[VAR 0101(0000)] used Z-Slam!
ATKMSG_Z_Y_021	The wild [VAR 0101(0000)] used Z-Slam!
ATKMSG_Z_E_021	The opposing [VAR 0101(0000)] used Z-Slam!
ATKMSG_Z_N_021	Totem [VAR 0101(0000)] used Z-Slam!
ATKMSG_Z_M_022	[VAR 0101(0000)] used Z-Vine Whip!
ATKMSG_Z_Y_022	The wild [VAR 0101(0000)] used Z-Vine Whip!
ATKMSG_Z_E_022	The opposing [VAR 0101(0000)] used Z-Vine Whip!
ATKMSG_Z_N_022	Totem [VAR 0101(0000)] used Z-Vine Whip!
ATKMSG_Z_M_023	[VAR 0101(0000)] used Z-Stomp!
ATKMSG_Z_Y_023	The wild [VAR 0101(0000)] used Z-Stomp!
ATKMSG_Z_E_023	The opposing [VAR 0101(0000)] used Z-Stomp!
ATKMSG_Z_N_023	Totem [VAR 0101(0000)] used Z-Stomp!
ATKMSG_Z_M_024	[VAR 0101(0000)] used Z-Double Kick!
ATKMSG_Z_Y_024	The wild [VAR 0101(0000)] used Z-Double Kick!
ATKMSG_Z_E_024	The opposing [VAR 0101(0000)] used Z-Double Kick!
ATKMSG_Z_N_024	Totem [VAR 0101(0000)] used Z-Double Kick!
ATKMSG_Z_M_025	[VAR 0101(0000)] used Z-Mega Kick!
ATKMSG_Z_Y_025	The wild [VAR 0101(0000)] used Z-Mega Kick!
ATKMSG_Z_E_025	The opposing [VAR 0101(0000)] used Z-Mega Kick!
ATKMSG_Z_N_025	Totem [VAR 0101(0000)] used Z-Mega Kick!
ATKMSG_Z_M_026	[VAR 0101(0000)] used Z-Jump Kick!
ATKMSG_Z_Y_026	The wild [VAR 0101(0000)] used Z-Jump Kick!
ATKMSG_Z_E_026	The opposing [VAR 0101(0000)] used Z-Jump Kick!
ATKMSG_Z_N_026	Totem [VAR 0101(0000)] used Z-Jump Kick!
ATKMSG_Z_M_027	[VAR 0101(0000)] used Z-Rolling Kick!
ATKMSG_Z_Y_027	The wild [VAR 0101(0000)] used Z-Rolling Kick!
ATKMSG_Z_E_027	The opposing [VAR 0101(0000)] used Z-Rolling Kick!
ATKMSG_Z_N_027	Totem [VAR 0101(0000)] used Z-Rolling Kick!
ATKMSG_Z_M_028	[VAR 0101(0000)] used Z-Sand Attack!
ATKMSG_Z_Y_028	The wild [VAR 0101(0000)] used Z-Sand Attack!
ATKMSG_Z_E_028	The opposing [VAR 0101(0000)] used Z-Sand Attack!
ATKMSG_Z_N_028	Totem [VAR 0101(0000)] used Z-Sand Attack!
ATKMSG_Z_M_029	[VAR 0101(0000)] used Z-Headbutt!
ATKMSG_Z_Y_029	The wild [VAR 0101(0000)] used Z-Headbutt!
ATKMSG_Z_E_029	The opposing [VAR 0101(0000)] used Z-Headbutt!
ATKMSG_Z_N_029	Totem [VAR 0101(0000)] used Z-Headbutt!
ATKMSG_Z_M_030	[VAR 0101(0000)] used Z-Horn Attack!
ATKMSG_Z_Y_030	The wild [VAR 0101(0000)] used Z-Horn Attack!
ATKMSG_Z_E_030	The opposing [VAR 0101(0000)] used Z-Horn Attack!
ATKMSG_Z_N_030	Totem [VAR 0101(0000)] used Z-Horn Attack!
ATKMSG_Z_M_031	[VAR 0101(0000)] used Z-Fury Attack!
ATKMSG_Z_Y_031	The wild [VAR 0101(0000)] used Z-Fury Attack!
ATKMSG_Z_E_031	The opposing [VAR 0101(0000)] used Z-Fury Attack!
ATKMSG_Z_N_031	Totem [VAR 0101(0000)] used Z-Fury Attack!
ATKMSG_Z_M_032	[VAR 0101(0000)] used Z-Horn Drill!
ATKMSG_Z_Y_032	The wild [VAR 0101(0000)] used Z-Horn Drill!
ATKMSG_Z_E_032	The opposing [VAR 0101(0000)] used Z-Horn Drill!
ATKMSG_Z_N_032	Totem [VAR 0101(0000)] used Z-Horn Drill!
ATKMSG_Z_M_033	[VAR 0101(0000)] used Z-Tackle!
ATKMSG_Z_Y_033	The wild [VAR 0101(0000)] used Z-Tackle!
ATKMSG_Z_E_033	The opposing [VAR 0101(0000)] used Z-Tackle!
ATKMSG_Z_N_033	Totem [VAR 0101(0000)] used Z-Tackle!
ATKMSG_Z_M_034	[VAR 0101(0000)] used Z-Body Slam!
ATKMSG_Z_Y_034	The wild [VAR 0101(0000)] used Z-Body Slam!
ATKMSG_Z_E_034	The opposing [VAR 0101(0000)] used Z-Body Slam!
ATKMSG_Z_N_034	Totem [VAR 0101(0000)] used Z-Body Slam!
ATKMSG_Z_M_035	[VAR 0101(0000)] used Z-Wrap!
ATKMSG_Z_Y_035	The wild [VAR 0101(0000)] used Z-Wrap!
ATKMSG_Z_E_035	The opposing [VAR 0101(0000)] used Z-Wrap!
ATKMSG_Z_N_035	Totem [VAR 0101(0000)] used Z-Wrap!
ATKMSG_Z_M_036	[VAR 0101(0000)] used Z-Take Down!
ATKMSG_Z_Y_036	The wild [VAR 0101(0000)] used Z-Take Down!
ATKMSG_Z_E_036	The opposing [VAR 0101(0000)] used Z-Take Down!
ATKMSG_Z_N_036	Totem [VAR 0101(0000)] used Z-Take Down!
ATKMSG_Z_M_037	[VAR 0101(0000)] used Z-Thrash!
ATKMSG_Z_Y_037	The wild [VAR 0101(0000)] used Z-Thrash!
ATKMSG_Z_E_037	The opposing [VAR 0101(0000)] used Z-Thrash!
ATKMSG_Z_N_037	Totem [VAR 0101(0000)] used Z-Thrash!
ATKMSG_Z_M_038	[VAR 0101(0000)] used Z-Double-Edge!
ATKMSG_Z_Y_038	The wild [VAR 0101(0000)] used Z-Double-Edge!
ATKMSG_Z_E_038	The opposing [VAR 0101(0000)] used Z-Double-Edge!
ATKMSG_Z_N_038	Totem [VAR 0101(0000)] used Z-Double-Edge!
ATKMSG_Z_M_039	[VAR 0101(0000)] used Z-Tail Whip!
ATKMSG_Z_Y_039	The wild [VAR 0101(0000)] used Z-Tail Whip!
ATKMSG_Z_E_039	The opposing [VAR 0101(0000)] used Z-Tail Whip!
ATKMSG_Z_N_039	Totem [VAR 0101(0000)] used Z-Tail Whip!
ATKMSG_Z_M_040	[VAR 0101(0000)] used Z-Poison Sting!
ATKMSG_Z_Y_040	The wild [VAR 0101(0000)] used Z-Poison Sting!
ATKMSG_Z_E_040	The opposing [VAR 0101(0000)] used Z-Poison Sting!
ATKMSG_Z_N_040	Totem [VAR 0101(0000)] used Z-Poison Sting!
ATKMSG_Z_M_041	[VAR 0101(0000)] used Z-Twineedle!
ATKMSG_Z_Y_041	The wild [VAR 0101(0000)] used Z-Twineedle!
ATKMSG_Z_E_041	The opposing [VAR 0101(0000)] used Z-Twineedle!
ATKMSG_Z_N_041	Totem [VAR 0101(0000)] used Z-Twineedle!
ATKMSG_Z_M_042	[VAR 0101(0000)] used Z-Pin Missile!
ATKMSG_Z_Y_042	The wild [VAR 0101(0000)] used Z-Pin Missile!
ATKMSG_Z_E_042	The opposing [VAR 0101(0000)] used Z-Pin Missile!
ATKMSG_Z_N_042	Totem [VAR 0101(0000)] used Z-Pin Missile!
ATKMSG_Z_M_043	[VAR 0101(0000)] used Z-Leer!
ATKMSG_Z_Y_043	The wild [VAR 0101(0000)] used Z-Leer!
ATKMSG_Z_E_043	The opposing [VAR 0101(0000)] used Z-Leer!
ATKMSG_Z_N_043	Totem [VAR 0101(0000)] used Z-Leer!
ATKMSG_Z_M_044	[VAR 0101(0000)] used Z-Bite!
ATKMSG_Z_Y_044	The wild [VAR 0101(0000)] used Z-Bite!
ATKMSG_Z_E_044	The opposing [VAR 0101(0000)] used Z-Bite!
ATKMSG_Z_N_044	Totem [VAR 0101(0000)] used Z-Bite!
ATKMSG_Z_M_045	[VAR 0101(0000)] used Z-Growl!
ATKMSG_Z_Y_045	The wild [VAR 0101(0000)] used Z-Growl!
ATKMSG_Z_E_045	The opposing [VAR 0101(0000)] used Z-Growl!
ATKMSG_Z_N_045	Totem [VAR 0101(0000)] used Z-Growl!
ATKMSG_Z_M_046	[VAR 0101(0000)] used Z-Roar!
ATKMSG_Z_Y_046	The wild [VAR 0101(0000)] used Z-Roar!
ATKMSG_Z_E_046	The opposing [VAR 0101(0000)] used Z-Roar!
ATKMSG_Z_N_046	Totem [VAR 0101(0000)] used Z-Roar!
ATKMSG_Z_M_047	[VAR 0101(0000)] used Z-Sing!
ATKMSG_Z_Y_047	The wild [VAR 0101(0000)] used Z-Sing!
ATKMSG_Z_E_047	The opposing [VAR 0101(0000)] used Z-Sing!
ATKMSG_Z_N_047	Totem [VAR 0101(0000)] used Z-Sing!
ATKMSG_Z_M_048	[VAR 0101(0000)] used Z-Supersonic!
ATKMSG_Z_Y_048	The wild [VAR 0101(0000)] used Z-Supersonic!
ATKMSG_Z_E_048	The opposing [VAR 0101(0000)] used Z-Supersonic!
ATKMSG_Z_N_048	Totem [VAR 0101(0000)] used Z-Supersonic!
ATKMSG_Z_M_049	[VAR 0101(0000)] used Z-Sonic Boom!
ATKMSG_Z_Y_049	The wild [VAR 0101(0000)] used Z-Sonic Boom!
ATKMSG_Z_E_049	The opposing [VAR 0101(0000)] used Z-Sonic Boom!
ATKMSG_Z_N_049	Totem [VAR 0101(0000)] used Z-Sonic Boom!
ATKMSG_Z_M_050	[VAR 0101(0000)] used Z-Disable!
ATKMSG_Z_Y_050	The wild [VAR 0101(0000)] used Z-Disable!
ATKMSG_Z_E_050	The opposing [VAR 0101(0000)] used Z-Disable!
ATKMSG_Z_N_050	Totem [VAR 0101(0000)] used Z-Disable!
ATKMSG_Z_M_051	[VAR 0101(0000)] used Z-Acid!
ATKMSG_Z_Y_051	The wild [VAR 0101(0000)] used Z-Acid!
ATKMSG_Z_E_051	The opposing [VAR 0101(0000)] used Z-Acid!
ATKMSG_Z_N_051	Totem [VAR 0101(0000)] used Z-Acid!
ATKMSG_Z_M_052	[VAR 0101(0000)] used Z-Ember!
ATKMSG_Z_Y_052	The wild [VAR 0101(0000)] used Z-Ember!
ATKMSG_Z_E_052	The opposing [VAR 0101(0000)] used Z-Ember!
ATKMSG_Z_N_052	Totem [VAR 0101(0000)] used Z-Ember!
ATKMSG_Z_M_053	[VAR 0101(0000)] used Z-Flamethrower!
ATKMSG_Z_Y_053	The wild [VAR 0101(0000)] used Z-Flamethrower!
ATKMSG_Z_E_053	The opposing [VAR 0101(0000)] used Z-Flamethrower!
ATKMSG_Z_N_053	Totem [VAR 0101(0000)] used Z-Flamethrower!
ATKMSG_Z_M_054	[VAR 0101(0000)] used Z-Mist!
ATKMSG_Z_Y_054	The wild [VAR 0101(0000)] used Z-Mist!
ATKMSG_Z_E_054	The opposing [VAR 0101(0000)] used Z-Mist!
ATKMSG_Z_N_054	Totem [VAR 0101(0000)] used Z-Mist!
ATKMSG_Z_M_055	[VAR 0101(0000)] used Z-Water Gun!
ATKMSG_Z_Y_055	The wild [VAR 0101(0000)] used Z-Water Gun!
ATKMSG_Z_E_055	The opposing [VAR 0101(0000)] used Z-Water Gun!
ATKMSG_Z_N_055	Totem [VAR 0101(0000)] used Z-Water Gun!
ATKMSG_Z_M_056	[VAR 0101(0000)] used Z-Hydro Pump!
ATKMSG_Z_Y_056	The wild [VAR 0101(0000)] used Z-Hydro Pump!
ATKMSG_Z_E_056	The opposing [VAR 0101(0000)] used Z-Hydro Pump!
ATKMSG_Z_N_056	Totem [VAR 0101(0000)] used Z-Hydro Pump!
ATKMSG_Z_M_057	[VAR 0101(0000)] used Z-Surf!
ATKMSG_Z_Y_057	The wild [VAR 0101(0000)] used Z-Surf!
ATKMSG_Z_E_057	The opposing [VAR 0101(0000)] used Z-Surf!
ATKMSG_Z_N_057	Totem [VAR 0101(0000)] used Z-Surf!
ATKMSG_Z_M_058	[VAR 0101(0000)] used Z-Ice Beam!
ATKMSG_Z_Y_058	The wild [VAR 0101(0000)] used Z-Ice Beam!
ATKMSG_Z_E_058	The opposing [VAR 0101(0000)] used Z-Ice Beam!
ATKMSG_Z_N_058	Totem [VAR 0101(0000)] used Z-Ice Beam!
ATKMSG_Z_M_059	[VAR 0101(0000)] used Z-Blizzard!
ATKMSG_Z_Y_059	The wild [VAR 0101(0000)] used Z-Blizzard!
ATKMSG_Z_E_059	The opposing [VAR 0101(0000)] used Z-Blizzard!
ATKMSG_Z_N_059	Totem [VAR 0101(0000)] used Z-Blizzard!
ATKMSG_Z_M_060	[VAR 0101(0000)] used Z-Psybeam!
ATKMSG_Z_Y_060	The wild [VAR 0101(0000)] used Z-Psybeam!
ATKMSG_Z_E_060	The opposing [VAR 0101(0000)] used Z-Psybeam!
ATKMSG_Z_N_060	Totem [VAR 0101(0000)] used Z-Psybeam!
ATKMSG_Z_M_061	[VAR 0101(0000)] used Z-Bubble Beam!
ATKMSG_Z_Y_061	The wild [VAR 0101(0000)] used Z-Bubble Beam!
ATKMSG_Z_E_061	The opposing [VAR 0101(0000)] used Z-Bubble Beam!
ATKMSG_Z_N_061	Totem [VAR 0101(0000)] used Z-Bubble Beam!
ATKMSG_Z_M_062	[VAR 0101(0000)] used Z-Aurora Beam!
ATKMSG_Z_Y_062	The wild [VAR 0101(0000)] used Z-Aurora Beam!
ATKMSG_Z_E_062	The opposing [VAR 0101(0000)] used Z-Aurora Beam!
ATKMSG_Z_N_062	Totem [VAR 0101(0000)] used Z-Aurora Beam!
ATKMSG_Z_M_063	[VAR 0101(0000)] used Z-Hyper Beam!
ATKMSG_Z_Y_063	The wild [VAR 0101(0000)] used Z-Hyper Beam!
ATKMSG_Z_E_063	The opposing [VAR 0101(0000)] used Z-Hyper Beam!
ATKMSG_Z_N_063	Totem [VAR 0101(0000)] used Z-Hyper Beam!
ATKMSG_Z_M_064	[VAR 0101(0000)] used Z-Peck!
ATKMSG_Z_Y_064	The wild [VAR 0101(0000)] used Z-Peck!
ATKMSG_Z_E_064	The opposing [VAR 0101(0000)] used Z-Peck!
ATKMSG_Z_N_064	Totem [VAR 0101(0000)] used Z-Peck!
ATKMSG_Z_M_065	[VAR 0101(0000)] used Z-Drill Peck!
ATKMSG_Z_Y_065	The wild [VAR 0101(0000)] used Z-Drill Peck!
ATKMSG_Z_E_065	The opposing [VAR 0101(0000)] used Z-Drill Peck!
ATKMSG_Z_N_065	Totem [VAR 0101(0000)] used Z-Drill Peck!
ATKMSG_Z_M_066	[VAR 0101(0000)] used Z-Submission!
ATKMSG_Z_Y_066	The wild [VAR 0101(0000)] used Z-Submission!
ATKMSG_Z_E_066	The opposing [VAR 0101(0000)] used Z-Submission!
ATKMSG_Z_N_066	Totem [VAR 0101(0000)] used Z-Submission!
ATKMSG_Z_M_067	[VAR 0101(0000)] used Z-Low Kick!
ATKMSG_Z_Y_067	The wild [VAR 0101(0000)] used Z-Low Kick!
ATKMSG_Z_E_067	The opposing [VAR 0101(0000)] used Z-Low Kick!
ATKMSG_Z_N_067	Totem [VAR 0101(0000)] used Z-Low Kick!
ATKMSG_Z_M_068	[VAR 0101(0000)] used Z-Counter!
ATKMSG_Z_Y_068	The wild [VAR 0101(0000)] used Z-Counter!
ATKMSG_Z_E_068	The opposing [VAR 0101(0000)] used Z-Counter!
ATKMSG_Z_N_068	Totem [VAR 0101(0000)] used Z-Counter!
ATKMSG_Z_M_069	[VAR 0101(0000)] used Z-Seismic Toss!
ATKMSG_Z_Y_069	The wild [VAR 0101(0000)] used Z-Seismic Toss!
ATKMSG_Z_E_069	The opposing [VAR 0101(0000)] used Z-Seismic Toss!
ATKMSG_Z_N_069	Totem [VAR 0101(0000)] used Z-Seismic Toss!
ATKMSG_Z_M_070	[VAR 0101(0000)] used Z-Strength!
ATKMSG_Z_Y_070	The wild [VAR 0101(0000)] used Z-Strength!
ATKMSG_Z_E_070	The opposing [VAR 0101(0000)] used Z-Strength!
ATKMSG_Z_N_070	Totem [VAR 0101(0000)] used Z-Strength!
ATKMSG_Z_M_071	[VAR 0101(0000)] used Z-Absorb!
ATKMSG_Z_Y_071	The wild [VAR 0101(0000)] used Z-Absorb!
ATKMSG_Z_E_071	The opposing [VAR 0101(0000)] used Z-Absorb!
ATKMSG_Z_N_071	Totem [VAR 0101(0000)] used Z-Absorb!
ATKMSG_Z_M_072	[VAR 0101(0000)] used Z-Mega Drain!
ATKMSG_Z_Y_072	The wild [VAR 0101(0000)] used Z-Mega Drain!
ATKMSG_Z_E_072	The opposing [VAR 0101(0000)] used Z-Mega Drain!
ATKMSG_Z_N_072	Totem [VAR 0101(0000)] used Z-Mega Drain!
ATKMSG_Z_M_073	[VAR 0101(0000)] used Z-Leech Seed!
ATKMSG_Z_Y_073	The wild [VAR 0101(0000)] used Z-Leech Seed!
ATKMSG_Z_E_073	The opposing [VAR 0101(0000)] used Z-Leech Seed!
ATKMSG_Z_N_073	Totem [VAR 0101(0000)] used Z-Leech Seed!
ATKMSG_Z_M_074	[VAR 0101(0000)] used Z-Growth!
ATKMSG_Z_Y_074	The wild [VAR 0101(0000)] used Z-Growth!
ATKMSG_Z_E_074	The opposing [VAR 0101(0000)] used Z-Growth!
ATKMSG_Z_N_074	Totem [VAR 0101(0000)] used Z-Growth!
ATKMSG_Z_M_075	[VAR 0101(0000)] used Z-Razor Leaf!
ATKMSG_Z_Y_075	The wild [VAR 0101(0000)] used Z-Razor Leaf!
ATKMSG_Z_E_075	The opposing [VAR 0101(0000)] used Z-Razor Leaf!
ATKMSG_Z_N_075	Totem [VAR 0101(0000)] used Z-Razor Leaf!
ATKMSG_Z_M_076	[VAR 0101(0000)] used Z-Solar Beam!
ATKMSG_Z_Y_076	The wild [VAR 0101(0000)] used Z-Solar Beam!
ATKMSG_Z_E_076	The opposing [VAR 0101(0000)] used Z-Solar Beam!
ATKMSG_Z_N_076	Totem [VAR 0101(0000)] used Z-Solar Beam!
ATKMSG_Z_M_077	[VAR 0101(0000)] used Z-Poison Powder!
ATKMSG_Z_Y_077	The wild [VAR 0101(0000)] used Z-Poison Powder!
ATKMSG_Z_E_077	The opposing [VAR 0101(0000)] used Z-Poison Powder!
ATKMSG_Z_N_077	Totem [VAR 0101(0000)] used Z-Poison Powder!
ATKMSG_Z_M_078	[VAR 0101(0000)] used Z-Stun Spore!
ATKMSG_Z_Y_078	The wild [VAR 0101(0000)] used Z-Stun Spore!
ATKMSG_Z_E_078	The opposing [VAR 0101(0000)] used Z-Stun Spore!
ATKMSG_Z_N_078	Totem [VAR 0101(0000)] used Z-Stun Spore!
ATKMSG_Z_M_079	[VAR 0101(0000)] used Z-Sleep Powder!
ATKMSG_Z_Y_079	The wild [VAR 0101(0000)] used Z-Sleep Powder!
ATKMSG_Z_E_079	The opposing [VAR 0101(0000)] used Z-Sleep Powder!
ATKMSG_Z_N_079	Totem [VAR 0101(0000)] used Z-Sleep Powder!
ATKMSG_Z_M_080	[VAR 0101(0000)] used Z-Petal Dance!
ATKMSG_Z_Y_080	The wild [VAR 0101(0000)] used Z-Petal Dance!
ATKMSG_Z_E_080	The opposing [VAR 0101(0000)] used Z-Petal Dance!
ATKMSG_Z_N_080	Totem [VAR 0101(0000)] used Z-Petal Dance!
ATKMSG_Z_M_081	[VAR 0101(0000)] used Z-String Shot!
ATKMSG_Z_Y_081	The wild [VAR 0101(0000)] used Z-String Shot!
ATKMSG_Z_E_081	The opposing [VAR 0101(0000)] used Z-String Shot!
ATKMSG_Z_N_081	Totem [VAR 0101(0000)] used Z-String Shot!
ATKMSG_Z_M_082	[VAR 0101(0000)] used Z-Dragon Rage!
ATKMSG_Z_Y_082	The wild [VAR 0101(0000)] used Z-Dragon Rage!
ATKMSG_Z_E_082	The opposing [VAR 0101(0000)] used Z-Dragon Rage!
ATKMSG_Z_N_082	Totem [VAR 0101(0000)] used Z-Dragon Rage!
ATKMSG_Z_M_083	[VAR 0101(0000)] used Z-Fire Spin!
ATKMSG_Z_Y_083	The wild [VAR 0101(0000)] used Z-Fire Spin!
ATKMSG_Z_E_083	The opposing [VAR 0101(0000)] used Z-Fire Spin!
ATKMSG_Z_N_083	Totem [VAR 0101(0000)] used Z-Fire Spin!
ATKMSG_Z_M_084	[VAR 0101(0000)] used Z-Thunder Shock!
ATKMSG_Z_Y_084	The wild [VAR 0101(0000)] used Z-Thunder Shock!
ATKMSG_Z_E_084	The opposing [VAR 0101(0000)] used Z-Thunder Shock!
ATKMSG_Z_N_084	Totem [VAR 0101(0000)] used Z-Thunder Shock!
ATKMSG_Z_M_085	[VAR 0101(0000)] used Z-Thunderbolt!
ATKMSG_Z_Y_085	The wild [VAR 0101(0000)] used Z-Thunderbolt!
ATKMSG_Z_E_085	The opposing [VAR 0101(0000)] used Z-Thunderbolt!
ATKMSG_Z_N_085	Totem [VAR 0101(0000)] used Z-Thunderbolt!
ATKMSG_Z_M_086	[VAR 0101(0000)] used Z-Thunder Wave!
ATKMSG_Z_Y_086	The wild [VAR 0101(0000)] used Z-Thunder Wave!
ATKMSG_Z_E_086	The opposing [VAR 0101(0000)] used Z-Thunder Wave!
ATKMSG_Z_N_086	Totem [VAR 0101(0000)] used Z-Thunder Wave!
ATKMSG_Z_M_087	[VAR 0101(0000)] used Z-Thunder!
ATKMSG_Z_Y_087	The wild [VAR 0101(0000)] used Z-Thunder!
ATKMSG_Z_E_087	The opposing [VAR 0101(0000)] used Z-Thunder!
ATKMSG_Z_N_087	Totem [VAR 0101(0000)] used Z-Thunder!
ATKMSG_Z_M_088	[VAR 0101(0000)] used Z-Rock Throw!
ATKMSG_Z_Y_088	The wild [VAR 0101(0000)] used Z-Rock Throw!
ATKMSG_Z_E_088	The opposing [VAR 0101(0000)] used Z-Rock Throw!
ATKMSG_Z_N_088	Totem [VAR 0101(0000)] used Z-Rock Throw!
ATKMSG_Z_M_089	[VAR 0101(0000)] used Z-Earthquake!
ATKMSG_Z_Y_089	The wild [VAR 0101(0000)] used Z-Earthquake!
ATKMSG_Z_E_089	The opposing [VAR 0101(0000)] used Z-Earthquake!
ATKMSG_Z_N_089	Totem [VAR 0101(0000)] used Z-Earthquake!
ATKMSG_Z_M_090	[VAR 0101(0000)] used Z-Fissure!
ATKMSG_Z_Y_090	The wild [VAR 0101(0000)] used Z-Fissure!
ATKMSG_Z_E_090	The opposing [VAR 0101(0000)] used Z-Fissure!
ATKMSG_Z_N_090	Totem [VAR 0101(0000)] used Z-Fissure!
ATKMSG_Z_M_091	[VAR 0101(0000)] used Z-Dig!
ATKMSG_Z_Y_091	The wild [VAR 0101(0000)] used Z-Dig!
ATKMSG_Z_E_091	The opposing [VAR 0101(0000)] used Z-Dig!
ATKMSG_Z_N_091	Totem [VAR 0101(0000)] used Z-Dig!
ATKMSG_Z_M_092	[VAR 0101(0000)] used Z-Toxic!
ATKMSG_Z_Y_092	The wild [VAR 0101(0000)] used Z-Toxic!
ATKMSG_Z_E_092	The opposing [VAR 0101(0000)] used Z-Toxic!
ATKMSG_Z_N_092	Totem [VAR 0101(0000)] used Z-Toxic!
ATKMSG_Z_M_093	[VAR 0101(0000)] used Z-Confusion!
ATKMSG_Z_Y_093	The wild [VAR 0101(0000)] used Z-Confusion!
ATKMSG_Z_E_093	The opposing [VAR 0101(0000)] used Z-Confusion!
ATKMSG_Z_N_093	Totem [VAR 0101(0000)] used Z-Confusion!
ATKMSG_Z_M_094	[VAR 0101(0000)] used Z-Psychic!
ATKMSG_Z_Y_094	The wild [VAR 0101(0000)] used Z-Psychic!
ATKMSG_Z_E_094	The opposing [VAR 0101(0000)] used Z-Psychic!
ATKMSG_Z_N_094	Totem [VAR 0101(0000)] used Z-Psychic!
ATKMSG_Z_M_095	[VAR 0101(0000)] used Z-Hypnosis!
ATKMSG_Z_Y_095	The wild [VAR 0101(0000)] used Z-Hypnosis!
