00_glossary.msbt
01_msg_with_voice.msbt
mng_cmn_go	Go！
bds001_st1_104	以及{c[ffdc0f]}阻碍队伍前进{c[ffffff]}的\r\n\x0e\x01\x06\x02\n\0巨\x0e\x01\x06\x02\x04\0大{c[ffdc0f]}砰砰{c[ffffff]}！
bds001_st1_105	挡路啦！\r\n\x0e\x01\x06\x02\x1e\0就\x0e\x01\x06\x02\x04\0算是{c[ffdc0f]}组队来{c[ffffff]}，\x0e\x01\x06\x02\n\0也\x0e\x01\x06\x02\x04\0不让你们通过！
bds001_st1_106	{c[ffdc0f]}只要不给我金币的话{c[ffffff]}，\x0e\x01\x06\x02\n\0就\x0e\x01\x06\x02\x04\0绝对不！
bds001_st1_107	……{c[ffdc0f]}从背后可跟我说不了话{c[ffffff]}。
bds001_st1_108	因为我听不清身后的声音！！
bds001_st1_109	看上去，这地方有很多\r\n{c[ffdc0f]}检验牵绊的机关{c[ffffff]}呢～。
bds001_st1_110	{c[ffdc0f]}组队冒险\x0e\x01\x06\x02\n\0{c[ffffff]}会\x0e\x01\x06\x02\x04\0略有不同，\r\n\x0e\x01\x06\x02\n\0大\x0e\x01\x06\x02\x04\0家清楚规则吗？
bds001_st1_111	要听规则说明吗？
bds001_st1_111_a	不听
bds001_st1_111_b	听
bds001_st1_120	2人一起摇骰子。
bds001_st1_121	可以朝任意方向前进。
bds001_st1_122	首先，\x0e\x01\x06\x02\n\0去\x0e\x01\x06\x02\x04\0收集大量的{c[ffdc0f]}金币{c[ffffff]}吧！
bds001_st1_123	其中1人去收集{c[ffdc0f]}金币{c[ffffff]}的同时……
bds001_st1_124	另外1人，\x0e\x01\x06\x02\n\0可\x0e\x01\x06\x02\x04\0以向着{c[ffdc0f]}星星{c[ffffff]}的所在地进发……
bds001_st1_125	为了赢得胜利，\x0e\x01\x06\x02\n\0队\x0e\x01\x06\x02\x04\0伍的牵绊以及\r\n\x0e\x01\x06\x02\n\0配\x0e\x01\x06\x02\x04\0合是十分必要的。
bds001_st1_126	另外，\x0e\x01\x06\x02\n\0踩\x0e\x01\x06\x02\x04\0踏对手的话，\r\n可以{c[ffdc0f]}夺取金币{c[ffffff]}哦！
bds001_st1_127	如果通过小游戏获得了大量的{c[ffdc0f]}金币{c[ffffff]}……
bds001_st1_128	就请{c[ffdc0f]}恰好停到{c[ffffff]}这个格子上，\r\n获得{c[ffdc0f]}星星{c[ffffff]}吧！
bds001_st1_129	是{c[ffdc0f]}以星星作为目标{c[ffffff]}呢？\x0e\x01\x06\x02\n\0还\x0e\x01\x06\x02\x04\0是{c[ffdc0f]}踩踏对手{c[ffffff]}呢？
bds001_st1_130	是{c[ffdc0f]}一起前进{c[ffffff]}呢？\x0e\x01\x06\x02\n\0还\x0e\x01\x06\x02\x04\0是{c[ffdc0f]}分头前进{c[ffffff]}呢？
bds001_st1_131	请{c[ffdc0f]}好好商量{c[ffffff]}后，\x0e\x01\x06\x02\n\0再\x0e\x01\x06\x02\x04\0进行冒险哦。
bds001_st1_132	那么，\x0e\x01\x06\x02\n\0来\x0e\x01\x06\x02\x04\0决定一下{c[ffdc0f]}先手后手{c[ffffff]}吧。
bds001_st1_133	根据{c[ffdc0f]}2人的骰子{c[ffffff]}点数总和来决定哦。
bds001_st1_134	先手，{c[ffdc0f]}[n0]队{c[ffffff]}！
bds001_st1_135	后手，{c[ffdc0f]}[n0]队{c[ffffff]}！
bds001_st1_140	……那么，\x0e\x01\x06\x02\n\0作\x0e\x01\x06\x02\x04\0为队伍目标的\r\n\x0e\x01\x06\x02\n\0{c[ffdc0f]}第\x0e\x01\x06\x02\x04\0一颗星星{c[ffffff]}在什么地方呢？
bds001_st1_141	在这里哦！\r\n\x0e\x01\x06\x02\x1e\0请\x0e\x01\x06\x02\x04\0{c[ffdc0f]}恰好停到这里{c[ffffff]}，\x0e\x01\x06\x02\n\0获\x0e\x01\x06\x02\x04\0得这颗星星吧！
bds001_st1_142	如果2人同时停到这个格子的话，\r\n\x0e\x01\x06\x02\n\0可\x0e\x01\x06\x02\x04\0以{c[ffdc0f]}获得2次星星{c[ffffff]}哦～！
bds001_st1_143	那么接下来，\x0e\x01\x06\x02\n\0在\x0e\x01\x06\x02\x04\0出发之前\r\n\x0e\x01\x06\x02\n\0请\x0e\x01\x06\x02\x04\0展示一下{c[ffdc0f]}队伍的牵绊{c[ffffff]}吧！
bds001_st1_144	{c[ffdc0f]}很好！{c[ffffff]}\x0e\x01\x06\x02\n\0{c[ffdc0f]}Y{c[ffffff]}\x0e\x01\x06\x02\x04\0{c[ffdc0f]}eah！{c[ffffff]}
bds001_st1_145	{c[ffdc0f]}同心协力，共享道具与金币！{c[ffffff]}\r\n\x0e\x01\x06\x02\x1e\0团\x0e\x01\x06\x02\x04\0队配合是获胜的关键哦！
bds001_st1_146	来吧，\x0e\x01\x06\x02\n\0从\x0e\x01\x06\x02\x04\0{c[ffdc0f]}先手的[n0]队{c[ffffff]}\r\n\x0e\x01\x06\x02\n\0开\x0e\x01\x06\x02\x04\0始！！
bds001_st1_000	欢迎光临！\x0e\x01\x06\x02\n\0各\x0e\x01\x06\x02\x04\0位{c[ffdc0f]}冒险者{c[ffffff]}！\r\n\x0e\x01\x06\x02\x1e\0终\x0e\x01\x06\x02\x04\0于要踏上\x0e\x01\x06\x02\n\0冒\x0e\x01\x06\x02\x04\0险的起点了啊。
bds001_st1_001	这个地方，\x0e\x01\x06\x02\n\0是\x0e\x01\x06\x02\x04\0第一次来吗？
bds001_st1_001_a	是
bds001_st1_001_b	否
bds001_st1_010	这里是，\x0e\x01\x06\x02\n\0充\x0e\x01\x06\x02\x04\0满谜团的{c[ffdc0f]}古代遗迹{c[ffffff]}。\r\n\x0e\x01\x06\x02\x1e\0究\x0e\x01\x06\x02\x04\0竟是个怎样的地方呢？
bds001_st1_011	毛骨悚然的{c[ffdc0f]}陷阱{c[ffffff]}……
bds001_st1_012	阻碍前进的\x0e\x01\x06\x02\n\0巨\x0e\x01\x06\x02\x04\0大{c[ffdc0f]}砰砰{c[ffffff]}！
bds001_st1_013	{c[ffdc0f]}挡路啦！{c[ffffff]}\r\n\x0e\x01\x06\x02\x1e\0绝\x0e\x01\x06\x02\x04\0对不会让你们通过的！
bds001_st1_014	……不过，\x0e\x01\x06\x02\n\0给\x0e\x01\x06\x02\x04\0我{c[ffdc0f]}金币{c[ffffff]}的话，\r\n\x0e\x01\x06\x02\n\0我\x0e\x01\x06\x02\x04\0就让你们通过。
bds001_st1_015	多、\x0e\x01\x06\x02\n\0多\x0e\x01\x06\x02\x04\0么{c[ffdc0f]}可怕的地方{c[ffffff]}啊！
bds001_st1_016	哎呀～，\x0e\x01\x06\x02\n\0这\x0e\x01\x06\x02\x04\0样看来会是一场{c[ffdc0f]}艰难的冒险{c[ffffff]}啊。
bds001_st1_020	……话说回来，大家\r\n\x0e\x01\x06\x02\n\0要\x0e\x01\x06\x02\x04\0听{c[ffdc0f]}冒险的规则{c[ffffff]}吗？
bds001_st1_021	要听规则说明吗？
bds001_st1_021_a	听
bds001_st1_021_b	不听
bds001_st1_030	摇{c[ffdc0f]}骰子{c[ffffff]}向前进。
bds001_st1_031	停到各种格子里，\r\n\x0e\x01\x06\x02\n\0来\x0e\x01\x06\x02\x04\0{c[ffdc0f]}获得金币{c[ffffff]}吧。
bds001_st1_032	要注意{c[ffdc0f]}\x0e\x01\x06\x02\n\0{c[ff1e1e]}惩{c[ffdc0f]}\x0e\x01\x06\x02\x04\0{c[ff1e1e]}罚格{c[ffdc0f]}{c[ffffff]}！
bds001_st1_033	在小游戏里获胜的话，\x0e\x01\x06\x02\n\0就\x0e\x01\x06\x02\x04\0能获得大量{c[ffdc0f]}金币{c[ffffff]}！
bds001_st1_034	但是！！
bds001_st1_035	并非收集{c[ffdc0f]}金币{c[ffffff]}就能获胜\r\n\x0e\x01\x06\x02\n\0这\x0e\x01\x06\x02\x04\0么简单！
bds001_st1_036	获胜的关键是\x0e\x01\x06\x02\n\0这\x0e\x01\x06\x02\x04\0颗{c[ffdc0f]}星星{c[ffffff]}！\r\n\x0e\x01\x06\x02\x1e\0收集\x0e\x01\x06\x02\x04\0最多的人将会获胜！
bds001_st1_037	就算拥有100枚{c[ffdc0f]}金币{c[ffffff]}，\r\n\x0e\x01\x06\x02\n\0也\x0e\x01\x06\x02\x04\0可能会被1颗{c[ffdc0f]}星星{c[ffffff]}打败……
bds001_st1_038	可以说，\x0e\x01\x06\x02\n\0掌\x0e\x01\x06\x02\x04\0控了{c[ffdc0f]}星星{c[ffffff]}的人，\r\n\x0e\x01\x06\x02\n\0就\x0e\x01\x06\x02\x04\0能掌控整场冒险。
bds001_st1_050	那么，\x0e\x01\x06\x02\n\0通\x0e\x01\x06\x02\x04\0过摇{c[ffdc0f]}骰子{c[ffffff]}\r\n\x0e\x01\x06\x02\n\0来\x0e\x01\x06\x02\x04\0决定前进的顺序吧！
bds001_st1_051	1号，{c[ffdc0f]}[n0]{c[ffffff]}。
bds001_st1_052	2号，{c[ffdc0f]}[n1]{c[ffffff]}。
bds001_st1_053	3号，{c[ffdc0f]}[n2]{c[ffffff]}。
bds001_st1_054	4号，{c[ffdc0f]}[n3]{c[ffffff]}。
bds001_st1_060	现在，\x0e\x01\x06\x02\n\0将\x0e\x01\x06\x02\x04\0赠送{c[ffdc0f]}5枚金币{c[ffffff]}作为礼物！
bds001_st1_070	那么！\x0e\x01\x06\x02\n\0作\x0e\x01\x06\x02\x04\0为胜利关键的{c[ffdc0f]}星星{c[ffffff]}，\r\n\x0e\x01\x06\x02\x1e\0第\x0e\x01\x06\x02\x04\01颗，\x0e\x01\x06\x02\n\0会\x0e\x01\x06\x02\x04\0在哪里呢？
bds001_st1_071	在这里哦～！\r\n\x0e\x01\x06\x02\x1e\0亮\x0e\x01\x06\x02\x04\0晶晶的{c[ffdc0f]}星星{c[ffffff]}在等待着你们～！
bds001_st1_072	请收集{c[ffdc0f]}金币{c[ffffff]}，\x0e\x01\x06\x02\n\0过\x0e\x01\x06\x02\x04\0来这里哦～！
bds001_st1_080	……接下来，\x0e\x01\x06\x02\n\0谁\x0e\x01\x06\x02\x04\0将收集到最多的\r\n\x0e\x01\x06\x02\n\0{c[ffdc0f]}\x0e\x01\x06\x02\x04\0星星{c[ffffff]}呢？
bds001_st1_081	火热的冒险现在开始！
bds001_turn_00	第[0]回合
bds001_turn_03	最终回合！
bds001_turn_06	最后[0]回合
bds001_turn2_name	[n0]
bds001_turn2_dice	[0]
bds001_friend_00	{c[ffdc0f]}[n0]{c[ffffff]}等人登场了！\r\n\x0e\x01\x06\x02\x1e\0通\x0e\x01\x06\x02\x04\0过他们所在的地方，\x0e\x01\x06\x02\n\0把\x0e\x01\x06\x02\x04\0他们变成同伴吧！
bds001_st1_txt_00	星星在这里
bds001_st1_txt_00_2	获得星星的机会！！
bds001_st1_txt_01	花毛毛的店
bds001_st1_txt_02	往遗迹深处
bds001_st1_txt_03	飞行龟出租车
bds001_st1_txt_04	骨牌遗迹
bds001_st1_txt_05	球盖姆在这里
bds001_st1_txt_06	这里有VS格
bds001_st1_txt_07	注意惊吓格！
bds001_st1_txt_08	小捷径
bds001_st1_txt_09	赚金币的路线
bds001_st1_txt_12	超级惊吓格\r\n注意！
bds001_st1_txt_10	给砰砰[0]枚金币就能通过
bds001_st1_txt_11	停到了同一个的地方！
bds001_kamek_00	嘻～嘻嘻嘻！\r\n\x0e\x01\x06\x02\x1e\0要\x0e\x01\x06\x02\x04\0让冒险变得更加有趣啦～！
bds001_kamek_01	在这个关卡的某一处……\r\n\x0e\x01\x06\x02\x1e\0隐\x0e\x01\x06\x02\x04\0藏着{c[ff1e1e]}惊吓格{c[ffffff]}哦！
bds001_kamek_02	……想知道会发生什么？\r\n\x0e\x01\x06\x02\n\0停\x0e\x01\x06\x02\x04\0上去拭目以待吧。
bds001_rstsp_00	那么，\x0e\x01\x06\x02\n\0还\x0e\x01\x06\x02\x04\0剩下3回合！\r\n\x0e\x01\x06\x02\x1e\0来\x0e\x01\x06\x02\x04\0看看目前的排名吧！
bds001_rstsp_01_00	第1名，{c[ffdc0f]}[n0]队{c[ffffff]}！
bds001_rstsp_01_01	第2名，{c[ffdc0f]}[n1]队{c[ffffff]}！
bds001_rstsp_01_02	……天呐！\r\n\x0e\x01\x06\x02\x1e\0所\x0e\x01\x06\x02\x04\0有的队伍居然成绩相同！
bds001_rstsp_01_a	{c[ffdc0f]}[n0]队{c[ffffff]}处于领先！\r\n\x0e\x01\x06\x02\x1e\0到\x0e\x01\x06\x02\x04\0目前为止，\x0e\x01\x06\x02\n\0表\x0e\x01\x06\x02\x04\0现得十分完美呢！
bds001_rstsp_01_b	{c[ffdc0f]}[n0]队{c[ffffff]}成绩占优呢！\r\n\x0e\x01\x06\x02\x1e\0今\x0e\x01\x06\x02\x04\0天状态绝佳、\x0e\x01\x06\x02\n\0劲\x0e\x01\x06\x02\x04\0头十足呢！
bds001_rstsp_01_c	{c[ffdc0f]}[n0]队{c[ffffff]}好强呢……\r\n\x0e\x01\x06\x02\x1e\02\x0e\x01\x06\x02\x04\0人的呼吸节奏一致呢！
bds001_rstsp_01_d	{c[ffdc0f]}[n1]队，{c[ffffff]}\x0e\x01\x06\x02\n\0好\x0e\x01\x06\x02\x04\0像成绩不佳……\r\n\x0e\x01\x06\x02\x1e\0……\x0e\x01\x06\x02\x04\0可是！\x0e\x01\x06\x02\n\0他\x0e\x01\x06\x02\x04\0们的眼睛还闪烁着斗志呢！
bds001_rstsp_01_e	{c[ffdc0f]}[n1]队{c[ffffff]}好像陷入了苦战呢……\r\n\x0e\x01\x06\x02\x1e\02\x0e\x01\x06\x02\x04\0人的合作一塌糊涂呢。
bds001_rstsp_01_f	两支队伍寸步不让呢！\r\n\x0e\x01\x06\x02\x1e\0完\x0e\x01\x06\x02\x04\0完全全的五五开，\x0e\x01\x06\x02\n\0战\x0e\x01\x06\x02\x04\0斗进入了白热化！
bds001_rstsp_01_g	要是\x0e\x01\x06\x02\n\0两\x0e\x01\x06\x02\x04\0支队伍能同时获胜就好了！\r\n\x0e\x01\x06\x02\x1e\0比\x0e\x01\x06\x02\x04\0赛就是\x0e\x01\x06\x02\n\0精\x0e\x01\x06\x02\x04\0彩到了这个地步呢！
bds001_rstsp_02_00	第1名，{c[ffdc0f]}[n0]{c[ffffff]}！
bds001_rstsp_02_01	第2名，{c[ffdc0f]}[n0]{c[ffffff]}！
bds001_rstsp_02_02	第3名，{c[ffdc0f]}[n0]{c[ffffff]}！
bds001_rstsp_02_03	第4名，{c[ffdc0f]}[n0]{c[ffffff]}！
bds001_rstsp_02_04	第1名，{c[ffdc0f]}[n0]{c[ffffff]}、\r\n{c[ffdc0f]}[n1]{c[ffffff]}！
bds001_rstsp_02_05	第2名，{c[ffdc0f]}[n0]{c[ffffff]}、\r\n{c[ffdc0f]}[n1]{c[ffffff]}！
bds001_rstsp_02_06	第3名，{c[ffdc0f]}[n0]{c[ffffff]}、\r\n{c[ffdc0f]}[n1]{c[ffffff]}
bds001_rstsp_02_07	第1名，{c[ffdc0f]}[n0]{c[ffffff]}、\r\n{c[ffdc0f]}[n1]{c[ffffff]}……
bds001_rstsp_02_09b	以及，{c[ffdc0f]}[n2]{c[ffffff]}！
bds001_rstsp_02_08	第2名，{c[ffdc0f]}[n0]{c[ffffff]}、\r\n{c[ffdc0f]}[n1]{c[ffffff]}……
bds001_rstsp_02_09	……以及，{c[ffdc0f]}[n2]{c[ffffff]}！
bds001_rstsp_02_10	……天呐！\x0e\x01\x06\x02\n\0所\x0e\x01\x06\x02\x04\0有人都是第1名！\r\n\x0e\x01\x06\x02\x1e\0这\x0e\x01\x06\x02\x04\0、\x0e\x01\x06\x02\n\0这\x0e\x01\x06\x02\x04\0场对战真是太不可思议了呢！
bds001_rstsp_03	战斗进入了白热化，\r\n\x0e\x01\x06\x02\n\0大\x0e\x01\x06\x02\x04\0家都一步不退呢！
bds001_rstsp_03b	哎呀～，\x0e\x01\x06\x02\n\0这\x0e\x01\x06\x02\x04\0次的对战\r\n\x0e\x01\x06\x02\n\0也\x0e\x01\x06\x02\x04\0是激烈非凡呢！
bds001_rstsp_03c	这场比赛，也在临近尾声的同时，\r\n\x0e\x01\x06\x02\n\0愈\x0e\x01\x06\x02\x04\0加火热啊！
bds001_rstsp_04	到底\x0e\x01\x06\x02\n\0哪\x0e\x01\x06\x02\x04\0支队伍能够获胜呢？\r\n\x0e\x01\x06\x02\x1e\0……\x0e\x01\x06\x02\x04\0让我们有请\x0e\x01\x06\x02\n\0嘉\x0e\x01\x06\x02\x04\0宾来作一下预测吧！
bds001_rstsp_04_b	到底\x0e\x01\x06\x02\n\0哪\x0e\x01\x06\x02\x04\0个选手能够获胜呢？\r\n\x0e\x01\x06\x02\x1e\0……\x0e\x01\x06\x02\x04\0让我们有请\x0e\x01\x06\x02\n\0嘉\x0e\x01\x06\x02\x04\0宾来作一下预测吧！
bds001_rstsp_05	进行预测的嘉宾是……这一位！
bds001_rstsp_06_00_a	……大家好！\x0e\x01\x06\x02\n\0我\x0e\x01\x06\x02\x04\0是{c[ffdc0f]}球盖姆{c[ffffff]}哦！
bds001_rstsp_06_00_a2	……大家好，\x0e\x01\x06\x02\n\0我\x0e\x01\x06\x02\x04\0是{c[ffdc0f]}球盖姆{c[ffffff]}哦。
bds001_rstsp_06_00_b	……能够获胜的一定是{c[ffdc0f]}[n0]队{c[ffffff]}吧。\r\n\x0e\x01\x06\x02\x1e\0对\x0e\x01\x06\x02\x04\0此我有70%……不对，\x0e\x01\x06\x02\n\08\x0e\x01\x06\x02\x04\00%的把握哦！
bds001_rstsp_06_00_c	……{c[ffdc0f]}[n0]队{c[ffffff]}能够\x0e\x01\x06\x02\n\0反\x0e\x01\x06\x02\x04\0败为胜吧。\r\n\x0e\x01\x06\x02\x1e\0绝\x0e\x01\x06\x02\x04\0对……一定……那个……大概能够获胜吧！
bds001_rstsp_07_j_00	……能够获胜的一定是{c[ffdc0f]}[n0]{c[ffffff]}吧。\r\n\x0e\x01\x06\x02\x1e\0对\x0e\x01\x06\x02\x04\0此我有70%……不对，\x0e\x01\x06\x02\n\08\x0e\x01\x06\x02\x04\00%的把握哦！
bds001_rstsp_07_j_00_kp	……{c[ffdc0f]}[n0]{c[ffffff]}大人一定能够获胜的哦！\r\n\x0e\x01\x06\x02\x1e\0对\x0e\x01\x06\x02\x04\0此我有75%……不对，\x0e\x01\x06\x02\n\08\x0e\x01\x06\x02\x04\05%的把握哦！
bds001_rstsp_07_j_00b	……{c[ffdc0f]}[n0]{c[ffffff]}能够\x0e\x01\x06\x02\n\0反\x0e\x01\x06\x02\x04\0败为胜吧！\r\n\x0e\x01\x06\x02\x1e\0绝\x0e\x01\x06\x02\x04\0对……一定……那个……大概能够获胜吧！
bds001_rstsp_07_j_00b_kp	{c[ffdc0f]}[n0]{c[ffffff]}大人能够\x0e\x01\x06\x02\n\0反\x0e\x01\x06\x02\x04\0败为胜吧！\r\n\x0e\x01\x06\x02\x1e\0绝\x0e\x01\x06\x02\x04\0对……一定……那个……大概能够获胜吧！
bds001_rstsp_06_01_a	……无论怎么想，都是{c[ffdc0f]}[n0]队{c[ffffff]}会获胜！\r\n\x0e\x01\x06\x02\x1e\0我\x0e\x01\x06\x02\x04\0能感受到非比寻常的气场啊。
bds001_rstsp_06_01_b	……很明显是{c[ffdc0f]}[n0]队{c[ffffff]}会获胜！\r\n\x0e\x01\x06\x02\x1e\02\x0e\x01\x06\x02\x04\0人脸上的神情十分不错！
bds001_rstsp_06_01_c	看来还是{c[ffdc0f]}[n0]队{c[ffffff]}会获胜！\r\n\x0e\x01\x06\x02\x1e\0……\x0e\x01\x06\x02\x04\0也说不上为什么。
bds001_rstsp_07_b_00	……当然是{c[ffdc0f]}[n0]{c[ffffff]}会获胜了！！\r\n\x0e\x01\x06\x02\x1e\0我\x0e\x01\x06\x02\x04\0能感受到非比寻常的气场啊。
bds001_rstsp_07_b_00_kp	……当然是{c[ffdc0f]}[n0]{c[ffffff]}大人获胜了！\r\n\x0e\x01\x06\x02\x1e\0我\x0e\x01\x06\x02\x04\0能感受到非比寻常的气场啊。
bds001_rstsp_07_b_00b	……当然是{c[ffdc0f]}[n0]{c[ffffff]}了！！\r\n\x0e\x01\x06\x02\x1e\0要\x0e\x01\x06\x02\x04\0是没有获胜的话……我就倒立给你看！
bds001_rstsp_07_b_00b_kp	……当然是{c[ffdc0f]}[n0]{c[ffffff]}大人了！\r\n\x0e\x01\x06\x02\x1e\0要\x0e\x01\x06\x02\x04\0是没有获胜的话……我就倒立给你看！
bds001_rstsp_07_b_00c	……肯定是{c[ffdc0f]}[n0]{c[ffffff]}获胜了！\r\n\x0e\x01\x06\x02\x1e\0……\x0e\x01\x06\x02\x04\0也说不上为什么。
bds001_rstsp_07_b_00c_kp	应该是{c[ffdc0f]}[n0]{c[ffffff]}大人获胜吧！\r\n\x0e\x01\x06\x02\x1e\0……\x0e\x01\x06\x02\x04\0也说不上为什么。
bds001_rstsp_08	{c[ffdc0f]}[n0]队{c[ffffff]}被选中了，接下来我会把\r\n{c[ffdc0f]}[0]{c[ffffff]}当做礼物送给2人！
bds001_rstsp_09	{c[ffdc0f]}[n0]{c[ffffff]}被预测中了，接下来我会把\r\n{c[ffdc0f]}[0]{c[ffffff]}当做礼物送给这位幸运儿！
bds001_rstsp_10	那么，\x0e\x01\x06\x02\n\0接\x0e\x01\x06\x02\x01\0下来就是最后加速了……
bds001_rstsp_12	天呐！\x0e\x01\x06\x02\n\01\x0e\x01\x06\x02\x04\0次可以获得的\r\n{c[ffdc0f]}星星{c[ffffff]}数……变成了2倍！
bds001_rstsp_11	天呐！\x0e\x01\x06\x02\n\0{c[1eaafa]}奖\x0e\x01\x06\x02\x04\0励格{c[ffffff]}可以获得的\r\n{c[ffdc0f]}金币{c[ffffff]}变成了[0]枚！
bds001_rstsp_11_00	可是……{c[ff1e1e]}惩罚格{c[ffffff]}损失的{c[ffdc0f]}金币{c[ffffff]}也变成了\r\n[0]枚，\x0e\x01\x06\x02\n\0请\x0e\x01\x06\x02\x04\0多加小心！
bds001_rstsp_11_01	天呐！\r\n\x0e\x01\x06\x02\x1e\0可\x0e\x01\x06\x02\x04\0以获得的{c[ffdc0f]}星星{c[ffffff]}数变成了3个哦！
bds001_rstsp_13	现在正是逆转的良机！请一定要把握好啊！！
bds001_rstsp_13b	把握好这个逆转的良机吧！
bds001_rstsp_14_00_a	……嗯？\x0e\x01\x06\x02\n\0怎\x0e\x01\x06\x02\x04\0么回事？\r\n\x0e\x01\x06\x02\x1e\0气\x0e\x01\x06\x02\x04\0氛好像不够热烈啊？？
bds001_rstsp_14_00_b	嘻嘻嘻！\r\n\x0e\x01\x06\x02\x1e\0让\x0e\x01\x06\x02\x04\0我来\x0e\x01\x06\x02\n\0炒\x0e\x01\x06\x02\x04\0热气氛吧！
bds001_rstsp_14_01_a	……惊吓！惊吓！\r\n\x0e\x01\x06\x02\x1e\0怎\x0e\x01\x06\x02\x04\0么搞的，\x0e\x01\x06\x02\n\0惊\x0e\x01\x06\x02\x04\0吓全方位不足啊！
bds001_rstsp_14_01_b	我来多制造一些惊吓好了！\r\n\x0e\x01\x06\x02\x1e\0惊\x0e\x01\x06\x02\x04\0吓！\x0e\x01\x06\x02\n\0增\x0e\x01\x06\x02\x04\0加增加增加～！！
bds001_rstsp_15	……不好啦！\x0e\x01\x06\x02\n\0{c[ffdc0f]}卡{c[ffffff]}\x0e\x01\x06\x02\x04\0{c[ffdc0f]}美克{c[ffffff]}施展魔法，\r\n\x0e\x01\x06\x02\x1e\0将\x0e\x01\x06\x02\x04\0{c[ff1e1e]}惊吓格{c[ffffff]}的威力提升了！
bds001_rstsp_16	这种{c[ff1e1e]}超级惊吓格{c[ffffff]}十分危险！\r\n\x0e\x01\x06\x02\x1e\0请\x0e\x01\x06\x02\x04\0小心，不要停到上面哦。
bds001_rstsp_16b	这种{c[ff1e1e]}超级惊吓格{c[ffffff]}十分危险！\r\n\x0e\x01\x06\x02\x1e\0请\x0e\x01\x06\x02\x04\0小心，不要停到上面哦！
bds001_rstsp_17	……好了，不管愿不愿意都只剩3回合了！\r\n请大家全力以赴加油到最后吧！
bds001_rstsp_18	……接下来，\x0e\x01\x06\x02\n\0只\x0e\x01\x06\x02\x04\0剩下3回合了！\r\n\x0e\x01\x06\x02\x1e\0队\x0e\x01\x06\x02\x04\0友们请同心协力，\x0e\x01\x06\x02\n\0一\x0e\x01\x06\x02\x04\0起加油吧！
bds001_rstms_00	终于到了最后一回合。\r\n就算处于落后也不要放弃！
bds001_rstms_01	比赛结束时能够获得{c[ffdc0f]}奖励星星{c[ffffff]}。\r\n\x0e\x01\x06\x02\x1e\0逆\x0e\x01\x06\x02\x04\0转的可能性很大哦！
bds001_rstms_02	终于到了最后一回合！\r\n\x0e\x01\x06\x02\x1e\0处\x0e\x01\x06\x02\x04\0于落后的人，\x0e\x01\x06\x02\n\0关\x0e\x01\x06\x02\x04\0键时刻到了！
bds001_rstms_03	使用{c[ffdc0f]}道具{c[ffffff]}，收集{c[ffdc0f]}金币{c[ffffff]}。\r\n为了最后的逆转，朝{c[ffdc0f]}奖励星星{c[ffffff]}努力吧！
bds001_rstms_05	{c[ffdc0f]}[n0]队{c[ffffff]}，\r\n\x0e\x01\x06\x02\n\0不\x0e\x01\x06\x02\x04\0要轻言放弃！
bds001_rstms_06	只要寻找{c[ffdc0f]}隐藏砖块{c[ffffff]}，收集{c[ffdc0f]}金币{c[ffffff]}的话，\r\n说不定就能逆转哦！
bds001_rstms_07	{c[ffdc0f]}[n0]队{c[ffffff]}，\r\n不要轻言放弃！
bds001_rstms_08	{c[ffdc0f]}踩踏对手{c[ffffff]}，使用{c[ffdc0f]}道具{c[ffffff]}，\r\n相信自己一定能够逆转！
bds001_wipe_00	[n0]队
bds001_f	先手
bds001_s	后手
bds001_wipe_01	[n0]开始！
bds001_bt_05	骰子
bds001_bt_07	道具
bds001_bt_04	地图
bds001_bt_08	[0]
bds001_turn01	第[0]{c[8c8c8c]}/[1]{c[ffffff]}回合
bds001_until_00	离还有[0]格
bds001_until_03	离还有？
bds001_db_pc	[0]
bds001_itmsg_06	更改数字
bds001_repdigit_te	相同点数奖励！
bds001_ms_ite_00	可以使用\x0e\x01\x06\x02\n\0刚\x0e\x01\x06\x02\x04\0才获得的{c[ffdc0f]}道具{c[ffffff]}！
bds001_ms_ite_01	可以使用刚才获得的{c[ffdc0f]}道具{c[ffffff]}哦。\r\n\x0e\x01\x06\x02\x1e\02\x0e\x01\x06\x02\x04\0人商量一下再使用吧！
bds001_ms_ite_02	要立即使用吗？
bds001_ms_sp_01	可供选择的{c[ffdc0f]}骰子{c[ffffff]}增加了！
bds001_ms_fst_00	对了对了，\x0e\x01\x06\x02\n\0左\x0e\x01\x06\x02\x04\0右推动就可以选择{c[ffdc0f]}骰子{c[ffffff]}哦！
bds001_ctrl10	空无一物的地方或许藏着能够逆转局势的隐藏砖块……
bds001_ctrl11	守护骨牌遗迹的\r\n危险单行道
bds001_zoom_00	拉近画面
bds001_zoom_01	拉远画面
bds001_ctrl09	返回
bds001_ctrl02	重选路线
bds001_ctrl03	地图
bds001_map_hints_00	现在是，\x0e\x01\x06\x02\n\0奇\x0e\x01\x06\x02\x04\0诺比奥提示环节！\r\n\x0e\x01\x06\x02\x1e\0我\x0e\x01\x06\x02\x04\0来介绍一下\x0e\x01\x06\x02\n\0{c[ffdc0f]}遗\x0e\x01\x06\x02\x04\0迹的走法{c[ffffff]}哦。
bds001_map_hints_01	{c[1eaafa]}蓝色路线{c[ffffff]}，\x0e\x01\x06\x02\n\0有\x0e\x01\x06\x02\x04\0利于收集{c[ffdc0f]}金币{c[ffffff]}。
